A,B,C,D,E,F,Event
1st Q
Time,Memphis,,Score,,Detroit,
12:00.0,Jump ball: J. Jackson vs. J. Duren (J. Jackson gains possession),
11:43.0,D. Bane misses 3-pt jump shot from 26 ft, ,0-0, , ,
11:40.0, , ,0-0, ,Defensive rebound by J. Duren,
11:21.0, , ,0-0, ,K. Hayes misses 3-pt jump shot from 24 ft,
11:19.0,Defensive rebound by B. Biyombo, ,0-0, , ,
11:11.0,D. Rose misses 2-pt layup from 3 ft, ,0-0, , ,
11:08.0, , ,0-0, ,Defensive rebound by J. Duren,
11:02.0, , ,0-0, ,I. Stewart misses 3-pt jump shot from 25 ft,
11:02.0,Defensive rebound by D. Roddy, ,0-0, , ,
10:47.0,D. Bane misses 3-pt jump shot from 27 ft, ,0-0, , ,
10:43.0, , ,0-0, ,Defensive rebound by J. Duren,
10:38.0, , ,0-0, ,Turnover by B. Bogdanović (bad pass),
10:23.0,J. Jackson makes 2-pt hook shot from 7 ft,+2,2-0, , ,
10:15.0, , ,2-0, ,B. Bogdanović misses 2-pt layup from 2 ft (block by D. Bane),
10:12.0,Defensive rebound by B. Biyombo, ,2-0, , ,
10:03.0,D. Bane misses 2-pt layup from 3 ft, ,2-0, , ,
10:00.0, , ,2-0, ,Defensive rebound by I. Stewart,
9:57.0, , ,2-2,+2,B. Bogdanović makes 2-pt layup from 1 ft (assist by C. Cunningham),Tie
9:42.0,D. Bane makes 3-pt jump shot from 25 ft (assist by D. Rose),+3,5-2, , ,
9:23.0, , ,5-2, ,J. Duren misses 2-pt layup from 2 ft,
9:21.0,Defensive rebound by B. Biyombo, ,5-2, , ,
9:12.0,D. Bane makes 2-pt jump shot from 10 ft (assist by D. Roddy),+2,7-2, , ,
9:03.0, , ,7-4,+2,C. Cunningham makes 2-pt layup from 1 ft,
8:49.0,Turnover by D. Rose (bad pass; steal by B. Bogdanović), ,7-4, , ,
8:45.0, , ,7-6,+2,K. Hayes makes 2-pt dunk from 1 ft (assist by B. Bogdanović),
8:20.0,D. Bane makes 2-pt jump shot from 16 ft (assist by B. Biyombo),+2,9-6, , ,
7:57.0, , ,9-8,+2,J. Duren makes 2-pt dunk at rim (assist by B. Bogdanović),
7:46.0,Turnover by D. Rose (bad pass; steal by B. Bogdanović), ,9-8, , ,
7:30.0, , ,9-11,+3,K. Hayes makes 3-pt jump shot from 24 ft (assist by C. Cunningham),Lead change
7:29.0,Memphis full timeout, ,9-11, , ,
7:07.0,D. Bane misses 2-pt jump shot from 22 ft, ,9-11, , ,
7:05.0, , ,9-11, ,Defensive rebound by K. Hayes,
7:02.0, , ,9-11, ,B. Bogdanović misses 3-pt jump shot from 26 ft,
6:58.0,Defensive rebound by B. Biyombo, ,9-11, , ,
6:48.0,Personal foul by I. Stewart (drawn by J. Jackson), ,9-11, , ,
6:48.0,J. Nowell enters the game for D. Rose, ,9-11, , ,
6:43.0,J. Jackson makes 3-pt jump shot from 26 ft (assist by D. Bane),+3,12-11, , ,Lead change
6:27.0, , ,12-11, ,Shooting foul by D. Bane (drawn by B. Bogdanović),
6:27.0, , ,12-12,+1,B. Bogdanović makes free throw 1 of 2,Tie
6:27.0, , ,12-13,+1,B. Bogdanović makes free throw 2 of 2,Lead change
6:06.0,B. Biyombo misses 2-pt hook shot from 6 ft, ,12-13, , ,
6:02.0, , ,12-13, ,Defensive rebound by I. Stewart,
5:53.0, , ,12-15,+2,J. Duren makes 2-pt layup from 3 ft (assist by B. Bogdanović),
5:39.0,J. Jackson makes 2-pt jump shot from 6 ft (assist by D. Bane),+2,14-15, , ,
5:30.0, , ,14-17,+2,C. Cunningham makes 2-pt layup from 1 ft (assist by K. Hayes),
5:17.0,Turnover by B. Biyombo (bad pass; steal by C. Cunningham), ,14-17, , ,
5:10.0, , ,14-17, ,Personal foul by D. Roddy (drawn by B. Bogdanović),
5:10.0,S. Aldama enters the game for J. Jackson, ,14-17, , ,
5:10.0,V. Williams enters the game for D. Roddy, ,14-17, , ,
5:10.0, , ,14-17, ,I. Livers enters the game for K. Hayes,
5:10.0, , ,14-17, ,M. Sasser enters the game for I. Stewart,
5:05.0, , ,14-19,+2,C. Cunningham makes 2-pt jump shot from 20 ft (assist by B. Bogdanović),
4:52.0,J. Nowell makes 2-pt jump shot from 8 ft,+2,16-19, , ,
4:38.0, , ,16-21,+2,B. Bogdanović makes 2-pt layup from 3 ft,
4:38.0, , ,16-21, ,A. Burks enters the game for B. Bogdanović,
4:38.0, , ,16-21, ,A. Thompson enters the game for C. Cunningham,
4:16.0,D. Bane makes 2-pt jump shot from 19 ft,+2,18-21, , ,
4:00.0, , ,18-21, ,A. Burks misses 3-pt jump shot from 26 ft,
3:57.0,Defensive rebound by V. Williams, ,18-21, , ,
3:46.0,S. Aldama misses 2-pt jump shot from 5 ft, ,18-21, , ,
3:45.0,Offensive rebound by S. Aldama, ,18-21, , ,
3:43.0,S. Aldama makes 2-pt layup from 2 ft,+2,20-21, , ,
3:43.0, , ,20-21, ,Detroit full timeout,
3:43.0, , ,20-21, ,J. Wiseman enters the game for J. Duren,
3:20.0, , ,20-24,+3,A. Burks makes 3-pt jump shot from 26 ft (assist by M. Sasser),
2:59.0,D. Bane makes 2-pt layup from 4 ft (assist by V. Williams),+2,22-24, , ,
2:45.0, , ,22-26,+2,J. Wiseman makes 2-pt dunk from 1 ft (assist by M. Sasser),
2:33.0,J. Nowell makes 2-pt jump shot from 11 ft,+2,24-26, , ,
2:22.0, , ,24-26, ,A. Burks misses 2-pt layup from 4 ft,
2:21.0, , ,24-26, ,Offensive rebound by Team,
2:21.0,J. Jackson enters the game for D. Bane, ,24-26, , ,
2:21.0,J. Konchar enters the game for B. Biyombo, ,24-26, , ,
2:15.0, , ,24-26, ,A. Burks misses 3-pt jump shot from 25 ft,
2:15.0,Defensive rebound by Team, ,24-26, , ,
2:15.0, , ,24-26, ,Loose ball foul by J. Wiseman (drawn by J. Jackson),
2:03.0,J. Jackson makes 2-pt jump shot from 6 ft (assist by J. Nowell),+2,26-26, , ,Tie
2:03.0,Shooting foul by M. Sasser (drawn by J. Jackson), ,26-26, , ,
2:03.0,J. Jackson makes free throw 1 of 1,+1,27-26, , ,Lead change
1:51.0, , ,27-26, ,I. Livers misses 3-pt jump shot from 25 ft,
1:47.0, , ,27-26, ,Offensive rebound by A. Thompson,
1:38.0, , ,27-26, ,Turnover by A. Burks (bad pass; steal by S. Aldama),
1:30.0,Turnover by S. Aldama (bad pass), ,27-26, , ,
1:22.0, , ,27-26, ,M. Sasser misses 2-pt jump shot from 20 ft,
1:18.0, , ,27-26, ,Offensive rebound by A. Thompson,
1:17.0, , ,27-26, ,A. Thompson misses 2-pt dunk from 1 ft,
1:14.0,Defensive rebound by V. Williams, ,27-26, , ,
1:08.0,J. Jackson makes 2-pt jump shot from 8 ft,+2,29-26, , ,
