A,B,C,D,E,F,Event
1st Q
Time,Detroit,,Score,,Philadelphia,
12:00.0,Jump ball: J. Duren vs. J. Embiid (N. Batum gains possession),
11:36.0, , ,0-0, ,J. Embiid misses 3-pt jump shot from 28 ft,
11:34.0,Defensive rebound by M. Sasser, ,0-0, , ,
11:14.0,J. Ivey makes 2-pt jump shot from 6 ft (assist by J. Duren),+2,2-0, , ,
10:54.0, , ,2-2,+2,T. Harris makes 2-pt layup from 2 ft (assist by N. Batum),Tie
10:35.0,Turnover by J. Ivey (bad pass; steal by J. Embiid), ,2-2, , ,
10:23.0, , ,2-2, ,K. Oubre misses 2-pt jump shot from 13 ft,
10:19.0,Defensive rebound by T. Brown, ,2-2, , ,
10:10.0,J. Ivey misses 2-pt jump shot from 14 ft, ,2-2, , ,
10:08.0, , ,2-2, ,Defensive rebound by T. Harris,
10:00.0, , ,2-2, ,T. Harris misses 2-pt layup from 3 ft,
9:57.0, , ,2-2, ,Offensive rebound by T. Harris,
9:57.0, , ,2-2, ,T. Harris misses 2-pt layup at rim,
9:57.0, , ,2-2, ,Offensive rebound by N. Batum,
9:54.0, , ,2-2, ,J. Embiid misses 3-pt jump shot from 27 ft,
9:51.0,Defensive rebound by J. Duren, ,2-2, , ,
9:46.0,J. Duren misses 2-pt layup from 4 ft, ,2-2, , ,
9:44.0, , ,2-2, ,Defensive rebound by T. Harris,
9:41.0, , ,2-4,+2,C. Payne makes 2-pt layup from 1 ft (assist by T. Harris),Lead change
9:25.0,Turnover by J. Ivey (bad pass; steal by J. Embiid), ,2-4, , ,
9:18.0, , ,2-4, ,Personal foul by J. Duren (drawn by J. Embiid),
9:11.0, , ,2-4, ,T. Harris misses 2-pt jump shot from 11 ft,
9:07.0,Defensive rebound by J. Duren, ,2-4, , ,
8:54.0,C. Metu misses 2-pt jump shot from 10 ft, ,2-4, , ,
8:53.0,Offensive rebound by C. Metu, ,2-4, , ,
8:53.0,C. Metu misses 2-pt jump shot from 12 ft (block by T. Harris), ,2-4, , ,
8:52.0, , ,2-4, ,Defensive rebound by T. Harris,
8:42.0, , ,2-4, ,Shooting foul by J. Duren (drawn by J. Embiid),
8:42.0, , ,2-5,+1,J. Embiid makes free throw 1 of 2,
8:42.0,J. Wiseman enters the game for J. Duren, ,2-5, , ,
8:42.0, , ,2-6,+1,J. Embiid makes free throw 2 of 2,
8:28.0,M. Sasser makes 2-pt jump shot from 10 ft,+2,4-6, , ,
8:16.0, , ,4-8,+2,J. Embiid makes 2-pt layup from 2 ft (assist by C. Payne),
8:09.0,J. Ivey makes 2-pt layup from 1 ft,+2,6-8, , ,
7:54.0, , ,6-10,+2,J. Embiid makes 2-pt jump shot from 18 ft,
