A,B,C,D,E,F,Event
1st Q
Time,Utah,,Score,,Detroit,
12:00.0,Jump ball: J. Collins vs. M. Bagley (I. Stewart gains possession),
11:40.0, , ,0-2,+2,J. Ivey makes 2-pt layup from 2 ft,
11:25.0,S. Fontecchio misses 2-pt hook shot from 7 ft (block by I. Stewart), ,0-2, , ,
11:25.0,Offensive rebound by Team, ,0-2, , ,
11:23.0,K. Olynyk misses 3-pt jump shot from 27 ft, ,0-2, , ,
11:19.0, , ,0-2, ,Defensive rebound by I. Stewart,
11:15.0, , ,0-2, ,Turnover by C. Cunningham (bad pass; steal by C. Sexton),
11:14.0,Turnover by C. Sexton (bad pass; steal by J. Ivey), ,0-2, , ,
11:11.0, , ,0-4,+2,J. Ivey makes 2-pt layup from 1 ft,
10:50.0,K. Olynyk makes 2-pt hook shot from 4 ft (assist by K. Dunn),+2,2-4, , ,
10:21.0,Jump ball: K. Olynyk vs. M. Bagley (K. Dunn gains possession),
10:21.0, , ,2-4, ,Turnover by J. Ivey (bad pass; steal by K. Olynyk),
10:16.0,K. Dunn makes 2-pt layup from 2 ft,+2,4-4, , ,Tie
10:01.0, , ,4-6,+2,M. Bagley makes 2-pt dunk at rim (assist by C. Cunningham),
9:47.0,S. Fontecchio makes 2-pt dunk from 3 ft (assist by K. Olynyk),+2,6-6, , ,Tie
9:36.0, , ,6-6, ,B. Bogdanović misses 2-pt jump shot from 11 ft,
9:31.0, , ,6-6, ,Offensive rebound by M. Bagley,
9:31.0, , ,6-8,+2,M. Bagley makes 2-pt layup at rim,
9:25.0,C. Sexton makes 2-pt dunk from 1 ft (assist by K. Olynyk),+2,8-8, , ,Tie
9:25.0, , ,8-8, ,Detroit full timeout,
9:09.0, , ,8-10,+2,M. Bagley makes 2-pt dunk from 2 ft (assist by J. Ivey),
8:40.0,J. Collins misses 2-pt jump shot from 8 ft, ,8-10, , ,
8:40.0, , ,8-10, ,Defensive rebound by I. Stewart,
8:25.0, , ,8-10, ,Turnover by B. Bogdanović (bad pass; steal by J. Collins),
8:16.0,C. Sexton makes 3-pt jump shot from 27 ft (assist by K. Dunn),+3,11-10, , ,Lead change
8:05.0, , ,11-12,+2,M. Bagley makes 2-pt dunk from 2 ft (assist by C. Cunningham),Lead change
7:50.0,K. Olynyk makes 3-pt jump shot from 27 ft (assist by K. Dunn),+3,14-12, , ,Lead change
7:35.0, , ,14-14,+2,J. Ivey makes 2-pt jump shot from 5 ft,Tie
7:25.0,K. Olynyk makes 2-pt jump shot from 5 ft (assist by C. Sexton),+2,16-14, , ,
7:25.0,Shooting foul by J. Ivey (drawn by K. Olynyk), ,16-14, , ,
7:25.0,K. Olynyk makes free throw 1 of 1,+1,17-14, , ,
7:12.0, , ,17-17,+3,I. Stewart makes 3-pt jump shot from 24 ft (assist by C. Cunningham),Tie
7:01.0,K. Dunn misses 3-pt jump shot from 25 ft, ,17-17, , ,
6:58.0, , ,17-17, ,Defensive rebound by I. Stewart,
6:53.0, , ,17-20,+3,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by C. Cunningham),Lead change
6:36.0,S. Fontecchio makes 2-pt dunk from 2 ft (assist by K. Olynyk),+2,19-20, , ,
6:22.0, , ,19-22,+2,M. Bagley makes 2-pt dunk from 2 ft (assist by I. Stewart),
6:07.0,C. Sexton misses 2-pt hook shot from 3 ft (block by J. Ivey), ,19-22, , ,
6:04.0, , ,19-22, ,Defensive rebound by J. Ivey,
6:03.0, , ,19-22, ,B. Bogdanović misses 3-pt jump shot from 24 ft,
5:59.0,Defensive rebound by K. Dunn, ,19-22, , ,
5:54.0,C. Sexton misses 2-pt layup from 5 ft, ,19-22, , ,
5:52.0, , ,19-22, ,Defensive rebound by M. Bagley,
5:50.0, , ,19-24,+2,B. Bogdanović makes 2-pt dunk from 1 ft (assist by I. Stewart),
5:50.0,O. Agbaji enters the game for J. Collins, ,19-24, , ,
5:50.0,W. Kessler enters the game for K. Dunn, ,19-24, , ,
5:50.0, , ,19-24, ,A. Thompson enters the game for M. Bagley,
5:50.0, , ,19-24, ,J. Wiseman enters the game for B. Bogdanović,
5:35.0,O. Agbaji misses 2-pt layup from 2 ft, ,19-24, , ,
5:32.0, , ,19-24, ,Defensive rebound by J. Wiseman,
5:30.0, , ,19-24, ,Turnover by J. Ivey (bad pass; steal by S. Fontecchio),
5:24.0,C. Sexton misses 3-pt jump shot from 23 ft, ,19-24, , ,
5:23.0, , ,19-24, ,Defensive rebound by Team,
5:09.0, , ,19-24, ,Turnover by J. Wiseman (traveling),
4:56.0,Turnover by C. Sexton (bad pass), ,19-24, , ,
4:43.0, , ,19-27,+3,C. Cunningham makes 3-pt jump shot from 28 ft (assist by J. Ivey),
4:24.0,C. Sexton misses 2-pt jump shot from 9 ft (block by J. Ivey), ,19-27, , ,
4:22.0,Offensive rebound by C. Sexton, ,19-27, , ,
4:19.0,O. Agbaji makes 3-pt jump shot from 26 ft (assist by C. Sexton),+3,22-27, , ,
4:12.0, , ,22-27, ,C. Cunningham misses 2-pt layup from 3 ft,
4:10.0,Defensive rebound by C. Sexton, ,22-27, , ,
4:08.0,O. Agbaji makes 2-pt dunk from 2 ft (assist by C. Sexton),+2,24-27, , ,
3:51.0, , ,24-29,+2,A. Thompson makes 2-pt layup from 1 ft (assist by C. Cunningham),
3:25.0,S. Fontecchio misses 2-pt layup from 6 ft (block by A. Thompson), ,24-29, , ,
3:25.0, , ,24-29, ,Defensive rebound by Team,
3:25.0,K. Dunn enters the game for C. Sexton, ,24-29, , ,
3:25.0, , ,24-29, ,A. Burks enters the game for C. Cunningham,
3:25.0, , ,24-29, ,I. Livers enters the game for J. Ivey,
3:25.0, , ,24-29, ,M. Sasser enters the game for I. Stewart,
3:09.0, , ,24-29, ,I. Livers misses 3-pt jump shot from 24 ft,
3:06.0,Defensive rebound by W. Kessler, ,24-29, , ,
2:44.0,K. Dunn makes 2-pt layup from 3 ft,+2,26-29, , ,
2:30.0, , ,26-29, ,Turnover by A. Thompson (bad pass; steal by K. Olynyk),
2:21.0,S. Fontecchio misses 3-pt jump shot from 26 ft, ,26-29, , ,
2:17.0, , ,26-29, ,Defensive rebound by A. Thompson,
2:11.0, , ,26-29, ,M. Sasser misses 3-pt jump shot from 25 ft,
2:08.0,Defensive rebound by W. Kessler, ,26-29, , ,
2:04.0,K. Olynyk makes 2-pt layup from 5 ft (assist by K. Dunn),+2,28-29, , ,
2:04.0,Shooting foul by A. Burks (drawn by K. Olynyk), ,28-29, , ,
2:04.0,Utah full timeout, ,28-29, , ,
2:04.0,K. Olynyk makes free throw 1 of 1,+1,29-29, , ,Tie
1:52.0, , ,29-29, ,I. Livers misses 3-pt jump shot from 25 ft,
