A,B,C,D,E,F,Event
1st Q
Time,Minnesota,,Score,,Detroit,
12:00.0,Jump ball: R. Gobert vs. J. Duren (J. Duren gains possession),
11:43.0, , ,0-0, ,J. Duren misses 2-pt jump shot from 10 ft,
11:42.0,Defensive rebound by K. Towns, ,0-0, , ,
11:40.0,Turnover by A. Edwards (lost ball; steal by J. Ivey), ,0-0, , ,
11:34.0, , ,0-2,+2,B. Bogdanović makes 2-pt layup from 3 ft (assist by J. Ivey),
11:18.0,R. Gobert makes 2-pt dunk from 1 ft (assist by K. Towns),+2,2-2, , ,Tie
11:01.0, , ,2-4,+2,J. Duren makes 2-pt layup from 3 ft (assist by B. Bogdanović),
10:47.0,M. Conley misses 3-pt jump shot from 25 ft, ,2-4, , ,
10:45.0,Offensive rebound by J. McDaniels, ,2-4, , ,
10:43.0,J. McDaniels makes 2-pt hook shot from 6 ft,+2,4-4, , ,Tie
10:26.0, , ,4-6,+2,J. Ivey makes 2-pt jump shot from 15 ft,
10:11.0,J. McDaniels misses 3-pt jump shot from 23 ft, ,4-6, , ,
10:10.0, , ,4-6, ,Defensive rebound by I. Stewart,
9:54.0, , ,4-6, ,I. Stewart misses 3-pt jump shot from 25 ft,
9:52.0,Defensive rebound by R. Gobert, ,4-6, , ,
9:39.0,J. McDaniels makes 2-pt jump shot from 4 ft (assist by A. Edwards),+2,6-6, , ,Tie
9:21.0, , ,6-6, ,I. Stewart misses 3-pt jump shot from 24 ft,
9:18.0,Defensive rebound by A. Edwards, ,6-6, , ,
9:06.0,A. Edwards misses 2-pt layup from 1 ft, ,6-6, , ,
9:02.0,Offensive rebound by R. Gobert, ,6-6, , ,
9:01.0,R. Gobert makes 2-pt layup from 2 ft,+2,8-6, , ,Lead change
8:47.0, , ,8-8,+2,K. Hayes makes 2-pt jump shot from 10 ft,Tie
8:34.0,K. Towns misses 2-pt jump shot from 6 ft (block by I. Stewart), ,8-8, , ,
8:32.0, , ,8-8, ,Defensive rebound by J. Duren,
