A,B,C,D,E,F,Event
1st Q
Time,Denver,,Score,,Detroit,
12:00.0,Jump ball: N. Jokić vs. M. Bagley (C. Cunningham gains possession),
11:39.0, , ,0-2,+2,J. Ivey makes 2-pt jump shot from 6 ft (assist by C. Cunningham),
11:13.0,R. Jackson makes 3-pt jump shot from 26 ft (assist by N. Jokić),+3,3-2, , ,Lead change
10:53.0, , ,3-2, ,C. Cunningham misses 2-pt jump shot from 19 ft,
10:51.0,Defensive rebound by A. Gordon, ,3-2, , ,
10:50.0,Turnover by A. Gordon (bad pass), ,3-2, , ,
10:37.0, , ,3-4,+2,A. Thompson makes 2-pt dunk from 3 ft (assist by C. Cunningham),Lead change
10:23.0,Personal foul by I. Stewart (drawn by A. Gordon), ,3-4, , ,
10:09.0,N. Jokić makes 2-pt jump shot from 3 ft,+2,5-4, , ,Lead change
9:49.0, , ,5-6,+2,A. Thompson makes 2-pt dunk from 4 ft (assist by J. Ivey),Lead change
9:25.0,N. Jokić misses 3-pt jump shot from 27 ft, ,5-6, , ,
9:22.0, , ,5-6, ,Defensive rebound by A. Thompson,
9:03.0, , ,5-6, ,C. Cunningham misses 2-pt jump shot from 5 ft,
9:01.0,Defensive rebound by M. Porter, ,5-6, , ,
8:57.0,Personal foul by A. Thompson (drawn by R. Jackson), ,5-6, , ,
8:50.0,M. Porter misses 3-pt jump shot from 26 ft, ,5-6, , ,
8:48.0, , ,5-6, ,Defensive rebound by M. Bagley,
8:43.0, , ,5-8,+2,J. Ivey makes 2-pt layup from 2 ft,
8:22.0,N. Jokić misses 2-pt jump shot from 5 ft, ,5-8, , ,
8:22.0,Offensive rebound by A. Gordon, ,5-8, , ,
8:22.0,A. Gordon misses 2-pt layup at rim, ,5-8, , ,
8:22.0, , ,5-8, ,Defensive rebound by Team,
8:07.0, , ,5-10,+2,M. Bagley makes 2-pt layup from 3 ft (assist by C. Cunningham),
7:54.0,M. Porter misses 2-pt jump shot from 19 ft, ,5-10, , ,
7:52.0, , ,5-10, ,Defensive rebound by M. Bagley,
7:30.0, , ,5-10, ,M. Bagley misses 2-pt jump shot from 17 ft,
7:28.0,Defensive rebound by M. Porter, ,5-10, , ,
7:25.0,Turnover by M. Porter (bad pass; steal by C. Cunningham), ,5-10, , ,
7:20.0, , ,5-10, ,Shooting foul by R. Jackson (drawn by M. Bagley),
7:20.0, , ,5-11,+1,M. Bagley makes free throw 1 of 2,
7:20.0, , ,5-12,+1,M. Bagley makes free throw 2 of 2,
7:19.0,Technical foul by N. Jokić, ,5-12, , ,
7:19.0, , ,5-13,+1,C. Cunningham makes technical free throw,
7:04.0,N. Jokić makes 2-pt layup from 2 ft (assist by R. Jackson),+2,7-13, , ,
6:51.0, , ,7-13, ,M. Bagley misses 2-pt layup from 3 ft (block by N. Jokić),
6:47.0,Defensive rebound by N. Jokić, ,7-13, , ,
6:45.0,M. Porter misses 2-pt layup from 3 ft (block by A. Thompson), ,7-13, , ,
6:45.0, , ,7-13, ,Defensive rebound by Team,
6:45.0, , ,7-13, ,Detroit full timeout,
6:45.0,C. Braun enters the game for R. Jackson, ,7-13, , ,
6:25.0, , ,7-13, ,J. Ivey misses 2-pt jump shot from 5 ft,
6:23.0,Defensive rebound by M. Porter, ,7-13, , ,
6:17.0,Personal foul by M. Bagley (drawn by N. Jokić), ,7-13, , ,
6:09.0,Offensive foul by N. Jokić (drawn by M. Bagley), ,7-13, , ,
6:09.0,Turnover by N. Jokić (offensive foul), ,7-13, , ,
5:51.0, , ,7-15,+2,M. Bagley makes 2-pt layup from 5 ft,
5:35.0,K. Caldwell-Pope makes 2-pt jump shot from 19 ft (assist by N. Jokić),+2,9-15, , ,
5:24.0, , ,9-15, ,M. Bagley misses 2-pt jump shot from 15 ft,
5:21.0,Defensive rebound by K. Caldwell-Pope, ,9-15, , ,
5:19.0,Personal foul by M. Bagley (drawn by N. Jokić), ,9-15, , ,
5:19.0, , ,9-15, ,A. Burks enters the game for M. Bagley,
5:19.0, , ,9-15, ,J. Wiseman enters the game for J. Ivey,
5:10.0,N. Jokić misses 3-pt jump shot from 26 ft, ,9-15, , ,
5:10.0, , ,9-15, ,Defensive rebound by Team,
5:10.0,Loose ball foul by M. Porter (drawn by A. Thompson), ,9-15, , ,
4:58.0, , ,9-15, ,A. Thompson misses 2-pt dunk from 5 ft (block by C. Braun),
4:55.0, , ,9-15, ,Offensive rebound by A. Thompson,
4:45.0, , ,9-15, ,I. Stewart misses 3-pt jump shot from 27 ft,
4:42.0,Defensive rebound by N. Jokić, ,9-15, , ,
4:32.0,A. Gordon misses 2-pt hook shot from 4 ft, ,9-15, , ,
4:29.0,Offensive rebound by C. Braun, ,9-15, , ,
4:23.0,N. Jokić makes 3-pt jump shot from 26 ft (assist by C. Braun),+3,12-15, , ,
4:09.0, , ,12-15, ,A. Burks misses 3-pt jump shot from 24 ft,
4:07.0,Defensive rebound by N. Jokić, ,12-15, , ,
4:01.0,K. Caldwell-Pope makes 2-pt jump shot from 19 ft (assist by N. Jokić),+2,14-15, , ,
3:38.0, , ,14-15, ,C. Cunningham misses 2-pt layup from 3 ft,
3:36.0,Defensive rebound by N. Jokić, ,14-15, , ,
3:33.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft, ,14-15, , ,
3:28.0,Offensive rebound by A. Gordon, ,14-15, , ,
3:21.0,A. Gordon makes 2-pt hook shot from 2 ft,+2,16-15, , ,Lead change
3:21.0,Shooting foul by A. Thompson (drawn by A. Gordon), ,16-15, , ,
3:21.0,J. Pickett enters the game for M. Porter, ,16-15, , ,
3:21.0, , ,16-15, ,K. Hayes enters the game for C. Cunningham,
