A,B,C,D,E,F,Event
1st Q
Time,Toronto,,Score,,Detroit,
12:00.0,Jump ball: J. Poeltl vs. J. Duren (D. Schröder gains possession),
11:43.0,P. Siakam misses 2-pt hook shot from 6 ft, ,0-0, , ,
11:39.0, , ,0-0, ,Defensive rebound by K. Knox,
11:31.0, , ,0-2,+2,B. Bogdanović makes 2-pt layup from 6 ft,
11:15.0,S. Barnes misses 3-pt jump shot from 25 ft, ,0-2, , ,
11:11.0, , ,0-2, ,Defensive rebound by J. Duren,
11:04.0, , ,0-2, ,J. Duren misses 2-pt layup from 3 ft,
11:01.0,Defensive rebound by P. Siakam, ,0-2, , ,
10:43.0,J. Poeltl makes 2-pt jump shot from 13 ft (assist by D. Schröder),+2,2-2, , ,Tie
10:31.0, , ,2-2, ,J. Duren misses 2-pt layup from 3 ft,
10:29.0, , ,2-2, ,Offensive rebound by J. Ivey,
10:29.0, , ,2-2, ,J. Ivey misses 2-pt layup from 3 ft,
10:28.0,Defensive rebound by Team, ,2-2, , ,
10:12.0,P. Siakam makes 3-pt jump shot from 24 ft (assist by J. Poeltl),+3,5-2, , ,Lead change
9:45.0, , ,5-4,+2,K. Knox makes 2-pt jump shot from 13 ft,
9:32.0,G. Trent misses 3-pt jump shot from 25 ft, ,5-4, , ,
9:29.0, , ,5-4, ,Defensive rebound by J. Duren,
9:22.0, , ,5-4, ,J. Ivey misses 2-pt layup from 8 ft (block by G. Trent),
9:22.0, , ,5-4, ,Offensive rebound by Team,
9:17.0, , ,5-4, ,J. Duren misses 2-pt dunk from 2 ft,
9:12.0,Defensive rebound by P. Siakam, ,5-4, , ,
9:03.0,P. Siakam misses 2-pt jump shot from 7 ft, ,5-4, , ,
8:59.0, , ,5-4, ,Defensive rebound by K. Knox,
8:55.0, , ,5-4, ,B. Bogdanović misses 2-pt layup from 5 ft (block by J. Poeltl),
8:48.0,Defensive rebound by S. Barnes, ,5-4, , ,
8:48.0,S. Barnes misses 2-pt layup from 4 ft (block by K. Knox), ,5-4, , ,
8:43.0, , ,5-4, ,Defensive rebound by B. Bogdanović,
8:41.0, , ,5-6,+2,C. Cunningham makes 2-pt layup from 3 ft,Lead change
8:32.0,Personal foul by J. Ivey (drawn by D. Schröder), ,5-6, , ,
8:26.0,D. Schröder makes 2-pt jump shot from 17 ft,+2,7-6, , ,Lead change
8:11.0, , ,7-6, ,Turnover by B. Bogdanović (lost ball; steal by J. Poeltl),
8:04.0,P. Siakam misses 2-pt layup from 5 ft, ,7-6, , ,
8:01.0, , ,7-6, ,Defensive rebound by J. Duren,
7:56.0, , ,7-6, ,K. Knox misses 2-pt layup from 4 ft,
7:54.0,Defensive rebound by J. Poeltl, ,7-6, , ,
7:52.0,P. Siakam makes 2-pt dunk from 3 ft (assist by D. Schröder),+2,9-6, , ,
7:30.0, , ,9-6, ,C. Cunningham misses 2-pt jump shot from 7 ft,
7:30.0, , ,9-6, ,Offensive rebound by Team,
7:30.0,Loose ball foul by S. Barnes (drawn by J. Duren), ,9-6, , ,
7:22.0, , ,9-8,+2,J. Duren makes 2-pt dunk from 4 ft (assist by C. Cunningham),
7:06.0,D. Schröder makes 2-pt jump shot from 15 ft,+2,11-8, , ,
6:51.0, , ,11-8, ,C. Cunningham misses 2-pt layup from 1 ft,
6:49.0, , ,11-8, ,Offensive rebound by J. Duren,
6:46.0, , ,11-10,+2,J. Duren makes 2-pt dunk from 2 ft,
6:36.0,G. Trent makes 3-pt jump shot from 24 ft (assist by S. Barnes),+3,14-10, , ,
6:16.0, , ,14-10, ,Shooting foul by G. Trent (drawn by J. Ivey),
6:16.0, , ,14-10, ,Detroit full timeout,
6:16.0,J. McDaniels enters the game for S. Barnes, ,14-10, , ,
6:16.0, , ,14-11,+1,J. Ivey makes free throw 1 of 2,
6:16.0, , ,14-12,+1,J. Ivey makes free throw 2 of 2,
6:02.0,G. Trent misses 3-pt jump shot from 26 ft, ,14-12, , ,
5:59.0, , ,14-12, ,Defensive rebound by J. Duren,
5:49.0, , ,14-12, ,C. Cunningham misses 2-pt jump shot from 19 ft,
5:47.0,Defensive rebound by J. Poeltl, ,14-12, , ,
5:27.0,J. Poeltl makes 2-pt layup from 7 ft (assist by G. Trent),+2,16-12, , ,
5:08.0, , ,16-12, ,C. Cunningham misses 3-pt jump shot from 30 ft,
5:05.0,Defensive rebound by J. Poeltl, ,16-12, , ,
4:57.0,Personal foul by J. Duren (drawn by D. Schröder), ,16-12, , ,
4:57.0, , ,16-12, ,A. Burks enters the game for B. Bogdanović,
4:57.0, , ,16-12, ,I. Livers enters the game for J. Ivey,
4:57.0, , ,16-12, ,A. Thompson enters the game for K. Knox,
4:48.0,D. Schröder misses 2-pt jump shot from 18 ft, ,16-12, , ,
4:44.0, , ,16-12, ,Defensive rebound by I. Livers,
4:36.0, , ,16-12, ,C. Cunningham misses 2-pt jump shot from 8 ft,
4:33.0, , ,16-12, ,Offensive rebound by J. Duren,
4:30.0, , ,16-15,+3,A. Burks makes 3-pt jump shot from 25 ft (assist by I. Livers),
4:14.0,J. Poeltl misses 2-pt jump shot from 12 ft, ,16-15, , ,
4:11.0, , ,16-15, ,Defensive rebound by J. Duren,
3:56.0, , ,16-15, ,J. Duren misses 2-pt hook shot from 3 ft,
3:56.0,Defensive rebound by Team, ,16-15, , ,
3:56.0, , ,16-15, ,Loose ball foul by J. Duren (drawn by J. Poeltl),
3:56.0,O. Porter enters the game for P. Siakam, ,16-15, , ,
3:56.0, , ,16-15, ,K. Hayes enters the game for C. Cunningham,
3:56.0, , ,16-15, ,J. Wiseman enters the game for J. Duren,
3:45.0,D. Schröder makes 2-pt layup from 3 ft (assist by J. Poeltl),+2,18-15, , ,
3:29.0, , ,18-15, ,I. Livers misses 3-pt jump shot from 25 ft,
3:26.0,Defensive rebound by J. Poeltl, ,18-15, , ,
3:13.0,Shooting foul by K. Hayes (drawn by J. McDaniels), ,18-15, , ,
3:13.0,J. McDaniels makes free throw 1 of 2,+1,19-15, , ,
3:13.0,S. Barnes enters the game for J. Poeltl, ,19-15, , ,
3:13.0,T. Young enters the game for D. Schröder, ,19-15, , ,
3:13.0,J. McDaniels makes free throw 2 of 2,+1,20-15, , ,
2:49.0, , ,20-15, ,K. Hayes misses 2-pt jump shot from 12 ft,
2:47.0, , ,20-15, ,Offensive rebound by Team,
2:47.0,Toronto full timeout, ,20-15, , ,
2:47.0,C. Boucher enters the game for G. Trent, ,20-15, , ,
2:33.0, , ,20-15, ,Turnover by Team (shot clock),
