A,B,C,D,E,F,Event
1st Q
Time,Phoenix,,Score,,Detroit,
12:00.0,Jump ball: J. Nurkić vs. J. Duren (C. Cunningham gains possession),
11:47.0, , ,0-2,+2,C. Cunningham makes 2-pt layup from 4 ft,
11:24.0,K. Durant misses 2-pt jump shot from 20 ft, ,0-2, , ,
11:22.0, , ,0-2, ,Defensive rebound by A. Thompson,
11:18.0, , ,0-2, ,C. Cunningham misses 3-pt jump shot from 26 ft,
11:14.0, , ,0-2, ,Offensive rebound by J. Duren,
11:10.0, , ,0-2, ,Turnover by C. Cunningham (bad pass; steal by J. Nurkić),
11:04.0,Personal foul by K. Hayes (drawn by E. Gordon), ,0-2, , ,
10:57.0,G. Allen makes 3-pt jump shot from 25 ft (assist by K. Durant),+3,3-2, , ,Lead change
10:41.0, , ,3-4,+2,C. Cunningham makes 2-pt layup from 2 ft,Lead change
10:37.0,Turnover by G. Allen (bad pass; steal by A. Thompson), ,3-4, , ,
10:24.0, , ,3-4, ,Turnover by J. Duren (out of bounds lost ball),
10:10.0,K. Durant makes 2-pt jump shot from 6 ft (assist by E. Gordon),+2,5-4, , ,Lead change
9:54.0, , ,5-6,+2,K. Hayes makes 2-pt jump shot from 10 ft,Lead change
9:33.0,G. Allen misses 3-pt jump shot from 28 ft, ,5-6, , ,
9:29.0,Offensive rebound by K. Bates-Diop, ,5-6, , ,
9:19.0,K. Durant misses 2-pt layup from 2 ft, ,5-6, , ,
9:18.0, , ,5-6, ,Defensive rebound by A. Thompson,
8:56.0, , ,5-6, ,K. Hayes misses 2-pt jump shot from 12 ft (block by K. Durant),
8:53.0,Defensive rebound by K. Durant, ,5-6, , ,
8:49.0,G. Allen misses 2-pt jump shot from 5 ft, ,5-6, , ,
8:45.0, , ,5-6, ,Defensive rebound by J. Duren,
8:39.0, , ,5-6, ,C. Cunningham misses 2-pt jump shot from 9 ft,
8:36.0,Defensive rebound by K. Bates-Diop, ,5-6, , ,
8:29.0,Turnover by K. Durant (bad pass), ,5-6, , ,
8:18.0, , ,5-6, ,J. Duren misses 2-pt layup from 4 ft (block by K. Bates-Diop),
8:14.0,Defensive rebound by K. Bates-Diop, ,5-6, , ,
8:08.0,Turnover by G. Allen (bad pass; steal by J. Duren), ,5-6, , ,
8:06.0, , ,5-8,+2,J. Duren makes 2-pt dunk from 1 ft,
7:37.0,E. Gordon makes 2-pt layup from 3 ft,+2,7-8, , ,
7:27.0, , ,7-10,+2,A. Thompson makes 2-pt layup from 1 ft,
7:12.0,E. Gordon misses 3-pt jump shot from 25 ft, ,7-10, , ,
7:08.0,Offensive rebound by K. Bates-Diop, ,7-10, , ,
7:06.0,G. Allen makes 2-pt jump shot from 7 ft (assist by K. Bates-Diop),+2,9-10, , ,
6:49.0, , ,9-12,+2,C. Cunningham makes 2-pt jump shot from 7 ft,
6:32.0,K. Durant makes 2-pt jump shot from 6 ft,+2,11-12, , ,
6:13.0, , ,11-12, ,Turnover by J. Duren (back court),
6:13.0, , ,11-12, ,Detroit full timeout,
6:13.0, , ,11-12, ,M. Sasser enters the game for K. Hayes,
6:12.0,Violation by Team (delay of game), ,11-12, , ,
6:02.0,Turnover by J. Nurkić (out of bounds lost ball), ,11-12, , ,
5:45.0, , ,11-12, ,Shooting foul by K. Durant (drawn by I. Stewart),
5:45.0, , ,11-12, ,I. Stewart misses free throw 1 of 2,
5:45.0, , ,11-12, ,Offensive rebound by Team,
5:45.0,J. Goodwin enters the game for E. Gordon, ,11-12, , ,
5:45.0, , ,11-13,+1,I. Stewart makes free throw 2 of 2,
5:37.0,Personal foul by J. Duren (drawn by J. Nurkić), ,11-13, , ,
5:30.0,K. Durant makes 2-pt layup from 2 ft (assist by J. Nurkić),+2,13-13, , ,Tie
5:18.0, , ,13-13, ,C. Cunningham misses 2-pt jump shot from 21 ft,
5:16.0,Defensive rebound by G. Allen, ,13-13, , ,
5:10.0,J. Goodwin misses 3-pt jump shot from 24 ft, ,13-13, , ,
5:07.0, , ,13-13, ,Defensive rebound by A. Thompson,
4:57.0, , ,13-13, ,A. Thompson misses 2-pt layup from 8 ft (block by J. Nurkić),
4:57.0,Defensive rebound by J. Goodwin, ,13-13, , ,
4:55.0,K. Durant makes 2-pt dunk from 3 ft (assist by J. Goodwin),+2,15-13, , ,Lead change
4:46.0, , ,15-15,+2,M. Sasser makes 2-pt jump shot from 15 ft,Tie
4:30.0,G. Allen makes 2-pt layup from 1 ft (assist by K. Durant),+2,17-15, , ,
4:15.0, , ,17-15, ,Personal foul by J. Goodwin (drawn by J. Duren),
4:15.0,D. Eubanks enters the game for K. Bates-Diop, ,17-15, , ,
4:15.0,Y. Watanabe enters the game for J. Nurkić, ,17-15, , ,
4:15.0, , ,17-15, ,M. Bagley enters the game for C. Cunningham,
4:15.0, , ,17-15, ,K. Hayes enters the game for J. Duren,
4:02.0, , ,17-15, ,K. Hayes misses 3-pt jump shot from 27 ft,
4:00.0,Defensive rebound by J. Goodwin, ,17-15, , ,
3:55.0,K. Durant misses 3-pt jump shot from 25 ft, ,17-15, , ,
3:53.0,Offensive rebound by Team, ,17-15, , ,
3:44.0,D. Eubanks makes 2-pt layup at rim (assist by G. Allen),+2,19-15, , ,
3:32.0, , ,19-15, ,I. Stewart misses 2-pt layup from 4 ft,
3:30.0,Defensive rebound by D. Eubanks, ,19-15, , ,
3:25.0,K. Durant misses 2-pt jump shot from 17 ft, ,19-15, , ,
3:25.0,Offensive rebound by G. Allen, ,19-15, , ,
3:21.0,Personal foul by K. Hayes (drawn by G. Allen), ,19-15, , ,
3:21.0, , ,19-15, ,J. Harris enters the game for A. Thompson,
3:16.0,K. Durant makes 2-pt layup from 2 ft (assist by D. Eubanks),+2,21-15, , ,
3:15.0,Technical foul by F. Vogel, ,21-15, , ,
3:15.0, , ,21-16,+1,K. Hayes makes technical free throw,
2:59.0, , ,21-18,+2,M. Bagley makes 2-pt dunk from 1 ft (assist by K. Hayes),
2:51.0,Shooting foul by M. Bagley (drawn by K. Durant), ,21-18, , ,
2:51.0,Phoenix full timeout, ,21-18, , ,
2:51.0,J. Okogie enters the game for G. Allen, ,21-18, , ,
2:51.0,K. Durant makes free throw 1 of 3,+1,22-18, , ,
2:51.0,K. Durant makes free throw 2 of 3,+1,23-18, , ,
2:51.0,K. Durant makes free throw 3 of 3,+1,24-18, , ,
2:35.0, , ,24-21,+3,M. Sasser makes 3-pt jump shot from 26 ft (assist by J. Harris),
2:19.0,D. Eubanks makes 2-pt hook shot from 7 ft (assist by J. Goodwin),+2,26-21, , ,
2:04.0, , ,26-21, ,M. Bagley misses 2-pt layup from 3 ft,
2:04.0, , ,26-21, ,Offensive rebound by M. Bagley,
2:03.0, , ,26-21, ,Shooting foul by D. Eubanks (drawn by M. Bagley),
2:03.0, , ,26-22,+1,M. Bagley makes free throw 1 of 2,
2:03.0, , ,26-22, ,A. Thompson enters the game for I. Stewart,
2:03.0, , ,26-23,+1,M. Bagley makes free throw 2 of 2,
1:51.0,J. Goodwin misses 2-pt jump shot from 8 ft, ,26-23, , ,
1:48.0, , ,26-23, ,Defensive rebound by M. Sasser,
1:42.0, , ,26-25,+2,M. Bagley makes 2-pt layup from 2 ft (assist by K. Hayes),
1:30.0,Turnover by J. Goodwin (lost ball; steal by M. Sasser), ,26-25, , ,
1:19.0, , ,26-27,+2,A. Thompson makes 2-pt dunk from 2 ft (assist by M. Bagley),Lead change
1:02.0,J. Okogie makes 2-pt layup from 2 ft,+2,28-27, , ,Lead change
0:45.0, , ,28-27, ,K. Hayes misses 2-pt jump shot from 8 ft,
0:44.0,Defensive rebound by Team, ,28-27, , ,
0:31.0,K. Durant misses 2-pt jump shot from 15 ft, ,28-27, , ,
0:27.0,Offensive rebound by J. Okogie, ,28-27, , ,
0:20.0,K. Durant misses 2-pt jump shot from 14 ft, ,28-27, , ,
0:16.0, , ,28-27, ,Defensive rebound by J. Harris,
