A,B,C,D,E,F,Event
1st Q
Time,Charlotte,,Score,,Detroit,
12:00.0,Jump ball: N. Richards vs. J. Duren (B. Miller gains possession),
11:40.0,C. Martin misses 2-pt jump shot from 16 ft, ,0-0, , ,
11:36.0, , ,0-0, ,Defensive rebound by I. Stewart,
11:15.0, , ,0-2,+2,J. Ivey makes 2-pt layup from 4 ft,
11:03.0,N. Richards makes 2-pt hook shot from 4 ft (assist by L. Ball),+2,2-2, , ,Tie
10:47.0, , ,2-5,+3,J. Ivey makes 3-pt jump shot from 24 ft (assist by I. Stewart),
10:31.0,B. Miller makes 3-pt jump shot from 28 ft (assist by C. Martin),+3,5-5, , ,Tie
10:16.0, , ,5-7,+2,K. Hayes makes 2-pt jump shot from 5 ft (assist by J. Duren),
10:16.0, , ,5-7, ,Shooting foul by L. Ball (drawn by K. Hayes),
10:16.0, , ,5-7, ,K. Hayes misses free throw 1 of 1,
10:12.0,Defensive rebound by M. Bridges, ,5-7, , ,
10:02.0,L. Ball misses 3-pt jump shot from 27 ft, ,5-7, , ,
9:58.0, , ,5-7, ,Defensive rebound by I. Stewart,
9:43.0, , ,5-7, ,J. Duren misses 2-pt jump shot from 5 ft,
9:40.0,Defensive rebound by B. Miller, ,5-7, , ,
9:34.0,B. Miller misses 3-pt jump shot from 30 ft, ,5-7, , ,
9:31.0, , ,5-7, ,Defensive rebound by J. Duren,
9:18.0, , ,5-7, ,B. Bogdanović misses 3-pt jump shot from 30 ft,
9:15.0,Defensive rebound by M. Bridges, ,5-7, , ,
9:11.0,L. Ball makes 2-pt jump shot from 6 ft,+2,7-7, , ,Tie
9:11.0,Shooting foul by J. Duren (drawn by L. Ball), ,7-7, , ,
9:11.0,L. Ball makes free throw 1 of 1,+1,8-7, , ,Lead change
8:55.0, , ,8-10,+3,I. Stewart makes 3-pt jump shot from 23 ft (assist by J. Ivey),Lead change
8:28.0,B. Miller misses 2-pt jump shot from 12 ft, ,8-10, , ,
8:26.0,Offensive rebound by B. Miller, ,8-10, , ,
8:25.0,M. Bridges makes 3-pt jump shot from 27 ft (assist by B. Miller),+3,11-10, , ,Lead change
8:09.0, , ,11-10, ,J. Duren misses 2-pt hook shot from 4 ft (block by N. Richards),
8:04.0,Defensive rebound by B. Miller, ,11-10, , ,
7:52.0,B. Miller misses 3-pt jump shot from 27 ft, ,11-10, , ,
7:50.0, , ,11-10, ,Defensive rebound by K. Hayes,
