A,B,C,D,E,F,Event
1st Q
Time,Toronto,,Score,,Detroit,
12:00.0,Jump ball: K. Olynyk vs. J. Duren (I. Quickley gains possession),
11:36.0,K. Olynyk makes 2-pt layup from 5 ft (assist by O. Agbaji),+2,2-0, , ,
11:23.0, , ,2-2,+2,J. Duren makes 2-pt dunk from 1 ft (assist by C. Cunningham),Tie
11:05.0,B. Brown misses 2-pt jump shot from 7 ft, ,2-2, , ,
11:03.0, , ,2-2, ,Defensive rebound by J. Duren,
10:47.0, , ,2-2, ,S. Fontecchio misses 2-pt jump shot from 7 ft,
10:46.0, , ,2-2, ,Offensive rebound by J. Duren,
10:43.0, , ,2-2, ,Turnover by J. Duren (bad pass),
10:37.0,G. Dick misses 2-pt jump shot from 15 ft, ,2-2, , ,
10:34.0, , ,2-2, ,Defensive rebound by I. Stewart,
10:26.0, , ,2-2, ,S. Fontecchio misses 3-pt jump shot from 26 ft,
10:24.0,Defensive rebound by O. Agbaji, ,2-2, , ,
10:21.0,I. Quickley misses 3-pt jump shot from 29 ft, ,2-2, , ,
10:21.0, , ,2-2, ,Defensive rebound by J. Duren,
10:05.0, , ,2-2, ,Offensive foul by J. Duren (drawn by K. Olynyk),
10:05.0, , ,2-2, ,Turnover by J. Duren (offensive foul),
9:51.0,O. Agbaji misses 2-pt layup from 4 ft, ,2-2, , ,
9:49.0, , ,2-2, ,Defensive rebound by C. Cunningham,
9:46.0, , ,2-2, ,J. Ivey misses 3-pt jump shot from 27 ft,
9:45.0, , ,2-2, ,Offensive rebound by J. Duren,
9:45.0, , ,2-4,+2,J. Duren makes 2-pt dunk at rim,Lead change
9:32.0,I. Quickley makes 3-pt jump shot from 27 ft,+3,5-4, , ,Lead change
9:17.0, , ,5-6,+2,C. Cunningham makes 2-pt jump shot from 13 ft (assist by J. Duren),Lead change
9:06.0,Turnover by K. Olynyk (bad pass; steal by C. Cunningham), ,5-6, , ,
9:00.0, , ,5-8,+2,J. Duren makes 2-pt dunk from 2 ft (assist by C. Cunningham),
8:43.0,K. Olynyk makes 3-pt jump shot from 27 ft (assist by I. Quickley),+3,8-8, , ,Tie
8:22.0, , ,8-8, ,C. Cunningham misses 2-pt jump shot from 13 ft,
8:20.0,Defensive rebound by G. Dick, ,8-8, , ,
8:08.0,B. Brown misses 2-pt layup from 4 ft, ,8-8, , ,
8:06.0, , ,8-8, ,Defensive rebound by J. Duren,
7:56.0, , ,8-10,+2,J. Ivey makes 2-pt jump shot from 9 ft (assist by C. Cunningham),
7:44.0,G. Dick makes 2-pt layup from 3 ft (assist by K. Olynyk),+2,10-10, , ,Tie
7:31.0, , ,10-10, ,C. Cunningham misses 2-pt layup from 4 ft (block by K. Olynyk),
7:29.0, , ,10-10, ,Offensive rebound by J. Duren,
7:29.0, , ,10-12,+2,J. Duren makes 2-pt dunk at rim,
7:15.0,I. Quickley misses 2-pt jump shot from 20 ft, ,10-12, , ,
7:13.0,Offensive rebound by K. Olynyk, ,10-12, , ,
7:13.0,K. Olynyk makes 2-pt layup from 1 ft,+2,12-12, , ,Tie
6:54.0, , ,12-14,+2,I. Stewart makes 2-pt layup from 3 ft (assist by J. Duren),
6:53.0,Toronto full timeout, ,12-14, , ,
6:53.0,J. Nwora enters the game for B. Brown, ,12-14, , ,
6:40.0,J. Nwora misses 3-pt jump shot from 27 ft, ,12-14, , ,
6:37.0, , ,12-14, ,Defensive rebound by J. Duren,
6:28.0, , ,12-14, ,Personal foul by I. Quickley (drawn by I. Stewart),
6:21.0, , ,12-14, ,J. Ivey misses 2-pt layup from 4 ft,
6:19.0, , ,12-14, ,Offensive rebound by J. Duren,
6:19.0, , ,12-16,+2,J. Duren makes 2-pt dunk at rim,
5:58.0,Shooting foul by J. Duren (drawn by I. Quickley), ,12-16, , ,
5:58.0,I. Quickley makes free throw 1 of 2,+1,13-16, , ,
5:58.0,I. Quickley makes free throw 2 of 2,+1,14-16, , ,
5:40.0, , ,14-18,+2,C. Cunningham makes 2-pt hook shot from 4 ft,
5:30.0,Turnover by K. Olynyk (out of bounds lost ball), ,14-18, , ,
5:30.0, , ,14-18, ,Q. Grimes enters the game for J. Duren,
5:30.0, , ,14-18, ,J. Wiseman enters the game for S. Fontecchio,
5:13.0, , ,14-18, ,C. Cunningham misses 2-pt jump shot from 10 ft,
5:10.0,Defensive rebound by K. Olynyk, ,14-18, , ,
4:50.0,K. Olynyk makes 3-pt jump shot from 27 ft (assist by G. Dick),+3,17-18, , ,
4:29.0, , ,17-18, ,J. Ivey misses 2-pt layup from 5 ft,
4:26.0,Defensive rebound by K. Olynyk, ,17-18, , ,
4:23.0,I. Quickley makes 2-pt layup from 4 ft,+2,19-18, , ,Lead change
4:23.0,Shooting foul by Q. Grimes (drawn by I. Quickley), ,19-18, , ,
4:23.0,J. McDaniels enters the game for O. Agbaji, ,19-18, , ,
4:23.0,J. Porter enters the game for K. Olynyk, ,19-18, , ,
4:23.0,I. Quickley makes free throw 1 of 1,+1,20-18, , ,
4:06.0, , ,20-18, ,I. Stewart misses 2-pt jump shot from 4 ft,
4:06.0,Defensive rebound by Team, ,20-18, , ,
3:51.0,J. McDaniels makes 2-pt jump shot from 7 ft (assist by J. Porter),+2,22-18, , ,
3:37.0, , ,22-21,+3,I. Stewart makes 3-pt jump shot from 26 ft (assist by J. Ivey),
3:22.0,J. Nwora misses 3-pt jump shot from 26 ft, ,22-21, , ,
3:19.0, , ,22-21, ,Defensive rebound by J. Wiseman,
3:10.0, , ,22-23,+2,J. Wiseman makes 2-pt dunk from 1 ft (assist by C. Cunningham),Lead change
2:43.0,G. Dick misses 3-pt jump shot from 29 ft, ,22-23, , ,
2:40.0, , ,22-23, ,Defensive rebound by J. Wiseman,
2:34.0, , ,22-25,+2,C. Cunningham makes 2-pt layup from 4 ft,
2:16.0,J. Porter makes 2-pt hook shot from 5 ft (assist by I. Quickley),+2,24-25, , ,
2:16.0, , ,24-25, ,Detroit full timeout,
2:16.0,B. Brown enters the game for G. Dick, ,24-25, , ,
2:16.0,J. Ramsey enters the game for I. Quickley, ,24-25, , ,
2:16.0, , ,24-25, ,E. Fournier enters the game for C. Cunningham,
2:16.0, , ,24-25, ,M. Sasser enters the game for J. Ivey,
1:52.0, , ,24-25, ,E. Fournier misses 2-pt jump shot from 20 ft,
1:49.0,Defensive rebound by J. Ramsey, ,24-25, , ,
1:33.0,J. Nwora misses 3-pt jump shot from 24 ft, ,24-25, , ,
1:30.0, , ,24-25, ,Defensive rebound by E. Fournier,
