A,B,C,D,E,F,Event
1st Q
Time,Cleveland,,Score,,Miami,
12:00.0,Jump ball: J. Allen vs. O. Robinson (M. Strus gains possession),
11:41.0,D. Garland makes 2-pt jump shot from 11 ft (assist by J. Allen),+2,2-0, , ,
11:41.0,Shooting foul by O. Robinson (drawn by D. Garland), ,2-0, , ,
11:41.0,D. Garland makes free throw 1 of 1,+1,3-0, , ,
11:25.0, , ,3-0, ,Def 3 sec tech foul by Team,
11:25.0, , ,3-1,+1,J. Butler makes technical free throw,
11:11.0, , ,3-1, ,C. Martin misses 3-pt jump shot from 27 ft,
11:08.0,Defensive rebound by D. Mitchell, ,3-1, , ,
11:03.0,D. Mitchell makes 2-pt jump shot from 10 ft,+2,5-1, , ,
10:41.0, , ,5-4,+3,C. Martin makes 3-pt jump shot from 26 ft (assist by K. Lowry),
10:15.0,J. Allen misses 2-pt hook shot from 5 ft, ,5-4, , ,
10:12.0, , ,5-4, ,Defensive rebound by C. Martin,
10:08.0, , ,5-4, ,K. Lowry misses 3-pt jump shot from 30 ft,
10:05.0,Defensive rebound by D. Wade, ,5-4, , ,
9:56.0,D. Mitchell misses 3-pt jump shot from 26 ft, ,5-4, , ,
9:54.0, , ,5-4, ,Defensive rebound by Team,
9:42.0, , ,5-4, ,Turnover by D. Robinson (lost ball; steal by D. Garland),
9:38.0,Shooting foul by C. Martin (drawn by D. Garland), ,5-4, , ,
9:38.0,D. Garland makes free throw 1 of 2,+1,6-4, , ,
9:38.0,D. Garland misses free throw 2 of 2, ,6-4, , ,
9:35.0, , ,6-4, ,Defensive rebound by C. Martin,
9:25.0, , ,6-4, ,D. Robinson misses 2-pt jump shot from 7 ft,
9:21.0,Defensive rebound by D. Mitchell, ,6-4, , ,
9:16.0,D. Mitchell misses 2-pt jump shot from 14 ft, ,6-4, , ,
9:13.0,Offensive rebound by J. Allen, ,6-4, , ,
9:11.0,J. Allen misses 2-pt layup from 2 ft, ,6-4, , ,
9:07.0, , ,6-4, ,Defensive rebound by O. Robinson,
8:53.0, , ,6-4, ,J. Butler misses 2-pt layup from 2 ft,
8:52.0, , ,6-4, ,Offensive rebound by J. Butler,
8:52.0, , ,6-4, ,Personal foul by D. Garland (drawn by J. Butler),
8:42.0, , ,6-4, ,J. Butler misses 2-pt jump shot from 13 ft,
8:39.0,Defensive rebound by D. Wade, ,6-4, , ,
8:28.0,Turnover by D. Mitchell (bad pass), ,6-4, , ,
8:12.0, , ,6-4, ,Turnover by D. Robinson (bad pass; steal by D. Wade),
8:00.0,D. Garland misses 2-pt jump shot from 8 ft, ,6-4, , ,
7:56.0, , ,6-4, ,Defensive rebound by C. Martin,
7:54.0, , ,6-4, ,C. Martin misses 2-pt layup from 4 ft,
7:54.0, , ,6-4, ,Offensive rebound by Team,
7:48.0, , ,6-4, ,Turnover by D. Robinson (bad pass; steal by M. Strus),
7:42.0,J. Allen makes 2-pt dunk at rim (assist by D. Garland),+2,8-4, , ,
7:25.0, , ,8-6,+2,K. Lowry makes 2-pt jump shot from 12 ft,
7:11.0,Personal foul by O. Robinson (drawn by D. Garland), ,8-6, , ,
7:11.0,I. Okoro enters the game for D. Wade, ,8-6, , ,
7:11.0, , ,8-6, ,K. Love enters the game for O. Robinson,
7:03.0,I. Okoro misses 3-pt jump shot from 23 ft, ,8-6, , ,
6:59.0, , ,8-6, ,Defensive rebound by K. Love,
6:59.0, , ,8-6, ,Personal foul by D. Garland (drawn by C. Martin),
6:59.0, , ,8-6, ,Miami full timeout,
6:53.0, , ,8-6, ,J. Butler misses 2-pt layup from 2 ft,
6:51.0,Defensive rebound by M. Strus, ,8-6, , ,
6:46.0,D. Mitchell misses 2-pt layup from 2 ft (block by C. Martin), ,8-6, , ,
6:43.0, , ,8-6, ,Defensive rebound by J. Butler,
6:39.0, , ,8-6, ,Personal foul by D. Garland (drawn by J. Butler),
6:39.0,S. Merrill enters the game for D. Garland, ,8-6, , ,
6:35.0, , ,8-6, ,Shooting foul by S. Merrill (drawn by J. Butler),
6:35.0, , ,8-7,+1,J. Butler makes free throw 1 of 2,
6:35.0, , ,8-8,+1,J. Butler makes free throw 2 of 2,Tie
6:23.0,M. Strus misses 3-pt jump shot from 28 ft, ,8-8, , ,
6:19.0,Offensive rebound by J. Allen, ,8-8, , ,
6:13.0,I. Okoro makes 2-pt layup from 2 ft (assist by S. Merrill),+2,10-8, , ,
6:00.0, , ,10-8, ,J. Butler misses 2-pt layup from 4 ft,
5:57.0,Defensive rebound by J. Allen, ,10-8, , ,
5:46.0,I. Okoro makes 2-pt jump shot from 5 ft,+2,12-8, , ,
5:39.0, , ,12-8, ,Personal foul by S. Merrill (drawn by D. Robinson),
5:39.0, , ,12-9,+1,D. Robinson makes free throw 1 of 2,
5:39.0, , ,12-9, ,J. Jaquez enters the game for K. Lowry,
5:39.0, , ,12-9, ,J. Richardson enters the game for C. Martin,
5:39.0, , ,12-9, ,D. Robinson misses free throw 2 of 2,
5:37.0,Defensive rebound by S. Merrill, ,12-9, , ,
5:18.0,M. Strus misses 3-pt jump shot from 26 ft, ,12-9, , ,
5:14.0, , ,12-9, ,Defensive rebound by K. Love,
5:07.0, , ,12-9, ,D. Robinson misses 3-pt jump shot from 26 ft,
5:04.0,Defensive rebound by M. Strus, ,12-9, , ,
4:57.0,M. Strus misses 2-pt layup from 7 ft, ,12-9, , ,
4:54.0, , ,12-9, ,Defensive rebound by K. Love,
4:52.0, , ,12-11,+2,J. Butler makes 2-pt layup from 1 ft (assist by K. Love),
4:26.0,J. Allen misses 2-pt layup from 3 ft (block by K. Love), ,12-11, , ,
4:22.0,Offensive rebound by S. Merrill, ,12-11, , ,
4:21.0,S. Merrill misses 3-pt jump shot from 22 ft, ,12-11, , ,
4:21.0, , ,12-11, ,Defensive rebound by K. Love,
4:21.0,D. Jones enters the game for J. Allen, ,12-11, , ,
4:21.0,G. Niang enters the game for M. Strus, ,12-11, , ,
4:21.0, , ,12-11, ,K. Lowry enters the game for D. Robinson,
4:12.0, , ,12-14,+3,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. Butler),Lead change
3:54.0,G. Niang misses 2-pt layup from 5 ft, ,12-14, , ,
3:53.0,Offensive rebound by G. Niang, ,12-14, , ,
3:53.0,G. Niang misses 2-pt layup from 5 ft, ,12-14, , ,
3:52.0, , ,12-14, ,Defensive rebound by K. Love,
3:46.0, , ,12-14, ,K. Lowry misses 2-pt jump shot from 12 ft,
3:45.0,Defensive rebound by D. Jones, ,12-14, , ,
3:43.0,Turnover by D. Jones (lost ball; steal by K. Lowry), ,12-14, , ,
3:43.0, , ,12-14, ,Shooting foul by D. Jones (drawn by J. Butler),
3:43.0, , ,12-15,+1,J. Butler makes free throw 1 of 2,
3:43.0, , ,12-16,+1,J. Butler makes free throw 2 of 2,
3:35.0,D. Mitchell misses 3-pt jump shot from 26 ft, ,12-16, , ,
3:32.0, , ,12-16, ,Defensive rebound by K. Love,
3:28.0, , ,12-18,+2,J. Richardson makes 2-pt hook shot from 3 ft (assist by K. Love),
3:27.0,Cleveland full timeout, ,12-18, , ,
3:27.0,C. Porter enters the game for D. Mitchell, ,12-18, , ,
3:06.0,C. Porter misses 2-pt jump shot from 13 ft, ,12-18, , ,
3:04.0, , ,12-18, ,Defensive rebound by J. Butler,
2:52.0, , ,12-21,+3,J. Richardson makes 3-pt jump shot from 26 ft (assist by K. Love),
2:39.0,Turnover by G. Niang (bad pass; steal by K. Love), ,12-21, , ,
2:19.0, , ,12-21, ,J. Jaquez misses 2-pt jump shot from 9 ft,
2:16.0,Defensive rebound by Team, ,12-21, , ,
2:03.0,S. Merrill misses 3-pt jump shot from 25 ft, ,12-21, , ,
1:59.0, , ,12-21, ,Defensive rebound by K. Love,
1:54.0, , ,12-23,+2,J. Jaquez makes 2-pt jump shot from 8 ft,
1:32.0,Turnover by G. Niang (bad pass; steal by J. Richardson), ,12-23, , ,
1:28.0, , ,12-23, ,Offensive foul by J. Richardson (drawn by S. Merrill),
1:28.0, , ,12-23, ,Turnover by J. Richardson (offensive foul),
1:28.0, , ,12-23, ,Instant Replay (Challenge: Stands),
1:28.0,M. Strus enters the game for D. Jones, ,12-23, , ,
1:28.0, , ,12-23, ,C. Martin enters the game for J. Butler,
1:17.0,C. Porter makes 2-pt layup from 1 ft,+2,14-23, , ,
0:58.0, , ,14-23, ,Turnover by K. Love (lost ball; steal by C. Porter),
0:54.0,S. Merrill makes 3-pt jump shot from 26 ft (assist by G. Niang),+3,17-23, , ,
0:39.0, , ,17-23, ,K. Love misses 3-pt jump shot from 26 ft,
0:36.0,Defensive rebound by M. Strus, ,17-23, , ,
0:32.0,M. Strus misses 3-pt jump shot from 27 ft, ,17-23, , ,
0:32.0, , ,17-23, ,Defensive rebound by C. Martin,
0:10.0, , ,17-23, ,K. Lowry misses 3-pt jump shot from 27 ft,
0:06.0,Defensive rebound by I. Okoro, ,17-23, , ,
0:04.0,Offensive foul by I. Okoro (drawn by K. Love), ,17-23, , ,
0:04.0,Turnover by I. Okoro (offensive foul), ,17-23, , ,
0:04.0,J. Allen enters the game for S. Merrill, ,17-23, , ,
0:04.0,D. Wade enters the game for G. Niang, ,17-23, , ,
0:00.0, , ,17-25,+2,J. Jaquez makes 2-pt layup from 2 ft,
0:00.0, , ,17-25, ,Instant Replay (Request: Ruling Stands),
0:00.0,End of 1st quarter,
2nd Q,
Time,Cleveland,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:43.0, , ,17-25, ,D. Robinson misses 3-pt jump shot from 25 ft,
11:40.0, , ,17-25, ,Offensive rebound by Team,
11:40.0,Loose ball foul by D. Garland (drawn by J. Richardson), ,17-25, , ,
11:40.0,C. Porter enters the game for D. Garland, ,17-25, , ,
11:30.0, , ,17-25, ,C. Martin misses 2-pt jump shot from 14 ft,
11:26.0,Defensive rebound by S. Merrill, ,17-25, , ,
11:21.0,C. Porter makes 2-pt layup from 2 ft,+2,19-25, , ,
11:11.0, , ,19-27,+2,O. Robinson makes 2-pt layup from 3 ft (assist by J. Richardson),
11:11.0, , ,19-27, ,Shooting foul by I. Okoro (drawn by O. Robinson),
11:11.0, , ,19-28,+1,O. Robinson makes free throw 1 of 1,
10:58.0,Personal foul by J. Richardson (drawn by G. Niang), ,19-28, , ,
10:58.0,D. Mitchell enters the game for S. Merrill, ,19-28, , ,
10:52.0,M. Strus makes 2-pt layup from 2 ft (assist by G. Niang),+2,21-28, , ,
10:40.0, , ,21-28, ,J. Richardson misses 2-pt jump shot from 14 ft,
10:36.0,Defensive rebound by G. Niang, ,21-28, , ,
10:30.0,D. Mitchell makes 2-pt layup from 2 ft,+2,23-28, , ,
10:15.0, , ,23-31,+3,J. Richardson makes 3-pt jump shot from 23 ft (assist by J. Jaquez),
10:15.0,J. Allen enters the game for I. Okoro, ,23-31, , ,
9:52.0,M. Strus misses 2-pt jump shot from 15 ft, ,23-31, , ,
9:48.0, , ,23-31, ,Defensive rebound by O. Robinson,
9:43.0, , ,23-33,+2,C. Martin makes 2-pt layup from 2 ft (assist by O. Robinson),
9:33.0,J. Allen misses 2-pt layup from 3 ft (block by O. Robinson), ,23-33, , ,
9:29.0, , ,23-33, ,Defensive rebound by O. Robinson,
9:27.0, , ,23-36,+3,C. Martin makes 3-pt jump shot from 23 ft (assist by J. Jaquez),
9:09.0,J. Allen misses 2-pt layup from 2 ft, ,23-36, , ,
9:06.0, , ,23-36, ,Defensive rebound by J. Jaquez,
8:58.0, , ,23-39,+3,J. Richardson makes 3-pt jump shot from 25 ft (assist by O. Robinson),
8:57.0,Cleveland full timeout, ,23-39, , ,
8:57.0,T. Thompson enters the game for J. Allen, ,23-39, , ,
8:57.0,D. Wade enters the game for G. Niang, ,23-39, , ,
8:41.0,Personal foul by D. Robinson (drawn by D. Wade), ,23-39, , ,
8:33.0,Shooting foul by C. Martin (drawn by C. Porter), ,23-39, , ,
