A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Charlotte,
12:00.0,Jump ball: O. Robinson vs. N. Richards (T. Rozier gains possession),
11:42.0, , ,0-2,+2,N. Richards makes 2-pt layup from 2 ft (assist by T. Rozier),
11:25.0,D. Robinson makes 3-pt jump shot from 26 ft (assist by O. Robinson),+3,3-2, , ,Lead change
11:08.0, , ,3-2, ,Offensive foul by T. Rozier (drawn by C. Martin),
11:08.0, , ,3-2, ,Turnover by T. Rozier (offensive foul),
10:56.0,Personal foul by G. Hayward (drawn by O. Robinson), ,3-2, , ,
10:42.0,J. Butler misses 2-pt jump shot from 13 ft, ,3-2, , ,
10:41.0,Offensive rebound by O. Robinson, ,3-2, , ,
10:40.0,O. Robinson misses 2-pt layup from 2 ft, ,3-2, , ,
10:40.0, , ,3-2, ,Defensive rebound by G. Hayward,
10:32.0, , ,3-2, ,G. Hayward misses 2-pt jump shot from 8 ft,
10:29.0,Defensive rebound by C. Martin, ,3-2, , ,
10:21.0,Offensive foul by J. Butler (drawn by T. Rozier), ,3-2, , ,
10:21.0,Turnover by J. Butler (offensive foul), ,3-2, , ,
10:07.0, , ,3-4,+2,M. Bridges makes 2-pt layup from 3 ft (assist by N. Richards),Lead change
9:49.0,C. Martin makes 2-pt layup from 2 ft (assist by K. Lowry),+2,5-4, , ,Lead change
9:37.0, , ,5-4, ,M. Bridges misses 3-pt jump shot from 24 ft,
9:37.0,Defensive rebound by D. Robinson, ,5-4, , ,
9:24.0,K. Lowry misses 3-pt jump shot from 23 ft, ,5-4, , ,
9:20.0, , ,5-4, ,Defensive rebound by G. Hayward,
9:15.0, , ,5-4, ,B. Miller misses 2-pt layup from 4 ft,
9:13.0,Defensive rebound by O. Robinson, ,5-4, , ,
9:08.0,D. Robinson misses 3-pt jump shot from 24 ft, ,5-4, , ,
9:06.0, , ,5-4, ,Defensive rebound by N. Richards,
8:53.0, , ,5-4, ,Turnover by M. Bridges (bad pass; steal by K. Lowry),
8:48.0,D. Robinson misses 2-pt layup from 2 ft, ,5-4, , ,
8:44.0,Offensive rebound by C. Martin, ,5-4, , ,
8:44.0,C. Martin misses 2-pt layup at rim, ,5-4, , ,
8:43.0, , ,5-4, ,Defensive rebound by G. Hayward,
8:41.0, , ,5-4, ,T. Rozier misses 3-pt jump shot from 25 ft,
8:38.0,Defensive rebound by D. Robinson, ,5-4, , ,
8:19.0,C. Martin makes 3-pt jump shot from 25 ft (assist by D. Robinson),+3,8-4, , ,
8:00.0, , ,8-4, ,Turnover by T. Rozier (bad pass; steal by D. Robinson),
7:55.0,Shooting foul by B. Miller (drawn by O. Robinson), ,8-4, , ,
7:55.0,O. Robinson misses free throw 1 of 2, ,8-4, , ,
7:55.0,Offensive rebound by Team, ,8-4, , ,
7:55.0,O. Robinson makes free throw 2 of 2,+1,9-4, , ,
7:31.0, , ,9-4, ,Turnover by M. Bridges (bad pass; steal by J. Butler),
7:12.0,D. Robinson misses 3-pt jump shot from 25 ft, ,9-4, , ,
7:09.0, , ,9-4, ,Defensive rebound by N. Richards,
7:04.0, , ,9-6,+2,M. Bridges makes 2-pt dunk from 3 ft (assist by T. Rozier),
6:48.0,O. Robinson makes 3-pt jump shot from 23 ft (assist by C. Martin),+3,12-6, , ,
6:36.0, , ,12-6, ,G. Hayward misses 3-pt jump shot from 24 ft,
6:36.0, , ,12-6, ,Offensive rebound by Team,
6:36.0, , ,12-6, ,Charlotte full timeout,
6:36.0, , ,12-6, ,P. Washington enters the game for M. Bridges,
6:23.0, , ,12-6, ,P. Washington misses 3-pt jump shot from 26 ft,
6:19.0, , ,12-6, ,Offensive rebound by N. Richards,
6:18.0, , ,12-6, ,N. Richards misses 2-pt layup from 2 ft,
6:15.0,Defensive rebound by K. Lowry, ,12-6, , ,
6:07.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by J. Butler),+3,15-6, , ,
5:48.0, , ,15-8,+2,G. Hayward makes 2-pt layup from 2 ft,
5:25.0,J. Butler makes 2-pt jump shot from 9 ft,+2,17-8, , ,
5:08.0, , ,17-10,+2,P. Washington makes 2-pt hook shot from 2 ft (assist by T. Rozier),
5:08.0, , ,17-10, ,Shooting foul by K. Lowry (drawn by P. Washington),
5:08.0,J. Jaquez enters the game for C. Martin, ,17-10, , ,
5:08.0,K. Love enters the game for D. Robinson, ,17-10, , ,
5:08.0,J. Richardson enters the game for O. Robinson, ,17-10, , ,
5:08.0, , ,17-10, ,I. Smith enters the game for T. Rozier,
5:08.0, , ,17-11,+1,P. Washington makes free throw 1 of 1,
4:44.0,J. Richardson misses 3-pt jump shot from 26 ft, ,17-11, , ,
4:44.0, , ,17-11, ,Defensive rebound by Team,
4:27.0, , ,17-11, ,B. Miller misses 3-pt jump shot from 23 ft,
4:24.0,Defensive rebound by J. Richardson, ,17-11, , ,
4:06.0,J. Jaquez makes 3-pt jump shot from 23 ft (assist by J. Butler),+3,20-11, , ,
3:53.0, , ,20-13,+2,G. Hayward makes 2-pt jump shot from 4 ft,
3:53.0, , ,20-13, ,Shooting foul by K. Lowry (drawn by G. Hayward),
3:53.0, , ,20-13, ,M. Bridges enters the game for N. Richards,
3:53.0, , ,20-13, ,G. Hayward misses free throw 1 of 1,
3:50.0,Defensive rebound by K. Love, ,20-13, , ,
3:33.0,J. Jaquez misses 2-pt jump shot from 8 ft, ,20-13, , ,
3:30.0, , ,20-13, ,Defensive rebound by B. Miller,
3:21.0, , ,20-16,+3,G. Hayward makes 3-pt jump shot from 23 ft (assist by I. Smith),
3:10.0,Shooting foul by P. Washington (drawn by J. Butler), ,20-16, , ,
3:10.0,J. Butler makes free throw 1 of 2,+1,21-16, , ,
3:10.0, , ,21-16, ,B. McGowens enters the game for G. Hayward,
3:10.0, , ,21-16, ,T. Rozier enters the game for B. Miller,
3:10.0,J. Butler makes free throw 2 of 2,+1,22-16, , ,
2:50.0, , ,22-16, ,M. Bridges misses 3-pt jump shot from 26 ft,
2:46.0,Defensive rebound by K. Love, ,22-16, , ,
2:42.0,J. Butler makes 2-pt layup from 2 ft (assist by K. Lowry),+2,24-16, , ,
2:26.0, , ,24-19,+3,T. Rozier makes 3-pt jump shot from 23 ft (assist by I. Smith),
2:12.0,K. Love makes 2-pt layup from 1 ft (assist by J. Butler),+2,26-19, , ,
2:12.0,Shooting foul by M. Bridges (drawn by K. Love), ,26-19, , ,
2:12.0,Miami full timeout, ,26-19, , ,
2:12.0,C. Martin enters the game for K. Lowry, ,26-19, , ,
2:12.0,K. Love makes free throw 1 of 1,+1,27-19, , ,
1:53.0, , ,27-19, ,Def 3 sec tech foul by Team,
1:53.0, , ,27-20,+1,T. Rozier makes technical free throw,
1:41.0, , ,27-20, ,I. Smith misses 2-pt jump shot from 7 ft,
1:41.0,Defensive rebound by Team, ,27-20, , ,
1:24.0,J. Butler misses 2-pt jump shot from 6 ft, ,27-20, , ,
1:24.0, , ,27-20, ,Defensive rebound by Team,
