A,B,C,D,E,F,Event
1st Q
Time,Brooklyn,,Score,,Miami,
12:00.0,Jump ball: N. Claxton vs. B. Adebayo (S. Dinwiddie gains possession),
11:49.0,Turnover by S. Dinwiddie (bad pass), ,0-0, , ,
11:30.0, , ,0-0, ,B. Adebayo misses 2-pt jump shot from 15 ft,
11:26.0,Defensive rebound by C. Johnson, ,0-0, , ,
11:05.0,D. Finney-Smith misses 2-pt jump shot from 9 ft (block by J. Butler), ,0-0, , ,
11:05.0,Offensive rebound by Team, ,0-0, , ,
11:05.0,Turnover by Team (shot clock), ,0-0, , ,
10:52.0, , ,0-0, ,J. Butler misses 3-pt jump shot from 25 ft,
10:49.0,Defensive rebound by M. Bridges, ,0-0, , ,
10:39.0,C. Johnson misses 2-pt jump shot from 8 ft, ,0-0, , ,
10:36.0, , ,0-0, ,Defensive rebound by B. Adebayo,
10:33.0, , ,0-0, ,K. Lowry misses 2-pt layup from 1 ft,
10:29.0,Defensive rebound by N. Claxton, ,0-0, , ,
10:19.0,M. Bridges makes 2-pt layup from 1 ft (assist by D. Finney-Smith),+2,2-0, , ,
10:08.0, , ,2-0, ,D. Robinson misses 3-pt jump shot from 27 ft,
10:08.0, , ,2-0, ,Offensive rebound by J. Butler,
9:56.0, , ,2-0, ,Shooting foul by C. Johnson (drawn by J. Butler),
9:56.0, , ,2-1,+1,J. Butler makes free throw 1 of 2,
9:56.0, , ,2-2,+1,J. Butler makes free throw 2 of 2,Tie
9:41.0,Shooting foul by H. Highsmith (drawn by S. Dinwiddie), ,2-2, , ,
9:41.0,S. Dinwiddie misses free throw 1 of 2, ,2-2, , ,
9:41.0,Offensive rebound by Team, ,2-2, , ,
9:41.0,S. Dinwiddie makes free throw 2 of 2,+1,3-2, , ,
9:22.0, , ,3-2, ,J. Butler misses 3-pt jump shot from 26 ft,
9:19.0,Defensive rebound by C. Johnson, ,3-2, , ,
9:06.0,Turnover by N. Claxton (lost ball; steal by K. Lowry), ,3-2, , ,
8:59.0, , ,3-2, ,B. Adebayo misses 2-pt jump shot from 14 ft,
8:56.0, , ,3-2, ,Offensive rebound by J. Butler,
8:53.0, , ,3-2, ,B. Adebayo misses 2-pt jump shot from 6 ft,
8:49.0,Defensive rebound by N. Claxton, ,3-2, , ,
