A,B,C,D,E,F,Event
1st Q
Time,Indiana,,Score,,Miami,
12:00.0,Jump ball: M. Turner vs. B. Adebayo (J. Butler gains possession),
11:39.0, , ,0-0, ,B. Adebayo misses 2-pt jump shot from 9 ft,
11:37.0,Defensive rebound by O. Toppin, ,0-0, , ,
11:27.0,M. Turner misses 3-pt jump shot from 28 ft, ,0-0, , ,
11:21.0,Offensive rebound by B. Hield, ,0-0, , ,
11:19.0,O. Toppin makes 2-pt layup from 4 ft (assist by B. Hield),+2,2-0, , ,
11:06.0, , ,2-0, ,Turnover by D. Robinson (traveling),
10:51.0,Personal foul by D. Robinson (drawn by B. Brown), ,2-0, , ,
10:46.0,O. Toppin makes 3-pt jump shot from 26 ft (assist by B. Hield),+3,5-0, , ,
10:32.0, , ,5-0, ,K. Lowry misses 3-pt jump shot from 23 ft,
10:30.0,Defensive rebound by B. Hield, ,5-0, , ,
10:22.0,M. Turner misses 3-pt jump shot from 23 ft, ,5-0, , ,
10:18.0, , ,5-0, ,Defensive rebound by H. Highsmith,
10:11.0, , ,5-2,+2,J. Butler makes 2-pt jump shot from 11 ft,
10:02.0,B. Hield makes 2-pt jump shot from 17 ft (assist by T. Haliburton),+2,7-2, , ,
9:50.0, , ,7-2, ,Shooting foul by B. Hield (drawn by J. Butler),
9:50.0, , ,7-3,+1,J. Butler makes free throw 1 of 2,
9:50.0, , ,7-4,+1,J. Butler makes free throw 2 of 2,
9:35.0,O. Toppin makes 3-pt jump shot from 25 ft (assist by B. Brown),+3,10-4, , ,
9:16.0, , ,10-4, ,D. Robinson misses 2-pt layup from 6 ft,
9:14.0,Defensive rebound by B. Hield, ,10-4, , ,
9:06.0,T. Haliburton makes 3-pt jump shot from 25 ft (assist by B. Brown),+3,13-4, , ,
8:43.0, , ,13-4, ,B. Adebayo misses 2-pt layup from 3 ft (block by M. Turner),
8:40.0,Defensive rebound by T. Haliburton, ,13-4, , ,
8:36.0,B. Brown misses 2-pt jump shot from 13 ft, ,13-4, , ,
8:36.0,Offensive rebound by M. Turner, ,13-4, , ,
8:32.0,M. Turner makes 2-pt jump shot from 7 ft,+2,15-4, , ,
8:32.0, , ,15-4, ,Miami full timeout,
8:21.0, , ,15-7,+3,K. Lowry makes 3-pt jump shot from 25 ft (assist by B. Adebayo),
8:07.0,T. Haliburton makes 3-pt jump shot from 34 ft (assist by B. Hield),+3,18-7, , ,
7:49.0, , ,18-7, ,H. Highsmith misses 3-pt jump shot from 23 ft,
7:45.0,Defensive rebound by M. Turner, ,18-7, , ,
7:38.0,B. Hield makes 2-pt layup from 5 ft,+2,20-7, , ,
7:22.0, , ,20-9,+2,B. Adebayo makes 2-pt jump shot from 14 ft,
7:22.0, , ,20-9, ,Shooting foul by M. Turner (drawn by B. Adebayo),
7:22.0, , ,20-9, ,J. Richardson enters the game for H. Highsmith,
7:22.0, , ,20-10,+1,B. Adebayo makes free throw 1 of 1,
7:07.0,T. Haliburton misses 3-pt jump shot from 23 ft, ,20-10, , ,
7:03.0, , ,20-10, ,Defensive rebound by B. Adebayo,
6:46.0, , ,20-12,+2,J. Butler makes 2-pt hook shot from 7 ft (assist by D. Robinson),
6:26.0,Turnover by T. Haliburton (back court), ,20-12, , ,
6:20.0, , ,20-14,+2,J. Richardson makes 2-pt jump shot from 17 ft,
6:20.0,Indiana full timeout, ,20-14, , ,
6:20.0, , ,20-14, ,J. Jaquez enters the game for B. Adebayo,
6:20.0, , ,20-14, ,K. Love enters the game for D. Robinson,
6:08.0,Shooting foul by J. Jaquez (drawn by T. Haliburton), ,20-14, , ,
6:08.0,T. Haliburton makes free throw 1 of 2,+1,21-14, , ,
6:08.0,I. Jackson enters the game for B. Brown, ,21-14, , ,
6:08.0,B. Mathurin enters the game for B. Hield, ,21-14, , ,
6:08.0,A. Nesmith enters the game for M. Turner, ,21-14, , ,
6:08.0,T. Haliburton makes free throw 2 of 2,+1,22-14, , ,
5:58.0, , ,22-14, ,Turnover by J. Butler (bad pass; steal by I. Jackson),
5:48.0,B. Mathurin makes 2-pt layup from 1 ft (assist by O. Toppin),+2,24-14, , ,
5:32.0, , ,24-16,+2,K. Love makes 2-pt layup from 3 ft (assist by K. Lowry),
5:19.0,B. Mathurin makes 2-pt layup from 3 ft (assist by T. Haliburton),+2,26-16, , ,
5:08.0, , ,26-18,+2,K. Lowry makes 2-pt layup from 3 ft,
4:53.0,Personal foul by J. Richardson (drawn by T. Haliburton), ,26-18, , ,
4:48.0,Turnover by B. Mathurin (out of bounds lost ball), ,26-18, , ,
4:27.0, , ,26-18, ,J. Jaquez misses 3-pt jump shot from 23 ft,
4:24.0,Defensive rebound by T. Haliburton, ,26-18, , ,
4:15.0,O. Toppin makes 2-pt layup from 6 ft (assist by T. Haliburton),+2,28-18, , ,
4:07.0, , ,28-18, ,Shooting foul by I. Jackson (drawn by J. Jaquez),
4:07.0, , ,28-19,+1,J. Jaquez makes free throw 1 of 2,
4:07.0, , ,28-20,+1,J. Jaquez makes free throw 2 of 2,
3:55.0,Personal foul by J. Jaquez (drawn by I. Jackson), ,28-20, , ,
3:49.0,T. Haliburton makes 2-pt layup from 3 ft (assist by I. Jackson),+2,30-20, , ,
3:23.0, , ,30-20, ,J. Butler misses 3-pt jump shot from 22 ft,
3:18.0,Defensive rebound by A. Nesmith, ,30-20, , ,
3:04.0,T. Haliburton makes 2-pt jump shot from 7 ft,+2,32-20, , ,
2:52.0, , ,32-22,+2,J. Butler makes 2-pt jump shot from 8 ft (assist by K. Love),
2:29.0,T. Haliburton misses 2-pt jump shot from 20 ft, ,32-22, , ,
2:27.0, , ,32-22, ,Defensive rebound by J. Butler,
2:05.0, , ,32-22, ,K. Lowry misses 3-pt jump shot from 29 ft,
1:59.0, , ,32-22, ,Offensive rebound by J. Richardson,
1:58.0, , ,32-24,+2,J. Richardson makes 2-pt layup from 3 ft,
1:44.0,Personal foul by J. Richardson (drawn by T. Haliburton), ,32-24, , ,
1:44.0,T. Haliburton misses free throw 1 of 2, ,32-24, , ,
1:44.0,Offensive rebound by Team, ,32-24, , ,
1:44.0,B. Hield enters the game for I. Jackson, ,32-24, , ,
1:44.0,M. Turner enters the game for O. Toppin, ,32-24, , ,
1:44.0, , ,32-24, ,B. Adebayo enters the game for K. Love,
1:44.0, , ,32-24, ,C. Martin enters the game for K. Lowry,
1:44.0,T. Haliburton makes free throw 2 of 2,+1,33-24, , ,
1:37.0, , ,33-26,+2,J. Richardson makes 2-pt layup from 4 ft,
1:12.0,M. Turner misses 2-pt jump shot from 8 ft, ,33-26, , ,
1:09.0,Offensive rebound by M. Turner, ,33-26, , ,
1:07.0,M. Turner makes 2-pt jump shot from 17 ft,+2,35-26, , ,
0:57.0, , ,35-26, ,Shooting foul by A. Nesmith (drawn by J. Butler),
0:57.0, , ,35-27,+1,J. Butler makes free throw 1 of 2,
0:57.0,A. Nembhard enters the game for T. Haliburton, ,35-27, , ,
0:57.0, , ,35-27, ,H. Highsmith enters the game for J. Richardson,
0:57.0, , ,35-28,+1,J. Butler makes free throw 2 of 2,
0:41.0,M. Turner makes 2-pt layup from 6 ft (assist by A. Nembhard),+2,37-28, , ,
0:41.0,Shooting foul by J. Butler (drawn by M. Turner), ,37-28, , ,
0:41.0,B. Brown enters the game for B. Hield, ,37-28, , ,
0:41.0, , ,37-28, ,D. Robinson enters the game for J. Butler,
0:41.0,M. Turner makes free throw 1 of 1,+1,38-28, , ,
0:35.0, , ,38-31,+3,D. Robinson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),
0:10.0,Turnover by A. Nesmith (bad pass), ,38-31, , ,
0:03.0, , ,38-33,+2,B. Adebayo makes 2-pt jump shot from 16 ft,
0:00.0,End of 1st quarter,
2nd Q,
Time,Indiana,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:43.0,B. Hield misses 3-pt jump shot from 26 ft, ,38-33, , ,
11:39.0,Offensive rebound by A. Nesmith, ,38-33, , ,
11:37.0,A. Nesmith makes 2-pt layup from 5 ft,+2,40-33, , ,
11:11.0, , ,40-33, ,C. Martin misses 2-pt jump shot from 9 ft,
11:07.0,Defensive rebound by B. Mathurin, ,40-33, , ,
11:05.0,Shooting foul by H. Highsmith (drawn by B. Mathurin), ,40-33, , ,
11:05.0,B. Mathurin makes free throw 1 of 2,+1,41-33, , ,
11:05.0,B. Mathurin makes free throw 2 of 2,+1,42-33, , ,
10:52.0, , ,42-33, ,Turnover by J. Jaquez (traveling),
10:39.0,M. Turner misses 2-pt jump shot from 18 ft, ,42-33, , ,
10:35.0, , ,42-33, ,Defensive rebound by B. Adebayo,
10:12.0, , ,42-33, ,Turnover by C. Martin (bad pass; steal by A. Nesmith),
10:05.0,B. Mathurin makes 2-pt layup from 2 ft (assist by A. Nembhard),+2,44-33, , ,
9:51.0, , ,44-35,+2,C. Martin makes 2-pt jump shot from 7 ft (assist by H. Highsmith),
9:34.0,Shooting foul by B. Adebayo (drawn by M. Turner), ,44-35, , ,
9:34.0,M. Turner makes free throw 1 of 2,+1,45-35, , ,
9:34.0, , ,45-35, ,J. Richardson enters the game for H. Highsmith,
9:34.0,M. Turner makes free throw 2 of 2,+1,46-35, , ,
9:14.0, , ,46-38,+3,D. Robinson makes 3-pt jump shot from 25 ft (assist by C. Martin),
8:56.0,M. Turner misses 2-pt jump shot from 13 ft, ,46-38, , ,
8:54.0, , ,46-38, ,Defensive rebound by B. Adebayo,
8:48.0, , ,46-38, ,B. Adebayo misses 2-pt layup from 1 ft,
8:46.0,Defensive rebound by M. Turner, ,46-38, , ,
8:44.0,B. Hield makes 2-pt layup from 4 ft (assist by A. Nembhard),+2,48-38, , ,
8:38.0, , ,48-38, ,Personal foul by A. Nesmith (drawn by J. Jaquez),
8:24.0, , ,48-38, ,B. Adebayo misses 2-pt layup from 4 ft,
8:24.0, , ,48-38, ,Offensive rebound by C. Martin,
8:24.0, , ,48-38, ,Shooting foul by A. Nembhard (drawn by C. Martin),
8:24.0, , ,48-38, ,C. Martin misses free throw 1 of 2,
8:24.0, , ,48-38, ,Offensive rebound by Team,
8:24.0,I. Jackson enters the game for A. Nesmith, ,48-38, , ,
8:24.0,O. Toppin enters the game for M. Turner, ,48-38, , ,
8:24.0, , ,48-39,+1,C. Martin makes free throw 2 of 2,
8:15.0,B. Hield misses 3-pt jump shot from 26 ft, ,48-39, , ,
