A,B,C,D,E,F,Event
1st Q
Time,Milwaukee,,Score,,Miami,
12:00.0,Jump ball: B. Lopez vs. B. Adebayo (G. Antetokounmpo gains possession),
11:47.0,B. Lopez misses 3-pt jump shot from 24 ft, ,0-0, , ,
11:43.0, , ,0-0, ,Defensive rebound by D. Robinson,
11:37.0, , ,0-0, ,B. Adebayo misses 2-pt jump shot from 12 ft,
11:31.0,Defensive rebound by G. Antetokounmpo, ,0-0, , ,
11:21.0,M. Beasley makes 2-pt layup from 2 ft,+2,2-0, , ,
10:58.0, , ,2-0, ,K. Love misses 2-pt hook shot from 9 ft,
10:56.0,Defensive rebound by M. Beasley, ,2-0, , ,
10:48.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by D. Lillard),+2,4-0, , ,
10:39.0, , ,4-0, ,D. Robinson misses 3-pt jump shot from 23 ft,
10:35.0,Defensive rebound by K. Middleton, ,4-0, , ,
10:28.0,K. Middleton misses 2-pt jump shot from 7 ft, ,4-0, , ,
10:25.0, , ,4-0, ,Defensive rebound by D. Robinson,
10:23.0, , ,4-2,+2,B. Adebayo makes 2-pt layup from 5 ft (assist by D. Robinson),
10:23.0, , ,4-2, ,Shooting foul by D. Lillard (drawn by B. Adebayo),
10:23.0, , ,4-2, ,B. Adebayo misses free throw 1 of 1,
10:23.0,Defensive rebound by K. Middleton, ,4-2, , ,
10:08.0,D. Lillard misses 2-pt layup from 4 ft, ,4-2, , ,
10:04.0,Offensive rebound by D. Lillard, ,4-2, , ,
10:01.0,D. Lillard makes 2-pt jump shot from 17 ft,+2,6-2, , ,
9:51.0, , ,6-2, ,B. Adebayo misses 2-pt jump shot from 16 ft,
9:51.0,Defensive rebound by Team, ,6-2, , ,
9:51.0, , ,6-2, ,Loose ball foul by K. Lowry (drawn by G. Antetokounmpo),
9:32.0,G. Antetokounmpo makes 2-pt layup from 2 ft,+2,8-2, , ,
9:22.0, , ,8-2, ,B. Adebayo misses 2-pt dunk from 2 ft,
9:22.0,Defensive rebound by Team, ,8-2, , ,
9:12.0,Turnover by G. Antetokounmpo (step out of bounds), ,8-2, , ,
8:58.0, , ,8-2, ,D. Robinson misses 2-pt jump shot from 15 ft,
8:56.0,Defensive rebound by M. Beasley, ,8-2, , ,
8:46.0,K. Middleton makes 2-pt layup from 1 ft (assist by B. Lopez),+2,10-2, , ,
8:29.0, , ,10-2, ,B. Adebayo misses 2-pt jump shot from 14 ft,
8:29.0,Defensive rebound by M. Beasley, ,10-2, , ,
8:12.0,B. Lopez makes 2-pt jump shot from 13 ft (assist by D. Lillard),+2,12-2, , ,
8:11.0, , ,12-2, ,Miami full timeout,
7:55.0, , ,12-2, ,K. Lowry misses 2-pt jump shot from 12 ft,
7:54.0,Defensive rebound by K. Middleton, ,12-2, , ,
7:47.0,K. Middleton misses 2-pt layup from 4 ft, ,12-2, , ,
7:44.0, , ,12-2, ,Defensive rebound by K. Lowry,
7:41.0, , ,12-2, ,J. Richardson misses 3-pt jump shot from 24 ft,
