A,B,C,D,E,F,Event
1st Q
Time,Charlotte,,Score,,Miami,
12:00.0,Jump ball: N. Richards vs. O. Robinson (T. Rozier gains possession),
11:48.0,Shooting foul by C. Martin (drawn by T. Rozier), ,0-0, , ,
11:48.0,T. Rozier makes free throw 1 of 2,+1,1-0, , ,
11:48.0,T. Rozier makes free throw 2 of 2,+1,2-0, , ,
11:47.0, , ,2-0, ,Turnover by C. Martin (bad pass; steal by T. Rozier),
11:43.0,T. Rozier makes 2-pt layup from 1 ft,+2,4-0, , ,
11:30.0, , ,4-0, ,Def 3 sec tech foul by Team,
11:30.0, , ,4-1,+1,J. Butler makes technical free throw,
11:23.0, , ,4-1, ,C. Martin misses 3-pt jump shot from 25 ft,
11:21.0, , ,4-1, ,Offensive rebound by C. Martin,
11:08.0, , ,4-1, ,Turnover by K. Lowry (lost ball; steal by B. Miller),
11:03.0,Turnover by M. Bridges (traveling), ,4-1, , ,
10:44.0, , ,4-4,+3,D. Robinson makes 3-pt jump shot from 23 ft (assist by J. Butler),Tie
10:33.0,Offensive foul by T. Rozier (drawn by D. Robinson), ,4-4, , ,
10:33.0,Turnover by T. Rozier (offensive foul), ,4-4, , ,
10:12.0, , ,4-4, ,J. Butler misses 2-pt jump shot from 15 ft,
10:09.0,Defensive rebound by M. Bridges, ,4-4, , ,
9:55.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by G. Hayward),+3,7-4, , ,
9:38.0, , ,7-7,+3,K. Lowry makes 3-pt jump shot from 27 ft (assist by C. Martin),Tie
9:21.0,G. Hayward makes 3-pt jump shot from 26 ft (assist by M. Bridges),+3,10-7, , ,
8:59.0, , ,10-10,+3,D. Robinson makes 3-pt jump shot from 25 ft (assist by O. Robinson),Tie
8:34.0,Shooting foul by O. Robinson (drawn by G. Hayward), ,10-10, , ,
8:34.0,G. Hayward makes free throw 1 of 2,+1,11-10, , ,
8:34.0,G. Hayward makes free throw 2 of 2,+1,12-10, , ,
8:25.0, , ,12-10, ,C. Martin misses 2-pt dunk from 6 ft (block by N. Richards),
8:22.0,Defensive rebound by B. Miller, ,12-10, , ,
8:22.0,Turnover by B. Miller (bad pass), ,12-10, , ,
8:00.0, , ,12-12,+2,J. Butler makes 2-pt jump shot from 6 ft,Tie
7:46.0,M. Bridges misses 2-pt jump shot from 5 ft, ,12-12, , ,
7:43.0, , ,12-12, ,Defensive rebound by O. Robinson,
7:42.0, , ,12-12, ,Turnover by O. Robinson (bad pass; steal by T. Rozier),
7:42.0,T. Rozier misses 2-pt layup from 1 ft, ,12-12, , ,
7:41.0, , ,12-12, ,Defensive rebound by Team,
7:41.0,Loose ball foul by M. Bridges (drawn by J. Butler), ,12-12, , ,
7:22.0, , ,12-12, ,O. Robinson misses 2-pt layup from 4 ft (block by T. Rozier),
7:18.0,Defensive rebound by T. Rozier, ,12-12, , ,
7:16.0,M. Bridges makes 2-pt layup from 2 ft (assist by T. Rozier),+2,14-12, , ,
7:02.0, , ,14-12, ,Turnover by D. Robinson (out of bounds lost ball),
7:02.0,P. Washington enters the game for M. Bridges, ,14-12, , ,
6:43.0,B. Miller misses 3-pt jump shot from 26 ft, ,14-12, , ,
6:38.0, , ,14-12, ,Defensive rebound by C. Martin,
6:31.0, , ,14-12, ,D. Robinson misses 2-pt jump shot from 7 ft,
6:28.0,Defensive rebound by N. Richards, ,14-12, , ,
6:18.0,G. Hayward makes 2-pt layup from 2 ft (assist by P. Washington),+2,16-12, , ,
5:53.0, , ,16-12, ,Turnover by O. Robinson (3 sec),
5:53.0, , ,16-12, ,Miami full timeout,
5:53.0,I. Smith enters the game for T. Rozier, ,16-12, , ,
5:53.0, , ,16-12, ,J. Cain enters the game for C. Martin,
5:53.0, , ,16-12, ,J. Jaquez enters the game for D. Robinson,
5:53.0, , ,16-12, ,K. Love enters the game for O. Robinson,
5:41.0,Turnover by P. Washington (bad pass; steal by J. Butler), ,16-12, , ,
5:36.0, , ,16-14,+2,J. Butler makes 2-pt dunk from 1 ft,
5:14.0,Turnover by I. Smith (bad pass), ,16-14, , ,
5:10.0, , ,16-14, ,Shooting foul by I. Smith (drawn by J. Cain),
5:10.0, , ,16-15,+1,J. Cain makes free throw 1 of 2,
5:10.0, , ,16-16,+1,J. Cain makes free throw 2 of 2,Tie
4:53.0,B. Miller misses 3-pt jump shot from 24 ft, ,16-16, , ,
4:51.0, , ,16-16, ,Defensive rebound by J. Jaquez,
4:38.0, , ,16-16, ,J. Cain misses 3-pt jump shot from 25 ft,
4:35.0,Defensive rebound by N. Richards, ,16-16, , ,
4:27.0,Def 3 sec tech foul by Team, ,16-16, , ,
4:27.0,G. Hayward makes technical free throw,+1,17-16, , ,
4:22.0,Offensive foul by G. Hayward (drawn by J. Butler), ,17-16, , ,
4:22.0,Turnover by G. Hayward (offensive foul), ,17-16, , ,
4:22.0,M. Bridges enters the game for N. Richards, ,17-16, , ,
4:12.0, , ,17-16, ,Turnover by K. Love (bad pass),
4:12.0,B. McGowens enters the game for G. Hayward, ,17-16, , ,
3:49.0,I. Smith makes 2-pt jump shot from 8 ft,+2,19-16, , ,
3:38.0, , ,19-16, ,Turnover by J. Butler (lost ball; steal by P. Washington),
3:19.0,B. Miller misses 2-pt jump shot from 11 ft, ,19-16, , ,
3:18.0, , ,19-16, ,Defensive rebound by K. Love,
3:18.0, , ,19-16, ,Personal foul by B. McGowens (drawn by J. Butler),
3:18.0,N. Richards enters the game for B. Miller, ,19-16, , ,
3:18.0,T. Rozier enters the game for P. Washington, ,19-16, , ,
3:08.0, , ,19-16, ,J. Jaquez misses 2-pt layup from 3 ft,
3:04.0,Defensive rebound by B. McGowens, ,19-16, , ,
3:01.0,Turnover by I. Smith (bad pass; steal by K. Love), ,19-16, , ,
2:58.0, , ,19-18,+2,J. Jaquez makes 2-pt layup from 3 ft (assist by J. Cain),
2:58.0, , ,19-18, ,Shooting foul by B. McGowens (drawn by J. Jaquez),
2:58.0,Charlotte full timeout, ,19-18, , ,
2:58.0, , ,19-18, ,D. Robinson enters the game for K. Lowry,
2:58.0, , ,19-19,+1,J. Jaquez makes free throw 1 of 1,Tie
2:39.0,I. Smith makes 2-pt hook shot from 4 ft (assist by T. Rozier),+2,21-19, , ,
2:29.0, , ,21-19, ,Shooting foul by I. Smith (drawn by K. Love),
2:29.0, , ,21-19, ,K. Love misses free throw 1 of 2,
2:29.0, , ,21-19, ,Offensive rebound by Team,
2:29.0, , ,21-20,+1,K. Love makes free throw 2 of 2,
2:13.0,B. McGowens misses 3-pt jump shot from 28 ft, ,21-20, , ,
2:12.0,Offensive rebound by Team, ,21-20, , ,
2:12.0, , ,21-20, ,Loose ball foul by D. Robinson (drawn by N. Richards),
2:06.0,M. Bridges misses 3-pt jump shot from 26 ft, ,21-20, , ,
2:01.0, , ,21-20, ,Defensive rebound by K. Love,
1:51.0, , ,21-20, ,Turnover by K. Love (bad pass; steal by T. Rozier),
1:43.0,N. Richards misses 2-pt layup from 3 ft (block by K. Love), ,21-20, , ,
1:40.0, , ,21-20, ,Defensive rebound by K. Love,
1:38.0, , ,21-20, ,J. Cain misses 3-pt jump shot from 24 ft,
1:34.0,Defensive rebound by B. McGowens, ,21-20, , ,
1:29.0,B. McGowens misses 2-pt layup from 3 ft, ,21-20, , ,
1:25.0, , ,21-20, ,Defensive rebound by K. Love,
1:23.0, , ,21-20, ,Offensive foul by J. Butler (drawn by I. Smith),
1:23.0, , ,21-20, ,Turnover by J. Butler (offensive foul),
1:08.0,M. Bridges misses 2-pt jump shot from 8 ft (block by J. Cain), ,21-20, , ,
1:05.0, , ,21-20, ,Defensive rebound by J. Butler,
0:58.0, , ,21-20, ,K. Love misses 2-pt jump shot from 17 ft,
0:54.0, , ,21-20, ,Offensive rebound by J. Butler,
0:54.0, , ,21-20, ,J. Butler misses 2-pt layup at rim,
0:53.0,Defensive rebound by N. Richards, ,21-20, , ,
0:52.0,Turnover by N. Richards (lost ball; steal by J. Cain), ,21-20, , ,
0:50.0, , ,21-20, ,J. Cain misses 2-pt layup from 1 ft,
0:48.0,Defensive rebound by T. Rozier, ,21-20, , ,
0:47.0,M. Bridges makes 2-pt layup from 2 ft (assist by B. McGowens),+2,23-20, , ,
0:35.0, , ,23-22,+2,J. Butler makes 2-pt layup from 2 ft (assist by J. Jaquez),
0:15.0,M. Bridges misses 2-pt layup from 2 ft, ,23-22, , ,
0:12.0, , ,23-22, ,Defensive rebound by K. Love,
0:03.0, , ,23-22, ,D. Robinson misses 3-pt jump shot from 33 ft,
0:02.0,Defensive rebound by N. Richards, ,23-22, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Charlotte,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:47.0, , ,23-22, ,J. Jaquez misses 2-pt layup from 3 ft,
11:42.0, , ,23-22, ,Offensive rebound by T. Bryant,
11:42.0, , ,23-24,+2,T. Bryant makes 2-pt layup at rim,Lead change
11:21.0,T. Rozier makes 2-pt jump shot from 14 ft,+2,25-24, , ,Lead change
11:05.0, , ,25-27,+3,D. Robinson makes 3-pt jump shot from 22 ft (assist by C. Martin),Lead change
10:52.0,J. Thor misses 3-pt jump shot from 26 ft, ,25-27, , ,
10:47.0, , ,25-27, ,Defensive rebound by D. Robinson,
10:30.0, , ,25-29,+2,J. Cain makes 2-pt jump shot from 18 ft,
10:10.0,B. Miller misses 3-pt jump shot from 23 ft, ,25-29, , ,
10:09.0,Offensive rebound by N. Richards, ,25-29, , ,
10:08.0,N. Richards makes 2-pt layup from 2 ft,+2,27-29, , ,
10:08.0,Shooting foul by T. Bryant (drawn by N. Richards), ,27-29, , ,
10:08.0,N. Richards misses free throw 1 of 1, ,27-29, , ,
10:03.0, , ,27-29, ,Defensive rebound by T. Bryant,
9:48.0, , ,27-29, ,C. Martin misses 2-pt jump shot from 12 ft,
9:45.0, , ,27-29, ,Offensive rebound by T. Bryant,
9:44.0, , ,27-31,+2,T. Bryant makes 2-pt dunk from 1 ft,
9:26.0,Shooting foul by D. Robinson (drawn by B. McGowens), ,27-31, , ,
9:26.0,B. McGowens makes free throw 1 of 2,+1,28-31, , ,
9:26.0,B. McGowens makes free throw 2 of 2,+1,29-31, , ,
9:14.0, , ,29-31, ,Turnover by J. Jaquez (bad pass; steal by B. Miller),
9:03.0,Turnover by J. Thor (lost ball; steal by J. Jaquez), ,29-31, , ,
8:45.0, , ,29-33,+2,D. Robinson makes 2-pt layup from 2 ft (assist by J. Jaquez),
8:30.0,T. Rozier makes 2-pt jump shot from 21 ft,+2,31-33, , ,
8:13.0, , ,31-35,+2,J. Cain makes 2-pt jump shot from 6 ft (assist by J. Jaquez),
8:00.0,B. Miller misses 2-pt jump shot from 13 ft, ,31-35, , ,
7:55.0, , ,31-35, ,Defensive rebound by T. Bryant,
7:48.0, , ,31-35, ,Turnover by D. Robinson (out of bounds lost ball),
7:48.0,G. Hayward enters the game for B. McGowens, ,31-35, , ,
7:48.0,I. Smith enters the game for T. Rozier, ,31-35, , ,
7:34.0,G. Hayward misses 2-pt jump shot from 18 ft, ,31-35, , ,
7:29.0, , ,31-35, ,Defensive rebound by J. Cain,
7:17.0, , ,31-37,+2,J. Jaquez makes 2-pt layup from 2 ft,
7:06.0,N. Richards makes 2-pt layup from 2 ft (assist by G. Hayward),+2,33-37, , ,
6:47.0, , ,33-37, ,J. Jaquez misses 2-pt jump shot from 4 ft,
6:45.0,Defensive rebound by I. Smith, ,33-37, , ,
6:29.0,G. Hayward makes 2-pt jump shot from 13 ft (assist by I. Smith),+2,35-37, , ,
6:13.0, , ,35-37, ,J. Jaquez misses 2-pt jump shot from 8 ft (block by N. Richards),
