A,B,C,D,E,F,Event
1st Q
Time,LA Lakers,,Score,,Miami,
12:00.0,Jump ball: A. Davis vs. B. Adebayo (K. Lowry gains possession),
11:36.0, , ,0-0, ,B. Adebayo misses 2-pt jump shot from 8 ft,
11:33.0,Defensive rebound by D. Russell, ,0-0, , ,
11:18.0,A. Reaves misses 3-pt jump shot from 26 ft, ,0-0, , ,
11:14.0, , ,0-0, ,Defensive rebound by B. Adebayo,
10:57.0, , ,0-3,+3,J. Butler makes 3-pt jump shot from 26 ft (assist by B. Adebayo),
10:41.0,A. Reaves makes 3-pt jump shot from 31 ft (assist by L. James),+3,3-3, , ,Tie
10:30.0, , ,3-5,+2,B. Adebayo makes 2-pt jump shot from 18 ft (assist by K. Lowry),
10:12.0,D. Russell makes 3-pt jump shot from 26 ft (assist by A. Reaves),+3,6-5, , ,Lead change
10:00.0, , ,6-8,+3,B. Adebayo makes 3-pt jump shot from 25 ft (assist by T. Herro),Lead change
9:44.0,L. James misses 2-pt jump shot from 6 ft, ,6-8, , ,
9:42.0, , ,6-8, ,Defensive rebound by K. Lowry,
9:36.0, , ,6-8, ,B. Adebayo misses 2-pt jump shot from 13 ft,
9:31.0,Defensive rebound by A. Davis, ,6-8, , ,
9:13.0,T. Prince misses 3-pt jump shot from 23 ft, ,6-8, , ,
9:10.0, , ,6-8, ,Defensive rebound by B. Adebayo,
8:57.0, , ,6-10,+2,T. Herro makes 2-pt layup from 2 ft (assist by B. Adebayo),
8:43.0,D. Russell makes 2-pt jump shot from 18 ft,+2,8-10, , ,
8:29.0, , ,8-12,+2,B. Adebayo makes 2-pt dunk from 1 ft,
8:28.0, , ,8-12, ,Technical foul by B. Adebayo,
8:28.0,A. Reaves makes technical free throw,+1,9-12, , ,
8:17.0,D. Russell misses 3-pt jump shot from 25 ft, ,9-12, , ,
8:13.0, , ,9-12, ,Defensive rebound by T. Herro,
7:59.0, , ,9-12, ,Personal foul by T. Prince (drawn by T. Herro),
7:50.0, , ,9-12, ,T. Herro misses 2-pt layup from 3 ft (block by A. Davis),
7:47.0,Defensive rebound by T. Prince, ,9-12, , ,
7:46.0,Shooting foul by K. Lowry (drawn by L. James), ,9-12, , ,
7:46.0,L. James makes free throw 1 of 2,+1,10-12, , ,
7:46.0,L. James makes free throw 2 of 2,+1,11-12, , ,
7:35.0, , ,11-12, ,B. Adebayo misses 2-pt jump shot from 12 ft,
7:33.0, , ,11-12, ,Offensive rebound by K. Lowry,
7:32.0, , ,11-12, ,Shooting foul by D. Russell (drawn by B. Adebayo),
7:32.0, , ,11-13,+1,B. Adebayo makes free throw 1 of 2,
7:32.0, , ,11-13, ,Technical foul by K. Lowry,
7:32.0,A. Davis makes technical free throw,+1,12-13, , ,
7:32.0, , ,12-14,+1,B. Adebayo makes free throw 2 of 2,
7:20.0,T. Prince makes 2-pt dunk from 2 ft (assist by D. Russell),+2,14-14, , ,Tie
7:11.0, , ,14-14, ,T. Herro misses 3-pt jump shot from 24 ft,
7:09.0,Defensive rebound by A. Davis, ,14-14, , ,
7:06.0,A. Reaves makes 2-pt layup from 1 ft (assist by A. Davis),+2,16-14, , ,Lead change
6:48.0, , ,16-14, ,B. Adebayo misses 2-pt jump shot from 8 ft (block by D. Russell),
6:44.0,Defensive rebound by L. James, ,16-14, , ,
6:42.0,T. Prince misses 2-pt layup from 3 ft (block by H. Highsmith), ,16-14, , ,
6:39.0, , ,16-14, ,Defensive rebound by H. Highsmith,
6:34.0, , ,16-14, ,H. Highsmith misses 3-pt jump shot from 28 ft,
6:31.0,Defensive rebound by A. Davis, ,16-14, , ,
6:27.0,L. James makes 2-pt layup at rim (assist by A. Davis),+2,18-14, , ,
6:27.0,Shooting foul by H. Highsmith (drawn by L. James), ,18-14, , ,
6:27.0, , ,18-14, ,Miami full timeout,
6:27.0,L. James makes free throw 1 of 1,+1,19-14, , ,
6:13.0, , ,19-16,+2,J. Butler makes 2-pt jump shot from 14 ft,
5:57.0,L. James makes 2-pt layup from 2 ft,+2,21-16, , ,
5:41.0, , ,21-16, ,K. Lowry misses 3-pt jump shot from 25 ft,
5:39.0,Defensive rebound by L. James, ,21-16, , ,
5:35.0,D. Russell misses 2-pt jump shot from 19 ft, ,21-16, , ,
5:35.0,Offensive rebound by A. Reaves, ,21-16, , ,
5:29.0,A. Reaves makes 2-pt layup at rim,+2,23-16, , ,
5:16.0, , ,23-18,+2,T. Herro makes 2-pt jump shot from 16 ft (assist by B. Adebayo),
5:01.0,Offensive foul by D. Russell (drawn by H. Highsmith), ,23-18, , ,
5:01.0,Turnover by D. Russell (offensive foul), ,23-18, , ,
5:01.0,M. Christie enters the game for T. Prince, ,23-18, , ,
5:01.0,C. Reddish enters the game for A. Reaves, ,23-18, , ,
5:01.0, , ,23-18, ,D. Robinson enters the game for T. Herro,
4:45.0, , ,23-21,+3,D. Robinson makes 3-pt jump shot from 24 ft (assist by J. Butler),
4:22.0,L. James makes 2-pt jump shot from 11 ft,+2,25-21, , ,
4:07.0, , ,25-21, ,J. Butler misses 2-pt jump shot from 14 ft,
4:05.0,Defensive rebound by A. Davis, ,25-21, , ,
3:55.0,A. Davis misses 2-pt jump shot from 9 ft (block by B. Adebayo), ,25-21, , ,
3:52.0, , ,25-21, ,Defensive rebound by B. Adebayo,
3:49.0, , ,25-23,+2,J. Butler makes 2-pt layup from 2 ft (assist by B. Adebayo),
3:34.0,D. Russell misses 2-pt jump shot from 18 ft, ,25-23, , ,
3:31.0, , ,25-23, ,Defensive rebound by D. Robinson,
3:24.0, , ,25-23, ,Shooting foul by A. Davis (drawn by B. Adebayo),
3:24.0, , ,25-23, ,B. Adebayo misses free throw 1 of 2,
3:24.0, , ,25-23, ,Offensive rebound by Team,
3:24.0,C. Wood enters the game for L. James, ,25-23, , ,
3:24.0, , ,25-23, ,J. Jaquez enters the game for H. Highsmith,
3:24.0, , ,25-23, ,J. Richardson enters the game for K. Lowry,
3:24.0, , ,25-23, ,B. Adebayo misses free throw 2 of 2,
3:22.0,Defensive rebound by C. Wood, ,25-23, , ,
3:07.0,M. Christie misses 3-pt jump shot from 26 ft, ,25-23, , ,
3:03.0, , ,25-23, ,Defensive rebound by B. Adebayo,
2:54.0, , ,25-26,+3,J. Jaquez makes 3-pt jump shot from 23 ft (assist by J. Butler),Lead change
2:42.0,A. Davis makes 2-pt jump shot from 4 ft (assist by D. Russell),+2,27-26, , ,Lead change
2:21.0, , ,27-28,+2,D. Robinson makes 2-pt layup from 4 ft (assist by B. Adebayo),Lead change
1:59.0,Turnover by D. Russell (bad pass; steal by B. Adebayo), ,27-28, , ,
1:58.0,LA Lakers full timeout, ,27-28, , ,
1:58.0,A. Reaves enters the game for D. Russell, ,27-28, , ,
1:58.0, , ,27-28, ,T. Bryant enters the game for B. Adebayo,
1:42.0, , ,27-28, ,Turnover by J. Butler (out of bounds lost ball),
1:24.0,A. Davis makes 2-pt layup from 2 ft (assist by C. Reddish),+2,29-28, , ,Lead change
1:12.0, , ,29-28, ,Turnover by J. Jaquez (traveling),
1:12.0, , ,29-28, ,T. Herro enters the game for J. Butler,
0:59.0,A. Davis makes 2-pt dunk from 1 ft (assist by C. Reddish),+2,31-28, , ,
0:50.0, , ,31-28, ,Personal foul by M. Christie (drawn by D. Robinson),
0:33.0, , ,31-31,+3,D. Robinson makes 3-pt jump shot from 27 ft (assist by T. Herro),Tie
0:22.0,Personal foul by J. Richardson (drawn by A. Reaves), ,31-31, , ,
0:22.0, , ,31-31, ,H. Highsmith enters the game for J. Jaquez,
0:13.0,M. Christie makes 2-pt dunk from 1 ft (assist by A. Davis),+2,33-31, , ,
0:00.0, , ,33-31, ,Personal foul by M. Christie (drawn by T. Herro),
0:00.0, , ,33-32,+1,T. Herro makes free throw 1 of 2,
0:00.0, , ,33-33,+1,T. Herro makes free throw 2 of 2,Tie
0:00.0,End of 1st quarter,
2nd Q,
Time,LA Lakers,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:44.0,Turnover by L. James (bad pass; steal by T. Herro), ,33-33, , ,
11:37.0, , ,33-36,+3,J. Richardson makes 3-pt jump shot from 24 ft (assist by T. Herro),Lead change
11:22.0,L. James makes 2-pt layup from 1 ft (assist by A. Reaves),+2,35-36, , ,
11:04.0, , ,35-38,+2,D. Robinson makes 2-pt layup from 1 ft,
10:52.0,L. James misses 3-pt jump shot from 30 ft, ,35-38, , ,
10:49.0, , ,35-38, ,Defensive rebound by T. Bryant,
10:40.0, , ,35-38, ,T. Herro misses 3-pt jump shot from 27 ft,
10:38.0,Defensive rebound by L. James, ,35-38, , ,
10:29.0,L. James misses 2-pt layup from 3 ft, ,35-38, , ,
10:27.0, , ,35-38, ,Defensive rebound by T. Bryant,
10:21.0, , ,35-38, ,D. Robinson misses 3-pt jump shot from 24 ft,
10:18.0,Defensive rebound by L. James, ,35-38, , ,
10:11.0,Turnover by L. James (lost ball; steal by J. Jaquez), ,35-38, , ,
10:02.0, , ,35-40,+2,T. Bryant makes 2-pt dunk at rim (assist by D. Robinson),
10:01.0,LA Lakers full timeout, ,35-40, , ,
9:49.0,Shooting foul by T. Bryant (drawn by C. Reddish), ,35-40, , ,
9:49.0,C. Reddish makes free throw 1 of 2,+1,36-40, , ,
9:49.0,C. Reddish makes free throw 2 of 2,+1,37-40, , ,
9:32.0, , ,37-40, ,J. Jaquez misses 3-pt jump shot from 26 ft,
9:30.0,Defensive rebound by Team, ,37-40, , ,
9:24.0,C. Wood misses 2-pt layup from 2 ft, ,37-40, , ,
9:21.0, , ,37-40, ,Defensive rebound by T. Bryant,
9:15.0, , ,37-40, ,T. Herro misses 3-pt jump shot from 25 ft,
9:12.0,Defensive rebound by C. Wood, ,37-40, , ,
8:58.0,Personal foul by J. Richardson (drawn by A. Reaves), ,37-40, , ,
