A,B,C,D,E,F,Event
1st Q
Time,Philadelphia,,Score,,Miami,
12:00.0,Jump ball: P. Reed vs. B. Adebayo (K. Oubre gains possession),
11:54.0,K. Oubre misses 2-pt layup from 1 ft (block by T. Herro), ,0-0, , ,
11:51.0, , ,0-0, ,Defensive rebound by J. Jaquez,
11:38.0, , ,0-2,+2,B. Adebayo makes 2-pt jump shot from 12 ft,
11:24.0,K. Oubre makes 2-pt dunk from 1 ft,+2,2-2, , ,Tie
11:03.0, , ,2-2, ,Turnover by B. Adebayo (traveling),
10:53.0,T. Maxey misses 3-pt jump shot from 29 ft, ,2-2, , ,
10:50.0, , ,2-2, ,Defensive rebound by B. Adebayo,
10:44.0, , ,2-2, ,Turnover by B. Adebayo (lost ball; steal by T. Maxey),
10:40.0,Shooting foul by K. Lowry (drawn by T. Harris), ,2-2, , ,
10:40.0,T. Harris makes free throw 1 of 2,+1,3-2, , ,Lead change
10:40.0,T. Harris makes free throw 2 of 2,+1,4-2, , ,
10:33.0, , ,4-2, ,T. Herro misses 2-pt layup from 4 ft (block by K. Oubre),
10:29.0,Defensive rebound by D. Melton, ,4-2, , ,
10:25.0, , ,4-2, ,Violation by Team (kicked ball),
10:18.0,T. Harris makes 2-pt jump shot from 8 ft,+2,6-2, , ,
10:02.0, , ,6-2, ,T. Herro misses 3-pt jump shot from 26 ft,
9:59.0,Defensive rebound by P. Reed, ,6-2, , ,
9:52.0,T. Harris makes 2-pt jump shot from 7 ft,+2,8-2, , ,
9:39.0, , ,8-5,+3,T. Herro makes 3-pt jump shot from 26 ft (assist by B. Adebayo),
9:26.0,T. Maxey misses 3-pt jump shot from 25 ft, ,8-5, , ,
9:22.0, , ,8-5, ,Defensive rebound by B. Adebayo,
9:13.0, , ,8-5, ,Turnover by T. Herro (bad pass; steal by D. Melton),
9:06.0,D. Melton makes 2-pt layup from 2 ft,+2,10-5, , ,
9:06.0,Shooting foul by C. Martin (drawn by D. Melton), ,10-5, , ,
9:06.0,Instant Replay (Challenge: Ruling Stands), ,10-5, , ,
9:06.0,Philadelphia full timeout, ,10-5, , ,
9:06.0,D. Melton makes free throw 1 of 1,+1,11-5, , ,
