A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Dallas,
12:00.0,Jump ball: B. Adebayo vs. D. Powell (S. Dinwiddie gains possession),
11:43.0, , ,0-0, ,L. Dončić misses 2-pt jump shot from 18 ft,
11:41.0,Defensive rebound by T. Herro, ,0-0, , ,
11:24.0,B. Adebayo misses 2-pt jump shot from 20 ft, ,0-0, , ,
11:21.0, , ,0-0, ,Defensive rebound by T. Hardaway,
11:13.0, , ,0-0, ,L. Dončić misses 2-pt jump shot from 2 ft,
11:11.0,Defensive rebound by B. Adebayo, ,0-0, , ,
11:06.0,K. Lowry makes 2-pt layup from 1 ft,+2,2-0, , ,
10:48.0, , ,2-2,+2,S. Dinwiddie makes 2-pt jump shot from 15 ft,Tie
10:30.0,Turnover by C. Martin (step out of bounds), ,2-2, , ,
10:15.0, , ,2-2, ,T. Hardaway misses 2-pt jump shot from 15 ft,
10:12.0,Defensive rebound by C. Martin, ,2-2, , ,
9:53.0,J. Butler misses 2-pt layup from 1 ft, ,2-2, , ,
9:51.0, , ,2-2, ,Defensive rebound by Team,
9:36.0, , ,2-4,+2,D. Powell makes 2-pt hook shot from 4 ft (assist by L. Dončić),Lead change
9:24.0,B. Adebayo misses 2-pt jump shot from 10 ft, ,2-4, , ,
9:22.0, , ,2-4, ,Defensive rebound by D. Finney-Smith,
9:15.0, , ,2-4, ,T. Hardaway misses 3-pt jump shot from 26 ft,
9:14.0, , ,2-4, ,Offensive rebound by D. Powell,
9:14.0, , ,2-6,+2,D. Powell makes 2-pt layup at rim,
9:01.0, , ,2-6, ,Violation by Team (kicked ball),
8:56.0,T. Herro misses 2-pt layup from 4 ft, ,2-6, , ,
8:55.0,Offensive rebound by B. Adebayo, ,2-6, , ,
8:55.0,Shooting foul by T. Hardaway (drawn by B. Adebayo), ,2-6, , ,
8:55.0,B. Adebayo makes free throw 1 of 2,+1,3-6, , ,
8:55.0,B. Adebayo makes free throw 2 of 2,+1,4-6, , ,
8:39.0, , ,4-8,+2,L. Dončić makes 2-pt layup from 1 ft,
8:25.0,T. Herro makes 2-pt jump shot from 10 ft (assist by B. Adebayo),+2,6-8, , ,
8:18.0, , ,6-8, ,S. Dinwiddie misses 3-pt jump shot from 25 ft,
8:16.0,Defensive rebound by T. Herro, ,6-8, , ,
8:11.0,Personal foul by S. Dinwiddie (drawn by B. Adebayo), ,6-8, , ,
8:11.0, , ,6-8, ,R. Bullock enters the game for D. Finney-Smith,
7:54.0,J. Butler misses 2-pt jump shot from 9 ft, ,6-8, , ,
7:53.0, , ,6-8, ,Defensive rebound by D. Powell,
7:36.0,Violation by Team (kicked ball), ,6-8, , ,
7:28.0, , ,6-11,+3,L. Dončić makes 3-pt jump shot from 27 ft,
7:15.0,Shooting foul by R. Bullock (drawn by J. Butler), ,6-11, , ,
7:15.0,J. Butler makes free throw 1 of 2,+1,7-11, , ,
7:15.0,J. Butler makes free throw 2 of 2,+1,8-11, , ,
6:53.0, , ,8-11, ,R. Bullock misses 2-pt jump shot from 15 ft,
6:51.0, , ,8-11, ,Offensive rebound by D. Powell,
6:49.0, , ,8-11, ,S. Dinwiddie misses 3-pt jump shot from 26 ft,
6:45.0,Defensive rebound by K. Lowry, ,8-11, , ,
6:34.0,B. Adebayo misses 2-pt jump shot from 12 ft, ,8-11, , ,
6:32.0,Offensive rebound by K. Lowry, ,8-11, , ,
6:23.0,Turnover by C. Martin (bad pass; steal by R. Bullock), ,8-11, , ,
6:14.0, , ,8-14,+3,T. Hardaway makes 3-pt jump shot from 25 ft (assist by R. Bullock),
5:52.0,B. Adebayo misses 2-pt layup from 1 ft, ,8-14, , ,
5:49.0, , ,8-14, ,Defensive rebound by L. Dončić,
5:43.0, , ,8-14, ,T. Hardaway misses 3-pt jump shot from 26 ft,
5:40.0,Defensive rebound by T. Herro, ,8-14, , ,
5:33.0,Shooting foul by S. Dinwiddie (drawn by T. Herro), ,8-14, , ,
5:33.0, , ,8-14, ,Dallas full timeout,
5:33.0,V. Oladipo enters the game for B. Adebayo, ,8-14, , ,
5:33.0,O. Robinson enters the game for C. Martin, ,8-14, , ,
5:33.0, , ,8-14, ,D. Finney-Smith enters the game for S. Dinwiddie,
5:33.0, , ,8-14, ,J. Green enters the game for D. Powell,
5:33.0,T. Herro misses free throw 1 of 2, ,8-14, , ,
5:33.0,Offensive rebound by Team, ,8-14, , ,
5:33.0,T. Herro makes free throw 2 of 2,+1,9-14, , ,
5:16.0, , ,9-17,+3,R. Bullock makes 3-pt jump shot from 25 ft (assist by D. Finney-Smith),
4:55.0,J. Butler makes 2-pt jump shot from 6 ft,+2,11-17, , ,
4:41.0, , ,11-17, ,Personal foul by O. Robinson (drawn by L. Dončić),
4:34.0, , ,11-17, ,L. Dončić misses 2-pt jump shot from 10 ft,
4:32.0,Defensive rebound by O. Robinson, ,11-17, , ,
4:27.0,K. Lowry makes 2-pt hook shot from 3 ft,+2,13-17, , ,
4:14.0, , ,13-20,+3,R. Bullock makes 3-pt jump shot from 25 ft (assist by D. Finney-Smith),
3:55.0,Shooting foul by T. Hardaway (drawn by T. Herro), ,13-20, , ,
3:55.0,T. Herro makes free throw 1 of 2,+1,14-20, , ,
3:55.0,T. Herro makes free throw 2 of 2,+1,15-20, , ,
3:43.0, , ,15-20, ,Def 3 sec tech foul by Team,
3:43.0, , ,15-20, ,L. Dončić misses technical free throw,
3:43.0, , ,15-20, ,Offensive rebound by Team,
3:43.0,M. Strus enters the game for T. Herro, ,15-20, , ,
3:43.0,G. Vincent enters the game for K. Lowry, ,15-20, , ,
3:29.0, , ,15-22,+2,D. Finney-Smith makes 2-pt layup from 5 ft (assist by L. Dončić),
3:11.0,V. Oladipo misses 3-pt jump shot from 25 ft, ,15-22, , ,
3:07.0, , ,15-22, ,Defensive rebound by J. Green,
3:00.0, , ,15-22, ,Personal foul by G. Vincent (drawn by L. Dončić),
3:00.0,B. Adebayo enters the game for J. Butler, ,15-22, , ,
3:00.0,C. Martin enters the game for O. Robinson, ,15-22, , ,
2:51.0, , ,15-22, ,T. Hardaway misses 2-pt jump shot from 14 ft,
2:49.0,Defensive rebound by M. Strus, ,15-22, , ,
2:32.0,V. Oladipo makes 2-pt jump shot from 8 ft (assist by G. Vincent),+2,17-22, , ,
2:12.0, , ,17-22, ,Shooting foul by C. Martin (drawn by L. Dončić),
2:12.0,Miami full timeout, ,17-22, , ,
2:12.0, , ,17-22, ,D. Powell enters the game for T. Hardaway,
2:12.0, , ,17-23,+1,L. Dončić makes free throw 1 of 3,
2:12.0, , ,17-24,+1,L. Dončić makes free throw 2 of 3,
2:12.0, , ,17-25,+1,L. Dončić makes free throw 3 of 3,
2:01.0,B. Adebayo misses 2-pt jump shot from 12 ft, ,17-25, , ,
1:58.0, , ,17-25, ,Defensive rebound by L. Dončić,
1:35.0, , ,17-25, ,J. Green misses 3-pt jump shot from 26 ft,
1:30.0,Defensive rebound by C. Martin, ,17-25, , ,
1:23.0,V. Oladipo makes 2-pt jump shot from 11 ft (assist by B. Adebayo),+2,19-25, , ,
1:05.0, , ,19-25, ,L. Dončić misses 2-pt jump shot from 16 ft,
1:01.0,Defensive rebound by B. Adebayo, ,19-25, , ,
0:48.0,M. Strus misses 3-pt jump shot from 23 ft, ,19-25, , ,
0:46.0, , ,19-25, ,Defensive rebound by L. Dončić,
0:40.0, , ,19-25, ,R. Bullock misses 3-pt jump shot from 23 ft,
0:37.0, , ,19-25, ,Offensive rebound by R. Bullock,
0:27.0, , ,19-28,+3,D. Finney-Smith makes 3-pt jump shot from 26 ft (assist by L. Dončić),
0:03.0,M. Strus misses 3-pt jump shot from 29 ft, ,19-28, , ,
0:03.0,Offensive rebound by Team, ,19-28, , ,
0:03.0,Turnover by Team (shot clock), ,19-28, , ,
0:01.0, , ,19-31,+3,L. Dončić makes 3-pt jump shot from 37 ft (assist by J. Green),
0:00.0, , ,19-31, ,Instant Replay (Request: Ruling Stands),
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Dallas,
12:00.0,Start of 2nd quarter,
11:48.0,Turnover by B. Adebayo (traveling), ,19-31, , ,
11:35.0, , ,19-31, ,Shooting foul by V. Oladipo (drawn by J. Green),
11:35.0, , ,19-32,+1,J. Green makes free throw 1 of 2,
11:35.0, , ,19-33,+1,J. Green makes free throw 2 of 2,
11:23.0,Turnover by G. Vincent (bad pass; steal by D. Bertāns), ,19-33, , ,
11:07.0, , ,19-36,+3,S. Dinwiddie makes 3-pt jump shot from 24 ft,
10:55.0,Turnover by M. Strus (bad pass; steal by D. Powell), ,19-36, , ,
10:50.0, , ,19-36, ,Turnover by D. Bertāns (bad pass; steal by V. Oladipo),
10:44.0,B. Adebayo makes 2-pt layup from 1 ft (assist by V. Oladipo),+2,21-36, , ,
10:23.0, , ,21-36, ,S. Dinwiddie misses 3-pt jump shot from 25 ft,
10:21.0, , ,21-36, ,Offensive rebound by D. Powell,
10:21.0, , ,21-36, ,Turnover by D. Powell (bad pass),
10:14.0,G. Vincent misses 3-pt jump shot from 25 ft, ,21-36, , ,
10:11.0, , ,21-36, ,Defensive rebound by J. Green,
10:07.0, , ,21-36, ,Shooting foul by G. Vincent (drawn by S. Dinwiddie),
10:07.0, , ,21-37,+1,S. Dinwiddie makes free throw 1 of 2,
10:07.0, , ,21-37, ,J. Hardy enters the game for R. Bullock,
10:07.0, , ,21-38,+1,S. Dinwiddie makes free throw 2 of 2,
9:50.0,V. Oladipo makes 2-pt hook shot from 7 ft,+2,23-38, , ,
9:31.0, , ,23-38, ,J. Hardy misses 2-pt layup from 2 ft,
9:28.0,Defensive rebound by C. Martin, ,23-38, , ,
9:23.0,Personal foul by D. Bertāns (drawn by B. Adebayo), ,23-38, , ,
9:18.0,Shooting foul by J. Green (drawn by B. Adebayo), ,23-38, , ,
9:18.0,B. Adebayo makes free throw 1 of 2,+1,24-38, , ,
9:18.0,B. Adebayo makes free throw 2 of 2,+1,25-38, , ,
8:57.0, , ,25-41,+3,J. Green makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),
8:49.0,B. Adebayo makes 2-pt jump shot from 5 ft,+2,27-41, , ,
8:36.0, , ,27-43,+2,S. Dinwiddie makes 2-pt jump shot from 14 ft,
8:18.0,G. Vincent makes 3-pt jump shot from 28 ft (assist by C. Martin),+3,30-43, , ,
8:05.0, , ,30-43, ,Shooting foul by M. Strus (drawn by S. Dinwiddie),
8:05.0, , ,30-44,+1,S. Dinwiddie makes free throw 1 of 2,
8:05.0,T. Herro enters the game for M. Strus, ,30-44, , ,
8:05.0, , ,30-45,+1,S. Dinwiddie makes free throw 2 of 2,
7:54.0,V. Oladipo makes 2-pt jump shot from 10 ft,+2,32-45, , ,
7:36.0, , ,32-47,+2,D. Bertāns makes 2-pt jump shot from 9 ft,
7:18.0,T. Herro makes 2-pt jump shot from 11 ft,+2,34-47, , ,
6:54.0, , ,34-47, ,J. Hardy misses 2-pt layup from 2 ft,
6:51.0,Defensive rebound by T. Herro, ,34-47, , ,
