A,B,C,D,E,F,Event
1st Q
Time,Charlotte,,Score,,Miami,
12:00.0,Jump ball: M. Plumlee vs. B. Adebayo (L. Ball gains possession),
11:46.0,L. Ball misses 2-pt layup from 1 ft, ,0-0, , ,
11:44.0, , ,0-0, ,Defensive rebound by K. Lowry,
11:30.0, , ,0-2,+2,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Butler),
11:16.0,K. Oubre misses 3-pt jump shot from 25 ft, ,0-2, , ,
11:09.0,Offensive rebound by K. Oubre, ,0-2, , ,
11:08.0,Turnover by K. Oubre (lost ball; steal by M. Strus), ,0-2, , ,
10:57.0, , ,0-4,+2,B. Adebayo makes 2-pt jump shot from 5 ft (assist by C. Martin),
10:47.0,P. Washington misses 3-pt jump shot from 27 ft, ,0-4, , ,
10:44.0, , ,0-4, ,Defensive rebound by K. Lowry,
10:32.0, , ,0-4, ,K. Lowry misses 3-pt jump shot from 26 ft,
10:28.0, , ,0-4, ,Offensive rebound by K. Lowry,
10:25.0, , ,0-4, ,Turnover by B. Adebayo (bad pass),
10:10.0,L. Ball makes 2-pt jump shot from 4 ft (assist by M. Plumlee),+2,2-4, , ,
9:52.0, , ,2-7,+3,M. Strus makes 3-pt jump shot from 27 ft (assist by J. Butler),
9:38.0,L. Ball misses 3-pt jump shot from 26 ft, ,2-7, , ,
9:36.0, , ,2-7, ,Defensive rebound by K. Lowry,
9:28.0, , ,2-9,+2,B. Adebayo makes 2-pt jump shot from 9 ft,
9:14.0,K. Oubre makes 2-pt jump shot from 7 ft,+2,4-9, , ,
9:01.0, , ,4-9, ,K. Lowry misses 2-pt jump shot from 16 ft,
8:59.0,Defensive rebound by K. Oubre, ,4-9, , ,
8:47.0,K. Oubre makes 2-pt jump shot from 18 ft,+2,6-9, , ,
8:39.0, , ,6-9, ,C. Martin misses 3-pt jump shot from 27 ft,
8:39.0,Defensive rebound by L. Ball, ,6-9, , ,
8:27.0,L. Ball makes 2-pt hook shot from 5 ft,+2,8-9, , ,
8:15.0, , ,8-9, ,J. Butler misses 3-pt jump shot from 23 ft,
8:12.0,Defensive rebound by P. Washington, ,8-9, , ,
8:05.0,L. Ball misses 3-pt jump shot from 29 ft, ,8-9, , ,
8:02.0, , ,8-9, ,Defensive rebound by B. Adebayo,
7:54.0, , ,8-9, ,Personal foul by L. Ball (drawn by M. Strus),
7:45.0, , ,8-9, ,M. Strus misses 3-pt jump shot from 27 ft,
7:45.0, , ,8-9, ,Offensive rebound by Team,
7:35.0, , ,8-11,+2,B. Adebayo makes 2-pt dunk from 2 ft,
7:19.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by L. Ball),+3,11-11, , ,Tie
7:11.0, , ,11-11, ,Offensive foul by K. Lowry (drawn by P. Washington),
7:11.0, , ,11-11, ,Turnover by K. Lowry (offensive foul),
6:58.0,Personal foul by C. Martin (drawn by L. Ball), ,11-11, , ,
6:58.0, , ,11-11, ,Miami full timeout,
6:49.0,P. Washington misses 2-pt jump shot from 7 ft, ,11-11, , ,
6:45.0, , ,11-11, ,Defensive rebound by J. Butler,
6:39.0, , ,11-13,+2,K. Lowry makes 2-pt layup from 2 ft (assist by B. Adebayo),
6:31.0,Offensive foul by M. Plumlee (drawn by C. Martin), ,11-13, , ,
6:31.0,Turnover by M. Plumlee (offensive foul), ,11-13, , ,
6:31.0,J. Bouknight enters the game for L. Ball, ,11-13, , ,
6:31.0,J. McDaniels enters the game for P. Washington, ,11-13, , ,
6:08.0, , ,11-13, ,B. Adebayo misses 2-pt jump shot from 4 ft,
6:04.0, , ,11-13, ,Offensive rebound by J. Butler,
6:04.0, , ,11-15,+2,J. Butler makes 2-pt layup at rim,
5:43.0,T. Rozier misses 2-pt layup from 2 ft (block by B. Adebayo), ,11-15, , ,
5:40.0, , ,11-15, ,Defensive rebound by B. Adebayo,
5:36.0, , ,11-18,+3,M. Strus makes 3-pt jump shot from 24 ft (assist by J. Butler),
5:17.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by T. Rozier),+2,13-18, , ,
5:05.0, , ,13-21,+3,M. Strus makes 3-pt jump shot from 27 ft (assist by J. Butler),
4:43.0,T. Rozier makes 2-pt jump shot from 14 ft (assist by M. Plumlee),+2,15-21, , ,
4:30.0, , ,15-23,+2,J. Butler makes 2-pt dunk from 2 ft (assist by K. Lowry),
4:13.0,Personal foul by M. Strus (drawn by K. Oubre), ,15-23, , ,
4:13.0,N. Richards enters the game for M. Plumlee, ,15-23, , ,
4:13.0, , ,15-23, ,D. Dedmon enters the game for B. Adebayo,
4:13.0, , ,15-23, ,D. Robinson enters the game for C. Martin,
4:13.0, , ,15-23, ,G. Vincent enters the game for M. Strus,
4:00.0,T. Rozier makes 3-pt jump shot from 25 ft,+3,18-23, , ,
3:38.0, , ,18-23, ,Turnover by K. Lowry (traveling),
3:29.0,T. Rozier makes 3-pt jump shot from 26 ft,+3,21-23, , ,
3:16.0, , ,21-25,+2,J. Butler makes 2-pt layup from 1 ft (assist by K. Lowry),
3:02.0,J. Bouknight makes 3-pt jump shot from 26 ft (assist by T. Rozier),+3,24-25, , ,
2:51.0, , ,24-28,+3,D. Dedmon makes 3-pt jump shot from 26 ft (assist by K. Lowry),
2:41.0,Offensive foul by N. Richards (drawn by G. Vincent), ,24-28, , ,
2:41.0,Turnover by N. Richards (offensive foul), ,24-28, , ,
2:41.0,Charlotte full timeout, ,24-28, , ,
2:41.0,L. Ball enters the game for K. Oubre, ,24-28, , ,
2:41.0,P. Washington enters the game for T. Rozier, ,24-28, , ,
2:41.0, , ,24-28, ,C. Martin enters the game for K. Lowry,
2:27.0, , ,24-28, ,D. Robinson misses 3-pt jump shot from 26 ft,
2:25.0, , ,24-28, ,Offensive rebound by J. Butler,
2:16.0, , ,24-30,+2,G. Vincent makes 2-pt jump shot from 14 ft (assist by D. Robinson),
1:54.0,N. Richards makes 2-pt jump shot from 17 ft (assist by J. McDaniels),+2,26-30, , ,
1:30.0, , ,26-30, ,C. Martin misses 2-pt jump shot from 10 ft,
1:29.0, , ,26-30, ,Offensive rebound by Team,
1:29.0, , ,26-30, ,M. Strus enters the game for J. Butler,
1:29.0, , ,26-30, ,Offensive foul by D. Robinson (drawn by J. Bouknight),
1:29.0, , ,26-30, ,Turnover by D. Robinson (offensive foul),
1:20.0,N. Richards makes 2-pt dunk from 1 ft (assist by J. McDaniels),+2,28-30, , ,
1:08.0, , ,28-30, ,D. Dedmon misses 2-pt layup from 1 ft,
1:06.0,Defensive rebound by N. Richards, ,28-30, , ,
1:02.0,P. Washington misses 3-pt jump shot from 23 ft, ,28-30, , ,
0:58.0, , ,28-30, ,Defensive rebound by M. Strus,
0:45.0, , ,28-33,+3,G. Vincent makes 3-pt jump shot from 26 ft (assist by D. Dedmon),
0:34.0,J. McDaniels makes 3-pt jump shot from 24 ft (assist by L. Ball),+3,31-33, , ,
0:25.0, , ,31-33, ,D. Robinson misses 2-pt jump shot from 5 ft,
0:24.0, , ,31-33, ,Offensive rebound by D. Dedmon,
0:24.0, , ,31-33, ,D. Dedmon misses 2-pt layup from 2 ft (block by J. Bouknight),
0:24.0, , ,31-33, ,Offensive rebound by Team,
0:21.0, , ,31-33, ,D. Robinson misses 3-pt jump shot from 24 ft,
0:19.0,Defensive rebound by J. McDaniels, ,31-33, , ,
0:05.0,Turnover by L. Ball (lost ball; steal by C. Martin), ,31-33, , ,
0:03.0, , ,31-33, ,Shooting foul by L. Ball (drawn by C. Martin),
0:03.0, , ,31-33, ,C. Martin misses free throw 1 of 2,
0:03.0, , ,31-33, ,Offensive rebound by Team,
0:03.0, , ,31-34,+1,C. Martin makes free throw 2 of 2,
0:00.0,L. Ball makes 2-pt jump shot from 5 ft,+2,33-34, , ,
0:00.0,Instant Replay (Request: Ruling Stands), ,33-34, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Charlotte,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:44.0, , ,33-34, ,G. Vincent misses 3-pt jump shot from 27 ft,
11:42.0,Defensive rebound by Team, ,33-34, , ,
11:23.0,L. Ball misses 3-pt jump shot from 26 ft, ,33-34, , ,
11:20.0, , ,33-34, ,Defensive rebound by B. Adebayo,
11:06.0, , ,33-37,+3,G. Vincent makes 3-pt jump shot from 25 ft,
10:56.0,N. Richards misses 2-pt jump shot from 11 ft, ,33-37, , ,
10:54.0, , ,33-37, ,Defensive rebound by B. Adebayo,
10:32.0, , ,33-37, ,C. Martin misses 2-pt jump shot from 18 ft,
10:27.0,Defensive rebound by N. Richards, ,33-37, , ,
10:22.0,Turnover by L. Ball (bad pass), ,33-37, , ,
10:22.0,Loose ball foul by N. Richards (drawn by C. Martin), ,33-37, , ,
10:13.0, , ,33-37, ,Personal foul by J. McDaniels (drawn by D. Robinson),
10:06.0, , ,33-37, ,M. Strus misses 3-pt jump shot from 27 ft,
10:04.0,Defensive rebound by L. Ball, ,33-37, , ,
9:50.0,Shooting foul by B. Adebayo (drawn by N. Richards), ,33-37, , ,
9:50.0,N. Richards makes free throw 1 of 2,+1,34-37, , ,
9:50.0,N. Richards makes free throw 2 of 2,+1,35-37, , ,
9:43.0, , ,35-37, ,B. Adebayo misses 2-pt hook shot from 2 ft,
9:41.0,Defensive rebound by N. Richards, ,35-37, , ,
9:34.0,L. Ball misses 3-pt jump shot from 26 ft, ,35-37, , ,
9:32.0, , ,35-37, ,Defensive rebound by B. Adebayo,
9:28.0, , ,35-37, ,D. Robinson misses 3-pt jump shot from 26 ft,
9:25.0,Defensive rebound by J. McDaniels, ,35-37, , ,
9:19.0,J. McDaniels makes 2-pt layup from 4 ft,+2,37-37, , ,Tie
8:59.0, , ,37-37, ,Shooting foul by L. Ball (drawn by G. Vincent),
8:59.0, , ,37-38,+1,G. Vincent makes free throw 1 of 3,
8:59.0, , ,37-39,+1,G. Vincent makes free throw 2 of 3,
8:59.0,T. Rozier enters the game for L. Ball, ,37-39, , ,
8:59.0,J. Thor enters the game for P. Washington, ,37-39, , ,
8:59.0, , ,37-40,+1,G. Vincent makes free throw 3 of 3,
8:41.0,J. Thor misses 2-pt jump shot from 12 ft, ,37-40, , ,
8:39.0,Offensive rebound by Team, ,37-40, , ,
8:26.0,J. Thor misses 2-pt jump shot from 5 ft, ,37-40, , ,
8:24.0, , ,37-40, ,Defensive rebound by B. Adebayo,
8:11.0, , ,37-42,+2,B. Adebayo makes 2-pt dunk from 1 ft (assist by M. Strus),
7:59.0,Turnover by T. Rozier (bad pass; steal by G. Vincent), ,37-42, , ,
7:55.0, , ,37-42, ,G. Vincent misses 3-pt jump shot from 26 ft,
7:53.0,Defensive rebound by T. Maledon, ,37-42, , ,
7:41.0,J. Thor makes 2-pt layup from 2 ft (assist by T. Maledon),+2,39-42, , ,
7:27.0, , ,39-44,+2,M. Strus makes 2-pt dunk from 1 ft (assist by B. Adebayo),
7:11.0,J. Thor misses 3-pt jump shot from 26 ft, ,39-44, , ,
7:10.0, , ,39-44, ,Defensive rebound by Team,
7:10.0,K. Oubre enters the game for J. McDaniels, ,39-44, , ,
7:10.0,M. Plumlee enters the game for N. Richards, ,39-44, , ,
6:51.0, , ,39-44, ,D. Robinson misses 3-pt jump shot from 23 ft,
6:49.0,Defensive rebound by T. Maledon, ,39-44, , ,
6:46.0,Offensive foul by M. Plumlee (drawn by C. Martin), ,39-44, , ,
6:46.0,Turnover by M. Plumlee (offensive foul), ,39-44, , ,
6:46.0, , ,39-44, ,Miami full timeout,
6:46.0, , ,39-44, ,J. Butler enters the game for B. Adebayo,
6:46.0, , ,39-44, ,D. Dedmon enters the game for M. Strus,
6:46.0, , ,39-44, ,K. Lowry enters the game for G. Vincent,
