A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Brooklyn,
12:00.0,Jump ball: B. Adebayo vs. N. Claxton (J. Butler gains possession),
11:45.0,G. Vincent misses 3-pt jump shot from 24 ft, ,0-0, , ,
11:40.0, , ,0-0, ,Defensive rebound by C. Johnson,
11:23.0, , ,0-2,+2,M. Bridges makes 2-pt jump shot from 8 ft,
11:02.0,J. Butler makes 2-pt jump shot from 10 ft,+2,2-2, , ,Tie
10:46.0, , ,2-2, ,Shooting foul by G. Vincent (drawn by D. Finney-Smith),
10:46.0, , ,2-3,+1,D. Finney-Smith makes free throw 1 of 2,
10:46.0, , ,2-4,+1,D. Finney-Smith makes free throw 2 of 2,
10:36.0,G. Vincent misses 3-pt jump shot from 25 ft, ,2-4, , ,
10:33.0, , ,2-4, ,Defensive rebound by N. Claxton,
10:26.0, , ,2-7,+3,C. Johnson makes 3-pt jump shot from 25 ft (assist by M. Bridges),
10:12.0,B. Adebayo makes 2-pt jump shot from 13 ft,+2,4-7, , ,
9:48.0, , ,4-7, ,N. Claxton misses 2-pt hook shot from 4 ft,
9:45.0,Defensive rebound by C. Martin, ,4-7, , ,
9:41.0,C. Martin misses 2-pt layup from 3 ft (block by M. Bridges), ,4-7, , ,
9:39.0,Offensive rebound by G. Vincent, ,4-7, , ,
9:32.0,B. Adebayo misses 2-pt jump shot from 12 ft, ,4-7, , ,
9:29.0, , ,4-7, ,Defensive rebound by N. Claxton,
9:18.0, , ,4-7, ,M. Bridges misses 3-pt jump shot from 25 ft,
9:15.0,Defensive rebound by B. Adebayo, ,4-7, , ,
9:03.0,J. Butler misses 2-pt jump shot from 11 ft, ,4-7, , ,
9:00.0, , ,4-7, ,Defensive rebound by N. Claxton,
8:52.0, , ,4-9,+2,C. Johnson makes 2-pt layup from 2 ft (assist by S. Dinwiddie),
8:37.0,M. Strus misses 3-pt jump shot from 25 ft, ,4-9, , ,
8:33.0,Offensive rebound by B. Adebayo, ,4-9, , ,
8:25.0,C. Martin misses 3-pt jump shot from 23 ft, ,4-9, , ,
8:22.0, , ,4-9, ,Defensive rebound by M. Bridges,
8:11.0, , ,4-9, ,D. Finney-Smith misses 2-pt layup from 2 ft (block by B. Adebayo),
8:07.0,Defensive rebound by B. Adebayo, ,4-9, , ,
8:06.0,M. Strus makes 2-pt layup from 2 ft (assist by B. Adebayo),+2,6-9, , ,
8:01.0, , ,6-9, ,D. Finney-Smith misses 3-pt jump shot from 23 ft (block by C. Martin),
8:00.0, , ,6-9, ,Offensive rebound by Team,
8:00.0, , ,6-9, ,B. Simmons enters the game for N. Claxton,
7:53.0, , ,6-9, ,Turnover by M. Bridges (bad pass; steal by G. Vincent),
7:49.0,J. Butler misses 2-pt layup from 1 ft (block by M. Bridges), ,6-9, , ,
7:49.0,Offensive rebound by Team, ,6-9, , ,
7:42.0,Turnover by M. Strus (bad pass), ,6-9, , ,
7:32.0, , ,6-11,+2,B. Simmons makes 2-pt layup from 1 ft (assist by M. Bridges),
7:08.0,M. Strus makes 3-pt jump shot from 28 ft (assist by J. Butler),+3,9-11, , ,
6:52.0, , ,9-14,+3,M. Bridges makes 3-pt jump shot from 24 ft (assist by B. Simmons),
6:32.0,Personal foul by B. Simmons (drawn by G. Vincent), ,9-14, , ,
6:32.0, , ,9-14, ,Brooklyn full timeout,
6:32.0,O. Robinson enters the game for B. Adebayo, ,9-14, , ,
6:23.0,J. Butler makes 2-pt dunk from 1 ft (assist by M. Strus),+2,11-14, , ,
6:07.0, , ,11-16,+2,M. Bridges makes 2-pt jump shot from 16 ft,
5:58.0,G. Vincent makes 3-pt jump shot from 25 ft,+3,14-16, , ,
5:42.0, , ,14-18,+2,M. Bridges makes 2-pt jump shot from 15 ft (assist by C. Johnson),
5:29.0,C. Martin makes 2-pt jump shot from 20 ft (assist by M. Strus),+2,16-18, , ,
5:17.0, , ,16-18, ,C. Johnson misses 3-pt jump shot from 25 ft,
5:14.0,Defensive rebound by M. Strus, ,16-18, , ,
4:54.0,G. Vincent misses 2-pt jump shot from 12 ft, ,16-18, , ,
4:50.0,Offensive rebound by O. Robinson, ,16-18, , ,
4:50.0,O. Robinson misses 2-pt layup at rim, ,16-18, , ,
4:49.0, , ,16-18, ,Defensive rebound by S. Dinwiddie,
4:32.0, , ,16-18, ,B. Simmons misses 2-pt hook shot from 8 ft,
4:30.0,Defensive rebound by O. Robinson, ,16-18, , ,
4:25.0,Shooting foul by C. Johnson (drawn by C. Martin), ,16-18, , ,
4:25.0,C. Martin misses free throw 1 of 2, ,16-18, , ,
4:25.0,Offensive rebound by Team, ,16-18, , ,
4:25.0,D. Robinson enters the game for M. Strus, ,16-18, , ,
4:25.0, , ,16-18, ,S. Curry enters the game for S. Dinwiddie,
4:25.0, , ,16-18, ,R. O'Neale enters the game for C. Johnson,
4:25.0,C. Martin misses free throw 2 of 2, ,16-18, , ,
4:18.0, , ,16-18, ,Defensive rebound by D. Finney-Smith,
4:03.0, , ,16-18, ,D. Finney-Smith misses 3-pt jump shot from 22 ft,
4:00.0,Defensive rebound by C. Martin, ,16-18, , ,
3:51.0,G. Vincent makes 3-pt jump shot from 24 ft (assist by C. Martin),+3,19-18, , ,Lead change
3:36.0, , ,19-18, ,R. O'Neale misses 3-pt jump shot from 26 ft,
3:32.0, , ,19-18, ,Offensive rebound by D. Finney-Smith,
3:31.0, , ,19-18, ,Turnover by D. Finney-Smith (bad pass; steal by D. Robinson),
3:19.0,G. Vincent misses 3-pt jump shot from 25 ft, ,19-18, , ,
3:16.0, , ,19-18, ,Defensive rebound by B. Simmons,
3:12.0, , ,19-20,+2,M. Bridges makes 2-pt layup from 2 ft (assist by B. Simmons),Lead change
3:12.0, , ,19-20, ,Shooting foul by D. Robinson (drawn by M. Bridges),
3:12.0,J. Bouyea enters the game for J. Butler, ,19-20, , ,
3:12.0,H. Highsmith enters the game for G. Vincent, ,19-20, , ,
3:12.0, , ,19-20, ,J. Harris enters the game for D. Finney-Smith,
3:12.0, , ,19-21,+1,M. Bridges makes free throw 1 of 1,
2:59.0,D. Robinson misses 3-pt jump shot from 25 ft, ,19-21, , ,
2:55.0,Offensive rebound by D. Robinson, ,19-21, , ,
2:53.0,O. Robinson misses 2-pt hook shot from 7 ft, ,19-21, , ,
2:50.0, , ,19-21, ,Defensive rebound by B. Simmons,
2:42.0, , ,19-21, ,S. Curry misses 3-pt jump shot from 25 ft,
2:39.0, , ,19-21, ,Offensive rebound by M. Bridges,
2:33.0, , ,19-21, ,Violation by Team (kicked ball),
2:33.0,Miami full timeout, ,19-21, , ,
2:33.0,B. Adebayo enters the game for C. Martin, ,19-21, , ,
2:33.0,M. Strus enters the game for O. Robinson, ,19-21, , ,
2:33.0, , ,19-21, ,S. Dinwiddie enters the game for M. Bridges,
2:24.0,Shooting foul by R. O'Neale (drawn by H. Highsmith), ,19-21, , ,
2:24.0,H. Highsmith makes free throw 1 of 2,+1,20-21, , ,
2:24.0,H. Highsmith makes free throw 2 of 2,+1,21-21, , ,Tie
2:09.0, , ,21-23,+2,J. Harris makes 2-pt layup from 1 ft (assist by S. Dinwiddie),
1:55.0,Shooting foul by J. Harris (drawn by B. Adebayo), ,21-23, , ,
1:55.0,B. Adebayo makes free throw 1 of 2,+1,22-23, , ,
1:55.0,B. Adebayo makes free throw 2 of 2,+1,23-23, , ,Tie
1:36.0, , ,23-23, ,S. Curry misses 2-pt layup from 4 ft,
1:32.0,Defensive rebound by J. Bouyea, ,23-23, , ,
1:22.0,Turnover by B. Adebayo (bad pass), ,23-23, , ,
1:14.0, , ,23-23, ,J. Harris misses 3-pt jump shot from 26 ft,
1:10.0,Defensive rebound by B. Adebayo, ,23-23, , ,
1:00.0,Shooting foul by R. O'Neale (drawn by M. Strus), ,23-23, , ,
1:00.0,M. Strus makes free throw 1 of 2,+1,24-23, , ,Lead change
1:00.0,M. Strus makes free throw 2 of 2,+1,25-23, , ,
0:40.0, , ,25-23, ,Offensive foul by B. Simmons (drawn by H. Highsmith),
0:40.0, , ,25-23, ,Turnover by B. Simmons (offensive foul),
0:29.0,M. Strus misses 3-pt jump shot from 26 ft, ,25-23, , ,
0:25.0, , ,25-23, ,Defensive rebound by S. Dinwiddie,
0:05.0, , ,25-26,+3,S. Dinwiddie makes 3-pt jump shot from 26 ft,Lead change
0:00.0,M. Strus misses 3-pt jump shot from 25 ft, ,25-26, , ,
0:00.0,Offensive rebound by Team, ,25-26, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Brooklyn,
12:00.0,Start of 2nd quarter,
