A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Chicago,
12:00.0,Jump ball: B. Adebayo vs. N. Vučević (K. Love gains possession),
11:43.0,Turnover by B. Adebayo (bad pass; steal by D. DeRozan), ,0-0, , ,
11:31.0, , ,0-0, ,D. DeRozan misses 2-pt jump shot from 15 ft,
11:31.0,Defensive rebound by Team, ,0-0, , ,
11:23.0,T. Herro misses 3-pt jump shot from 26 ft, ,0-0, , ,
11:19.0, , ,0-0, ,Defensive rebound by P. Beverley,
11:10.0, , ,0-2,+2,Z. LaVine makes 2-pt layup at rim (assist by P. Beverley),
10:57.0,K. Love makes 3-pt jump shot from 26 ft (assist by T. Herro),+3,3-2, , ,Lead change
10:32.0, , ,3-2, ,P. Beverley misses 3-pt jump shot from 23 ft,
10:29.0,Defensive rebound by J. Butler, ,3-2, , ,
10:20.0,K. Love misses 3-pt jump shot from 26 ft, ,3-2, , ,
10:17.0, , ,3-2, ,Defensive rebound by N. Vučević,
10:04.0, , ,3-2, ,N. Vučević misses 2-pt jump shot from 6 ft,
10:02.0,Defensive rebound by T. Herro, ,3-2, , ,
9:55.0,Turnover by T. Herro (step out of bounds), ,3-2, , ,
9:41.0, , ,3-2, ,Z. LaVine misses 3-pt jump shot from 24 ft,
9:39.0,Defensive rebound by T. Herro, ,3-2, , ,
9:28.0,G. Vincent misses 3-pt jump shot from 23 ft, ,3-2, , ,
9:26.0, , ,3-2, ,Defensive rebound by N. Vučević,
9:12.0, , ,3-4,+2,Z. LaVine makes 2-pt layup from 2 ft (assist by A. Caruso),Lead change
8:59.0,T. Herro misses 3-pt jump shot from 27 ft, ,3-4, , ,
8:55.0, , ,3-4, ,Defensive rebound by N. Vučević,
8:44.0, , ,3-4, ,Z. LaVine misses 3-pt jump shot from 25 ft,
8:42.0,Defensive rebound by G. Vincent, ,3-4, , ,
8:33.0,Shooting foul by Z. LaVine (drawn by J. Butler), ,3-4, , ,
8:33.0,J. Butler misses free throw 1 of 2, ,3-4, , ,
8:33.0,Offensive rebound by Team, ,3-4, , ,
8:33.0,J. Butler makes free throw 2 of 2,+1,4-4, , ,Tie
