A,B,C,D,E,F,Event
1st Q
Time,Washington,,Score,,Miami,
12:00.0,Jump ball: K. Porziņģis vs. B. Adebayo (C. Kispert gains possession),
11:33.0,K. Porziņģis makes 2-pt jump shot from 9 ft,+2,2-0, , ,
11:21.0, , ,2-0, ,Turnover by N. Jović (bad pass; steal by D. Avdija),
11:14.0,C. Kispert makes 3-pt jump shot from 23 ft (assist by D. Avdija),+3,5-0, , ,
11:03.0, , ,5-0, ,B. Adebayo misses 2-pt layup from 2 ft,
11:01.0, , ,5-0, ,Offensive rebound by K. Lowry,
10:59.0, , ,5-2,+2,N. Jović makes 2-pt layup from 2 ft (assist by K. Lowry),
10:45.0,K. Porziņģis misses 3-pt jump shot from 28 ft, ,5-2, , ,
10:41.0, , ,5-2, ,Defensive rebound by T. Herro,
10:27.0, , ,5-2, ,B. Adebayo misses 2-pt jump shot from 11 ft,
10:22.0,Defensive rebound by K. Porziņģis, ,5-2, , ,
10:17.0,D. Avdija misses 3-pt jump shot from 26 ft, ,5-2, , ,
10:12.0, , ,5-2, ,Defensive rebound by N. Jović,
10:06.0, , ,5-2, ,T. Herro misses 2-pt jump shot from 10 ft,
10:03.0,Defensive rebound by D. Avdija, ,5-2, , ,
9:59.0,K. Kuzma makes 2-pt layup from 3 ft (assist by D. Avdija),+2,7-2, , ,
9:59.0,Shooting foul by B. Adebayo (drawn by K. Kuzma), ,7-2, , ,
9:59.0,K. Kuzma makes free throw 1 of 1,+1,8-2, , ,
9:45.0, , ,8-2, ,B. Adebayo misses 2-pt jump shot from 14 ft,
9:42.0,Defensive rebound by K. Porziņģis, ,8-2, , ,
9:37.0,D. Avdija makes 2-pt jump shot from 4 ft (assist by J. Goodwin),+2,10-2, , ,
9:37.0,Shooting foul by T. Herro (drawn by D. Avdija), ,10-2, , ,
9:37.0,D. Avdija makes free throw 1 of 1,+1,11-2, , ,
9:11.0, , ,11-2, ,Turnover by K. Lowry (bad pass; steal by C. Kispert),
9:01.0,Turnover by C. Kispert (bad pass; steal by C. Martin), ,11-2, , ,
8:53.0, , ,11-4,+2,C. Martin makes 2-pt layup from 2 ft (assist by K. Lowry),
8:43.0,Shooting foul by T. Herro (drawn by J. Goodwin), ,11-4, , ,
8:43.0,J. Goodwin misses free throw 1 of 2, ,11-4, , ,
8:43.0,Offensive rebound by Team, ,11-4, , ,
8:43.0,J. Goodwin misses free throw 2 of 2, ,11-4, , ,
8:41.0, , ,11-4, ,Defensive rebound by N. Jović,
8:34.0, , ,11-4, ,T. Herro misses 3-pt jump shot from 24 ft,
8:32.0,Defensive rebound by J. Goodwin, ,11-4, , ,
8:22.0,K. Kuzma makes 2-pt jump shot from 19 ft,+2,13-4, , ,
8:01.0, , ,13-6,+2,C. Martin makes 2-pt layup from 2 ft,
7:49.0,Shooting foul by K. Lowry (drawn by K. Porziņģis), ,13-6, , ,
7:49.0,K. Porziņģis makes free throw 1 of 2,+1,14-6, , ,
7:49.0,K. Porziņģis makes free throw 2 of 2,+1,15-6, , ,
7:35.0, , ,15-8,+2,C. Martin makes 2-pt layup from 1 ft (assist by T. Herro),
7:19.0,K. Kuzma misses 3-pt jump shot from 25 ft, ,15-8, , ,
7:16.0, , ,15-8, ,Defensive rebound by C. Martin,
7:14.0, , ,15-10,+2,N. Jović makes 2-pt dunk from 1 ft (assist by C. Martin),
7:14.0,W. Barton enters the game for J. Goodwin, ,15-10, , ,
7:14.0,Washington full timeout, ,15-10, , ,
7:04.0, , ,15-10, ,Violation by Team (kicked ball),
7:01.0,Turnover by K. Porziņģis (traveling), ,15-10, , ,
6:48.0, , ,15-12,+2,K. Lowry makes 2-pt jump shot from 10 ft (assist by B. Adebayo),
6:35.0,K. Kuzma makes 2-pt layup from 1 ft (assist by D. Avdija),+2,17-12, , ,
6:27.0, , ,17-12, ,Personal foul by W. Barton (drawn by T. Herro),
6:24.0, , ,17-12, ,C. Martin misses 3-pt jump shot from 26 ft,
6:22.0, , ,17-12, ,Offensive rebound by B. Adebayo,
6:12.0, , ,17-12, ,Shooting foul by K. Porziņģis (drawn by T. Herro),
6:12.0, , ,17-12, ,T. Herro misses free throw 1 of 2,
6:12.0, , ,17-12, ,Offensive rebound by Team,
6:12.0, , ,17-12, ,G. Vincent enters the game for N. Jović,
6:12.0, , ,17-12, ,T. Herro misses free throw 2 of 2,
6:08.0,Defensive rebound by K. Kuzma, ,17-12, , ,
5:57.0,Turnover by C. Kispert (bad pass; steal by B. Adebayo), ,17-12, , ,
5:50.0, , ,17-12, ,G. Vincent misses 3-pt jump shot from 23 ft,
5:47.0,Defensive rebound by K. Porziņģis, ,17-12, , ,
5:39.0,D. Avdija makes 2-pt layup from 1 ft,+2,19-12, , ,
5:33.0, , ,19-14,+2,K. Lowry makes 2-pt jump shot from 12 ft,
