A,B,C,D,E,F,Event
1st Q
Time,Oklahoma City,,Score,,Miami,
12:00.0,Jump ball: E. Omoruyi vs. O. Robinson (G. Vincent gains possession),
11:40.0, , ,0-0, ,J. Butler misses 2-pt jump shot from 13 ft,
11:35.0,Defensive rebound by J. Giddey, ,0-0, , ,
11:30.0,S. Gilgeous-Alexander misses 2-pt jump shot from 13 ft, ,0-0, , ,
11:27.0, , ,0-0, ,Defensive rebound by J. Butler,
11:20.0, , ,0-3,+3,M. Strus makes 3-pt jump shot from 24 ft (assist by G. Vincent),
11:06.0,J. Giddey misses 2-pt jump shot from 11 ft, ,0-3, , ,
11:01.0,Offensive rebound by J. Giddey, ,0-3, , ,
10:55.0,E. Omoruyi makes 2-pt layup from 1 ft (assist by J. Giddey),+2,2-3, , ,
10:39.0, , ,2-5,+2,O. Robinson makes 2-pt hook shot from 4 ft,
10:23.0,J. Williams makes 2-pt dunk from 1 ft (assist by E. Omoruyi),+2,4-5, , ,
10:06.0, , ,4-7,+2,M. Strus makes 2-pt layup from 4 ft (assist by G. Vincent),
9:57.0,L. Dort misses 3-pt jump shot from 25 ft, ,4-7, , ,
9:52.0, , ,4-7, ,Defensive rebound by G. Vincent,
9:40.0, , ,4-7, ,G. Vincent misses 3-pt jump shot from 25 ft,
9:37.0, , ,4-7, ,Offensive rebound by H. Highsmith,
9:35.0, , ,4-7, ,M. Strus misses 3-pt jump shot from 26 ft,
9:31.0, , ,4-7, ,Offensive rebound by H. Highsmith,
9:29.0, , ,4-9,+2,H. Highsmith makes 2-pt layup from 2 ft,
9:17.0,L. Dort makes 2-pt layup from 2 ft (assist by J. Giddey),+2,6-9, , ,
9:07.0, , ,6-9, ,Personal foul by E. Omoruyi (drawn by J. Butler),
8:55.0, , ,6-11,+2,G. Vincent makes 2-pt layup from 2 ft (assist by J. Butler),
8:44.0,Turnover by J. Giddey (bad pass; steal by O. Robinson), ,6-11, , ,
8:38.0, , ,6-13,+2,J. Butler makes 2-pt layup from 1 ft,
8:25.0,E. Omoruyi makes 2-pt layup from 2 ft (assist by J. Williams),+2,8-13, , ,
8:02.0, , ,8-13, ,G. Vincent misses 2-pt jump shot from 8 ft,
8:00.0,Defensive rebound by J. Giddey, ,8-13, , ,
7:57.0,Offensive foul by J. Williams (drawn by M. Strus), ,8-13, , ,
7:57.0,Turnover by J. Williams (offensive foul), ,8-13, , ,
7:42.0, , ,8-13, ,Turnover by H. Highsmith (bad pass; steal by S. Gilgeous-Alexander),
7:38.0,J. Giddey makes 2-pt layup from 2 ft (assist by S. Gilgeous-Alexander),+2,10-13, , ,
7:38.0, , ,10-13, ,Violation by Team (def goaltending),
7:24.0, , ,10-15,+2,J. Butler makes 2-pt layup from 2 ft (assist by M. Strus),
7:24.0, , ,10-15, ,Shooting foul by L. Dort (drawn by J. Butler),
7:24.0, , ,10-16,+1,J. Butler makes free throw 1 of 1,
7:15.0,L. Dort misses 2-pt layup from 2 ft (block by J. Butler), ,10-16, , ,
7:10.0, , ,10-16, ,Defensive rebound by O. Robinson,
7:00.0, , ,10-16, ,H. Highsmith misses 3-pt jump shot from 23 ft,
6:58.0,Defensive rebound by J. Giddey, ,10-16, , ,
6:45.0,S. Gilgeous-Alexander misses 2-pt jump shot from 6 ft (block by J. Butler), ,10-16, , ,
6:44.0,Offensive rebound by Team, ,10-16, , ,
6:34.0,J. Giddey misses 2-pt jump shot from 3 ft, ,10-16, , ,
6:32.0,Offensive rebound by J. Giddey, ,10-16, , ,
6:27.0,J. Giddey makes 2-pt jump shot from 10 ft,+2,12-16, , ,
6:09.0, , ,12-16, ,Turnover by O. Robinson (traveling),
6:09.0, , ,12-16, ,J. Cain enters the game for M. Strus,
6:09.0, , ,12-16, ,V. Oladipo enters the game for G. Vincent,
6:00.0,Shooting foul by H. Highsmith (drawn by S. Gilgeous-Alexander), ,12-16, , ,
6:00.0,S. Gilgeous-Alexander misses free throw 1 of 2, ,12-16, , ,
6:00.0,Offensive rebound by Team, ,12-16, , ,
6:00.0,S. Gilgeous-Alexander makes free throw 2 of 2,+1,13-16, , ,
5:39.0, , ,13-16, ,J. Cain misses 3-pt jump shot from 23 ft,
5:37.0,Defensive rebound by S. Gilgeous-Alexander, ,13-16, , ,
5:29.0,Turnover by S. Gilgeous-Alexander (lost ball; steal by J. Butler), ,13-16, , ,
5:23.0, , ,13-18,+2,V. Oladipo makes 2-pt layup from 2 ft (assist by J. Butler),
5:19.0,Shooting foul by H. Highsmith (drawn by L. Dort), ,13-18, , ,
5:19.0,L. Dort misses free throw 1 of 2, ,13-18, , ,
5:19.0,Offensive rebound by Team, ,13-18, , ,
5:19.0,I. Joe enters the game for J. Giddey, ,13-18, , ,
5:19.0,K. Williams enters the game for E. Omoruyi, ,13-18, , ,
5:19.0, , ,13-18, ,M. Strus enters the game for H. Highsmith,
5:19.0,L. Dort makes free throw 2 of 2,+1,14-18, , ,
5:04.0, , ,14-18, ,V. Oladipo misses 3-pt jump shot from 25 ft,
5:02.0,Defensive rebound by K. Williams, ,14-18, , ,
4:58.0,I. Joe makes 3-pt jump shot from 25 ft (assist by J. Williams),+3,17-18, , ,
4:34.0, , ,17-20,+2,J. Cain makes 2-pt jump shot from 9 ft (assist by M. Strus),
4:20.0,I. Joe misses 3-pt jump shot from 25 ft, ,17-20, , ,
4:17.0, , ,17-20, ,Defensive rebound by V. Oladipo,
4:07.0, , ,17-20, ,M. Strus misses 2-pt jump shot from 6 ft,
4:06.0, , ,17-20, ,Offensive rebound by M. Strus,
4:06.0, , ,17-20, ,Shooting foul by L. Dort (drawn by M. Strus),
4:06.0, , ,17-21,+1,M. Strus makes free throw 1 of 2,
4:06.0,T. Mann enters the game for L. Dort, ,17-21, , ,
4:06.0, , ,17-22,+1,M. Strus makes free throw 2 of 2,
3:49.0,K. Williams makes 2-pt jump shot from 14 ft (assist by S. Gilgeous-Alexander),+2,19-22, , ,
3:35.0, , ,19-22, ,Def 3 sec tech foul by Team,
3:35.0, , ,19-23,+1,J. Butler makes technical free throw,
3:25.0, , ,19-23, ,Shooting foul by I. Joe (drawn by J. Butler),
3:25.0, , ,19-24,+1,J. Butler makes free throw 1 of 2,
3:25.0, , ,19-25,+1,J. Butler makes free throw 2 of 2,
3:04.0,K. Williams misses 3-pt jump shot from 26 ft, ,19-25, , ,
3:01.0, , ,19-25, ,Defensive rebound by J. Butler,
