A,B,C,D,E,F,Event
1st Q
Time,Orlando,,Score,,Miami,
12:00.0,Jump ball: W. Carter vs. B. Adebayo (G. Vincent gains possession),
11:41.0, , ,0-2,+2,T. Herro makes 2-pt jump shot from 17 ft (assist by B. Adebayo),
11:26.0,C. Houstan makes 3-pt jump shot from 24 ft (assist by J. Suggs),+3,3-2, , ,Lead change
11:13.0, , ,3-2, ,M. Strus misses 2-pt jump shot from 9 ft,
11:10.0,Defensive rebound by W. Carter, ,3-2, , ,
11:05.0,M. Fultz makes 2-pt layup from 7 ft,+2,5-2, , ,
10:52.0, , ,5-4,+2,B. Adebayo makes 2-pt jump shot from 15 ft (assist by T. Herro),
10:42.0,F. Wagner makes 2-pt hook shot from 5 ft (assist by W. Carter),+2,7-4, , ,
10:20.0, , ,7-6,+2,T. Herro makes 2-pt jump shot from 8 ft,
10:06.0,J. Suggs misses 3-pt jump shot from 26 ft, ,7-6, , ,
10:02.0, , ,7-6, ,Defensive rebound by B. Adebayo,
9:55.0, , ,7-6, ,Turnover by T. Herro (lost ball; steal by W. Carter),
9:50.0,F. Wagner makes 2-pt layup from 4 ft (assist by M. Fultz),+2,9-6, , ,
9:35.0, , ,9-6, ,M. Strus misses 3-pt jump shot from 27 ft,
9:32.0,Defensive rebound by J. Suggs, ,9-6, , ,
9:27.0,W. Carter misses 3-pt jump shot from 27 ft, ,9-6, , ,
9:24.0, , ,9-6, ,Defensive rebound by H. Highsmith,
9:12.0, , ,9-6, ,Turnover by H. Highsmith (bad pass; steal by F. Wagner),
9:05.0,Shooting foul by H. Highsmith (drawn by F. Wagner), ,9-6, , ,
9:05.0,F. Wagner makes free throw 1 of 2,+1,10-6, , ,
9:05.0, , ,10-6, ,U. Haslem enters the game for H. Highsmith,
9:05.0,F. Wagner makes free throw 2 of 2,+1,11-6, , ,
8:48.0, , ,11-8,+2,B. Adebayo makes 2-pt jump shot from 7 ft,
8:29.0,W. Carter misses 3-pt jump shot from 26 ft, ,11-8, , ,
8:26.0, , ,11-8, ,Defensive rebound by M. Strus,
8:23.0, , ,11-8, ,Turnover by T. Herro (bad pass; steal by F. Wagner),
8:20.0,Shooting foul by M. Strus (drawn by F. Wagner), ,11-8, , ,
8:20.0,F. Wagner makes free throw 1 of 2,+1,12-8, , ,
8:20.0,F. Wagner makes free throw 2 of 2,+1,13-8, , ,
8:11.0, , ,13-8, ,T. Herro misses 3-pt jump shot from 25 ft,
8:07.0,Defensive rebound by F. Wagner, ,13-8, , ,
8:00.0,J. Suggs makes 3-pt jump shot from 26 ft (assist by F. Wagner),+3,16-8, , ,
7:48.0, , ,16-10,+2,G. Vincent makes 2-pt layup from 3 ft,
7:48.0, , ,16-10, ,Shooting foul by J. Suggs (drawn by G. Vincent),
7:48.0, , ,16-10, ,G. Vincent misses free throw 1 of 1,
7:46.0,Defensive rebound by W. Carter, ,16-10, , ,
7:31.0,Turnover by J. Suggs (bad pass; steal by B. Adebayo), ,16-10, , ,
7:14.0, , ,16-10, ,U. Haslem misses 2-pt layup from 1 ft,
7:11.0,Defensive rebound by F. Wagner, ,16-10, , ,
7:08.0,M. Fultz misses 3-pt jump shot from 26 ft, ,16-10, , ,
7:05.0, , ,16-10, ,Defensive rebound by U. Haslem,
6:56.0, , ,16-10, ,B. Adebayo misses 2-pt layup from 2 ft,
6:54.0,Defensive rebound by W. Carter, ,16-10, , ,
6:49.0,C. Houstan misses 3-pt jump shot from 26 ft, ,16-10, , ,
6:46.0,Offensive rebound by J. Suggs, ,16-10, , ,
6:44.0,W. Carter misses 3-pt jump shot from 23 ft, ,16-10, , ,
6:39.0,Offensive rebound by J. Suggs, ,16-10, , ,
6:27.0,J. Suggs misses 2-pt jump shot from 11 ft (block by M. Strus), ,16-10, , ,
6:24.0,Offensive rebound by J. Suggs, ,16-10, , ,
6:20.0,J. Suggs misses 2-pt jump shot from 11 ft, ,16-10, , ,
6:18.0, , ,16-10, ,Defensive rebound by U. Haslem,
6:13.0, , ,16-12,+2,U. Haslem makes 2-pt layup from 2 ft (assist by T. Herro),
6:00.0,M. Fultz misses 2-pt jump shot from 12 ft, ,16-12, , ,
