A,B,C,D,E,F,Event
1st Q
Time,Chicago,,Score,,Miami,
12:00.0, , ,0-0, ,Violation by Team (delay of game),
12:00.0,Jump ball: N. Vučević vs. B. Adebayo (T. Herro gains possession),
11:43.0, , ,0-0, ,K. Lowry misses 2-pt jump shot from 5 ft (block by A. Dosunmu),
11:37.0,Defensive rebound by N. Vučević, ,0-0, , ,
11:36.0,Turnover by A. Caruso (bad pass; steal by T. Herro), ,0-0, , ,
11:31.0, , ,0-2,+2,J. Butler makes 2-pt layup from 2 ft (assist by T. Herro),
11:11.0,N. Vučević misses 2-pt hook shot from 7 ft, ,0-2, , ,
11:06.0, , ,0-2, ,Defensive rebound by J. Butler,
11:03.0, , ,0-5,+3,T. Herro makes 3-pt jump shot from 26 ft,
10:41.0,D. DeRozan makes 2-pt jump shot from 20 ft,+2,2-5, , ,
10:28.0, , ,2-5, ,B. Adebayo misses 2-pt jump shot from 10 ft,
10:24.0,Defensive rebound by D. DeRozan, ,2-5, , ,
10:21.0,A. Dosunmu misses 2-pt layup from 4 ft, ,2-5, , ,
10:21.0, , ,2-5, ,Defensive rebound by B. Adebayo,
9:58.0, , ,2-7,+2,T. Herro makes 2-pt jump shot from 8 ft,
9:40.0,A. Caruso makes 2-pt jump shot from 15 ft (assist by D. DeRozan),+2,4-7, , ,
9:28.0, , ,4-10,+3,T. Herro makes 3-pt jump shot from 24 ft (assist by C. Martin),
9:15.0,D. DeRozan misses 3-pt jump shot from 23 ft, ,4-10, , ,
9:11.0, , ,4-10, ,Defensive rebound by J. Butler,
9:04.0, , ,4-10, ,J. Butler misses 2-pt jump shot from 6 ft,
9:04.0,Defensive rebound by N. Vučević, ,4-10, , ,
9:01.0,Offensive foul by N. Vučević (drawn by C. Martin), ,4-10, , ,
9:01.0,Turnover by N. Vučević (offensive foul), ,4-10, , ,
8:44.0, , ,4-10, ,Shooting foul by P. Williams (drawn by J. Butler),
8:44.0, , ,4-10, ,J. Butler misses free throw 1 of 2,
8:44.0, , ,4-10, ,Offensive rebound by Team,
8:44.0, , ,4-11,+1,J. Butler makes free throw 2 of 2,
8:34.0,Turnover by A. Caruso (bad pass; steal by C. Martin), ,4-11, , ,
8:30.0, , ,4-13,+2,J. Butler makes 2-pt dunk from 1 ft (assist by C. Martin),
8:18.0,N. Vučević misses 3-pt jump shot from 25 ft, ,4-13, , ,
8:15.0, , ,4-13, ,Defensive rebound by B. Adebayo,
8:06.0, , ,4-13, ,B. Adebayo misses 2-pt jump shot from 10 ft,
8:04.0,Defensive rebound by N. Vučević, ,4-13, , ,
8:01.0,A. Dosunmu misses 2-pt layup from 3 ft (block by B. Adebayo), ,4-13, , ,
8:01.0,Offensive rebound by N. Vučević, ,4-13, , ,
7:54.0,A. Caruso misses 3-pt jump shot from 24 ft, ,4-13, , ,
7:53.0,Offensive rebound by N. Vučević, ,4-13, , ,
7:53.0,Shooting foul by T. Herro (drawn by N. Vučević), ,4-13, , ,
7:53.0,N. Vučević makes free throw 1 of 2,+1,5-13, , ,
7:53.0,N. Vučević makes free throw 2 of 2,+1,6-13, , ,
7:42.0, , ,6-13, ,Turnover by B. Adebayo (bad pass),
7:30.0,Shooting foul by K. Lowry (drawn by D. DeRozan), ,6-13, , ,
