A,B,C,D,E,F,Event
1st Q
Time,Boston,,Score,,Miami,
11:58.0,Violation by Team (jump ball), ,0-0, , ,
11:45.0, , ,0-0, ,K. Lowry misses 3-pt jump shot from 27 ft,
11:43.0,Defensive rebound by D. White, ,0-0, , ,
11:23.0,D. White makes 2-pt jump shot from 8 ft,+2,2-0, , ,
11:13.0, , ,2-0, ,C. Martin misses 2-pt jump shot from 23 ft,
11:11.0,Defensive rebound by R. Williams, ,2-0, , ,
10:57.0,J. Tatum makes 2-pt layup at rim (assist by P. Pritchard),+2,4-0, , ,
10:43.0, , ,4-2,+2,T. Herro makes 2-pt jump shot from 11 ft,
10:26.0,D. White misses 3-pt jump shot from 24 ft, ,4-2, , ,
10:25.0,Offensive rebound by D. White, ,4-2, , ,
10:21.0,Shooting foul by K. Lowry (drawn by D. White), ,4-2, , ,
10:21.0,D. White makes free throw 1 of 2,+1,5-2, , ,
10:21.0,D. White misses free throw 2 of 2, ,5-2, , ,
10:18.0, , ,5-2, ,Defensive rebound by M. Strus,
10:04.0, , ,5-2, ,T. Herro misses 2-pt jump shot from 11 ft,
10:01.0,Defensive rebound by J. Tatum, ,5-2, , ,
9:52.0,J. Tatum makes 2-pt layup from 2 ft (assist by D. White),+2,7-2, , ,
9:39.0, , ,7-2, ,Shooting foul by R. Williams (drawn by B. Adebayo),
9:39.0, , ,7-3,+1,B. Adebayo makes free throw 1 of 2,
9:39.0, , ,7-4,+1,B. Adebayo makes free throw 2 of 2,
9:31.0,Turnover by P. Pritchard (bad pass), ,7-4, , ,
9:13.0, , ,7-4, ,B. Adebayo misses 2-pt jump shot from 12 ft,
9:11.0,Defensive rebound by J. Tatum, ,7-4, , ,
9:08.0,Personal foul by C. Martin (drawn by J. Tatum), ,7-4, , ,
8:56.0,J. Tatum misses 2-pt jump shot from 12 ft, ,7-4, , ,
8:54.0, , ,7-4, ,Defensive rebound by T. Herro,
8:48.0, , ,7-4, ,T. Herro misses 3-pt jump shot from 25 ft,
8:46.0, , ,7-4, ,Offensive rebound by M. Strus,
8:43.0, , ,7-7,+3,M. Strus makes 3-pt jump shot from 26 ft (assist by K. Lowry),Tie
8:27.0,J. Tatum misses 2-pt jump shot from 11 ft, ,7-7, , ,
8:25.0, , ,7-7, ,Defensive rebound by K. Lowry,
8:14.0, , ,7-7, ,M. Strus misses 2-pt layup from 1 ft (block by D. White),
