A,B,C,D,E,F,Event
1st Q
Time,Washington,,Score,,Miami,
12:00.0,Jump ball: K. Porziņģis vs. B. Adebayo (C. Kispert gains possession),
11:41.0,K. Kuzma makes 2-pt jump shot from 4 ft,+2,2-0, , ,
11:22.0, , ,2-2,+2,B. Adebayo makes 2-pt layup from 2 ft (assist by T. Herro),Tie
11:04.0,D. Avdija misses 2-pt layup from 2 ft (block by N. Jović), ,2-2, , ,
11:00.0,Offensive rebound by K. Kuzma, ,2-2, , ,
11:00.0,C. Kispert makes 2-pt layup from 1 ft (assist by K. Kuzma),+2,4-2, , ,
10:48.0, , ,4-4,+2,B. Adebayo makes 2-pt jump shot from 11 ft (assist by T. Herro),Tie
10:24.0,D. Avdija makes 2-pt layup from 2 ft (assist by K. Kuzma),+2,6-4, , ,
10:05.0, , ,6-6,+2,K. Lowry makes 2-pt layup from 4 ft (assist by T. Herro),Tie
9:54.0,K. Porziņģis misses 2-pt jump shot from 10 ft, ,6-6, , ,
9:49.0, , ,6-6, ,Defensive rebound by B. Adebayo,
9:43.0, , ,6-6, ,B. Adebayo misses 2-pt hook shot from 6 ft,
9:41.0, , ,6-6, ,Offensive rebound by B. Adebayo,
9:40.0, , ,6-6, ,N. Jović misses 3-pt jump shot from 26 ft,
9:40.0,Defensive rebound by B. Beal, ,6-6, , ,
9:23.0,D. Avdija misses 3-pt jump shot from 24 ft, ,6-6, , ,
9:20.0, , ,6-6, ,Defensive rebound by B. Adebayo,
9:14.0, , ,6-8,+2,B. Adebayo makes 2-pt jump shot from 7 ft,Lead change
9:12.0,Turnover by D. Avdija (out of bounds lost ball), ,6-8, , ,
9:03.0, , ,6-8, ,T. Herro misses 2-pt jump shot from 16 ft,
9:00.0,Defensive rebound by K. Kuzma, ,6-8, , ,
8:47.0,Turnover by C. Kispert (bad pass; steal by K. Lowry), ,6-8, , ,
8:45.0, , ,6-10,+2,N. Jović makes 2-pt layup from 2 ft (assist by K. Lowry),
8:45.0, , ,6-10, ,Shooting foul by C. Kispert (drawn by N. Jović),
8:45.0, , ,6-11,+1,N. Jović makes free throw 1 of 1,
8:29.0,Personal foul by K. Lowry (drawn by K. Porziņģis), ,6-11, , ,
8:22.0,K. Porziņģis misses 2-pt jump shot from 15 ft, ,6-11, , ,
8:18.0, , ,6-11, ,Defensive rebound by B. Adebayo,
8:11.0, , ,6-13,+2,B. Adebayo makes 2-pt dunk from 2 ft (assist by K. Lowry),
7:58.0,B. Beal makes 2-pt jump shot from 17 ft,+2,8-13, , ,
7:47.0, , ,8-13, ,T. Herro misses 3-pt jump shot from 25 ft,
7:44.0,Defensive rebound by D. Avdija, ,8-13, , ,
7:37.0,K. Porziņģis makes 2-pt jump shot from 8 ft (assist by D. Avdija),+2,10-13, , ,
7:37.0,Shooting foul by B. Adebayo (drawn by K. Porziņģis), ,10-13, , ,
7:37.0,K. Porziņģis makes free throw 1 of 1,+1,11-13, , ,
7:26.0, , ,11-15,+2,B. Adebayo makes 2-pt layup from 2 ft (assist by K. Lowry),
7:09.0,K. Porziņģis makes 2-pt jump shot from 8 ft (assist by B. Beal),+2,13-15, , ,
6:58.0, , ,13-15, ,T. Herro misses 2-pt layup from 9 ft,
6:55.0,Defensive rebound by D. Avdija, ,13-15, , ,
6:49.0,K. Kuzma makes 2-pt layup from 3 ft (assist by D. Avdija),+2,15-15, , ,Tie
6:27.0, , ,15-15, ,T. Herro misses 2-pt layup from 3 ft (block by K. Porziņģis),
6:23.0,Defensive rebound by D. Avdija, ,15-15, , ,
6:20.0,K. Kuzma makes 3-pt jump shot from 23 ft (assist by B. Beal),+3,18-15, , ,Lead change
5:59.0, , ,18-18,+3,T. Herro makes 3-pt jump shot from 26 ft,Tie
5:46.0,K. Kuzma makes 2-pt jump shot from 15 ft,+2,20-18, , ,
5:39.0, , ,20-20,+2,B. Adebayo makes 2-pt jump shot from 11 ft,Tie
5:39.0,Washington full timeout, ,20-20, , ,
5:23.0,K. Kuzma makes 2-pt layup from 5 ft,+2,22-20, , ,
5:08.0, , ,22-22,+2,B. Adebayo makes 2-pt jump shot from 12 ft (assist by T. Herro),Tie
4:55.0,K. Porziņģis makes 2-pt layup from 2 ft (assist by D. Avdija),+2,24-22, , ,
4:43.0, , ,24-22, ,Shooting foul by K. Porziņģis (drawn by B. Adebayo),
4:43.0, , ,24-23,+1,B. Adebayo makes free throw 1 of 2,
4:43.0,W. Barton enters the game for C. Kispert, ,24-23, , ,
4:43.0, , ,24-23, ,H. Highsmith enters the game for T. Herro,
4:43.0, , ,24-23, ,D. Smith enters the game for N. Jović,
4:43.0, , ,24-24,+1,B. Adebayo makes free throw 2 of 2,Tie
4:23.0,K. Kuzma misses 3-pt jump shot from 26 ft, ,24-24, , ,
4:18.0,Offensive rebound by D. Avdija, ,24-24, , ,
