A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Portland,
12:00.0,Jump ball: B. Adebayo vs. J. Nurkić (K. Lowry gains possession),
11:41.0,J. Butler misses 3-pt jump shot from 24 ft, ,0-0, , ,
11:37.0, , ,0-0, ,Defensive rebound by J. Nurkić,
11:24.0, , ,0-0, ,Turnover by J. Nurkić (bad pass; steal by C. Martin),
11:18.0,Shooting foul by J. Hart (drawn by K. Lowry), ,0-0, , ,
11:18.0,K. Lowry misses free throw 1 of 3, ,0-0, , ,
11:18.0,Offensive rebound by Team, ,0-0, , ,
11:18.0,K. Lowry makes free throw 2 of 3,+1,1-0, , ,
11:18.0,K. Lowry makes free throw 3 of 3,+1,2-0, , ,
11:00.0, , ,2-0, ,Turnover by A. Simons (lost ball; steal by B. Adebayo),
10:52.0,K. Lowry misses 2-pt jump shot from 16 ft, ,2-0, , ,
10:48.0,Offensive rebound by B. Adebayo, ,2-0, , ,
10:47.0,B. Adebayo misses 2-pt layup from 8 ft, ,2-0, , ,
10:47.0,Offensive rebound by B. Adebayo, ,2-0, , ,
10:47.0,B. Adebayo makes 2-pt jump shot from 4 ft,+2,4-0, , ,
10:47.0,Shooting foul by A. Simons (drawn by B. Adebayo), ,4-0, , ,
10:47.0,B. Adebayo misses free throw 1 of 1, ,4-0, , ,
10:43.0, , ,4-0, ,Defensive rebound by A. Simons,
10:25.0, , ,4-2,+2,J. Hart makes 2-pt jump shot from 9 ft,
10:25.0, , ,4-2, ,Shooting foul by J. Butler (drawn by J. Hart),
10:25.0, , ,4-3,+1,J. Hart makes free throw 1 of 1,
10:14.0,Turnover by T. Herro (bad pass; steal by J. Hart), ,4-3, , ,
10:07.0, , ,4-6,+3,D. Lillard makes 3-pt jump shot from 26 ft (assist by J. Hart),Lead change
9:53.0,C. Martin makes 2-pt layup from 4 ft (assist by B. Adebayo),+2,6-6, , ,Tie
9:45.0, , ,6-8,+2,J. Hart makes 2-pt layup from 3 ft,
9:23.0,Turnover by J. Butler (traveling), ,6-8, , ,
9:07.0, , ,6-10,+2,J. Nurkić makes 2-pt jump shot from 4 ft (assist by J. Hart),
8:45.0,C. Martin makes 3-pt jump shot from 28 ft (assist by K. Lowry),+3,9-10, , ,
8:32.0, , ,9-12,+2,J. Grant makes 2-pt layup from 5 ft (assist by D. Lillard),
8:21.0,T. Herro misses 2-pt jump shot from 14 ft, ,9-12, , ,
8:18.0, , ,9-12, ,Defensive rebound by J. Nurkić,
8:14.0, , ,9-12, ,A. Simons misses 2-pt jump shot from 18 ft,
8:09.0,Defensive rebound by J. Butler, ,9-12, , ,
7:54.0,T. Herro misses 3-pt jump shot from 27 ft, ,9-12, , ,
7:50.0, , ,9-12, ,Defensive rebound by D. Lillard,
7:49.0, , ,9-12, ,Turnover by D. Lillard (lost ball; steal by C. Martin),
7:45.0,T. Herro misses 3-pt jump shot from 26 ft, ,9-12, , ,
7:40.0,Offensive rebound by C. Martin, ,9-12, , ,
7:32.0,J. Butler misses 2-pt layup from 4 ft (block by J. Nurkić), ,9-12, , ,
7:28.0, , ,9-12, ,Defensive rebound by J. Hart,
7:27.0, , ,9-14,+2,J. Grant makes 2-pt dunk from 4 ft (assist by J. Hart),
7:11.0,Shooting foul by A. Simons (drawn by B. Adebayo), ,9-14, , ,
7:11.0,B. Adebayo makes free throw 1 of 2,+1,10-14, , ,
7:11.0, , ,10-14, ,J. Winslow enters the game for A. Simons,
7:11.0,B. Adebayo makes free throw 2 of 2,+1,11-14, , ,
6:55.0, , ,11-14, ,D. Lillard misses 3-pt jump shot from 27 ft,
6:50.0,Defensive rebound by C. Martin, ,11-14, , ,
6:40.0,T. Herro misses 2-pt jump shot from 7 ft, ,11-14, , ,
6:37.0,Offensive rebound by B. Adebayo, ,11-14, , ,
6:36.0,B. Adebayo misses 2-pt layup from 3 ft, ,11-14, , ,
6:34.0, , ,11-14, ,Defensive rebound by J. Grant,
6:30.0, , ,11-14, ,J. Grant misses 2-pt layup from 4 ft,
6:25.0, , ,11-14, ,J. Nurkić misses 2-pt layup from 1 ft,
6:25.0, , ,11-14, ,Offensive rebound by J. Nurkić,
6:25.0, , ,11-14, ,Offensive rebound by J. Nurkić,
6:25.0, , ,11-14, ,J. Nurkić misses 2-pt layup at rim,
6:24.0, , ,11-14, ,Offensive rebound by J. Hart,
6:24.0, , ,11-14, ,Shooting foul by C. Martin (drawn by J. Nurkić),
6:24.0, , ,11-14, ,Portland full timeout,
6:24.0,D. Dedmon enters the game for B. Adebayo, ,11-14, , ,
6:24.0, , ,11-14, ,J. Nurkić misses free throw 1 of 2,
6:24.0, , ,11-14, ,Offensive rebound by Team,
6:24.0, , ,11-15,+1,J. Nurkić makes free throw 2 of 2,
6:07.0,K. Lowry misses 3-pt jump shot from 27 ft, ,11-15, , ,
6:03.0, , ,11-15, ,Defensive rebound by J. Hart,
5:47.0, , ,11-15, ,J. Winslow misses 3-pt jump shot from 26 ft,
5:45.0,Defensive rebound by K. Lowry, ,11-15, , ,
