A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Washington,
12:00.0,Jump ball: C. Zeller vs. D. Gafford (A. Gill gains possession),
11:41.0, , ,0-2,+2,D. Gafford makes 2-pt layup from 2 ft,
11:21.0,D. Robinson misses 3-pt jump shot from 27 ft, ,0-2, , ,
11:16.0,Offensive rebound by M. Strus, ,0-2, , ,
11:12.0,G. Vincent makes 2-pt jump shot from 23 ft (assist by H. Highsmith),+2,2-2, , ,Tie
10:57.0, , ,2-2, ,Turnover by D. Gafford (bad pass),
10:47.0,H. Highsmith misses 3-pt jump shot from 26 ft, ,2-2, , ,
10:43.0, , ,2-2, ,Defensive rebound by J. Davis,
10:35.0, , ,2-2, ,D. Wright misses 3-pt jump shot from 26 ft,
10:32.0,Defensive rebound by D. Robinson, ,2-2, , ,
10:27.0,M. Strus misses 2-pt jump shot from 12 ft, ,2-2, , ,
10:24.0, , ,2-2, ,Defensive rebound by D. Wright,
10:10.0, , ,2-2, ,J. Davis misses 2-pt jump shot from 7 ft,
10:08.0,Defensive rebound by C. Zeller, ,2-2, , ,
10:03.0,G. Vincent misses 3-pt jump shot from 27 ft, ,2-2, , ,
10:00.0, , ,2-2, ,Defensive rebound by D. Wright,
9:52.0, , ,2-2, ,Turnover by C. Kispert (bad pass; steal by G. Vincent),
9:48.0,H. Highsmith makes 2-pt layup from 1 ft (assist by M. Strus),+2,4-2, , ,Lead change
9:33.0, , ,4-2, ,C. Kispert misses 3-pt jump shot from 26 ft,
9:30.0,Defensive rebound by D. Robinson, ,4-2, , ,
9:18.0,M. Strus makes 3-pt jump shot from 22 ft (assist by G. Vincent),+3,7-2, , ,
9:02.0, , ,7-4,+2,J. Davis makes 2-pt jump shot from 13 ft,
8:44.0,C. Zeller makes 2-pt jump shot from 7 ft (assist by G. Vincent),+2,9-4, , ,
8:34.0, , ,9-6,+2,J. Davis makes 2-pt layup from 2 ft (assist by D. Wright),
8:22.0,H. Highsmith makes 3-pt jump shot from 27 ft (assist by G. Vincent),+3,12-6, , ,
8:04.0, , ,12-6, ,Shooting foul by D. Robinson (drawn by D. Wright),
8:04.0, , ,12-7,+1,D. Wright makes free throw 1 of 2,
8:04.0, , ,12-8,+1,D. Wright makes free throw 2 of 2,
7:53.0,H. Highsmith misses 3-pt jump shot from 24 ft, ,12-8, , ,
7:51.0, , ,12-8, ,Defensive rebound by J. Davis,
7:43.0, , ,12-8, ,A. Gill misses 2-pt jump shot from 6 ft (block by H. Highsmith),
7:42.0, , ,12-8, ,Offensive rebound by D. Gafford,
7:40.0, , ,12-10,+2,D. Gafford makes 2-pt layup from 2 ft,
7:40.0, , ,12-10, ,Shooting foul by C. Zeller (drawn by D. Gafford),
7:40.0, , ,12-11,+1,D. Gafford makes free throw 1 of 1,
7:29.0,C. Zeller makes 2-pt jump shot from 13 ft (assist by G. Vincent),+2,14-11, , ,
7:14.0, , ,14-11, ,D. Wright misses 3-pt jump shot from 28 ft,
7:11.0,Defensive rebound by M. Strus, ,14-11, , ,
7:03.0,G. Vincent misses 3-pt jump shot from 27 ft, ,14-11, , ,
7:00.0, , ,14-11, ,Defensive rebound by C. Kispert,
6:52.0, , ,14-11, ,J. Davis misses 3-pt jump shot from 24 ft,
6:50.0,Defensive rebound by D. Robinson, ,14-11, , ,
6:34.0,D. Robinson misses 3-pt jump shot from 25 ft, ,14-11, , ,
6:32.0, , ,14-11, ,Defensive rebound by Team,
6:32.0, , ,14-11, ,Washington full timeout,
6:18.0, , ,14-13,+2,D. Gafford makes 2-pt jump shot from 15 ft (assist by D. Wright),
5:58.0,C. Zeller makes 2-pt layup from 4 ft (assist by G. Vincent),+2,16-13, , ,
5:43.0, , ,16-15,+2,D. Gafford makes 2-pt dunk from 2 ft (assist by A. Gill),
5:28.0,Shooting foul by D. Gafford (drawn by H. Highsmith), ,16-15, , ,
5:28.0,H. Highsmith misses free throw 1 of 2, ,16-15, , ,
5:28.0,Offensive rebound by Team, ,16-15, , ,
5:28.0, , ,16-15, ,J. Goodwin enters the game for C. Kispert,
5:28.0,H. Highsmith makes free throw 2 of 2,+1,17-15, , ,
5:09.0, , ,17-17,+2,D. Wright makes 2-pt jump shot from 7 ft,Tie
4:57.0,M. Strus misses 3-pt jump shot from 27 ft, ,17-17, , ,
4:55.0, , ,17-17, ,Defensive rebound by D. Wright,
4:41.0, , ,17-19,+2,A. Gill makes 2-pt layup from 1 ft (assist by D. Gafford),Lead change
4:33.0,G. Vincent misses 3-pt jump shot from 26 ft, ,17-19, , ,
4:33.0, , ,17-19, ,Defensive rebound by J. Goodwin,
4:10.0, , ,17-21,+2,D. Gafford makes 2-pt jump shot from 14 ft (assist by D. Wright),
3:49.0,M. Strus misses 3-pt jump shot from 27 ft, ,17-21, , ,
3:46.0, , ,17-21, ,Defensive rebound by A. Gill,
3:39.0, , ,17-21, ,Turnover by A. Gill (traveling),
3:39.0,C. Martin enters the game for D. Robinson, ,17-21, , ,
