A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Toronto,
12:00.0,Jump ball: N. Jović vs. S. Barnes (D. Banton gains possession),
11:37.0, , ,0-0, ,D. Banton misses 2-pt jump shot from 12 ft,
11:34.0,Defensive rebound by C. Martin, ,0-0, , ,
11:32.0,K. Lowry makes 3-pt jump shot from 25 ft,+3,3-0, , ,
11:20.0, , ,3-2,+2,S. Barnes makes 2-pt jump shot from 17 ft,
10:54.0,N. Jović makes 2-pt layup from 4 ft (assist by J. Butler),+2,5-2, , ,
10:43.0, , ,5-4,+2,S. Barnes makes 2-pt jump shot from 19 ft,
10:32.0,C. Martin misses 2-pt jump shot from 8 ft, ,5-4, , ,
10:30.0,Offensive rebound by C. Martin, ,5-4, , ,
10:29.0,C. Martin makes 2-pt layup from 4 ft,+2,7-4, , ,
10:10.0, , ,7-4, ,Turnover by S. Barnes (traveling),
9:58.0,N. Jović makes 3-pt jump shot from 27 ft (assist by C. Martin),+3,10-4, , ,
9:43.0, , ,10-4, ,T. Young misses 2-pt hook shot from 5 ft,
9:41.0,Defensive rebound by N. Jović, ,10-4, , ,
9:28.0,N. Jović makes 2-pt layup from 4 ft (assist by J. Butler),+2,12-4, , ,
9:14.0, , ,12-4, ,F. VanVleet misses 3-pt jump shot from 26 ft,
9:12.0,Defensive rebound by Team, ,12-4, , ,
9:00.0,M. Strus misses 3-pt jump shot from 27 ft, ,12-4, , ,
8:57.0, , ,12-4, ,Defensive rebound by O. Anunoby,
8:48.0, , ,12-4, ,Turnover by O. Anunoby (traveling),
8:32.0,K. Lowry misses 3-pt jump shot from 27 ft, ,12-4, , ,
8:29.0, , ,12-4, ,Defensive rebound by O. Anunoby,
8:21.0, , ,12-6,+2,O. Anunoby makes 2-pt jump shot from 5 ft (assist by S. Barnes),
8:01.0,N. Jović misses 3-pt jump shot from 26 ft, ,12-6, , ,
7:59.0, , ,12-6, ,Defensive rebound by T. Young,
7:51.0, , ,12-8,+2,T. Young makes 2-pt hook shot from 4 ft (assist by O. Anunoby),
7:39.0,Def 3 sec tech foul by Team, ,12-8, , ,
7:39.0,J. Butler makes technical free throw,+1,13-8, , ,
7:33.0,N. Jović makes 2-pt layup from 5 ft (assist by K. Lowry),+2,15-8, , ,
7:12.0, , ,15-11,+3,D. Banton makes 3-pt jump shot from 25 ft (assist by T. Young),
6:54.0,Turnover by J. Butler (bad pass; steal by S. Barnes), ,15-11, , ,
