A,B,C,D,E,F,Event
1st Q
Time,LA Clippers,,Score,,Miami,
12:00.0,Jump ball: I. Zubac vs. B. Adebayo (D. Smith gains possession),
11:42.0, , ,0-0, ,B. Adebayo misses 2-pt jump shot from 10 ft,
11:37.0,Defensive rebound by P. George, ,0-0, , ,
11:33.0,P. George makes 3-pt jump shot from 25 ft,+3,3-0, , ,
11:14.0, , ,3-0, ,D. Smith misses 2-pt jump shot from 20 ft,
11:11.0, , ,3-0, ,Offensive rebound by B. Adebayo,
11:06.0, , ,3-2,+2,D. Smith makes 2-pt jump shot from 9 ft (assist by J. Butler),
10:45.0,Turnover by I. Zubac (lost ball; steal by B. Adebayo), ,3-2, , ,
10:37.0, , ,3-2, ,T. Herro misses 2-pt jump shot from 17 ft,
10:33.0, , ,3-2, ,Offensive rebound by J. Butler,
10:30.0, , ,3-4,+2,T. Herro makes 2-pt jump shot from 9 ft (assist by J. Butler),Lead change
10:09.0,R. Jackson misses 3-pt jump shot from 24 ft, ,3-4, , ,
10:09.0, , ,3-4, ,Defensive rebound by T. Herro,
9:54.0, , ,3-4, ,J. Butler misses 2-pt jump shot from 9 ft,
9:53.0, , ,3-4, ,Offensive rebound by Team,
9:45.0, , ,3-4, ,T. Herro misses 2-pt jump shot from 11 ft (block by N. Batum),
9:36.0,Defensive rebound by I. Zubac, ,3-4, , ,
9:32.0,R. Jackson makes 3-pt jump shot from 26 ft (assist by N. Batum),+3,6-4, , ,Lead change
9:15.0, , ,6-4, ,J. Butler misses 2-pt jump shot from 9 ft,
9:11.0,Defensive rebound by I. Zubac, ,6-4, , ,
8:54.0,Turnover by R. Jackson (bad pass; steal by J. Butler), ,6-4, , ,
8:54.0, , ,6-4, ,Shooting foul by P. George (drawn by J. Butler),
8:54.0, , ,6-5,+1,J. Butler makes free throw 1 of 2,
8:54.0, , ,6-6,+1,J. Butler makes free throw 2 of 2,Tie
8:34.0,M. Morris makes 3-pt jump shot from 24 ft (assist by P. George),+3,9-6, , ,
8:19.0, , ,9-8,+2,J. Butler makes 2-pt layup from 3 ft (assist by B. Adebayo),
8:00.0,M. Morris misses 2-pt jump shot from 16 ft, ,9-8, , ,
7:55.0,Offensive rebound by P. George, ,9-8, , ,
7:51.0,N. Batum misses 3-pt jump shot from 24 ft, ,9-8, , ,
7:51.0, , ,9-8, ,Defensive rebound by C. Martin,
7:39.0, , ,9-10,+2,J. Butler makes 2-pt layup at rim,Lead change
7:26.0,I. Zubac makes 2-pt dunk from 2 ft (assist by P. George),+2,11-10, , ,Lead change
7:04.0, , ,11-10, ,D. Smith misses 3-pt jump shot from 27 ft,
7:01.0,Defensive rebound by I. Zubac, ,11-10, , ,
6:49.0,P. George misses 2-pt jump shot from 18 ft, ,11-10, , ,
6:45.0, , ,11-10, ,Defensive rebound by B. Adebayo,
6:39.0, , ,11-10, ,C. Martin misses 3-pt jump shot from 27 ft,
6:35.0,Defensive rebound by M. Morris, ,11-10, , ,
6:34.0,Personal foul by C. Martin (drawn by I. Zubac), ,11-10, , ,
6:34.0, , ,11-10, ,Miami full timeout,
6:20.0,Turnover by N. Batum (bad pass; steal by D. Smith), ,11-10, , ,
6:08.0, , ,11-10, ,T. Herro misses 2-pt layup from 3 ft (block by I. Zubac),
6:04.0, , ,11-10, ,Offensive rebound by B. Adebayo,
5:55.0, , ,11-10, ,T. Herro misses 3-pt jump shot from 23 ft,
5:53.0,Defensive rebound by M. Morris, ,11-10, , ,
5:47.0,Shooting foul by D. Smith (drawn by I. Zubac), ,11-10, , ,
5:47.0,I. Zubac makes free throw 1 of 2,+1,12-10, , ,
5:47.0,L. Kennard enters the game for N. Batum, ,12-10, , ,
5:47.0,J. Wall enters the game for R. Jackson, ,12-10, , ,
5:47.0, , ,12-10, ,M. Strus enters the game for T. Herro,
5:47.0,I. Zubac makes free throw 2 of 2,+1,13-10, , ,
5:38.0, , ,13-12,+2,B. Adebayo makes 2-pt jump shot from 9 ft (assist by D. Smith),
5:18.0,P. George makes 2-pt jump shot from 15 ft,+2,15-12, , ,
4:55.0, , ,15-14,+2,J. Butler makes 2-pt dunk from 2 ft,
4:35.0,J. Wall makes 3-pt jump shot from 27 ft (assist by L. Kennard),+3,18-14, , ,
4:22.0, , ,18-14, ,B. Adebayo misses 2-pt jump shot from 8 ft,
4:19.0,Defensive rebound by P. George, ,18-14, , ,
4:10.0,P. George misses 3-pt jump shot from 26 ft, ,18-14, , ,
4:07.0, , ,18-14, ,Defensive rebound by C. Martin,
3:59.0, , ,18-16,+2,J. Butler makes 2-pt jump shot from 7 ft,
3:58.0,LA Clippers full timeout, ,18-16, , ,
3:58.0, , ,18-16, ,D. Dedmon enters the game for B. Adebayo,
3:58.0, , ,18-16, ,V. Oladipo enters the game for C. Martin,
3:36.0,M. Morris makes 2-pt layup from 4 ft,+2,20-16, , ,
3:09.0, , ,20-16, ,V. Oladipo misses 2-pt hook shot from 6 ft,
3:04.0,Defensive rebound by P. George, ,20-16, , ,
2:58.0,J. Wall misses 2-pt jump shot from 19 ft, ,20-16, , ,
2:54.0, , ,20-16, ,Defensive rebound by M. Strus,
2:50.0, , ,20-18,+2,J. Butler makes 2-pt jump shot from 7 ft,
2:43.0,P. George makes 3-pt jump shot from 28 ft (assist by J. Wall),+3,23-18, , ,
2:23.0, , ,23-20,+2,D. Dedmon makes 2-pt hook shot from 6 ft,
2:09.0,M. Morris misses 3-pt jump shot from 27 ft, ,23-20, , ,
2:06.0, , ,23-20, ,Defensive rebound by D. Dedmon,
1:50.0, , ,23-20, ,V. Oladipo misses 3-pt jump shot from 28 ft,
1:46.0,Defensive rebound by M. Morris, ,23-20, , ,
1:34.0,I. Zubac makes 2-pt layup from 3 ft (assist by J. Wall),+2,25-20, , ,
1:34.0,Shooting foul by D. Dedmon (drawn by I. Zubac), ,25-20, , ,
1:34.0,R. Covington enters the game for P. George, ,25-20, , ,
1:34.0,R. Jackson enters the game for M. Morris, ,25-20, , ,
1:34.0, , ,25-20, ,T. Herro enters the game for J. Butler,
1:34.0, , ,25-20, ,C. Martin enters the game for D. Smith,
1:34.0,I. Zubac makes free throw 1 of 1,+1,26-20, , ,
1:21.0, , ,26-20, ,D. Dedmon misses 2-pt jump shot from 11 ft,
1:17.0,Defensive rebound by I. Zubac, ,26-20, , ,
1:10.0,Turnover by J. Wall (bad pass; steal by D. Dedmon), ,26-20, , ,
1:03.0, , ,26-20, ,M. Strus misses 2-pt layup from 6 ft (block by R. Covington),
0:57.0,Defensive rebound by J. Wall, ,26-20, , ,
0:53.0,L. Kennard misses 3-pt jump shot from 24 ft, ,26-20, , ,
0:50.0,Offensive rebound by R. Jackson, ,26-20, , ,
0:49.0,L. Kennard makes 2-pt layup from 4 ft (assist by R. Jackson),+2,28-20, , ,
0:36.0, , ,28-20, ,Turnover by T. Herro (traveling),
0:36.0,N. Batum enters the game for I. Zubac, ,28-20, , ,
0:32.0,J. Wall misses 2-pt jump shot from 20 ft, ,28-20, , ,
0:26.0, , ,28-20, ,Defensive rebound by D. Dedmon,
0:16.0, , ,28-20, ,Personal foul by R. Covington (drawn by V. Oladipo),
0:08.0, , ,28-20, ,M. Strus misses 3-pt jump shot from 27 ft,
