A,B,C,D,E,F,Event
1st Q
Time,Indiana,,Score,,Miami,
12:00.0,Jump ball: M. Turner vs. B. Adebayo (J. Butler gains possession),
11:37.0, , ,0-2,+2,J. Butler makes 2-pt hook shot from 5 ft,
11:22.0,B. Hield makes 3-pt jump shot from 26 ft,+3,3-2, , ,Lead change
11:07.0, , ,3-2, ,J. Butler misses 2-pt jump shot from 3 ft,
11:06.0,Defensive rebound by M. Turner, ,3-2, , ,
11:02.0,Shooting foul by T. Herro (drawn by B. Mathurin), ,3-2, , ,
11:02.0,B. Mathurin misses free throw 1 of 2, ,3-2, , ,
11:02.0,Offensive rebound by Team, ,3-2, , ,
11:02.0,B. Mathurin makes free throw 2 of 2,+1,4-2, , ,
10:48.0, , ,4-2, ,K. Lowry misses 3-pt jump shot from 26 ft,
10:44.0,Defensive rebound by M. Turner, ,4-2, , ,
10:40.0,Instant Replay, ,4-2, , ,
10:22.0,T. Haliburton misses 3-pt jump shot from 26 ft, ,4-2, , ,
10:19.0, , ,4-2, ,Defensive rebound by Team,
9:56.0, , ,4-4,+2,T. Herro makes 2-pt jump shot from 6 ft,Tie
9:42.0,B. Mathurin makes 2-pt jump shot from 12 ft (assist by M. Turner),+2,6-4, , ,
9:32.0, , ,6-4, ,B. Adebayo misses 2-pt jump shot from 13 ft,
9:30.0,Defensive rebound by M. Turner, ,6-4, , ,
9:26.0,B. Hield misses 3-pt jump shot from 29 ft, ,6-4, , ,
9:22.0, , ,6-4, ,Defensive rebound by C. Martin,
9:11.0, , ,6-6,+2,B. Adebayo makes 2-pt jump shot from 9 ft,Tie
9:03.0,T. Haliburton makes 3-pt jump shot from 30 ft,+3,9-6, , ,
8:41.0, , ,9-8,+2,J. Butler makes 2-pt layup from 5 ft,
8:26.0,A. Nembhard misses 3-pt jump shot from 27 ft, ,9-8, , ,
8:25.0, , ,9-8, ,Defensive rebound by Team,
8:13.0, , ,9-8, ,T. Herro misses 3-pt jump shot from 27 ft,
8:11.0, , ,9-8, ,Offensive rebound by T. Herro,
7:59.0, , ,9-8, ,K. Lowry misses 3-pt jump shot from 23 ft,
7:55.0,Defensive rebound by T. Haliburton, ,9-8, , ,
7:48.0,T. Haliburton makes 3-pt jump shot from 23 ft (assist by B. Hield),+3,12-8, , ,
7:37.0, , ,12-8, ,T. Herro misses 3-pt jump shot from 25 ft,
7:34.0,Defensive rebound by B. Mathurin, ,12-8, , ,
7:28.0,M. Turner misses 2-pt layup from 5 ft, ,12-8, , ,
7:24.0, , ,12-8, ,Defensive rebound by C. Martin,
7:12.0, , ,12-10,+2,B. Adebayo makes 2-pt jump shot from 11 ft,
6:54.0,T. Haliburton makes 3-pt jump shot from 27 ft,+3,15-10, , ,
6:40.0, , ,15-13,+3,K. Lowry makes 3-pt jump shot from 26 ft (assist by B. Adebayo),
6:20.0,B. Hield misses 2-pt jump shot from 12 ft, ,15-13, , ,
6:18.0, , ,15-13, ,Defensive rebound by J. Butler,
6:06.0, , ,15-15,+2,J. Butler makes 2-pt layup from 3 ft,Tie
6:06.0,Indiana full timeout, ,15-15, , ,
6:06.0, , ,15-15, ,V. Oladipo enters the game for T. Herro,
5:45.0,A. Nembhard makes 2-pt jump shot from 7 ft (assist by B. Hield),+2,17-15, , ,
5:31.0, , ,17-15, ,Personal foul by M. Turner (drawn by B. Adebayo),
5:31.0,C. Duarte enters the game for B. Mathurin, ,17-15, , ,
5:16.0, , ,17-15, ,V. Oladipo misses 3-pt jump shot from 26 ft (block by T. Haliburton),
5:14.0,Defensive rebound by A. Nembhard, ,17-15, , ,
5:11.0,T. Haliburton makes 3-pt jump shot from 22 ft (assist by A. Nembhard),+3,20-15, , ,
4:54.0, , ,20-15, ,Def 3 sec tech foul by Team,
4:54.0, , ,20-16,+1,J. Butler makes technical free throw,
4:54.0, , ,20-16, ,M. Strus enters the game for C. Martin,
4:44.0, , ,20-16, ,Shooting foul by A. Nembhard (drawn by J. Butler),
4:44.0, , ,20-16, ,J. Butler misses free throw 1 of 2,
4:44.0, , ,20-16, ,Offensive rebound by Team,
4:44.0, , ,20-16, ,O. Robinson enters the game for B. Adebayo,
4:44.0, , ,20-17,+1,J. Butler makes free throw 2 of 2,
4:32.0,B. Hield misses 3-pt jump shot from 26 ft, ,20-17, , ,
4:29.0, , ,20-17, ,Defensive rebound by K. Lowry,
4:21.0, , ,20-17, ,Turnover by J. Butler (bad pass),
4:21.0,T. McConnell enters the game for A. Nembhard, ,20-17, , ,
4:21.0,J. Smith enters the game for M. Turner, ,20-17, , ,
4:05.0,T. McConnell misses 3-pt jump shot from 24 ft, ,20-17, , ,
4:05.0, , ,20-17, ,Defensive rebound by Team,
4:05.0,Loose ball foul by C. Duarte (drawn by V. Oladipo), ,20-17, , ,
3:54.0, , ,20-17, ,Turnover by V. Oladipo (bad pass; steal by C. Duarte),
3:52.0,C. Duarte makes 2-pt layup from 3 ft,+2,22-17, , ,
3:52.0, , ,22-17, ,Violation by Team (def goaltending),
3:35.0, , ,22-17, ,J. Butler misses 2-pt jump shot from 11 ft,
3:33.0, , ,22-17, ,Offensive rebound by J. Butler,
3:33.0, , ,22-17, ,Personal foul by B. Hield (drawn by J. Butler),
3:22.0, , ,22-17, ,K. Lowry misses 3-pt jump shot from 24 ft,
3:18.0,Defensive rebound by B. Hield, ,22-17, , ,
3:12.0,J. Smith makes 2-pt hook shot from 7 ft (assist by T. McConnell),+2,24-17, , ,
3:02.0, , ,24-17, ,Shooting foul by C. Duarte (drawn by J. Butler),
3:02.0, , ,24-18,+1,J. Butler makes free throw 1 of 2,
3:02.0,O. Brissett enters the game for B. Hield, ,24-18, , ,
3:02.0, , ,24-18, ,T. Herro enters the game for K. Lowry,
3:02.0, , ,24-19,+1,J. Butler makes free throw 2 of 2,
2:53.0,Turnover by T. Haliburton (bad pass; steal by J. Butler), ,24-19, , ,
2:48.0, , ,24-21,+2,J. Butler makes 2-pt dunk from 1 ft (assist by M. Strus),
2:42.0,Shooting foul by O. Robinson (drawn by T. Haliburton), ,24-21, , ,
2:42.0, , ,24-21, ,Miami full timeout,
2:42.0,B. Mathurin enters the game for C. Duarte, ,24-21, , ,
2:42.0, , ,24-21, ,H. Highsmith enters the game for J. Butler,
2:42.0,T. Haliburton makes free throw 1 of 2,+1,25-21, , ,
2:42.0,T. Haliburton makes free throw 2 of 2,+1,26-21, , ,
2:26.0, , ,26-21, ,M. Strus misses 3-pt jump shot from 24 ft,
2:24.0,Defensive rebound by J. Smith, ,26-21, , ,
2:20.0,Turnover by B. Mathurin (traveling), ,26-21, , ,
2:06.0, , ,26-21, ,Turnover by O. Robinson (bad pass),
1:49.0,J. Smith misses 2-pt jump shot from 8 ft, ,26-21, , ,
1:47.0, , ,26-21, ,Defensive rebound by M. Strus,
1:38.0, , ,26-24,+3,T. Herro makes 3-pt jump shot from 23 ft (assist by H. Highsmith),
1:16.0,Turnover by T. Haliburton (bad pass; steal by H. Highsmith), ,26-24, , ,
1:10.0, , ,26-26,+2,H. Highsmith makes 2-pt layup from 3 ft,Tie
1:05.0,Offensive foul by B. Mathurin (drawn by H. Highsmith), ,26-26, , ,
1:05.0,Turnover by B. Mathurin (offensive foul), ,26-26, , ,
0:53.0, , ,26-28,+2,V. Oladipo makes 2-pt layup from 3 ft,Lead change
0:46.0,T. McConnell makes 2-pt layup from 2 ft,+2,28-28, , ,Tie
0:33.0, , ,28-28, ,M. Strus misses 3-pt jump shot from 26 ft,
0:30.0, , ,28-28, ,Offensive rebound by O. Robinson,
0:28.0, , ,28-28, ,O. Robinson misses 2-pt layup from 2 ft,
0:26.0,Defensive rebound by J. Smith, ,28-28, , ,
0:14.0,J. Smith makes 3-pt jump shot from 26 ft (assist by T. Haliburton),+3,31-28, , ,Lead change
0:00.0,Instant Replay (Request: Ruling Stands), ,31-28, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Indiana,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:40.0,Turnover by T. McConnell (bad pass; steal by M. Strus), ,31-28, , ,
11:36.0, , ,31-30,+2,T. Herro makes 2-pt layup from 2 ft (assist by M. Strus),
11:21.0,T. McConnell misses 2-pt jump shot from 3 ft, ,31-30, , ,
11:19.0, , ,31-30, ,Defensive rebound by O. Robinson,
11:07.0, , ,31-32,+2,H. Highsmith makes 2-pt layup from 3 ft (assist by V. Oladipo),Lead change
10:54.0,B. Hield makes 3-pt jump shot from 27 ft (assist by T. McConnell),+3,34-32, , ,Lead change
10:37.0, , ,34-34,+2,T. Herro makes 2-pt layup from 5 ft,Tie
10:20.0,O. Brissett misses 2-pt layup from 6 ft, ,34-34, , ,
10:19.0,Offensive rebound by J. Smith, ,34-34, , ,
10:19.0,Personal foul by O. Robinson (drawn by J. Smith), ,34-34, , ,
10:19.0,M. Turner enters the game for J. Smith, ,34-34, , ,
10:19.0, , ,34-34, ,B. Adebayo enters the game for O. Robinson,
10:09.0,Turnover by M. Turner (3 sec), ,34-34, , ,
9:52.0, , ,34-34, ,T. Herro misses 2-pt jump shot from 12 ft,
9:48.0, , ,34-34, ,Offensive rebound by B. Adebayo,
9:48.0, , ,34-34, ,B. Adebayo misses 2-pt layup at rim,
9:46.0,Defensive rebound by M. Turner, ,34-34, , ,
9:42.0,T. McConnell misses 2-pt jump shot from 5 ft, ,34-34, , ,
9:40.0, , ,34-34, ,Defensive rebound by M. Strus,
9:22.0, , ,34-34, ,B. Adebayo misses 2-pt jump shot from 11 ft,
9:20.0, , ,34-34, ,Offensive rebound by Team,
9:13.0, , ,34-34, ,Turnover by T. Herro (bad pass; steal by M. Turner),
9:09.0,B. Hield makes 3-pt jump shot from 25 ft (assist by T. McConnell),+3,37-34, , ,
8:53.0, , ,37-36,+2,B. Adebayo makes 2-pt jump shot from 15 ft,
8:34.0,B. Mathurin misses 2-pt jump shot from 11 ft (block by H. Highsmith), ,37-36, , ,
8:30.0, , ,37-36, ,Defensive rebound by M. Strus,
8:26.0, , ,37-36, ,V. Oladipo misses 2-pt layup from 3 ft,
8:22.0, , ,37-36, ,Offensive rebound by B. Adebayo,
8:22.0, , ,37-36, ,B. Adebayo misses 2-pt dunk at rim,
8:21.0,Defensive rebound by B. Hield, ,37-36, , ,
8:14.0,T. McConnell misses 2-pt jump shot from 23 ft, ,37-36, , ,
8:11.0, , ,37-36, ,Defensive rebound by M. Strus,
