A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Oklahoma City,
12:00.0,Jump ball: B. Adebayo vs. D. Bazley (S. Gilgeous-Alexander gains possession),
11:41.0, , ,0-2,+2,J. Williams makes 2-pt layup at rim (assist by S. Gilgeous-Alexander),
11:23.0,M. Strus misses 3-pt jump shot from 24 ft, ,0-2, , ,
11:20.0, , ,0-2, ,Defensive rebound by L. Dort,
11:12.0, , ,0-2, ,Turnover by J. Giddey (bad pass),
10:58.0,B. Adebayo makes 2-pt jump shot from 7 ft (assist by C. Martin),+2,2-2, , ,Tie
10:42.0, , ,2-2, ,J. Giddey misses 2-pt layup from 1 ft,
10:39.0,Defensive rebound by M. Strus, ,2-2, , ,
10:32.0,K. Lowry misses 3-pt jump shot from 26 ft, ,2-2, , ,
10:29.0, , ,2-2, ,Defensive rebound by J. Williams,
10:13.0, , ,2-4,+2,S. Gilgeous-Alexander makes 2-pt jump shot from 14 ft,
9:55.0,B. Adebayo makes 2-pt jump shot from 13 ft,+2,4-4, , ,Tie
9:44.0, , ,4-4, ,Turnover by S. Gilgeous-Alexander (bad pass; steal by M. Strus),
9:40.0,Shooting foul by D. Bazley (drawn by B. Adebayo), ,4-4, , ,
9:40.0,B. Adebayo makes free throw 1 of 2,+1,5-4, , ,Lead change
9:40.0,B. Adebayo makes free throw 2 of 2,+1,6-4, , ,
9:27.0, , ,6-6,+2,S. Gilgeous-Alexander makes 2-pt jump shot from 8 ft,Tie
9:20.0,M. Strus makes 2-pt layup from 2 ft (assist by K. Lowry),+2,8-6, , ,
9:12.0, , ,8-6, ,Turnover by S. Gilgeous-Alexander (bad pass),
8:57.0,B. Adebayo misses 2-pt layup from 3 ft, ,8-6, , ,
8:54.0, , ,8-6, ,Defensive rebound by S. Gilgeous-Alexander,
8:39.0, , ,8-6, ,Shooting foul by K. Lowry (drawn by D. Bazley),
8:39.0, , ,8-7,+1,D. Bazley makes free throw 1 of 2,
8:39.0, , ,8-7, ,D. Bazley misses free throw 2 of 2,
8:37.0,Defensive rebound by B. Adebayo, ,8-7, , ,
8:20.0,Turnover by B. Adebayo (3 sec), ,8-7, , ,
8:07.0, , ,8-7, ,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,
8:05.0,Defensive rebound by M. Strus, ,8-7, , ,
8:01.0,T. Herro misses 3-pt jump shot from 25 ft, ,8-7, , ,
7:57.0, , ,8-7, ,Defensive rebound by J. Giddey,
7:52.0, , ,8-7, ,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,
7:51.0,Defensive rebound by B. Adebayo, ,8-7, , ,
7:39.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by B. Adebayo),+3,11-7, , ,
7:22.0, , ,11-9,+2,L. Dort makes 2-pt jump shot from 7 ft,
7:14.0,Offensive foul by C. Martin (drawn by L. Dort), ,11-9, , ,
7:14.0,Turnover by C. Martin (offensive foul), ,11-9, , ,
7:04.0, , ,11-12,+3,L. Dort makes 3-pt jump shot from 23 ft (assist by J. Giddey),Lead change
6:40.0,B. Adebayo misses 2-pt layup from 3 ft (block by D. Bazley), ,11-12, , ,
6:36.0,Offensive rebound by C. Martin, ,11-12, , ,
6:36.0,C. Martin misses 2-pt layup at rim, ,11-12, , ,
6:34.0, , ,11-12, ,Defensive rebound by S. Gilgeous-Alexander,
6:34.0, , ,11-12, ,Shooting foul by T. Herro (drawn by S. Gilgeous-Alexander),
6:34.0, , ,11-12, ,Oklahoma City full timeout,
6:34.0, , ,11-13,+1,S. Gilgeous-Alexander makes free throw 1 of 2,
6:34.0, , ,11-14,+1,S. Gilgeous-Alexander makes free throw 2 of 2,
6:13.0,T. Herro makes 3-pt jump shot from 26 ft (assist by C. Martin),+3,14-14, , ,Tie
5:52.0, , ,14-16,+2,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,
5:42.0,M. Strus makes 2-pt layup from 1 ft (assist by K. Lowry),+2,16-16, , ,Tie
5:27.0, , ,16-18,+2,J. Giddey makes 2-pt layup from 1 ft (assist by S. Gilgeous-Alexander),
5:14.0,T. Herro misses 3-pt jump shot from 31 ft, ,16-18, , ,
5:10.0, , ,16-18, ,Defensive rebound by J. Giddey,
5:05.0, , ,16-20,+2,S. Gilgeous-Alexander makes 2-pt jump shot from 14 ft (assist by J. Giddey),
5:04.0,Miami full timeout, ,16-20, , ,
5:04.0,V. Oladipo enters the game for T. Herro, ,16-20, , ,
5:04.0, , ,16-20, ,A. Pokusevski enters the game for J. Williams,
4:56.0,Personal foul by D. Bazley (drawn by K. Lowry), ,16-20, , ,
4:49.0,B. Adebayo misses 2-pt jump shot from 8 ft, ,16-20, , ,
4:47.0, , ,16-20, ,Defensive rebound by D. Bazley,
4:35.0, , ,16-20, ,Turnover by L. Dort (step out of bounds),
4:27.0,K. Lowry makes 3-pt jump shot from 26 ft,+3,19-20, , ,
4:09.0, , ,19-22,+2,D. Bazley makes 2-pt dunk from 1 ft (assist by S. Gilgeous-Alexander),
4:02.0,Turnover by V. Oladipo (bad pass; steal by D. Bazley), ,19-22, , ,
3:58.0, , ,19-22, ,Shooting foul by V. Oladipo (drawn by D. Bazley),
3:58.0, , ,19-22, ,D. Bazley misses free throw 1 of 2,
3:58.0, , ,19-22, ,Offensive rebound by Team,
3:58.0,D. Dedmon enters the game for B. Adebayo, ,19-22, , ,
3:58.0,H. Highsmith enters the game for C. Martin, ,19-22, , ,
3:58.0, , ,19-22, ,I. Joe enters the game for J. Giddey,
3:58.0, , ,19-23,+1,D. Bazley makes free throw 2 of 2,
3:47.0,Personal foul by I. Joe (drawn by K. Lowry), ,19-23, , ,
3:47.0, , ,19-23, ,M. Muscala enters the game for D. Bazley,
3:35.0,M. Strus misses 3-pt jump shot from 25 ft, ,19-23, , ,
3:31.0, , ,19-23, ,Defensive rebound by A. Pokusevski,
3:25.0, , ,19-23, ,M. Muscala misses 3-pt jump shot from 29 ft,
3:22.0,Defensive rebound by Team, ,19-23, , ,
3:08.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by V. Oladipo),+3,22-23, , ,
2:49.0, , ,22-23, ,I. Joe misses 2-pt jump shot from 16 ft,
2:48.0, , ,22-23, ,Offensive rebound by Team,
2:48.0,T. Herro enters the game for K. Lowry, ,22-23, , ,
2:48.0,D. Robinson enters the game for M. Strus, ,22-23, , ,
2:48.0, , ,22-23, ,A. Wiggins enters the game for L. Dort,
2:37.0, , ,22-25,+2,A. Wiggins makes 2-pt layup from 1 ft (assist by A. Pokusevski),
2:24.0,H. Highsmith misses 2-pt jump shot from 9 ft, ,22-25, , ,
2:22.0, , ,22-25, ,Defensive rebound by M. Muscala,
2:17.0, , ,22-25, ,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,
2:12.0, , ,22-25, ,Offensive rebound by A. Pokusevski,
2:12.0, , ,22-25, ,A. Pokusevski misses 2-pt layup at rim,
2:11.0,Defensive rebound by D. Dedmon, ,22-25, , ,
2:03.0,T. Herro makes 3-pt jump shot from 26 ft,+3,25-25, , ,Tie
1:46.0, , ,25-25, ,Turnover by S. Gilgeous-Alexander (bad pass; steal by H. Highsmith),
1:38.0,D. Dedmon makes 3-pt jump shot from 26 ft (assist by D. Robinson),+3,28-25, , ,Lead change
1:17.0, , ,28-25, ,A. Pokusevski misses 2-pt jump shot from 5 ft,
1:14.0, , ,28-25, ,Offensive rebound by A. Wiggins,
1:11.0, , ,28-25, ,Shooting foul by H. Highsmith (drawn by I. Joe),
1:11.0, , ,28-26,+1,I. Joe makes free throw 1 of 3,
1:11.0, , ,28-27,+1,I. Joe makes free throw 2 of 3,
1:11.0, , ,28-28,+1,I. Joe makes free throw 3 of 3,Tie
0:59.0,D. Dedmon misses 2-pt dunk from 2 ft (block by A. Pokusevski), ,28-28, , ,
0:56.0, , ,28-28, ,Defensive rebound by M. Muscala,
0:48.0, , ,28-31,+3,M. Muscala makes 3-pt jump shot from 27 ft (assist by S. Gilgeous-Alexander),Lead change
0:28.0,D. Robinson makes 3-pt jump shot from 23 ft (assist by T. Herro),+3,31-31, , ,Tie
0:09.0, , ,31-31, ,S. Gilgeous-Alexander misses 2-pt jump shot from 6 ft,
0:04.0,Defensive rebound by H. Highsmith, ,31-31, , ,
0:00.0,D. Dedmon misses 3-pt jump shot from 26 ft, ,31-31, , ,
0:00.0,Offensive rebound by Team, ,31-31, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Oklahoma City,
12:00.0,Start of 2nd quarter,
11:49.0,H. Highsmith misses 3-pt jump shot from 23 ft, ,31-31, , ,
11:45.0,Offensive rebound by D. Robinson, ,31-31, , ,
11:35.0,D. Robinson misses 3-pt jump shot from 26 ft, ,31-31, , ,
11:31.0, , ,31-31, ,Defensive rebound by A. Wiggins,
11:24.0, , ,31-31, ,A. Pokusevski misses 2-pt jump shot from 4 ft,
11:24.0,Defensive rebound by Team, ,31-31, , ,
11:02.0,T. Herro makes 3-pt jump shot from 28 ft (assist by D. Robinson),+3,34-31, , ,Lead change
10:34.0, , ,34-31, ,Turnover by A. Pokusevski (bad pass; steal by V. Oladipo),
10:18.0,Shooting foul by E. Omoruyi (drawn by T. Herro), ,34-31, , ,
10:18.0,T. Herro makes free throw 1 of 2,+1,35-31, , ,
10:18.0,T. Herro makes free throw 2 of 2,+1,36-31, , ,
10:11.0, , ,36-31, ,E. Omoruyi misses 2-pt layup from 3 ft,
10:09.0,Defensive rebound by V. Oladipo, ,36-31, , ,
10:03.0,T. Herro makes 3-pt jump shot from 23 ft (assist by V. Oladipo),+3,39-31, , ,
10:02.0, , ,39-31, ,Oklahoma City full timeout,
9:55.0, , ,39-31, ,Turnover by J. Williams (lost ball; steal by H. Highsmith),
9:42.0,T. Herro makes 3-pt jump shot from 23 ft (assist by H. Highsmith),+3,42-31, , ,
9:27.0, , ,42-33,+2,T. Mann makes 2-pt jump shot from 8 ft,
9:02.0,V. Oladipo misses 3-pt jump shot from 23 ft, ,42-33, , ,
9:01.0, , ,42-33, ,Defensive rebound by Team,
9:01.0,Loose ball foul by D. Dedmon (drawn by E. Omoruyi), ,42-33, , ,
9:01.0, , ,42-33, ,J. Giddey enters the game for A. Pokusevski,
8:51.0, , ,42-33, ,T. Mann misses 3-pt jump shot from 26 ft,
8:47.0,Defensive rebound by D. Dedmon, ,42-33, , ,
8:40.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by T. Herro),+3,45-33, , ,
8:40.0,B. Adebayo enters the game for D. Dedmon, ,45-33, , ,
8:40.0,C. Martin enters the game for H. Highsmith, ,45-33, , ,
8:14.0, , ,45-33, ,Turnover by E. Omoruyi (bad pass; steal by V. Oladipo),
8:13.0,Jump ball: V. Oladipo vs. J. Williams (D. Robinson gains possession),
8:07.0,T. Herro makes 3-pt jump shot from 25 ft,+3,48-33, , ,
7:51.0, , ,48-33, ,J. Williams misses 3-pt jump shot from 26 ft,
7:48.0,Defensive rebound by B. Adebayo, ,48-33, , ,
7:39.0,Turnover by B. Adebayo (lost ball; steal by A. Wiggins), ,48-33, , ,
7:37.0,Violation by Team (kicked ball), ,48-33, , ,
7:37.0, , ,48-33, ,D. Bazley enters the game for E. Omoruyi,
7:29.0, , ,48-33, ,J. Giddey misses 3-pt jump shot from 26 ft,
7:27.0,Defensive rebound by V. Oladipo, ,48-33, , ,
7:13.0,C. Martin misses 3-pt jump shot from 23 ft, ,48-33, , ,
7:10.0, , ,48-33, ,Defensive rebound by J. Williams,
6:55.0, , ,48-33, ,Turnover by J. Giddey (bad pass; steal by V. Oladipo),
6:47.0,V. Oladipo makes 3-pt jump shot from 26 ft (assist by D. Robinson),+3,51-33, , ,
6:46.0, , ,51-33, ,Oklahoma City full timeout,
6:46.0, , ,51-33, ,L. Dort enters the game for T. Mann,
6:46.0, , ,51-33, ,S. Gilgeous-Alexander enters the game for J. Williams,
6:24.0, , ,51-33, ,L. Dort misses 3-pt jump shot from 24 ft,
6:20.0,Defensive rebound by B. Adebayo, ,51-33, , ,
6:16.0,Turnover by B. Adebayo (step out of bounds), ,51-33, , ,
6:06.0, , ,51-33, ,Personal foul by V. Oladipo (drawn by D. Bazley),
5:54.0, , ,51-35,+2,J. Giddey makes 2-pt layup from 2 ft (assist by D. Bazley),
5:28.0,V. Oladipo makes 3-pt jump shot from 24 ft,+3,54-35, , ,
