A,B,C,D,E,F,Event
1st Q
Time,Orlando,,Score,,Miami,
12:00.0,Jump ball: W. Carter vs. B. Adebayo (M. Fultz gains possession),
11:35.0,P. Banchero misses 2-pt layup from 6 ft, ,0-0, , ,
11:35.0, , ,0-0, ,Defensive rebound by J. Butler,
11:21.0, , ,0-0, ,J. Butler misses 2-pt jump shot from 10 ft,
11:17.0, , ,0-0, ,Offensive rebound by C. Martin,
11:14.0, , ,0-2,+2,C. Martin makes 2-pt layup from 3 ft (assist by K. Lowry),
11:14.0, , ,0-2, ,Shooting foul by G. Harris (drawn by C. Martin),
11:14.0, , ,0-3,+1,C. Martin makes free throw 1 of 1,
11:01.0,Turnover by M. Fultz (lost ball; steal by K. Lowry), ,0-3, , ,
10:39.0, , ,0-5,+2,B. Adebayo makes 2-pt jump shot from 9 ft (assist by J. Butler),
10:22.0,Turnover by W. Carter (bad pass), ,0-5, , ,
10:07.0, , ,0-7,+2,B. Adebayo makes 2-pt jump shot from 11 ft (assist by C. Martin),
9:45.0,Turnover by F. Wagner (bad pass; steal by T. Herro), ,0-7, , ,
9:41.0, , ,0-7, ,T. Herro misses 3-pt jump shot from 27 ft,
9:36.0,Defensive rebound by G. Harris, ,0-7, , ,
9:30.0,Turnover by M. Fultz (bad pass; steal by J. Butler), ,0-7, , ,
9:14.0, , ,0-7, ,C. Martin misses 3-pt jump shot from 24 ft,
9:10.0,Defensive rebound by M. Fultz, ,0-7, , ,
8:54.0,M. Fultz makes 2-pt jump shot from 17 ft (assist by F. Wagner),+2,2-7, , ,
8:29.0, , ,2-7, ,B. Adebayo misses 2-pt layup from 1 ft (block by W. Carter),
8:26.0,Defensive rebound by F. Wagner, ,2-7, , ,
8:23.0,F. Wagner misses 2-pt layup from 2 ft, ,2-7, , ,
8:23.0, , ,2-7, ,Defensive rebound by B. Adebayo,
8:20.0, , ,2-9,+2,J. Butler makes 2-pt layup from 1 ft (assist by B. Adebayo),
8:20.0, , ,2-9, ,Shooting foul by G. Harris (drawn by J. Butler),
8:20.0, , ,2-10,+1,J. Butler makes free throw 1 of 1,
8:08.0,G. Harris makes 2-pt layup from 5 ft,+2,4-10, , ,
7:57.0, , ,4-10, ,K. Lowry misses 3-pt jump shot from 25 ft,
7:55.0,Defensive rebound by W. Carter, ,4-10, , ,
7:47.0,W. Carter makes 3-pt jump shot from 26 ft (assist by M. Fultz),+3,7-10, , ,
7:35.0, , ,7-12,+2,C. Martin makes 2-pt layup from 6 ft (assist by J. Butler),
7:16.0,F. Wagner makes 2-pt layup from 4 ft,+2,9-12, , ,
6:53.0, , ,9-14,+2,J. Butler makes 2-pt jump shot from 5 ft (assist by T. Herro),
6:42.0,Turnover by W. Carter (lost ball; steal by K. Lowry), ,9-14, , ,
6:40.0, , ,9-16,+2,B. Adebayo makes 2-pt layup from 2 ft (assist by K. Lowry),
6:40.0, , ,9-16, ,Shooting foul by P. Banchero (drawn by B. Adebayo),
6:40.0, , ,9-16, ,Miami full timeout,
6:40.0,C. Anthony enters the game for F. Wagner, ,9-16, , ,
6:40.0, , ,9-17,+1,B. Adebayo makes free throw 1 of 1,
6:29.0,Shooting foul by C. Martin (drawn by P. Banchero), ,9-17, , ,
6:29.0,P. Banchero makes free throw 1 of 2,+1,10-17, , ,
6:29.0,P. Banchero makes free throw 2 of 2,+1,11-17, , ,
6:06.0, , ,11-17, ,B. Adebayo misses 2-pt jump shot from 16 ft,
6:01.0,Defensive rebound by C. Anthony, ,11-17, , ,
5:58.0,Shooting foul by C. Martin (drawn by C. Anthony), ,11-17, , ,
5:58.0,C. Anthony makes free throw 1 of 2,+1,12-17, , ,
5:58.0, , ,12-17, ,V. Oladipo enters the game for C. Martin,
5:58.0,C. Anthony makes free throw 2 of 2,+1,13-17, , ,
5:49.0, , ,13-17, ,Def 3 sec tech foul by Team,
5:49.0, , ,13-18,+1,J. Butler makes technical free throw,
5:39.0, , ,13-18, ,K. Lowry misses 2-pt layup from 2 ft (block by M. Fultz),
5:39.0, , ,13-18, ,Offensive rebound by Team,
5:37.0, , ,13-18, ,B. Adebayo misses 2-pt jump shot from 16 ft,
5:32.0,Defensive rebound by C. Anthony, ,13-18, , ,
