A,B,C,D,E,F,Event
1st Q
Time,Phoenix,,Score,,Miami,
12:00.0,Jump ball: D. Ayton vs. B. Adebayo (C. Martin gains possession),
11:34.0, , ,0-3,+3,C. Martin makes 3-pt jump shot from 23 ft (assist by K. Lowry),
11:21.0,M. Bridges misses 2-pt jump shot from 9 ft, ,0-3, , ,
11:17.0, , ,0-3, ,Defensive rebound by B. Adebayo,
11:12.0, , ,0-3, ,Turnover by B. Adebayo (lost ball; steal by M. Bridges),
11:08.0,M. Bridges misses 2-pt layup from 2 ft, ,0-3, , ,
11:03.0, , ,0-3, ,Defensive rebound by J. Butler,
10:56.0, , ,0-5,+2,J. Butler makes 2-pt layup from 4 ft,
10:42.0,D. Ayton makes 2-pt jump shot from 3 ft (assist by D. Booker),+2,2-5, , ,
10:27.0, , ,2-5, ,M. Strus misses 2-pt jump shot from 7 ft,
10:21.0, , ,2-5, ,Offensive rebound by M. Strus,
10:20.0, , ,2-8,+3,J. Butler makes 3-pt jump shot from 25 ft (assist by C. Martin),
10:09.0,Turnover by D. Booker (bad pass; steal by K. Lowry), ,2-8, , ,
10:00.0, , ,2-10,+2,B. Adebayo makes 2-pt hook shot from 6 ft (assist by J. Butler),
9:50.0,T. Craig makes 3-pt jump shot from 23 ft (assist by D. Booker),+3,5-10, , ,
9:39.0, , ,5-10, ,Shooting foul by M. Bridges (drawn by J. Butler),
9:39.0, , ,5-11,+1,J. Butler makes free throw 1 of 2,
9:39.0, , ,5-12,+1,J. Butler makes free throw 2 of 2,
9:23.0,Personal foul by M. Strus (drawn by C. Payne), ,5-12, , ,
9:13.0,M. Bridges makes 2-pt jump shot from 15 ft,+2,7-12, , ,
8:53.0, , ,7-12, ,K. Lowry misses 2-pt layup from 4 ft (block by T. Craig),
8:50.0, , ,7-12, ,Offensive rebound by B. Adebayo,
8:49.0, , ,7-14,+2,B. Adebayo makes 2-pt layup from 3 ft,
8:38.0,D. Booker makes 3-pt jump shot from 26 ft,+3,10-14, , ,
