A,B,C,D,E,F,Event
1st Q
Time,New York,,Score,,Miami,
12:00.0,Jump ball: M. Robinson vs. B. Adebayo (J. Brunson gains possession),
11:41.0,J. Randle makes 2-pt jump shot from 12 ft (assist by R. Barrett),+2,2-0, , ,
11:23.0, , ,2-2,+2,B. Adebayo makes 2-pt jump shot from 13 ft (assist by J. Butler),Tie
11:05.0,Q. Grimes makes 3-pt jump shot from 24 ft (assist by J. Randle),+3,5-2, , ,
10:44.0, , ,5-2, ,J. Butler misses 2-pt jump shot from 10 ft,
10:38.0,Defensive rebound by M. Robinson, ,5-2, , ,
10:28.0,J. Brunson makes 2-pt jump shot from 1 ft (assist by J. Randle),+2,7-2, , ,
10:16.0, , ,7-2, ,Personal foul by Q. Grimes (drawn by J. Butler),
10:07.0, , ,7-2, ,K. Love misses 3-pt jump shot from 26 ft,
10:05.0,Defensive rebound by M. Robinson, ,7-2, , ,
9:53.0,J. Brunson misses 3-pt jump shot from 23 ft, ,7-2, , ,
9:53.0,Offensive rebound by M. Robinson, ,7-2, , ,
9:53.0,Shooting foul by K. Love (drawn by M. Robinson), ,7-2, , ,
9:53.0,M. Robinson misses free throw 1 of 2, ,7-2, , ,
9:53.0,Offensive rebound by Team, ,7-2, , ,
9:53.0,M. Robinson makes free throw 2 of 2,+1,8-2, , ,
9:41.0, , ,8-4,+2,T. Herro makes 2-pt jump shot from 9 ft,
9:21.0,J. Brunson makes 2-pt layup from 2 ft,+2,10-4, , ,
9:14.0, , ,10-4, ,Personal foul by R. Barrett (drawn by G. Vincent),
9:06.0, , ,10-7,+3,K. Love makes 3-pt jump shot from 26 ft (assist by B. Adebayo),
8:53.0,R. Barrett misses 3-pt jump shot from 24 ft, ,10-7, , ,
8:48.0,Offensive rebound by M. Robinson, ,10-7, , ,
8:48.0,M. Robinson makes 2-pt layup at rim,+2,12-7, , ,
8:47.0, , ,12-7, ,Personal foul by J. Brunson (drawn by J. Butler),
8:33.0, , ,12-10,+3,G. Vincent makes 3-pt jump shot from 24 ft (assist by J. Butler),
8:15.0,Turnover by J. Brunson (bad pass; steal by B. Adebayo), ,12-10, , ,
8:10.0, , ,12-12,+2,B. Adebayo makes 2-pt layup from 2 ft (assist by K. Love),Tie
7:47.0,J. Randle misses 2-pt jump shot from 14 ft, ,12-12, , ,
7:45.0, , ,12-12, ,Defensive rebound by J. Butler,
7:41.0, , ,12-15,+3,G. Vincent makes 3-pt jump shot from 25 ft (assist by J. Butler),Lead change
7:17.0,M. Robinson makes 2-pt dunk at rim,+2,14-15, , ,
6:59.0, , ,14-18,+3,J. Butler makes 3-pt jump shot from 24 ft (assist by G. Vincent),
6:45.0,R. Barrett misses 2-pt jump shot from 6 ft, ,14-18, , ,
6:42.0, , ,14-18, ,Defensive rebound by K. Love,
6:39.0, , ,14-20,+2,J. Butler makes 2-pt layup from 1 ft (assist by K. Love),
6:31.0,New York full timeout, ,14-20, , ,
6:12.0,J. Randle makes 3-pt jump shot from 23 ft (assist by J. Brunson),+3,17-20, , ,
5:47.0, , ,17-20, ,B. Adebayo misses 2-pt jump shot from 12 ft,
5:44.0,Defensive rebound by J. Randle, ,17-20, , ,
5:35.0,Q. Grimes misses 3-pt jump shot from 22 ft, ,17-20, , ,
5:33.0,Offensive rebound by M. Robinson, ,17-20, , ,
5:29.0,J. Randle misses 3-pt jump shot from 23 ft, ,17-20, , ,
5:27.0, , ,17-20, ,Defensive rebound by K. Love,
5:26.0, , ,17-20, ,Turnover by B. Adebayo (lost ball; steal by J. Randle),
5:21.0,Q. Grimes misses 3-pt jump shot from 26 ft, ,17-20, , ,
5:18.0,Offensive rebound by Q. Grimes, ,17-20, , ,
5:16.0,Q. Grimes makes 2-pt layup from 2 ft,+2,19-20, , ,
4:54.0, , ,19-20, ,J. Butler misses 2-pt jump shot from 12 ft,
4:52.0,Defensive rebound by M. Robinson, ,19-20, , ,
4:42.0,R. Barrett makes 3-pt jump shot from 26 ft (assist by J. Randle),+3,22-20, , ,Lead change
4:42.0, , ,22-20, ,Miami full timeout,
4:42.0,I. Quickley enters the game for R. Barrett, ,22-20, , ,
4:42.0, , ,22-20, ,H. Highsmith enters the game for B. Adebayo,
4:42.0, , ,22-20, ,M. Strus enters the game for T. Herro,
4:27.0, , ,22-20, ,Turnover by H. Highsmith (step out of bounds),
4:27.0,I. Hartenstein enters the game for M. Robinson, ,22-20, , ,
4:08.0,I. Quickley misses 3-pt jump shot from 22 ft, ,22-20, , ,
4:04.0, , ,22-20, ,Defensive rebound by J. Butler,
3:49.0, , ,22-23,+3,G. Vincent makes 3-pt jump shot from 29 ft (assist by J. Butler),Lead change
3:36.0,J. Brunson makes 2-pt jump shot from 14 ft,+2,24-23, , ,Lead change
3:36.0,Shooting foul by G. Vincent (drawn by J. Brunson), ,24-23, , ,
3:36.0,J. Hart enters the game for Q. Grimes, ,24-23, , ,
3:36.0,J. Brunson makes free throw 1 of 1,+1,25-23, , ,
3:23.0, , ,25-23, ,K. Love misses 3-pt jump shot from 26 ft,
3:20.0,Defensive rebound by I. Quickley, ,25-23, , ,
3:12.0,Offensive foul by J. Randle (drawn by M. Strus), ,25-23, , ,
3:12.0,Turnover by J. Randle (offensive foul), ,25-23, , ,
3:01.0, , ,25-23, ,G. Vincent misses 3-pt jump shot from 25 ft,
2:59.0,Defensive rebound by I. Hartenstein, ,25-23, , ,
2:56.0,Shooting foul by G. Vincent (drawn by J. Brunson), ,25-23, , ,
2:56.0,J. Brunson makes free throw 1 of 2,+1,26-23, , ,
2:56.0, , ,26-23, ,B. Adebayo enters the game for H. Highsmith,
2:56.0, , ,26-23, ,K. Lowry enters the game for K. Love,
2:56.0, , ,26-23, ,C. Martin enters the game for G. Vincent,
2:56.0,J. Brunson makes free throw 2 of 2,+1,27-23, , ,
2:49.0, , ,27-23, ,Turnover by B. Adebayo (lost ball; steal by I. Quickley),
2:43.0,J. Randle makes 2-pt dunk from 1 ft (assist by J. Brunson),+2,29-23, , ,
2:30.0, , ,29-23, ,M. Strus misses 3-pt jump shot from 28 ft,
2:25.0,Defensive rebound by I. Quickley, ,29-23, , ,
2:21.0,J. Randle misses 3-pt jump shot from 27 ft, ,29-23, , ,
2:15.0,Offensive rebound by J. Brunson, ,29-23, , ,
2:01.0,I. Quickley misses 2-pt jump shot from 10 ft, ,29-23, , ,
1:58.0, , ,29-23, ,Defensive rebound by C. Martin,
1:47.0, , ,29-25,+2,K. Lowry makes 2-pt layup from 1 ft,
1:24.0,Turnover by J. Brunson (bad pass; steal by J. Butler), ,29-25, , ,
1:21.0, , ,29-25, ,Shooting foul by I. Quickley (drawn by J. Butler),
1:21.0, , ,29-26,+1,J. Butler makes free throw 1 of 2,
1:21.0, , ,29-27,+1,J. Butler makes free throw 2 of 2,
1:09.0,I. Quickley makes 3-pt jump shot from 23 ft (assist by J. Randle),+3,32-27, , ,
0:59.0, , ,32-27, ,Turnover by K. Lowry (bad pass; steal by I. Quickley),
0:41.0,J. Brunson misses 2-pt jump shot from 13 ft, ,32-27, , ,
0:38.0, , ,32-27, ,Defensive rebound by K. Lowry,
0:31.0, , ,32-29,+2,J. Butler makes 2-pt layup from 2 ft,
0:09.0,I. Quickley misses 2-pt jump shot from 19 ft, ,32-29, , ,
0:07.0,Offensive rebound by I. Quickley, ,32-29, , ,
0:04.0,I. Quickley misses 2-pt jump shot from 11 ft, ,32-29, , ,
0:03.0, , ,32-29, ,Defensive rebound by B. Adebayo,
0:00.0, , ,32-31,+2,C. Martin makes 2-pt jump shot from 21 ft (assist by B. Adebayo),
0:00.0,End of 1st quarter,
2nd Q,
Time,New York,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:40.0, , ,32-31, ,B. Adebayo misses 2-pt hook shot from 5 ft,
11:35.0,Defensive rebound by O. Toppin, ,32-31, , ,
11:30.0,Shooting foul by K. Lowry (drawn by I. Quickley), ,32-31, , ,
11:30.0,I. Quickley makes free throw 1 of 2,+1,33-31, , ,
11:30.0,I. Quickley makes free throw 2 of 2,+1,34-31, , ,
11:18.0, , ,34-31, ,T. Herro misses 2-pt jump shot from 14 ft,
11:14.0,Defensive rebound by R. Barrett, ,34-31, , ,
11:08.0,O. Toppin misses 3-pt jump shot from 25 ft, ,34-31, , ,
11:02.0, , ,34-31, ,Defensive rebound by T. Herro,
10:54.0, , ,34-31, ,Shooting foul by I. Quickley (drawn by T. Herro),
10:54.0, , ,34-32,+1,T. Herro makes free throw 1 of 2,
10:54.0, , ,34-33,+1,T. Herro makes free throw 2 of 2,
10:32.0,I. Quickley misses 3-pt jump shot from 27 ft, ,34-33, , ,
10:30.0, , ,34-33, ,Defensive rebound by K. Lowry,
10:26.0, , ,34-33, ,Turnover by K. Lowry (bad pass; steal by J. Hart),
10:23.0,Turnover by J. Hart (bad pass; steal by M. Strus), ,34-33, , ,
10:17.0, , ,34-36,+3,K. Lowry makes 3-pt jump shot from 24 ft (assist by M. Strus),Lead change
10:01.0,O. Toppin makes 3-pt jump shot from 24 ft (assist by R. Barrett),+3,37-36, , ,Lead change
9:54.0, , ,37-36, ,Shooting foul by I. Hartenstein (drawn by B. Adebayo),
9:54.0, , ,37-36, ,B. Adebayo misses free throw 1 of 2,
9:54.0, , ,37-36, ,Offensive rebound by Team,
9:54.0, , ,37-37,+1,B. Adebayo makes free throw 2 of 2,Tie
9:32.0,J. Hart makes 3-pt jump shot from 25 ft (assist by I. Quickley),+3,40-37, , ,
9:18.0, , ,40-40,+3,M. Strus makes 3-pt jump shot from 26 ft (assist by T. Herro),Tie
9:00.0,Shooting foul by C. Martin (drawn by J. Hart), ,40-40, , ,
9:00.0,J. Hart makes free throw 1 of 2,+1,41-40, , ,
9:00.0,J. Hart makes free throw 2 of 2,+1,42-40, , ,
8:46.0, , ,42-42,+2,T. Herro makes 2-pt layup from 2 ft,Tie
8:37.0,O. Toppin misses 3-pt jump shot from 23 ft, ,42-42, , ,
8:35.0, , ,42-42, ,Defensive rebound by C. Martin,
8:21.0, , ,42-45,+3,K. Lowry makes 3-pt jump shot from 24 ft (assist by T. Herro),Lead change
8:01.0,I. Hartenstein misses 3-pt jump shot from 24 ft, ,42-45, , ,
7:58.0, , ,42-45, ,Defensive rebound by C. Martin,
7:43.0, , ,42-45, ,T. Herro misses 3-pt jump shot from 26 ft,
7:40.0,Defensive rebound by J. Hart, ,42-45, , ,
7:37.0,R. Barrett makes 2-pt dunk from 1 ft (assist by J. Hart),+2,44-45, , ,
7:20.0, , ,44-45, ,Shooting foul by I. Hartenstein (drawn by B. Adebayo),
7:20.0, , ,44-46,+1,B. Adebayo makes free throw 1 of 2,
7:20.0,J. Brunson enters the game for I. Hartenstein, ,44-46, , ,
7:20.0,M. Robinson enters the game for I. Quickley, ,44-46, , ,
7:20.0, , ,44-47,+1,B. Adebayo makes free throw 2 of 2,
7:04.0,O. Toppin misses 3-pt jump shot from 24 ft, ,44-47, , ,
7:01.0, , ,44-47, ,Defensive rebound by K. Lowry,
6:53.0, , ,44-47, ,K. Lowry misses 2-pt layup from 2 ft (block by J. Hart),
6:50.0,Defensive rebound by J. Hart, ,44-47, , ,
6:46.0,O. Toppin misses 2-pt dunk from 1 ft, ,44-47, , ,
6:43.0, , ,44-47, ,Defensive rebound by B. Adebayo,
6:40.0, , ,44-47, ,K. Lowry misses 3-pt jump shot from 24 ft,
6:36.0,Defensive rebound by O. Toppin, ,44-47, , ,
6:28.0,Personal foul by B. Adebayo (drawn by R. Barrett), ,44-47, , ,
6:28.0, , ,44-47, ,Miami full timeout,
6:28.0, , ,44-47, ,J. Butler enters the game for B. Adebayo,
6:28.0, , ,44-47, ,K. Love enters the game for T. Herro,
6:14.0,Turnover by Team (shot clock), ,44-47, , ,
5:51.0, , ,44-47, ,K. Lowry misses 3-pt jump shot from 26 ft,
5:48.0,Defensive rebound by R. Barrett, ,44-47, , ,
5:40.0,Turnover by R. Barrett (lost ball; steal by K. Lowry), ,44-47, , ,
5:27.0, , ,44-47, ,J. Butler misses 2-pt layup from 3 ft (block by M. Robinson),
5:27.0, , ,44-47, ,Offensive rebound by Team,
5:27.0,Q. Grimes enters the game for R. Barrett, ,44-47, , ,
5:27.0,J. Randle enters the game for O. Toppin, ,44-47, , ,
5:27.0, , ,44-47, ,G. Vincent enters the game for K. Lowry,
5:21.0, , ,44-47, ,K. Love misses 3-pt jump shot from 23 ft,
5:19.0,Defensive rebound by J. Hart, ,44-47, , ,
5:13.0,Q. Grimes makes 3-pt jump shot from 24 ft (assist by J. Brunson),+3,47-47, , ,Tie
4:55.0, , ,47-47, ,G. Vincent misses 2-pt layup from 2 ft (block by M. Robinson),
4:52.0,Defensive rebound by J. Brunson, ,47-47, , ,
4:51.0,J. Randle misses 2-pt dunk from 2 ft, ,47-47, , ,
4:51.0,Offensive rebound by Team, ,47-47, , ,
4:46.0,J. Hart misses 3-pt jump shot from 23 ft, ,47-47, , ,
4:42.0, , ,47-47, ,Defensive rebound by M. Strus,
4:26.0, , ,47-49,+2,C. Martin makes 2-pt layup from 2 ft (assist by K. Love),
4:03.0,J. Randle makes 2-pt layup from 2 ft,+2,49-49, , ,Tie
3:51.0, , ,49-51,+2,J. Butler makes 2-pt layup from 1 ft (assist by G. Vincent),
3:45.0,J. Hart misses 2-pt layup from 2 ft, ,49-51, , ,
3:45.0, , ,49-51, ,Defensive rebound by Team,
3:45.0,Loose ball foul by M. Robinson (drawn by K. Love), ,49-51, , ,
3:34.0, , ,49-53,+2,G. Vincent makes 2-pt jump shot from 18 ft,
3:12.0,J. Brunson makes 2-pt jump shot from 6 ft,+2,51-53, , ,
3:00.0, , ,51-53, ,Shooting foul by M. Robinson (drawn by J. Butler),
3:00.0, , ,51-54,+1,J. Butler makes free throw 1 of 2,
3:00.0,I. Hartenstein enters the game for M. Robinson, ,51-54, , ,
3:00.0, , ,51-55,+1,J. Butler makes free throw 2 of 2,
2:47.0,Turnover by J. Brunson (bad pass; steal by J. Butler), ,51-55, , ,
2:41.0, , ,51-57,+2,M. Strus makes 2-pt layup from 3 ft (assist by C. Martin),
2:21.0,J. Randle misses 3-pt jump shot from 28 ft, ,51-57, , ,
2:17.0, , ,51-57, ,Defensive rebound by C. Martin,
2:09.0, , ,51-60,+3,J. Butler makes 3-pt jump shot from 25 ft,
2:03.0,New York full timeout, ,51-60, , ,
2:03.0,R. Barrett enters the game for J. Hart, ,51-60, , ,
2:03.0, , ,51-60, ,B. Adebayo enters the game for K. Love,
1:51.0,R. Barrett makes 2-pt layup from 2 ft (assist by J. Randle),+2,53-60, , ,
1:27.0, , ,53-60, ,C. Martin misses 2-pt jump shot from 20 ft,
1:22.0,Defensive rebound by J. Brunson, ,53-60, , ,
1:15.0,I. Hartenstein makes 2-pt jump shot from 8 ft (assist by Q. Grimes),+2,55-60, , ,
0:57.0, , ,55-62,+2,G. Vincent makes 2-pt jump shot from 19 ft,
0:40.0,J. Brunson makes 3-pt jump shot from 25 ft (assist by R. Barrett),+3,58-62, , ,
0:31.0, , ,58-62, ,G. Vincent misses 2-pt layup from 3 ft,
0:28.0, , ,58-62, ,Offensive rebound by B. Adebayo,
0:28.0, , ,58-62, ,B. Adebayo misses 2-pt layup at rim,
0:26.0,Defensive rebound by R. Barrett, ,58-62, , ,
0:25.0,R. Barrett makes 2-pt layup from 2 ft,+2,60-62, , ,
0:25.0,Shooting foul by C. Martin (drawn by R. Barrett), ,60-62, , ,
0:25.0,M. McBride enters the game for J. Brunson, ,60-62, , ,
0:25.0,M. Robinson enters the game for I. Hartenstein, ,60-62, , ,
0:25.0, , ,60-62, ,T. Herro enters the game for C. Martin,
0:25.0,R. Barrett makes free throw 1 of 1,+1,61-62, , ,
0:02.0, , ,61-64,+2,G. Vincent makes 2-pt jump shot from 12 ft (assist by J. Butler),
0:00.0,J. Randle misses 3-pt jump shot from 42 ft, ,61-64, , ,
0:00.0,Offensive rebound by Team, ,61-64, , ,
0:00.0,End of 2nd quarter,
3rd Q,
Time,New York,,Score,,Miami,
12:00.0,Start of 3rd quarter,
11:34.0, , ,61-66,+2,G. Vincent makes 2-pt jump shot from 13 ft (assist by K. Love),
11:20.0,Shooting foul by K. Love (drawn by M. Robinson), ,61-66, , ,
11:20.0,M. Robinson misses free throw 1 of 2, ,61-66, , ,
11:20.0,Offensive rebound by Team, ,61-66, , ,
11:20.0,M. Robinson makes free throw 2 of 2,+1,62-66, , ,
11:01.0, , ,62-68,+2,T. Herro makes 2-pt jump shot from 4 ft,
10:43.0,Q. Grimes makes 3-pt jump shot from 26 ft (assist by J. Brunson),+3,65-68, , ,
10:29.0, , ,65-68, ,T. Herro misses 3-pt jump shot from 23 ft,
10:27.0,Defensive rebound by J. Brunson, ,65-68, , ,
10:21.0,Turnover by J. Brunson (bad pass; steal by J. Butler), ,65-68, , ,
