A,B,C,D,E,F,Event
1st Q
Time,Utah,,Score,,Miami,
12:00.0,Jump ball: W. Kessler vs. B. Adebayo (T. Herro gains possession),
11:33.0, , ,0-3,+3,G. Vincent makes 3-pt jump shot from 23 ft (assist by B. Adebayo),
11:15.0,Turnover by K. Olynyk (bad pass; steal by J. Butler), ,0-3, , ,
10:51.0, , ,0-3, ,K. Love misses 3-pt jump shot from 26 ft,
10:44.0, , ,0-3, ,Offensive rebound by J. Butler,
10:31.0, , ,0-3, ,G. Vincent misses 3-pt jump shot from 23 ft,
10:28.0,Defensive rebound by L. Markkanen, ,0-3, , ,
10:25.0,W. Kessler makes 2-pt dunk from 3 ft (assist by K. Olynyk),+2,2-3, , ,
10:14.0, , ,2-3, ,Personal foul by K. Olynyk (drawn by K. Love),
10:06.0, , ,2-6,+3,G. Vincent makes 3-pt jump shot from 26 ft (assist by B. Adebayo),
9:46.0,T. Horton-Tucker misses 2-pt jump shot from 20 ft, ,2-6, , ,
9:41.0, , ,2-6, ,Defensive rebound by J. Butler,
9:30.0, , ,2-6, ,B. Adebayo misses 2-pt jump shot from 13 ft,
9:27.0,Defensive rebound by W. Kessler, ,2-6, , ,
9:22.0,Turnover by L. Markkanen (lost ball; steal by J. Butler), ,2-6, , ,
9:20.0, , ,2-6, ,Turnover by B. Adebayo (bad pass),
9:08.0,Turnover by O. Agbaji (lost ball; steal by G. Vincent), ,2-6, , ,
9:05.0, , ,2-8,+2,J. Butler makes 2-pt dunk from 3 ft (assist by G. Vincent),
8:47.0,T. Horton-Tucker misses 2-pt jump shot from 5 ft, ,2-8, , ,
8:43.0,Offensive rebound by T. Horton-Tucker, ,2-8, , ,
8:40.0,O. Agbaji misses 3-pt jump shot from 26 ft, ,2-8, , ,
8:37.0, , ,2-8, ,Defensive rebound by B. Adebayo,
8:26.0, , ,2-8, ,T. Herro misses 3-pt jump shot from 26 ft,
8:23.0,Defensive rebound by K. Olynyk, ,2-8, , ,
