A,B,C,D,E,F,Event
1st Q
Time,Chicago,,Score,,Miami,
12:00.0,Jump ball: N. Vučević vs. B. Adebayo (D. DeRozan gains possession),
11:41.0,P. Williams misses 2-pt dunk from 2 ft, ,0-0, , ,
11:41.0,Offensive rebound by Team, ,0-0, , ,
11:30.0,Z. LaVine misses 3-pt jump shot from 26 ft, ,0-0, , ,
11:29.0, , ,0-0, ,Defensive rebound by T. Herro,
11:18.0, , ,0-0, ,H. Highsmith misses 2-pt jump shot from 23 ft,
11:14.0, , ,0-0, ,Offensive rebound by B. Adebayo,
11:03.0, , ,0-0, ,M. Strus misses 3-pt jump shot from 24 ft,
11:01.0,Defensive rebound by N. Vučević, ,0-0, , ,
10:40.0,N. Vučević makes 2-pt jump shot from 12 ft (assist by P. Williams),+2,2-0, , ,
10:23.0, , ,2-3,+3,M. Strus makes 3-pt jump shot from 24 ft (assist by T. Herro),Lead change
10:02.0,Turnover by P. Williams (lost ball; steal by H. Highsmith), ,2-3, , ,
9:55.0, , ,2-3, ,V. Oladipo misses 2-pt layup from 2 ft,
9:52.0,Defensive rebound by P. Williams, ,2-3, , ,
9:47.0,P. Williams misses 2-pt layup from 3 ft, ,2-3, , ,
9:45.0, , ,2-3, ,Defensive rebound by M. Strus,
9:32.0, , ,2-3, ,T. Herro misses 3-pt jump shot from 26 ft,
9:28.0,Defensive rebound by A. Caruso, ,2-3, , ,
9:12.0,N. Vučević makes 2-pt hook shot from 4 ft (assist by D. DeRozan),+2,4-3, , ,Lead change
9:01.0, , ,4-3, ,Shooting foul by N. Vučević (drawn by B. Adebayo),
9:01.0, , ,4-4,+1,B. Adebayo makes free throw 1 of 2,Tie
9:01.0, , ,4-5,+1,B. Adebayo makes free throw 2 of 2,Lead change
8:37.0,Turnover by Z. LaVine (bad pass; steal by V. Oladipo), ,4-5, , ,
8:30.0, , ,4-5, ,T. Herro misses 3-pt jump shot from 25 ft,
8:29.0,Defensive rebound by Team, ,4-5, , ,
8:16.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by Z. LaVine),+2,6-5, , ,Lead change
7:56.0, , ,6-5, ,M. Strus misses 2-pt layup from 3 ft,
7:54.0, , ,6-5, ,Offensive rebound by M. Strus,
7:54.0, , ,6-5, ,M. Strus misses 2-pt layup at rim,
7:52.0, , ,6-5, ,Offensive rebound by B. Adebayo,
7:51.0, , ,6-7,+2,B. Adebayo makes 2-pt jump shot from 4 ft,Lead change
7:30.0,N. Vučević makes 2-pt hook shot from 6 ft (assist by A. Caruso),+2,8-7, , ,Lead change
7:15.0, , ,8-7, ,Turnover by B. Adebayo (bad pass; steal by P. Williams),
7:09.0,Shooting foul by V. Oladipo (drawn by D. DeRozan), ,8-7, , ,
7:09.0,D. DeRozan makes free throw 1 of 2,+1,9-7, , ,
7:09.0,D. DeRozan makes free throw 2 of 2,+1,10-7, , ,
6:49.0, , ,10-9,+2,V. Oladipo makes 2-pt layup from 2 ft (assist by H. Highsmith),
6:31.0,D. DeRozan makes 2-pt jump shot from 9 ft,+2,12-9, , ,
6:22.0, , ,12-9, ,Shooting foul by D. DeRozan (drawn by M. Strus),
6:22.0, , ,12-9, ,Miami full timeout,
6:22.0, , ,12-9, ,Instant Replay (Request: Ruling Stands),
