A,B,C,D,E,F,Event
1st Q
Time,Portland,,Score,,Miami,
12:00.0,Jump ball: J. Nurkić vs. B. Adebayo (K. Lowry gains possession),
11:44.0, , ,0-0, ,Turnover by K. Lowry (bad pass; steal by J. Hart),
11:38.0,A. Simons makes 3-pt jump shot from 23 ft (assist by J. Hart),+3,3-0, , ,
11:20.0, , ,3-0, ,J. Butler misses 2-pt layup from 3 ft,
11:18.0,Defensive rebound by J. Nurkić, ,3-0, , ,
11:11.0,J. Grant makes 2-pt dunk from 2 ft (assist by D. Lillard),+2,5-0, , ,
10:53.0, , ,5-0, ,J. Butler misses 2-pt layup from 2 ft,
10:50.0,Defensive rebound by J. Nurkić, ,5-0, , ,
10:43.0,J. Grant misses 3-pt jump shot from 23 ft, ,5-0, , ,
10:43.0,Offensive rebound by Team, ,5-0, , ,
10:43.0,Away from play foul by K. Lowry (drawn by J. Grant), ,5-0, , ,
10:43.0,D. Lillard makes free throw 1 of 1,+1,6-0, , ,
10:41.0,A. Simons misses 2-pt layup from 2 ft, ,6-0, , ,
10:40.0, , ,6-0, ,Defensive rebound by J. Butler,
10:31.0, , ,6-3,+3,K. Lowry makes 3-pt jump shot from 25 ft (assist by J. Butler),
10:09.0,Personal foul by J. Butler (drawn by D. Lillard), ,6-3, , ,
9:59.0,J. Grant makes 2-pt layup from 1 ft (assist by A. Simons),+2,8-3, , ,
9:36.0, , ,8-3, ,C. Martin misses 3-pt jump shot from 25 ft,
9:34.0,Defensive rebound by J. Nurkić, ,8-3, , ,
9:28.0,Shooting foul by M. Strus (drawn by J. Nurkić), ,8-3, , ,
9:28.0,J. Nurkić makes free throw 1 of 2,+1,9-3, , ,
9:28.0,J. Nurkić makes free throw 2 of 2,+1,10-3, , ,
9:15.0, , ,10-6,+3,K. Lowry makes 3-pt jump shot from 24 ft (assist by C. Martin),
9:02.0,Turnover by J. Hart (traveling), ,10-6, , ,
8:53.0, , ,10-8,+2,J. Butler makes 2-pt layup from 2 ft,
8:43.0,A. Simons misses 3-pt jump shot from 26 ft, ,10-8, , ,
8:40.0, , ,10-8, ,Defensive rebound by J. Butler,
8:32.0, , ,10-8, ,Shooting foul by J. Hart (drawn by J. Butler),
8:32.0, , ,10-9,+1,J. Butler makes free throw 1 of 2,
8:32.0,J. Winslow enters the game for A. Simons, ,10-9, , ,
8:32.0, , ,10-10,+1,J. Butler makes free throw 2 of 2,Tie
8:09.0,J. Grant misses 2-pt layup from 2 ft, ,10-10, , ,
8:06.0, , ,10-10, ,Defensive rebound by K. Lowry,
8:01.0, , ,10-10, ,B. Adebayo misses 2-pt layup from 2 ft,
7:58.0,Defensive rebound by J. Hart, ,10-10, , ,
7:55.0,Turnover by J. Hart (bad pass), ,10-10, , ,
7:41.0, , ,10-10, ,J. Butler misses 2-pt layup from 2 ft,
7:37.0, , ,10-10, ,Offensive rebound by C. Martin,
7:37.0, , ,10-12,+2,C. Martin makes 2-pt layup at rim,Lead change
7:32.0,D. Lillard misses 3-pt jump shot from 26 ft, ,10-12, , ,
7:29.0, , ,10-12, ,Defensive rebound by K. Lowry,
7:14.0, , ,10-15,+3,M. Strus makes 3-pt jump shot from 24 ft (assist by K. Lowry),
6:55.0,J. Grant makes 3-pt jump shot from 27 ft (assist by J. Nurkić),+3,13-15, , ,
6:44.0, , ,13-15, ,M. Strus misses 3-pt jump shot from 24 ft,
6:40.0,Defensive rebound by J. Hart, ,13-15, , ,
6:26.0,J. Grant makes 3-pt jump shot from 23 ft (assist by J. Hart),+3,16-15, , ,Lead change
6:06.0, , ,16-15, ,M. Strus misses 3-pt jump shot from 26 ft,
6:03.0, , ,16-15, ,Offensive rebound by B. Adebayo,
6:00.0, , ,16-15, ,C. Martin misses 3-pt jump shot from 26 ft,
5:58.0,Defensive rebound by J. Hart, ,16-15, , ,
5:50.0,J. Grant misses 2-pt layup from 1 ft, ,16-15, , ,
5:48.0, , ,16-15, ,Defensive rebound by K. Lowry,
5:34.0, , ,16-17,+2,B. Adebayo makes 2-pt jump shot from 10 ft (assist by K. Lowry),Lead change
5:20.0,Shooting foul by M. Strus (drawn by D. Lillard), ,16-17, , ,
5:20.0, , ,16-17, ,Miami full timeout,
5:20.0, , ,16-17, ,D. Dedmon enters the game for B. Adebayo,
5:20.0, , ,16-17, ,D. Robinson enters the game for K. Lowry,
5:20.0, , ,16-17, ,G. Vincent enters the game for M. Strus,
5:20.0,D. Lillard makes free throw 1 of 2,+1,17-17, , ,Tie
5:20.0,D. Lillard makes free throw 2 of 2,+1,18-17, , ,Lead change
4:57.0, , ,18-17, ,J. Butler misses 2-pt layup from 1 ft,
4:55.0,Defensive rebound by J. Grant, ,18-17, , ,
4:50.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by J. Grant),+3,21-17, , ,
4:26.0, , ,21-17, ,D. Dedmon misses 2-pt layup from 4 ft (block by J. Grant),
4:23.0,Defensive rebound by J. Grant, ,21-17, , ,
4:09.0,J. Nurkić misses 3-pt jump shot from 24 ft, ,21-17, , ,
4:06.0, , ,21-17, ,Defensive rebound by J. Butler,
4:01.0, , ,21-17, ,D. Robinson misses 3-pt jump shot from 25 ft,
3:56.0,Defensive rebound by J. Hart, ,21-17, , ,
3:50.0,Turnover by J. Nurkić (bad pass; steal by G. Vincent), ,21-17, , ,
3:46.0, , ,21-20,+3,G. Vincent makes 3-pt jump shot from 27 ft,
3:33.0,D. Lillard misses 3-pt jump shot from 28 ft, ,21-20, , ,
3:31.0, , ,21-20, ,Defensive rebound by D. Dedmon,
3:13.0, , ,21-20, ,C. Martin misses 3-pt jump shot from 24 ft,
3:11.0,Defensive rebound by J. Nurkić, ,21-20, , ,
2:57.0,Violation by Team (kicked ball), ,21-20, , ,
2:57.0,Portland full timeout, ,21-20, , ,
2:57.0,D. Eubanks enters the game for J. Hart, ,21-20, , ,
2:57.0,N. Little enters the game for D. Lillard, ,21-20, , ,
2:57.0,A. Simons enters the game for J. Nurkić, ,21-20, , ,
2:35.0, , ,21-22,+2,J. Butler makes 2-pt jump shot from 1 ft,Lead change
2:13.0,N. Little makes 3-pt jump shot from 24 ft (assist by J. Grant),+3,24-22, , ,Lead change
1:59.0, , ,24-25,+3,G. Vincent makes 3-pt jump shot from 26 ft (assist by D. Dedmon),Lead change
1:44.0,A. Simons misses 3-pt jump shot from 26 ft, ,24-25, , ,
1:40.0, , ,24-25, ,Defensive rebound by D. Dedmon,
1:27.0, , ,24-28,+3,G. Vincent makes 3-pt jump shot from 26 ft (assist by J. Butler),
1:05.0,J. Winslow makes 2-pt layup from 1 ft,+2,26-28, , ,
0:47.0, , ,26-28, ,Turnover by J. Butler (bad pass; steal by J. Winslow),
0:42.0,A. Simons misses 2-pt layup from 2 ft (block by G. Vincent), ,26-28, , ,
0:39.0, , ,26-28, ,Defensive rebound by D. Robinson,
0:39.0, , ,26-28, ,Offensive foul by J. Butler (drawn by J. Grant),
0:39.0, , ,26-28, ,Turnover by J. Butler (offensive foul),
0:39.0,T. Watford enters the game for J. Grant, ,26-28, , ,
0:39.0, , ,26-28, ,K. Lowry enters the game for J. Butler,
0:39.0, , ,26-28, ,M. Strus enters the game for C. Martin,
0:29.0,J. Winslow misses 3-pt jump shot from 24 ft, ,26-28, , ,
0:27.0, , ,26-28, ,Defensive rebound by D. Robinson,
0:22.0, , ,26-28, ,Turnover by G. Vincent (bad pass; steal by D. Eubanks),
0:00.0,A. Simons makes 2-pt jump shot from 4 ft,+2,28-28, , ,Tie
0:00.0,End of 1st quarter,
2nd Q,
Time,Portland,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:36.0,N. Little misses 3-pt jump shot from 28 ft, ,28-28, , ,
11:31.0,Offensive rebound by S. Sharpe, ,28-28, , ,
11:27.0,S. Sharpe makes 2-pt jump shot from 19 ft,+2,30-28, , ,Lead change
11:13.0, , ,30-30,+2,M. Strus makes 2-pt layup from 2 ft (assist by B. Adebayo),Tie
10:56.0,T. Watford makes 2-pt jump shot from 8 ft (assist by A. Simons),+2,32-30, , ,
10:39.0, , ,32-33,+3,D. Robinson makes 3-pt jump shot from 31 ft (assist by K. Lowry),Lead change
10:14.0,A. Simons misses 3-pt jump shot from 28 ft, ,32-33, , ,
10:09.0, , ,32-33, ,Defensive rebound by K. Lowry,
9:57.0, , ,32-36,+3,D. Robinson makes 3-pt jump shot from 25 ft (assist by M. Strus),
9:36.0,Turnover by S. Sharpe (lost ball; steal by M. Strus), ,32-36, , ,
9:33.0, , ,32-39,+3,K. Lowry makes 3-pt jump shot from 25 ft (assist by M. Strus),
9:33.0,Portland full timeout, ,32-39, , ,
9:33.0,J. Hart enters the game for N. Little, ,32-39, , ,
9:33.0,D. Lillard enters the game for A. Simons, ,32-39, , ,
9:11.0,Def 3 sec tech foul by Team, ,32-39, , ,
9:11.0,D. Lillard makes technical free throw,+1,33-39, , ,
8:58.0,Offensive foul by J. Hart (drawn by D. Robinson), ,33-39, , ,
8:58.0,Turnover by J. Hart (offensive foul), ,33-39, , ,
8:39.0, , ,33-41,+2,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Vincent),
8:24.0,J. Hart misses 3-pt jump shot from 26 ft, ,33-41, , ,
8:21.0,Offensive rebound by T. Watford, ,33-41, , ,
8:15.0,S. Sharpe makes 3-pt jump shot from 24 ft (assist by T. Watford),+3,36-41, , ,
8:00.0, , ,36-41, ,Personal foul by D. Lillard (drawn by D. Robinson),
8:00.0, , ,36-41, ,Technical foul by K. Lowry,
8:00.0,D. Lillard makes technical free throw,+1,37-41, , ,
8:00.0,J. Grant enters the game for D. Eubanks, ,37-41, , ,
8:00.0,J. Nurkić enters the game for T. Watford, ,37-41, , ,
7:52.0, , ,37-43,+2,G. Vincent makes 2-pt jump shot from 10 ft (assist by D. Robinson),
7:52.0, , ,37-43, ,Shooting foul by D. Lillard (drawn by G. Vincent),
7:52.0, , ,37-43, ,G. Vincent misses free throw 1 of 1,
7:51.0,Defensive rebound by J. Nurkić, ,37-43, , ,
7:51.0,Personal foul by M. Strus (drawn by J. Nurkić), ,37-43, , ,
7:51.0, , ,37-43, ,C. Martin enters the game for M. Strus,
7:27.0,Turnover by Team (shot clock), ,37-43, , ,
7:18.0, , ,37-43, ,G. Vincent misses 3-pt jump shot from 25 ft,
7:14.0,Defensive rebound by D. Lillard, ,37-43, , ,
7:03.0,Turnover by D. Lillard (bad pass; steal by G. Vincent), ,37-43, , ,
6:55.0, , ,37-43, ,D. Robinson misses 3-pt jump shot from 26 ft,
6:51.0,Defensive rebound by J. Nurkić, ,37-43, , ,
6:46.0,J. Grant makes 3-pt jump shot from 25 ft (assist by J. Hart),+3,40-43, , ,
