A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Golden State,
12:00.0,Jump ball: B. Adebayo vs. K. Looney (K. Lowry gains possession),
11:45.0,K. Lowry misses 3-pt jump shot from 26 ft, ,0-0, , ,
11:43.0, , ,0-0, ,Defensive rebound by K. Looney,
11:32.0, , ,0-3,+3,K. Thompson makes 3-pt jump shot from 26 ft (assist by K. Looney),
11:14.0,B. Adebayo misses 2-pt jump shot from 11 ft, ,0-3, , ,
11:12.0, , ,0-3, ,Defensive rebound by K. Looney,
11:03.0, , ,0-5,+2,K. Thompson makes 2-pt layup from 4 ft (assist by D. Green),
10:44.0,J. Butler makes 2-pt jump shot from 12 ft,+2,2-5, , ,
10:38.0, , ,2-8,+3,A. Wiggins makes 3-pt jump shot from 27 ft (assist by S. Curry),
10:14.0,J. Butler misses 3-pt jump shot from 24 ft, ,2-8, , ,
10:11.0,Offensive rebound by B. Adebayo, ,2-8, , ,
10:06.0,C. Martin makes 2-pt jump shot from 12 ft (assist by J. Butler),+2,4-8, , ,
9:58.0, , ,4-8, ,Turnover by D. Green (bad pass; steal by C. Martin),
9:43.0,C. Martin misses 3-pt jump shot from 22 ft, ,4-8, , ,
9:40.0, , ,4-8, ,Defensive rebound by K. Looney,
9:34.0, , ,4-8, ,K. Thompson misses 3-pt jump shot from 23 ft,
9:30.0, , ,4-8, ,Offensive rebound by S. Curry,
9:30.0, , ,4-10,+2,S. Curry makes 2-pt layup at rim,
9:23.0,T. Herro makes 3-pt jump shot from 28 ft,+3,7-10, , ,
9:09.0, , ,7-10, ,Turnover by K. Thompson (bad pass; steal by J. Butler),
9:05.0,J. Butler makes 2-pt dunk from 4 ft,+2,9-10, , ,
8:51.0, , ,9-12,+2,D. Green makes 2-pt layup from 4 ft (assist by K. Looney),
8:34.0,Shooting foul by K. Looney (drawn by B. Adebayo), ,9-12, , ,
8:34.0,B. Adebayo makes free throw 1 of 2,+1,10-12, , ,
8:34.0,B. Adebayo makes free throw 2 of 2,+1,11-12, , ,
8:14.0, , ,11-12, ,K. Thompson misses 3-pt jump shot from 26 ft,
8:12.0,Defensive rebound by K. Lowry, ,11-12, , ,
8:06.0,Turnover by K. Lowry (bad pass), ,11-12, , ,
7:46.0, , ,11-14,+2,S. Curry makes 2-pt layup from 5 ft,
7:35.0,T. Herro misses 2-pt layup from 3 ft (block by A. Wiggins), ,11-14, , ,
7:33.0, , ,11-14, ,Defensive rebound by A. Wiggins,
7:31.0, , ,11-14, ,Shooting foul by K. Lowry (drawn by A. Wiggins),
7:31.0, , ,11-15,+1,A. Wiggins makes free throw 1 of 2,
7:31.0, , ,11-16,+1,A. Wiggins makes free throw 2 of 2,
7:13.0,B. Adebayo makes 2-pt jump shot from 10 ft (assist by K. Lowry),+2,13-16, , ,
6:55.0, , ,13-18,+2,K. Looney makes 2-pt dunk from 4 ft (assist by D. Green),
6:37.0,C. Martin misses 2-pt layup from 6 ft, ,13-18, , ,
6:35.0,Offensive rebound by C. Martin, ,13-18, , ,
6:33.0,C. Martin misses 2-pt layup at rim, ,13-18, , ,
6:33.0, , ,13-18, ,Defensive rebound by K. Looney,
6:21.0, , ,13-18, ,A. Wiggins misses 3-pt jump shot from 27 ft,
6:18.0,Defensive rebound by K. Lowry, ,13-18, , ,
6:14.0,J. Butler makes 3-pt jump shot from 26 ft (assist by K. Lowry),+3,16-18, , ,
6:03.0, , ,16-21,+3,S. Curry makes 3-pt jump shot from 30 ft (assist by A. Wiggins),
5:45.0,K. Lowry makes 2-pt layup from 4 ft (assist by J. Butler),+2,18-21, , ,
5:36.0, , ,18-21, ,Golden State full timeout,
5:36.0,N. Jović enters the game for B. Adebayo, ,18-21, , ,
5:36.0,M. Strus enters the game for C. Martin, ,18-21, , ,
5:36.0, , ,18-21, ,J. Wiseman enters the game for K. Looney,
5:24.0, , ,18-21, ,D. Green misses 3-pt jump shot from 25 ft,
5:21.0, , ,18-21, ,Offensive rebound by J. Wiseman,
5:20.0, , ,18-21, ,K. Thompson misses 3-pt jump shot from 25 ft,
5:16.0,Defensive rebound by K. Lowry, ,18-21, , ,
5:05.0,T. Herro makes 2-pt jump shot from 16 ft (assist by N. Jović),+2,20-21, , ,
4:55.0, , ,20-21, ,Turnover by S. Curry (bad pass; steal by K. Lowry),
4:48.0,K. Lowry misses 3-pt jump shot from 28 ft, ,20-21, , ,
4:44.0, , ,20-21, ,Defensive rebound by S. Curry,
4:39.0, , ,20-23,+2,D. Green makes 2-pt layup from 5 ft (assist by S. Curry),
4:15.0,Personal foul by K. Thompson (drawn by J. Butler), ,20-23, , ,
4:15.0, , ,20-23, ,M. Moody enters the game for K. Thompson,
4:15.0, , ,20-23, ,J. Poole enters the game for A. Wiggins,
4:09.0,Turnover by T. Herro (out of bounds lost ball), ,20-23, , ,
3:53.0, , ,20-23, ,Turnover by D. Green (bad pass; steal by J. Butler),
3:45.0,N. Jović misses 3-pt jump shot from 27 ft, ,20-23, , ,
3:42.0, , ,20-23, ,Defensive rebound by D. Green,
3:35.0, , ,20-23, ,Turnover by J. Poole (bad pass; steal by J. Butler),
3:31.0,T. Herro misses 3-pt jump shot from 28 ft, ,20-23, , ,
3:28.0, , ,20-23, ,Defensive rebound by J. Wiseman,
3:19.0, , ,20-23, ,J. Wiseman misses 2-pt layup from 5 ft,
3:16.0, , ,20-23, ,Offensive rebound by J. Wiseman,
3:16.0, , ,20-25,+2,J. Wiseman makes 2-pt dunk at rim,
3:12.0,Miami full timeout, ,20-25, , ,
3:12.0,D. Robinson enters the game for T. Herro, ,20-25, , ,
3:12.0,G. Vincent enters the game for K. Lowry, ,20-25, , ,
3:12.0, , ,20-25, ,J. Green enters the game for D. Green,
3:01.0,M. Strus misses 2-pt jump shot from 21 ft, ,20-25, , ,
2:58.0, , ,20-25, ,Defensive rebound by J. Green,
2:50.0, , ,20-25, ,Personal foul by M. Strus (drawn by J. Wiseman),
2:50.0,B. Adebayo enters the game for N. Jović, ,20-25, , ,
2:42.0, , ,20-25, ,M. Moody misses 3-pt jump shot from 23 ft,
2:39.0,Defensive rebound by J. Butler, ,20-25, , ,
2:31.0,D. Robinson makes 3-pt jump shot from 28 ft (assist by J. Butler),+3,23-25, , ,
2:14.0, , ,23-25, ,S. Curry misses 3-pt jump shot from 27 ft,
2:10.0, , ,23-25, ,Offensive rebound by J. Wiseman,
2:10.0, , ,23-25, ,J. Wiseman misses 2-pt layup at rim,
2:10.0,Defensive rebound by J. Butler, ,23-25, , ,
1:53.0,Shooting foul by J. Wiseman (drawn by J. Butler), ,23-25, , ,
1:53.0,J. Butler makes free throw 1 of 2,+1,24-25, , ,
1:53.0, , ,24-25, ,T. Jerome enters the game for S. Curry,
1:53.0, , ,24-25, ,A. Wiggins enters the game for M. Moody,
1:53.0,J. Butler makes free throw 2 of 2,+1,25-25, , ,Tie
1:41.0, , ,25-25, ,Turnover by J. Wiseman (bad pass; steal by B. Adebayo),
1:38.0,Turnover by B. Adebayo (bad pass; steal by J. Poole), ,25-25, , ,
