A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Sacramento,
12:00.0,Jump ball: B. Adebayo vs. D. Sabonis (K. Lowry gains possession),
11:33.0,T. Herro misses 2-pt jump shot from 21 ft, ,0-0, , ,
11:33.0,Offensive rebound by Team, ,0-0, , ,
11:33.0,Turnover by Team (shot clock), ,0-0, , ,
11:14.0, , ,0-3,+3,K. Huerter makes 3-pt jump shot from 24 ft (assist by D. Sabonis),
10:54.0,C. Martin misses 2-pt jump shot from 21 ft, ,0-3, , ,
10:51.0, , ,0-3, ,Defensive rebound by K. Huerter,
10:48.0, , ,0-3, ,D. Fox misses 3-pt jump shot from 26 ft,
10:44.0, , ,0-3, ,Offensive rebound by D. Sabonis,
10:43.0, , ,0-5,+2,D. Sabonis makes 2-pt dunk from 2 ft,
10:17.0,J. Butler misses 2-pt jump shot from 19 ft, ,0-5, , ,
10:13.0, , ,0-5, ,Defensive rebound by D. Fox,
10:08.0, , ,0-5, ,H. Barnes misses 2-pt layup from 5 ft (block by K. Lowry),
10:04.0, , ,0-5, ,Offensive rebound by H. Barnes,
10:03.0, , ,0-5, ,Offensive foul by D. Fox (drawn by T. Herro),
10:03.0, , ,0-5, ,Turnover by D. Fox (offensive foul),
9:45.0,B. Adebayo makes 2-pt jump shot from 8 ft (assist by J. Butler),+2,2-5, , ,
9:21.0, , ,2-5, ,K. Murray misses 3-pt jump shot from 25 ft,
9:17.0,Defensive rebound by B. Adebayo, ,2-5, , ,
9:11.0,B. Adebayo makes 2-pt layup from 7 ft,+2,4-5, , ,
9:01.0, , ,4-7,+2,D. Fox makes 2-pt layup from 3 ft,
8:40.0,C. Martin misses 2-pt jump shot from 5 ft, ,4-7, , ,
8:39.0,Offensive rebound by C. Martin, ,4-7, , ,
8:38.0,C. Martin makes 2-pt layup from 2 ft,+2,6-7, , ,
8:26.0, , ,6-7, ,Personal foul by B. Adebayo (drawn by D. Sabonis),
8:20.0, , ,6-7, ,Offensive foul by D. Sabonis (drawn by C. Martin),
8:20.0, , ,6-7, ,Turnover by D. Sabonis (offensive foul),
7:58.0,C. Martin misses 2-pt jump shot from 20 ft, ,6-7, , ,
7:54.0, , ,6-7, ,Defensive rebound by D. Fox,
7:50.0, , ,6-7, ,D. Fox misses 2-pt layup from 4 ft,
7:46.0,Defensive rebound by C. Martin, ,6-7, , ,
7:44.0,Offensive foul by K. Lowry (drawn by K. Huerter), ,6-7, , ,
7:44.0,Turnover by K. Lowry (offensive foul), ,6-7, , ,
7:30.0, , ,6-9,+2,D. Sabonis makes 2-pt dunk from 1 ft (assist by K. Huerter),
7:18.0,T. Herro misses 2-pt jump shot from 5 ft, ,6-9, , ,
7:15.0, , ,6-9, ,Defensive rebound by D. Sabonis,
7:08.0, , ,6-9, ,H. Barnes misses 3-pt jump shot from 26 ft,
7:04.0,Defensive rebound by J. Butler, ,6-9, , ,
6:58.0,B. Adebayo makes 2-pt jump shot from 16 ft,+2,8-9, , ,
6:42.0, , ,8-12,+3,K. Huerter makes 3-pt jump shot from 25 ft (assist by D. Sabonis),
6:24.0,Offensive foul by B. Adebayo (drawn by D. Sabonis), ,8-12, , ,
6:24.0,Turnover by B. Adebayo (offensive foul), ,8-12, , ,
6:24.0, , ,8-12, ,Sacramento full timeout,
6:24.0, , ,8-12, ,Instant Replay (Challenge: Ruling Stands),
6:24.0,U. Haslem enters the game for B. Adebayo, ,8-12, , ,
6:11.0, , ,8-14,+2,K. Murray makes 2-pt layup from 2 ft (assist by H. Barnes),
6:11.0, , ,8-14, ,Shooting foul by C. Martin (drawn by K. Murray),
6:11.0, , ,8-14, ,K. Murray misses free throw 1 of 1,
6:10.0,Defensive rebound by Team, ,8-14, , ,
6:10.0, , ,8-14, ,Loose ball foul by H. Barnes (drawn by C. Martin),
6:10.0, , ,8-14, ,T. Lyles enters the game for H. Barnes,
6:10.0, , ,8-14, ,D. Mitchell enters the game for D. Fox,
5:55.0,Shooting foul by D. Sabonis (drawn by T. Herro), ,8-14, , ,
5:55.0,T. Herro misses free throw 1 of 2, ,8-14, , ,
5:55.0,Offensive rebound by Team, ,8-14, , ,
5:55.0,M. Strus enters the game for C. Martin, ,8-14, , ,
5:55.0,T. Herro makes free throw 2 of 2,+1,9-14, , ,
5:38.0, , ,9-17,+3,K. Murray makes 3-pt jump shot from 25 ft,
5:18.0,Shooting foul by K. Huerter (drawn by J. Butler), ,9-17, , ,
5:18.0,J. Butler misses free throw 1 of 2, ,9-17, , ,
5:18.0,Offensive rebound by Team, ,9-17, , ,
5:18.0,J. Butler makes free throw 2 of 2,+1,10-17, , ,
5:01.0, , ,10-19,+2,K. Murray makes 2-pt layup from 2 ft,
4:54.0,Shooting foul by K. Murray (drawn by U. Haslem), ,10-19, , ,
4:54.0,U. Haslem makes free throw 1 of 2,+1,11-19, , ,
4:54.0,G. Vincent enters the game for T. Herro, ,11-19, , ,
4:54.0,U. Haslem misses free throw 2 of 2, ,11-19, , ,
4:51.0, , ,11-19, ,Defensive rebound by T. Lyles,
4:41.0, , ,11-21,+2,D. Mitchell makes 2-pt layup from 2 ft,
4:41.0, , ,11-21, ,Shooting foul by G. Vincent (drawn by D. Mitchell),
4:41.0, , ,11-21, ,D. Mitchell misses free throw 1 of 1,
4:38.0,Defensive rebound by J. Butler, ,11-21, , ,
4:31.0,J. Butler misses 2-pt layup from 3 ft (block by K. Murray), ,11-21, , ,
4:31.0,Offensive rebound by Team, ,11-21, , ,
4:28.0,G. Vincent makes 3-pt jump shot from 23 ft (assist by K. Lowry),+3,14-21, , ,
4:09.0, , ,14-21, ,K. Huerter misses 3-pt jump shot from 23 ft,
4:06.0, , ,14-21, ,Offensive rebound by D. Sabonis,
4:05.0, , ,14-21, ,D. Mitchell misses 3-pt jump shot from 25 ft,
4:03.0,Defensive rebound by Team, ,14-21, , ,
3:50.0,U. Haslem makes 2-pt jump shot from 13 ft (assist by J. Butler),+2,16-21, , ,
3:34.0, , ,16-21, ,K. Murray misses 3-pt jump shot from 24 ft,
3:32.0,Defensive rebound by U. Haslem, ,16-21, , ,
3:28.0,K. Lowry misses 3-pt jump shot from 29 ft, ,16-21, , ,
3:25.0, , ,16-21, ,Defensive rebound by D. Sabonis,
3:11.0, , ,16-23,+2,D. Sabonis makes 2-pt dunk from 1 ft (assist by K. Huerter),
3:04.0,Miami full timeout, ,16-23, , ,
3:04.0,D. Robinson enters the game for K. Lowry, ,16-23, , ,
3:04.0, , ,16-23, ,D. Fox enters the game for K. Huerter,
3:04.0, , ,16-23, ,R. Holmes enters the game for D. Mitchell,
3:04.0, , ,16-23, ,M. Monk enters the game for D. Sabonis,
2:57.0,Personal foul by M. Monk (drawn by D. Robinson), ,16-23, , ,
2:57.0,D. Robinson makes free throw 1 of 2,+1,17-23, , ,
2:57.0,D. Robinson makes free throw 2 of 2,+1,18-23, , ,
2:44.0, , ,18-23, ,Turnover by K. Murray (bad pass; steal by M. Strus),
2:38.0,J. Butler misses 2-pt layup from 2 ft, ,18-23, , ,
2:35.0,Offensive rebound by D. Robinson, ,18-23, , ,
2:35.0,D. Robinson misses 2-pt layup at rim, ,18-23, , ,
2:34.0, , ,18-23, ,Defensive rebound by T. Lyles,
2:33.0, , ,18-23, ,Offensive foul by M. Monk (drawn by U. Haslem),
2:33.0, , ,18-23, ,Turnover by M. Monk (offensive foul),
2:33.0, , ,18-23, ,H. Barnes enters the game for K. Murray,
2:20.0,M. Strus misses 3-pt jump shot from 26 ft, ,18-23, , ,
2:15.0, , ,18-23, ,Defensive rebound by H. Barnes,
2:12.0, , ,18-23, ,Shooting foul by D. Robinson (drawn by D. Fox),
2:12.0, , ,18-24,+1,D. Fox makes free throw 1 of 2,
2:12.0, , ,18-25,+1,D. Fox makes free throw 2 of 2,
1:52.0,G. Vincent misses 2-pt jump shot from 21 ft, ,18-25, , ,
1:48.0, , ,18-25, ,Defensive rebound by H. Barnes,
1:42.0, , ,18-25, ,Turnover by H. Barnes (back court),
1:42.0, , ,18-25, ,Violation by Team (delay of game),
1:31.0,U. Haslem misses 2-pt jump shot from 16 ft, ,18-25, , ,
1:28.0,Offensive rebound by J. Butler, ,18-25, , ,
1:24.0,M. Strus makes 3-pt jump shot from 26 ft (assist by J. Butler),+3,21-25, , ,
1:05.0, , ,21-25, ,T. Lyles misses 2-pt layup from 4 ft,
1:03.0, , ,21-25, ,Offensive rebound by T. Lyles,
1:01.0, , ,21-27,+2,T. Lyles makes 2-pt layup from 3 ft,
0:50.0,Shooting foul by D. Fox (drawn by J. Butler), ,21-27, , ,
0:50.0,J. Butler makes free throw 1 of 2,+1,22-27, , ,
0:50.0,N. Jović enters the game for U. Haslem, ,22-27, , ,
0:50.0,J. Butler makes free throw 2 of 2,+1,23-27, , ,
0:33.0, , ,23-29,+2,T. Lyles makes 2-pt layup from 1 ft,
0:21.0,J. Butler misses 2-pt jump shot from 10 ft, ,23-29, , ,
0:17.0, , ,23-29, ,Defensive rebound by R. Holmes,
0:02.0, , ,23-31,+2,D. Fox makes 2-pt layup from 1 ft,
0:02.0, , ,23-31, ,Shooting foul by D. Robinson (drawn by D. Fox),
0:02.0,C. Martin enters the game for J. Butler, ,23-31, , ,
0:02.0, , ,23-31, ,D. Mitchell enters the game for T. Lyles,
0:02.0, , ,23-31, ,K. Okpala enters the game for M. Monk,
0:02.0, , ,23-32,+1,D. Fox makes free throw 1 of 1,
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Sacramento,
12:00.0,Start of 2nd quarter,
11:43.0, , ,23-32, ,M. Monk misses 3-pt jump shot from 28 ft,
11:40.0,Defensive rebound by C. Martin, ,23-32, , ,
11:34.0,C. Martin misses 2-pt layup from 6 ft, ,23-32, , ,
11:30.0, , ,23-32, ,Defensive rebound by M. Monk,
11:25.0, , ,23-32, ,T. Lyles misses 3-pt jump shot from 25 ft,
11:20.0,Defensive rebound by D. Robinson, ,23-32, , ,
11:07.0,D. Robinson misses 2-pt jump shot from 23 ft, ,23-32, , ,
11:04.0, , ,23-32, ,Defensive rebound by R. Holmes,
11:02.0, , ,23-34,+2,M. Monk makes 2-pt layup from 2 ft (assist by D. Fox),
11:02.0, , ,23-34, ,Shooting foul by G. Vincent (drawn by M. Monk),
11:02.0, , ,23-35,+1,M. Monk makes free throw 1 of 1,
10:38.0,B. Adebayo misses 2-pt jump shot from 9 ft, ,23-35, , ,
10:32.0,Offensive rebound by M. Strus, ,23-35, , ,
10:32.0,M. Strus misses 2-pt layup at rim, ,23-35, , ,
10:31.0, , ,23-35, ,Defensive rebound by M. Monk,
10:26.0, , ,23-38,+3,T. Lyles makes 3-pt jump shot from 23 ft (assist by D. Fox),
10:26.0,Miami full timeout, ,23-38, , ,
10:26.0,T. Herro enters the game for D. Robinson, ,23-38, , ,
10:05.0,T. Herro makes 2-pt jump shot from 6 ft,+2,25-38, , ,
9:44.0, , ,25-38, ,Turnover by T. Lyles (bad pass; steal by C. Martin),
9:44.0, , ,25-38, ,T. Davis enters the game for T. Lyles,
9:38.0,M. Strus makes 3-pt jump shot from 23 ft (assist by G. Vincent),+3,28-38, , ,
9:26.0, , ,28-38, ,M. Monk misses 3-pt jump shot from 25 ft,
9:24.0,Defensive rebound by Team, ,28-38, , ,
9:14.0,Turnover by T. Herro (out of bounds lost ball), ,28-38, , ,
9:14.0, , ,28-38, ,D. Mitchell enters the game for H. Barnes,
9:14.0, , ,28-38, ,K. Murray enters the game for D. Fox,
9:14.0, , ,28-38, ,D. Sabonis enters the game for R. Holmes,
9:05.0, , ,28-38, ,T. Davis misses 3-pt jump shot from 25 ft,
9:02.0,Defensive rebound by M. Strus, ,28-38, , ,
8:54.0,T. Herro misses 2-pt jump shot from 13 ft, ,28-38, , ,
8:51.0, , ,28-38, ,Defensive rebound by D. Mitchell,
8:43.0, , ,28-40,+2,D. Sabonis makes 2-pt layup from 2 ft (assist by M. Monk),
8:34.0,Personal foul by K. Murray (drawn by M. Strus), ,28-40, , ,
8:22.0,T. Herro makes 3-pt jump shot from 26 ft,+3,31-40, , ,
8:07.0, , ,31-40, ,D. Sabonis misses 2-pt jump shot from 19 ft,
8:02.0,Defensive rebound by B. Adebayo, ,31-40, , ,
7:59.0,Shooting foul by D. Sabonis (drawn by B. Adebayo), ,31-40, , ,
7:59.0,B. Adebayo makes free throw 1 of 2,+1,32-40, , ,
7:59.0, , ,32-40, ,K. Huerter enters the game for M. Monk,
7:59.0,B. Adebayo makes free throw 2 of 2,+1,33-40, , ,
7:51.0, , ,33-42,+2,D. Sabonis makes 2-pt dunk from 1 ft (assist by K. Murray),
7:39.0,B. Adebayo makes 2-pt layup from 1 ft,+2,35-42, , ,
7:28.0, , ,35-45,+3,K. Huerter makes 3-pt jump shot from 25 ft,
7:15.0,B. Adebayo makes 2-pt jump shot from 21 ft,+2,37-45, , ,
7:00.0, , ,37-45, ,Turnover by K. Murray (bad pass),
7:00.0,K. Lowry enters the game for G. Vincent, ,37-45, , ,
6:58.0,Jump ball: M. Strus vs. D. Sabonis (B. Adebayo gains possession),
