A,B,C,D,E,F,Event
1st Q
Time,Minnesota,,Score,,Miami,
12:00.0,Jump ball: R. Gobert vs. N. Jović (D. Russell gains possession),
11:45.0,A. Edwards makes 2-pt jump shot from 17 ft (assist by D. Russell),+2,2-0, , ,
11:35.0, , ,2-0, ,Personal foul by D. Russell (drawn by M. Strus),
11:29.0, , ,2-3,+3,M. Strus makes 3-pt jump shot from 26 ft (assist by T. Herro),Lead change
11:16.0,J. McDaniels misses 2-pt jump shot from 6 ft, ,2-3, , ,
11:11.0, , ,2-3, ,Defensive rebound by M. Strus,
11:07.0, , ,2-3, ,T. Herro misses 3-pt jump shot from 26 ft,
11:04.0,Defensive rebound by A. Rivers, ,2-3, , ,
10:53.0,A. Edwards misses 2-pt jump shot from 13 ft, ,2-3, , ,
10:50.0,Offensive rebound by R. Gobert, ,2-3, , ,
10:50.0,Shooting foul by N. Jović (drawn by R. Gobert), ,2-3, , ,
10:50.0,R. Gobert misses free throw 1 of 2, ,2-3, , ,
10:50.0,Offensive rebound by Team, ,2-3, , ,
10:50.0,R. Gobert misses free throw 2 of 2, ,2-3, , ,
10:47.0, , ,2-3, ,Defensive rebound by C. Martin,
10:37.0, , ,2-5,+2,N. Jović makes 2-pt layup from 4 ft (assist by K. Lowry),
10:27.0,D. Russell makes 3-pt jump shot from 25 ft,+3,5-5, , ,Tie
10:12.0, , ,5-5, ,N. Jović misses 3-pt jump shot from 26 ft,
10:09.0,Defensive rebound by A. Rivers, ,5-5, , ,
10:06.0,Turnover by A. Rivers (discontinued dribble), ,5-5, , ,
9:49.0, , ,5-5, ,C. Martin misses 3-pt jump shot from 25 ft,
9:45.0,Defensive rebound by A. Rivers, ,5-5, , ,
9:38.0,A. Edwards makes 3-pt jump shot from 25 ft (assist by A. Rivers),+3,8-5, , ,Lead change
9:31.0, , ,8-5, ,M. Strus misses 3-pt jump shot from 25 ft,
9:27.0,Defensive rebound by R. Gobert, ,8-5, , ,
9:20.0,A. Rivers misses 3-pt jump shot from 23 ft, ,8-5, , ,
9:20.0,Offensive rebound by Team, ,8-5, , ,
9:20.0, , ,8-5, ,Loose ball foul by N. Jović (drawn by R. Gobert),
9:07.0,D. Russell misses 3-pt jump shot from 25 ft, ,8-5, , ,
9:02.0, , ,8-5, ,Defensive rebound by N. Jović,
8:45.0, , ,8-7,+2,T. Herro makes 2-pt jump shot from 7 ft,
8:36.0,Turnover by A. Edwards (bad pass), ,8-7, , ,
8:22.0, , ,8-7, ,C. Martin misses 2-pt jump shot from 8 ft,
8:17.0,Defensive rebound by R. Gobert, ,8-7, , ,
8:11.0,R. Gobert makes 2-pt dunk from 1 ft (assist by J. McDaniels),+2,10-7, , ,
8:02.0, , ,10-9,+2,K. Lowry makes 2-pt jump shot from 12 ft,
7:41.0,R. Gobert misses 2-pt layup from 3 ft, ,10-9, , ,
7:38.0, , ,10-9, ,Defensive rebound by M. Strus,
7:32.0, , ,10-9, ,K. Lowry misses 2-pt jump shot from 6 ft (block by J. McDaniels),
7:31.0,Defensive rebound by R. Gobert, ,10-9, , ,
