A,B,C,D,E,F,Event
1st Q
Time,New Orleans,,Score,,Miami,
12:00.0,Jump ball: J. Valančiūnas vs. B. Adebayo (J. Butler gains possession),
11:38.0, , ,0-0, ,Turnover by K. Lowry (bad pass; steal by T. Murphy),
11:16.0,J. Valančiūnas makes 2-pt hook shot from 6 ft,+2,2-0, , ,
11:02.0, , ,2-0, ,C. Martin misses 3-pt jump shot from 23 ft,
10:59.0,Defensive rebound by D. Daniels, ,2-0, , ,
10:57.0,Turnover by D. Daniels (lost ball; steal by J. Butler), ,2-0, , ,
10:49.0, , ,2-2,+2,B. Adebayo makes 2-pt jump shot from 7 ft,Tie
10:33.0,T. Murphy makes 3-pt jump shot from 23 ft (assist by C. McCollum),+3,5-2, , ,
10:17.0, , ,5-2, ,T. Herro misses 2-pt jump shot from 23 ft,
10:12.0,Defensive rebound by D. Daniels, ,5-2, , ,
10:07.0,J. Valančiūnas misses 2-pt jump shot from 17 ft, ,5-2, , ,
10:03.0, , ,5-2, ,Defensive rebound by C. Martin,
9:50.0, , ,5-2, ,B. Adebayo misses 2-pt dunk from 2 ft (block by J. Valančiūnas),
9:48.0,Defensive rebound by J. Valančiūnas, ,5-2, , ,
9:39.0,D. Daniels misses 3-pt jump shot from 26 ft, ,5-2, , ,
9:36.0, , ,5-2, ,Defensive rebound by K. Lowry,
9:18.0, , ,5-2, ,C. Martin misses 3-pt jump shot from 26 ft,
9:14.0, , ,5-2, ,Offensive rebound by T. Herro,
9:12.0, , ,5-2, ,T. Herro misses 2-pt jump shot from 10 ft,
9:09.0,Defensive rebound by J. Valančiūnas, ,5-2, , ,
8:55.0,J. Valančiūnas makes 2-pt dunk from 2 ft (assist by D. Daniels),+2,7-2, , ,
8:37.0, , ,7-2, ,Shooting foul by J. Valančiūnas (drawn by C. Martin),
8:37.0, , ,7-3,+1,C. Martin makes free throw 1 of 2,
8:37.0, , ,7-4,+1,C. Martin makes free throw 2 of 2,
8:27.0,Turnover by C. McCollum (lost ball; steal by K. Lowry), ,7-4, , ,
8:26.0, , ,7-4, ,Turnover by K. Lowry (bad pass),
8:25.0, , ,7-4, ,Loose ball foul by J. Butler (drawn by H. Jones),
8:11.0,J. Valančiūnas makes 2-pt jump shot from 12 ft (assist by D. Daniels),+2,9-4, , ,
7:55.0, , ,9-4, ,Turnover by J. Butler (bad pass; steal by H. Jones),
7:51.0,H. Jones makes 2-pt layup from 1 ft (assist by D. Daniels),+2,11-4, , ,
7:38.0, , ,11-4, ,Shooting foul by J. Valančiūnas (drawn by B. Adebayo),
7:38.0, , ,11-5,+1,B. Adebayo makes free throw 1 of 2,
7:38.0,L. Nance enters the game for J. Valančiūnas, ,11-5, , ,
