A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,New York,
12:00.0,Jump ball: B. Adebayo vs. J. Sims (T. Herro gains possession),
11:30.0,J. Butler makes 2-pt jump shot from 10 ft,+2,2-0, , ,
11:06.0, , ,2-2,+2,R. Barrett makes 2-pt jump shot from 9 ft (assist by J. Randle),Tie
10:53.0,T. Herro misses 2-pt jump shot from 21 ft, ,2-2, , ,
10:51.0, , ,2-2, ,Defensive rebound by I. Quickley,
10:47.0, , ,2-2, ,Personal foul by K. Lowry (drawn by R. Barrett),
10:35.0, , ,2-5,+3,J. Randle makes 3-pt jump shot from 23 ft (assist by R. Barrett),Lead change
10:14.0,B. Adebayo makes 2-pt jump shot from 16 ft (assist by T. Herro),+2,4-5, , ,
9:51.0, , ,4-8,+3,J. Randle makes 3-pt jump shot from 26 ft (assist by R. Barrett),
9:34.0,Turnover by J. Butler (bad pass; steal by J. Randle), ,4-8, , ,
9:16.0, , ,4-11,+3,I. Quickley makes 3-pt jump shot from 24 ft (assist by J. Randle),
9:05.0,Shooting foul by R. Barrett (drawn by T. Herro), ,4-11, , ,
9:05.0,T. Herro makes free throw 1 of 2,+1,5-11, , ,
9:05.0,T. Herro misses free throw 2 of 2, ,5-11, , ,
9:03.0, , ,5-11, ,Defensive rebound by J. Randle,
8:58.0, , ,5-11, ,J. Randle misses 3-pt jump shot from 26 ft,
8:56.0,Defensive rebound by B. Adebayo, ,5-11, , ,
8:43.0,C. Martin makes 2-pt jump shot from 4 ft (assist by J. Butler),+2,7-11, , ,
8:13.0, , ,7-14,+3,J. Randle makes 3-pt jump shot from 24 ft (assist by I. Quickley),
8:03.0,Shooting foul by J. Sims (drawn by B. Adebayo), ,7-14, , ,
8:03.0,B. Adebayo makes free throw 1 of 2,+1,8-14, , ,
8:03.0,B. Adebayo misses free throw 2 of 2, ,8-14, , ,
8:02.0, , ,8-14, ,Defensive rebound by J. Randle,
7:48.0, , ,8-14, ,J. Randle misses 2-pt jump shot from 15 ft,
7:48.0, , ,8-14, ,Offensive rebound by J. Sims,
7:42.0, , ,8-16,+2,I. Quickley makes 2-pt layup at rim (assist by J. Sims),
7:40.0,Miami full timeout, ,8-16, , ,
7:28.0,Personal foul by J. Sims (drawn by B. Adebayo), ,8-16, , ,
7:28.0, , ,8-16, ,I. Hartenstein enters the game for J. Sims,
7:22.0,Turnover by J. Butler (lost ball; steal by J. Randle), ,8-16, , ,
7:02.0, , ,8-18,+2,R. Barrett makes 2-pt layup at rim,
6:46.0,B. Adebayo misses 2-pt jump shot from 5 ft, ,8-18, , ,
6:46.0,Offensive rebound by J. Butler, ,8-18, , ,
6:42.0,T. Herro makes 3-pt jump shot from 23 ft (assist by J. Butler),+3,11-18, , ,
6:25.0, , ,11-18, ,R. Barrett misses 3-pt jump shot from 24 ft,
6:23.0, , ,11-18, ,Offensive rebound by Q. Grimes,
6:19.0, , ,11-18, ,I. Quickley misses 3-pt jump shot from 25 ft,
6:17.0,Defensive rebound by Team, ,11-18, , ,
6:04.0,C. Martin misses 2-pt jump shot from 21 ft, ,11-18, , ,
6:02.0, , ,11-18, ,Defensive rebound by I. Quickley,
5:51.0, , ,11-18, ,J. Randle misses 2-pt jump shot from 16 ft,
5:49.0,Defensive rebound by T. Herro, ,11-18, , ,
5:40.0,Turnover by T. Herro (bad pass; steal by J. Randle), ,11-18, , ,
5:35.0, , ,11-18, ,J. Randle misses 2-pt dunk from 2 ft (block by C. Martin),
5:33.0,Defensive rebound by C. Martin, ,11-18, , ,
5:26.0,K. Lowry misses 3-pt jump shot from 25 ft, ,11-18, , ,
5:25.0, , ,11-18, ,Defensive rebound by R. Barrett,
5:22.0, , ,11-18, ,Shooting foul by T. Herro (drawn by J. Randle),
5:22.0,U. Haslem enters the game for B. Adebayo, ,11-18, , ,
5:22.0,M. Strus enters the game for T. Herro, ,11-18, , ,
5:22.0, , ,11-19,+1,J. Randle makes free throw 1 of 2,
5:22.0, , ,11-20,+1,J. Randle makes free throw 2 of 2,
5:05.0,J. Butler misses 2-pt jump shot from 4 ft, ,11-20, , ,
5:03.0, , ,11-20, ,Defensive rebound by I. Hartenstein,
4:59.0, , ,11-20, ,R. Barrett misses 3-pt jump shot from 23 ft,
4:57.0,Defensive rebound by U. Haslem, ,11-20, , ,
4:45.0,J. Butler misses 2-pt jump shot from 3 ft, ,11-20, , ,
4:43.0, , ,11-20, ,Defensive rebound by I. Hartenstein,
4:37.0, , ,11-22,+2,Q. Grimes makes 2-pt layup from 1 ft (assist by J. Randle),
4:21.0,K. Lowry misses 3-pt jump shot from 26 ft, ,11-22, , ,
4:20.0, , ,11-22, ,Defensive rebound by R. Barrett,
4:08.0, , ,11-22, ,Offensive foul by J. Randle (drawn by U. Haslem),
4:08.0, , ,11-22, ,Turnover by J. Randle (offensive foul),
4:08.0,H. Highsmith enters the game for C. Martin, ,11-22, , ,
4:08.0, , ,11-22, ,E. Fournier enters the game for R. Barrett,
3:48.0,M. Strus misses 2-pt jump shot from 3 ft, ,11-22, , ,
3:46.0, , ,11-22, ,Defensive rebound by I. Hartenstein,
3:44.0, , ,11-22, ,Turnover by I. Hartenstein (bad pass; steal by J. Butler),
3:43.0,Shooting foul by I. Hartenstein (drawn by M. Strus), ,11-22, , ,
3:43.0,M. Strus makes free throw 1 of 2,+1,12-22, , ,
3:43.0,M. Strus makes free throw 2 of 2,+1,13-22, , ,
3:30.0, , ,13-22, ,Q. Grimes misses 2-pt layup from 1 ft,
3:28.0, , ,13-22, ,Offensive rebound by I. Hartenstein,
3:28.0, , ,13-24,+2,I. Hartenstein makes 2-pt layup at rim,
3:15.0,K. Lowry misses 3-pt jump shot from 25 ft, ,13-24, , ,
3:13.0, , ,13-24, ,Defensive rebound by I. Quickley,
3:06.0, , ,13-24, ,Shooting foul by H. Highsmith (drawn by J. Randle),
3:06.0,G. Vincent enters the game for K. Lowry, ,13-24, , ,
3:06.0, , ,13-25,+1,J. Randle makes free throw 1 of 2,
3:06.0, , ,13-25, ,J. Randle misses free throw 2 of 2,
3:04.0,Defensive rebound by H. Highsmith, ,13-25, , ,
2:57.0,Turnover by G. Vincent (lost ball; steal by I. Hartenstein), ,13-25, , ,
2:48.0, , ,13-25, ,Turnover by J. Randle (lost ball; steal by J. Butler),
2:45.0,J. Butler misses 2-pt layup at rim, ,13-25, , ,
2:43.0,Offensive rebound by H. Highsmith, ,13-25, , ,
2:43.0,H. Highsmith makes 2-pt dunk at rim,+2,15-25, , ,
2:35.0, , ,15-28,+3,Q. Grimes makes 3-pt jump shot from 23 ft (assist by E. Fournier),
2:13.0,J. Butler makes 2-pt layup from 1 ft,+2,17-28, , ,
1:56.0, , ,17-28, ,Q. Grimes misses 3-pt jump shot from 26 ft,
1:55.0,Defensive rebound by G. Vincent, ,17-28, , ,
1:45.0,G. Vincent makes 3-pt jump shot from 25 ft,+3,20-28, , ,
1:35.0, , ,20-28, ,New York full timeout,
1:35.0,B. Adebayo enters the game for J. Butler, ,20-28, , ,
1:35.0,T. Herro enters the game for U. Haslem, ,20-28, , ,
1:35.0, , ,20-28, ,R. Barrett enters the game for Q. Grimes,
1:35.0, , ,20-28, ,O. Toppin enters the game for J. Randle,
1:19.0, , ,20-28, ,E. Fournier misses 3-pt jump shot from 23 ft,
1:17.0,Defensive rebound by M. Strus, ,20-28, , ,
1:07.0,T. Herro makes 2-pt jump shot from 3 ft (assist by G. Vincent),+2,22-28, , ,
0:57.0, , ,22-28, ,I. Quickley misses 3-pt jump shot from 24 ft,
0:55.0,Defensive rebound by T. Herro, ,22-28, , ,
0:45.0,T. Herro misses 2-pt jump shot from 18 ft, ,22-28, , ,
0:43.0, , ,22-28, ,Defensive rebound by O. Toppin,
0:31.0, , ,22-28, ,Offensive foul by I. Hartenstein (drawn by G. Vincent),
0:31.0, , ,22-28, ,Turnover by I. Hartenstein (offensive foul),
0:19.0,Offensive foul by G. Vincent (drawn by R. Barrett), ,22-28, , ,
0:19.0,Turnover by G. Vincent (offensive foul), ,22-28, , ,
0:00.0, , ,22-28, ,R. Barrett misses 3-pt jump shot from 27 ft,
0:00.0, , ,22-28, ,Offensive rebound by Team,
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,New York,
12:00.0,Start of 2nd quarter,
11:41.0, , ,22-28, ,I. Hartenstein misses 2-pt jump shot from 8 ft,
11:40.0, , ,22-28, ,Offensive rebound by I. Hartenstein,
11:39.0, , ,22-28, ,I. Hartenstein misses 2-pt layup from 2 ft,
11:38.0,Defensive rebound by B. Adebayo, ,22-28, , ,
11:21.0,M. Strus makes 3-pt jump shot from 23 ft (assist by B. Adebayo),+3,25-28, , ,
11:16.0, , ,25-28, ,Def 3 sec tech foul by Team,
11:16.0, , ,25-29,+1,R. Barrett makes technical free throw,
11:08.0, , ,25-29, ,O. Toppin misses 3-pt jump shot from 25 ft,
11:04.0, , ,25-29, ,Offensive rebound by I. Hartenstein,
11:02.0, , ,25-29, ,O. Toppin misses 3-pt jump shot from 26 ft,
10:57.0,Defensive rebound by B. Adebayo, ,25-29, , ,
10:52.0,Shooting foul by O. Toppin (drawn by B. Adebayo), ,25-29, , ,
10:52.0,B. Adebayo makes free throw 1 of 2,+1,26-29, , ,
10:52.0,B. Adebayo makes free throw 2 of 2,+1,27-29, , ,
10:44.0, , ,27-29, ,R. Barrett misses 2-pt layup from 2 ft,
10:43.0, , ,27-29, ,Offensive rebound by R. Barrett,
10:43.0, , ,27-29, ,Shooting foul by B. Adebayo (drawn by R. Barrett),
10:43.0, , ,27-29, ,R. Barrett misses free throw 1 of 2,
10:43.0, , ,27-29, ,Offensive rebound by Team,
10:43.0, , ,27-30,+1,R. Barrett makes free throw 2 of 2,
10:33.0,T. Herro misses 3-pt jump shot from 28 ft, ,27-30, , ,
10:31.0, , ,27-30, ,Defensive rebound by E. Fournier,
10:14.0, , ,27-30, ,R. Barrett misses 2-pt layup from 2 ft (block by B. Adebayo),
10:13.0, , ,27-30, ,Offensive rebound by Team,
10:11.0, , ,27-30, ,E. Fournier misses 3-pt jump shot from 25 ft,
10:10.0, , ,27-30, ,Offensive rebound by Team,
10:09.0, , ,27-30, ,Turnover by Team (shot clock),
9:55.0,B. Adebayo makes 2-pt jump shot from 9 ft,+2,29-30, , ,
9:40.0, , ,29-32,+2,R. Barrett makes 2-pt jump shot from 7 ft (assist by M. McBride),
9:26.0,G. Vincent misses 3-pt jump shot from 23 ft, ,29-32, , ,
9:24.0,Offensive rebound by H. Highsmith, ,29-32, , ,
9:21.0,H. Highsmith makes 2-pt layup from 2 ft,+2,31-32, , ,
9:04.0, , ,31-32, ,R. Barrett misses 3-pt jump shot from 25 ft,
9:02.0,Defensive rebound by Team, ,31-32, , ,
8:48.0,B. Adebayo makes 2-pt dunk at rim,+2,33-32, , ,Lead change
8:48.0,Shooting foul by E. Fournier (drawn by B. Adebayo), ,33-32, , ,
8:48.0, , ,33-32, ,I. Quickley enters the game for M. McBride,
8:48.0,B. Adebayo makes free throw 1 of 1,+1,34-32, , ,
8:32.0, , ,34-32, ,R. Barrett misses 2-pt jump shot from 12 ft,
8:30.0, , ,34-32, ,Offensive rebound by R. Barrett,
