A,B,C,D,E,F,Event
1st Q
Time,Denver,,Score,,Miami,
12:00.0,Jump ball: N. Jokić vs. B. Adebayo (J. Butler gains possession),
11:41.0, , ,0-3,+3,M. Strus makes 3-pt jump shot from 26 ft (assist by J. Butler),
11:19.0,N. Jokić makes 2-pt layup from 5 ft,+2,2-3, , ,
11:08.0, , ,2-3, ,B. Adebayo misses 2-pt jump shot from 10 ft,
11:07.0, , ,2-3, ,Offensive rebound by Team,
11:03.0, , ,2-6,+3,G. Vincent makes 3-pt jump shot from 25 ft (assist by J. Butler),
10:39.0,M. Porter makes 3-pt jump shot from 25 ft,+3,5-6, , ,
10:27.0, , ,5-6, ,B. Adebayo misses 2-pt jump shot from 13 ft,
10:23.0,Defensive rebound by K. Caldwell-Pope, ,5-6, , ,
10:17.0,V. Čančar makes 2-pt layup from 4 ft (assist by K. Caldwell-Pope),+2,7-6, , ,Lead change
9:55.0, , ,7-6, ,G. Vincent misses 3-pt jump shot from 24 ft,
9:52.0,Defensive rebound by M. Porter, ,7-6, , ,
9:36.0,Turnover by V. Čančar (bad pass), ,7-6, , ,
9:23.0, , ,7-8,+2,B. Adebayo makes 2-pt jump shot from 11 ft (assist by G. Vincent),Lead change
9:03.0,K. Caldwell-Pope makes 2-pt jump shot from 16 ft (assist by N. Jokić),+2,9-8, , ,Lead change
8:50.0, , ,9-8, ,B. Adebayo misses 2-pt jump shot from 6 ft,
8:45.0, , ,9-8, ,Offensive rebound by J. Butler,
8:45.0, , ,9-8, ,J. Butler misses 2-pt layup at rim,
8:45.0, , ,9-8, ,Offensive rebound by J. Butler,
8:41.0, , ,9-10,+2,J. Butler makes 2-pt layup at rim,Lead change
8:29.0,V. Čančar makes 2-pt layup from 4 ft (assist by N. Jokić),+2,11-10, , ,Lead change
8:18.0, , ,11-10, ,G. Vincent misses 3-pt jump shot from 26 ft,
8:15.0,Defensive rebound by V. Čančar, ,11-10, , ,
7:57.0,N. Jokić makes 2-pt layup from 3 ft (assist by V. Čančar),+2,13-10, , ,
7:49.0, , ,13-10, ,J. Butler misses 2-pt jump shot from 6 ft (block by K. Caldwell-Pope),
7:47.0, , ,13-10, ,Offensive rebound by J. Butler,
7:33.0, , ,13-12,+2,J. Butler makes 2-pt layup from 2 ft (assist by G. Vincent),
7:16.0,B. Brown misses 3-pt jump shot from 23 ft, ,13-12, , ,
7:11.0,Offensive rebound by M. Porter, ,13-12, , ,
