A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Cleveland,
12:00.0,Jump ball: B. Adebayo vs. J. Allen (M. Strus gains possession),
11:47.0,Turnover by K. Lowry (bad pass; steal by D. Mitchell), ,0-0, , ,
11:35.0, , ,0-0, ,Turnover by E. Mobley (out of bounds lost ball),
11:16.0,B. Adebayo makes 2-pt jump shot from 15 ft (assist by N. Jović),+2,2-0, , ,
10:52.0, , ,2-0, ,D. Garland misses 3-pt jump shot from 25 ft,
10:52.0, , ,2-0, ,Offensive rebound by Team,
10:52.0,Loose ball foul by N. Jović (drawn by L. Stevens), ,2-0, , ,
10:48.0, , ,2-0, ,Turnover by J. Allen (traveling),
10:35.0,B. Adebayo misses 2-pt jump shot from 11 ft, ,2-0, , ,
10:34.0,Offensive rebound by N. Jović, ,2-0, , ,
10:34.0,Personal foul by D. Mitchell (drawn by B. Adebayo), ,2-0, , ,
10:30.0,K. Lowry misses 3-pt jump shot from 27 ft, ,2-0, , ,
10:24.0,Offensive rebound by C. Martin, ,2-0, , ,
10:24.0,Turnover by K. Lowry (traveling), ,2-0, , ,
10:24.0,Violation by Team (delay of game), ,2-0, , ,
10:11.0, , ,2-2,+2,J. Allen makes 2-pt layup from 2 ft (assist by D. Garland),Tie
10:02.0,B. Adebayo misses 2-pt jump shot from 14 ft, ,2-2, , ,
10:02.0, , ,2-2, ,Defensive rebound by J. Allen,
9:50.0, , ,2-4,+2,D. Garland makes 2-pt jump shot from 11 ft,Lead change
9:41.0,B. Adebayo makes 2-pt jump shot from 15 ft (assist by K. Lowry),+2,4-4, , ,Tie
9:24.0, , ,4-6,+2,L. Stevens makes 2-pt jump shot from 14 ft (assist by D. Garland),
9:06.0,N. Jović misses 3-pt jump shot from 33 ft, ,4-6, , ,
9:02.0, , ,4-6, ,Defensive rebound by D. Mitchell,
8:56.0, , ,4-6, ,D. Mitchell misses 2-pt jump shot from 14 ft (block by B. Adebayo),
8:55.0, , ,4-6, ,Offensive rebound by L. Stevens,
8:55.0, , ,4-6, ,Turnover by L. Stevens (step out of bounds),
8:43.0,M. Strus makes 3-pt jump shot from 25 ft,+3,7-6, , ,Lead change
8:32.0, , ,7-6, ,D. Mitchell misses 3-pt jump shot from 26 ft,
8:29.0,Defensive rebound by B. Adebayo, ,7-6, , ,
8:17.0,K. Lowry misses 3-pt jump shot from 26 ft, ,7-6, , ,
8:14.0, , ,7-6, ,Defensive rebound by L. Stevens,
8:05.0, , ,7-6, ,J. Allen misses 2-pt layup from 3 ft (block by K. Lowry),
8:05.0,Defensive rebound by Team, ,7-6, , ,
8:05.0, , ,7-6, ,Loose ball foul by E. Mobley (drawn by K. Lowry),
7:54.0,B. Adebayo makes 2-pt dunk at rim (assist by M. Strus),+2,9-6, , ,
7:38.0, , ,9-8,+2,J. Allen makes 2-pt dunk from 1 ft (assist by E. Mobley),
7:14.0,N. Jović makes 2-pt hook shot from 12 ft,+2,11-8, , ,
7:01.0, , ,11-8, ,Turnover by E. Mobley (traveling),
6:46.0,Shooting foul by J. Allen (drawn by B. Adebayo), ,11-8, , ,
6:46.0, , ,11-8, ,Cleveland full timeout,
6:46.0, , ,11-8, ,C. LeVert enters the game for D. Garland,
6:46.0, , ,11-8, ,C. Osman enters the game for L. Stevens,
6:46.0,B. Adebayo makes free throw 1 of 2,+1,12-8, , ,
6:46.0,B. Adebayo makes free throw 2 of 2,+1,13-8, , ,
6:29.0, , ,13-8, ,D. Mitchell misses 3-pt jump shot from 26 ft,
6:26.0,Defensive rebound by N. Jović, ,13-8, , ,
6:24.0,Shooting foul by C. LeVert (drawn by K. Lowry), ,13-8, , ,
6:24.0,K. Lowry makes free throw 1 of 2,+1,14-8, , ,
6:24.0,K. Lowry makes free throw 2 of 2,+1,15-8, , ,
6:07.0, , ,15-8, ,C. LeVert misses 3-pt jump shot from 26 ft,
6:04.0,Defensive rebound by K. Lowry, ,15-8, , ,
5:52.0,B. Adebayo makes 2-pt jump shot from 11 ft,+2,17-8, , ,
5:40.0, , ,17-10,+2,E. Mobley makes 2-pt dunk from 1 ft (assist by D. Mitchell),
5:24.0,M. Strus misses 2-pt jump shot from 10 ft, ,17-10, , ,
5:22.0, , ,17-10, ,Defensive rebound by C. LeVert,
5:20.0, , ,17-10, ,Shooting foul by K. Lowry (drawn by D. Mitchell),
5:20.0, , ,17-10, ,D. Mitchell misses free throw 1 of 2,
5:20.0, , ,17-10, ,Offensive rebound by Team,
5:20.0,H. Highsmith enters the game for C. Martin, ,17-10, , ,
5:20.0, , ,17-10, ,I. Okoro enters the game for E. Mobley,
5:20.0, , ,17-11,+1,D. Mitchell makes free throw 2 of 2,
5:09.0,B. Adebayo misses 2-pt jump shot from 9 ft, ,17-11, , ,
5:06.0, , ,17-11, ,Defensive rebound by C. LeVert,
5:01.0, , ,17-11, ,C. Osman misses 2-pt layup from 4 ft,
4:58.0, , ,17-11, ,Offensive rebound by C. Osman,
4:56.0, , ,17-11, ,C. Osman misses 3-pt jump shot from 24 ft,
4:53.0,Defensive rebound by B. Adebayo, ,17-11, , ,
4:48.0,M. Strus misses 3-pt jump shot from 25 ft, ,17-11, , ,
4:44.0, , ,17-11, ,Defensive rebound by C. Osman,
4:39.0,Violation by Team (kicked ball), ,17-11, , ,
4:39.0,D. Dedmon enters the game for B. Adebayo, ,17-11, , ,
4:39.0,D. Robinson enters the game for M. Strus, ,17-11, , ,
4:39.0, , ,17-11, ,D. Garland enters the game for D. Mitchell,
4:33.0, , ,17-11, ,Turnover by D. Garland (traveling),
4:23.0,Turnover by K. Lowry (bad pass), ,17-11, , ,
4:16.0, , ,17-11, ,C. Osman misses 3-pt jump shot from 27 ft,
4:11.0,Defensive rebound by K. Lowry, ,17-11, , ,
4:02.0,D. Dedmon makes 2-pt hook shot from 8 ft (assist by N. Jović),+2,19-11, , ,
3:56.0, , ,19-13,+2,I. Okoro makes 2-pt layup from 1 ft (assist by D. Garland),
3:56.0,J. Cain enters the game for N. Jović, ,19-13, , ,
3:56.0, , ,19-13, ,E. Mobley enters the game for J. Allen,
3:39.0,H. Highsmith misses 3-pt jump shot from 22 ft, ,19-13, , ,
3:36.0, , ,19-13, ,Defensive rebound by D. Garland,
3:31.0, , ,19-13, ,D. Garland misses 2-pt layup from 2 ft (block by D. Dedmon),
3:27.0,Defensive rebound by D. Dedmon, ,19-13, , ,
3:22.0,D. Dedmon misses 3-pt jump shot from 27 ft, ,19-13, , ,
3:19.0, , ,19-13, ,Defensive rebound by E. Mobley,
3:03.0, , ,19-16,+3,D. Garland makes 3-pt jump shot from 26 ft (assist by C. LeVert),
2:53.0,Personal foul by I. Okoro (drawn by D. Dedmon), ,19-16, , ,
2:53.0,Miami full timeout, ,19-16, , ,
2:53.0,D. Dedmon makes free throw 1 of 2,+1,20-16, , ,
2:53.0,D. Dedmon makes free throw 2 of 2,+1,21-16, , ,
2:43.0, , ,21-16, ,Personal foul by J. Cain (drawn by D. Garland),
2:35.0, , ,21-16, ,C. LeVert misses 3-pt jump shot from 26 ft,
2:32.0, , ,21-16, ,Offensive rebound by C. Osman,
2:28.0, , ,21-19,+3,I. Okoro makes 3-pt jump shot from 24 ft (assist by C. Osman),
2:15.0,J. Cain misses 2-pt layup from 2 ft (block by C. Osman), ,21-19, , ,
2:13.0,Offensive rebound by D. Dedmon, ,21-19, , ,
2:12.0,D. Dedmon misses 2-pt layup from 2 ft, ,21-19, , ,
2:11.0,Offensive rebound by J. Cain, ,21-19, , ,
2:10.0,J. Cain makes 2-pt layup at rim,+2,23-19, , ,
1:57.0, , ,23-19, ,E. Mobley misses 2-pt hook shot from 4 ft,
1:57.0, , ,23-19, ,Offensive rebound by E. Mobley,
1:49.0, , ,23-19, ,D. Garland misses 3-pt jump shot from 23 ft,
1:46.0,Defensive rebound by D. Dedmon, ,23-19, , ,
1:41.0,Shooting foul by C. Osman (drawn by K. Lowry), ,23-19, , ,
1:41.0,K. Lowry makes free throw 1 of 2,+1,24-19, , ,
1:41.0,K. Lowry makes free throw 2 of 2,+1,25-19, , ,
1:27.0, , ,25-21,+2,E. Mobley makes 2-pt jump shot from 16 ft (assist by D. Garland),
1:21.0,Turnover by D. Dedmon (traveling), ,25-21, , ,
1:21.0,C. Martin enters the game for J. Cain, ,25-21, , ,
1:21.0,M. Strus enters the game for K. Lowry, ,25-21, , ,
1:05.0, , ,25-24,+3,C. Osman makes 3-pt jump shot from 25 ft (assist by I. Okoro),
0:53.0,Turnover by D. Robinson (bad pass), ,25-24, , ,
0:48.0, , ,25-24, ,Shooting foul by H. Highsmith (drawn by D. Garland),
0:48.0, , ,25-25,+1,D. Garland makes free throw 1 of 2,Tie
0:48.0,B. Adebayo enters the game for D. Dedmon, ,25-25, , ,
0:48.0, , ,25-26,+1,D. Garland makes free throw 2 of 2,Lead change
0:33.0,C. Martin makes 2-pt layup from 2 ft (assist by B. Adebayo),+2,27-26, , ,Lead change
0:16.0, , ,27-26, ,C. Osman misses 2-pt jump shot from 7 ft,
0:13.0, , ,27-26, ,Offensive rebound by C. Osman,
0:11.0, , ,27-26, ,C. LeVert misses 3-pt jump shot from 25 ft,
0:09.0, , ,27-26, ,Offensive rebound by C. Osman,
0:01.0, , ,27-28,+2,E. Mobley makes 2-pt jump shot from 9 ft (assist by D. Garland),Lead change
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Cleveland,
12:00.0,Start of 2nd quarter,
11:46.0, , ,27-28, ,C. Osman misses 3-pt jump shot from 25 ft,
11:43.0,Defensive rebound by H. Highsmith, ,27-28, , ,
11:35.0,D. Robinson makes 3-pt jump shot from 26 ft (assist by B. Adebayo),+3,30-28, , ,Lead change
11:24.0, , ,30-28, ,Shooting foul by C. Martin (drawn by D. Garland),
11:24.0, , ,30-29,+1,D. Garland makes free throw 1 of 2,
11:24.0, , ,30-30,+1,D. Garland makes free throw 2 of 2,Tie
11:06.0,C. Martin misses 3-pt jump shot from 25 ft, ,30-30, , ,
11:03.0, , ,30-30, ,Defensive rebound by C. Osman,
10:57.0, , ,30-30, ,Shooting foul by C. Martin (drawn by I. Okoro),
10:57.0, , ,30-30, ,I. Okoro misses free throw 1 of 2,
10:57.0, , ,30-30, ,Offensive rebound by Team,
10:57.0, , ,30-31,+1,I. Okoro makes free throw 2 of 2,Lead change
10:38.0,Personal foul by D. Garland (drawn by C. Martin), ,30-31, , ,
10:23.0,M. Strus misses 2-pt layup from 3 ft, ,30-31, , ,
10:19.0, , ,30-31, ,Defensive rebound by C. LeVert,
10:12.0, , ,30-31, ,Personal foul by M. Strus (drawn by E. Mobley),
10:12.0,K. Lowry enters the game for C. Martin, ,30-31, , ,
10:02.0, , ,30-31, ,C. Osman misses 3-pt jump shot from 27 ft,
10:00.0, , ,30-31, ,Offensive rebound by C. LeVert,
9:51.0, , ,30-31, ,Turnover by D. Garland (lost ball; steal by H. Highsmith),
9:43.0,Personal foul by C. LeVert (drawn by H. Highsmith), ,30-31, , ,
9:37.0,K. Lowry misses 3-pt jump shot from 26 ft, ,30-31, , ,
9:35.0,Offensive rebound by Team, ,30-31, , ,
9:35.0, , ,30-31, ,Loose ball foul by D. Garland (drawn by K. Lowry),
9:28.0,Turnover by K. Lowry (bad pass; steal by C. LeVert), ,30-31, , ,
9:18.0, , ,30-31, ,D. Garland misses 2-pt jump shot from 9 ft,
9:16.0, , ,30-31, ,Offensive rebound by E. Mobley,
9:16.0, , ,30-31, ,E. Mobley misses 2-pt layup at rim,
9:15.0, , ,30-31, ,Offensive rebound by E. Mobley,
9:15.0, , ,30-33,+2,E. Mobley makes 2-pt dunk at rim,
8:47.0,H. Highsmith misses 2-pt jump shot from 14 ft, ,30-33, , ,
8:45.0, , ,30-33, ,Defensive rebound by C. LeVert,
8:43.0, , ,30-35,+2,I. Okoro makes 2-pt layup at rim (assist by C. LeVert),
8:43.0, , ,30-35, ,Shooting foul by D. Robinson (drawn by I. Okoro),
8:43.0, , ,30-36,+1,I. Okoro makes free throw 1 of 1,
8:32.0,M. Strus misses 2-pt layup from 2 ft, ,30-36, , ,
8:30.0, , ,30-36, ,Defensive rebound by E. Mobley,
8:27.0, , ,30-38,+2,E. Mobley makes 2-pt dunk from 2 ft (assist by C. LeVert),
8:27.0,Miami full timeout, ,30-38, , ,
8:27.0, , ,30-38, ,D. Mitchell enters the game for D. Garland,
8:10.0,B. Adebayo misses 2-pt hook shot from 6 ft, ,30-38, , ,
8:07.0, , ,30-38, ,Defensive rebound by E. Mobley,
7:55.0, , ,30-40,+2,C. Osman makes 2-pt layup from 1 ft (assist by E. Mobley),
7:49.0,Personal foul by D. Mitchell (drawn by K. Lowry), ,30-40, , ,
7:49.0,N. Jović enters the game for H. Highsmith, ,30-40, , ,
7:49.0,C. Martin enters the game for D. Robinson, ,30-40, , ,
7:49.0, , ,30-40, ,J. Allen enters the game for E. Mobley,
7:35.0,M. Strus misses 3-pt jump shot from 25 ft, ,30-40, , ,
