A,B,C,D,E,F,Event
1st Q
Time,Golden State,,Score,,Miami,
12:00.0,Jump ball: K. Looney vs. B. Adebayo (J. Butler gains possession),
11:41.0, , ,0-0, ,Turnover by K. Lowry (lost ball; steal by S. Curry),
11:28.0,A. Wiggins makes 3-pt jump shot from 24 ft (assist by S. Curry),+3,3-0, , ,
11:05.0, , ,3-3,+3,C. Martin makes 3-pt jump shot from 25 ft (assist by J. Butler),Tie
10:43.0,Turnover by K. Thompson (bad pass), ,3-3, , ,
10:27.0, , ,3-3, ,Personal foul by K. Looney (drawn by C. Martin),
10:11.0, , ,3-3, ,C. Martin misses 2-pt jump shot from 18 ft,
10:08.0,Defensive rebound by A. Wiggins, ,3-3, , ,
10:01.0,S. Curry makes 3-pt jump shot from 23 ft (assist by A. Wiggins),+3,6-3, , ,
9:45.0, , ,6-3, ,B. Adebayo misses 2-pt jump shot from 11 ft,
9:41.0,Defensive rebound by D. Green, ,6-3, , ,
9:38.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),+2,8-3, , ,
9:24.0, , ,8-3, ,Personal foul by D. Green (drawn by B. Adebayo),
9:11.0, , ,8-3, ,T. Herro misses 2-pt hook shot from 6 ft (block by A. Wiggins),
9:07.0,Defensive rebound by S. Curry, ,8-3, , ,
9:04.0,Turnover by S. Curry (bad pass; steal by T. Herro), ,8-3, , ,
8:57.0, , ,8-3, ,B. Adebayo misses 2-pt layup from 1 ft,
8:53.0,Defensive rebound by K. Looney, ,8-3, , ,
8:50.0,A. Wiggins misses 2-pt layup from 2 ft, ,8-3, , ,
8:46.0, , ,8-3, ,Defensive rebound by C. Martin,
8:39.0, , ,8-5,+2,B. Adebayo makes 2-pt jump shot from 6 ft (assist by K. Lowry),
8:17.0,A. Wiggins makes 3-pt jump shot from 27 ft (assist by K. Thompson),+3,11-5, , ,
7:54.0, , ,11-5, ,J. Butler misses 3-pt jump shot from 26 ft,
7:51.0, , ,11-5, ,Offensive rebound by C. Martin,
7:49.0, , ,11-5, ,Shooting foul by K. Looney (drawn by J. Butler),
7:49.0, , ,11-6,+1,J. Butler makes free throw 1 of 2,
7:49.0, , ,11-7,+1,J. Butler makes free throw 2 of 2,
7:38.0,K. Thompson misses 2-pt jump shot from 16 ft (block by T. Herro), ,11-7, , ,
7:38.0,Offensive rebound by Team, ,11-7, , ,
7:33.0,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),+2,13-7, , ,
7:17.0, , ,13-7, ,T. Herro misses 2-pt jump shot from 9 ft,
7:13.0, , ,13-7, ,Offensive rebound by J. Butler,
7:04.0, , ,13-7, ,J. Butler misses 2-pt layup from 2 ft,
7:02.0,Defensive rebound by S. Curry, ,13-7, , ,
6:55.0,Turnover by S. Curry (bad pass), ,13-7, , ,
6:55.0, , ,13-7, ,Miami full timeout,
6:32.0, , ,13-9,+2,C. Martin makes 2-pt jump shot from 13 ft (assist by K. Lowry),
6:13.0,A. Wiggins misses 3-pt jump shot from 24 ft, ,13-9, , ,
6:10.0, , ,13-9, ,Defensive rebound by T. Herro,
6:01.0, , ,13-9, ,B. Adebayo misses 2-pt jump shot from 12 ft,
5:58.0,Defensive rebound by K. Looney, ,13-9, , ,
5:52.0,K. Thompson misses 3-pt jump shot from 26 ft, ,13-9, , ,
5:49.0, , ,13-9, ,Defensive rebound by C. Martin,
5:38.0, , ,13-9, ,T. Herro misses 2-pt jump shot from 17 ft,
5:35.0,Defensive rebound by D. Green, ,13-9, , ,
5:31.0,Personal foul by B. Adebayo (drawn by K. Looney), ,13-9, , ,
5:31.0,J. Poole enters the game for K. Looney, ,13-9, , ,
5:31.0,J. Wiseman enters the game for K. Thompson, ,13-9, , ,
5:31.0, , ,13-9, ,D. Dedmon enters the game for B. Adebayo,
5:31.0, , ,13-9, ,M. Strus enters the game for C. Martin,
5:17.0,D. Green makes 3-pt jump shot from 26 ft (assist by S. Curry),+3,16-9, , ,
5:06.0, , ,16-9, ,Shooting foul by J. Wiseman (drawn by D. Dedmon),
5:06.0, , ,16-10,+1,D. Dedmon makes free throw 1 of 2,
5:06.0, , ,16-11,+1,D. Dedmon makes free throw 2 of 2,
4:44.0,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Wiggins),+3,19-11, , ,
4:29.0, , ,19-13,+2,D. Dedmon makes 2-pt layup from 3 ft (assist by K. Lowry),
4:16.0,A. Wiggins makes 2-pt layup from 2 ft,+2,21-13, , ,
4:05.0, , ,21-13, ,Shooting foul by J. Wiseman (drawn by J. Butler),
4:05.0, , ,21-14,+1,J. Butler makes free throw 1 of 2,
4:05.0,J. Green enters the game for D. Green, ,21-14, , ,
4:05.0,M. Moody enters the game for A. Wiggins, ,21-14, , ,
4:05.0, , ,21-14, ,G. Vincent enters the game for K. Lowry,
