A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Washington,
12:00.0,Jump ball: N. Jović vs. K. Porziņģis (K. Kuzma gains possession),
11:49.0, , ,0-0, ,Turnover by K. Porziņģis (bad pass),
11:31.0,M. Strus misses 2-pt jump shot from 20 ft, ,0-0, , ,
11:28.0, , ,0-0, ,Defensive rebound by K. Kuzma,
11:19.0, , ,0-0, ,K. Kuzma misses 3-pt jump shot from 26 ft,
11:16.0,Defensive rebound by N. Jović, ,0-0, , ,
11:07.0,N. Jović makes 2-pt layup from 3 ft (assist by K. Lowry),+2,2-0, , ,
10:56.0, , ,2-2,+2,K. Porziņģis makes 2-pt jump shot from 14 ft (assist by B. Beal),Tie
10:45.0,K. Lowry misses 2-pt layup from 4 ft, ,2-2, , ,
10:40.0,Offensive rebound by K. Lowry, ,2-2, , ,
10:40.0,H. Highsmith misses 2-pt jump shot from 13 ft, ,2-2, , ,
10:40.0,Offensive rebound by H. Highsmith, ,2-2, , ,
10:40.0,Personal foul by K. Kuzma (drawn by H. Highsmith), ,2-2, , ,
10:29.0,N. Jović makes 3-pt jump shot from 27 ft (assist by C. Martin),+3,5-2, , ,
10:20.0, , ,5-2, ,Turnover by K. Kuzma (bad pass; steal by H. Highsmith),
10:10.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by H. Highsmith),+3,8-2, , ,
9:51.0, , ,8-5,+3,K. Porziņģis makes 3-pt jump shot from 29 ft (assist by M. Morris),
9:39.0,N. Jović misses 3-pt jump shot from 26 ft, ,8-5, , ,
9:34.0, , ,8-5, ,Defensive rebound by K. Kuzma,
9:26.0, , ,8-8,+3,B. Beal makes 3-pt jump shot from 28 ft (assist by K. Porziņģis),Tie
9:09.0,Turnover by H. Highsmith (bad pass; steal by K. Porziņģis), ,8-8, , ,
8:50.0, , ,8-8, ,K. Kuzma misses 2-pt jump shot from 17 ft,
8:46.0,Defensive rebound by K. Lowry, ,8-8, , ,
8:44.0,K. Lowry misses 3-pt jump shot from 27 ft, ,8-8, , ,
8:40.0, , ,8-8, ,Defensive rebound by K. Kuzma,
8:34.0, , ,8-8, ,K. Porziņģis misses 2-pt layup from 5 ft (block by K. Lowry),
8:34.0, , ,8-8, ,Offensive rebound by Team,
8:34.0, , ,8-10,+2,K. Kuzma makes 2-pt hook shot from 9 ft (assist by M. Morris),Lead change
8:34.0, , ,8-10, ,Shooting foul by N. Jović (drawn by K. Kuzma),
8:34.0, , ,8-10, ,K. Kuzma misses free throw 1 of 1,
8:30.0,Defensive rebound by M. Strus, ,8-10, , ,
8:22.0,M. Strus misses 2-pt layup from 3 ft, ,8-10, , ,
8:20.0, , ,8-10, ,Defensive rebound by K. Porziņģis,
8:18.0, , ,8-12,+2,K. Kuzma makes 2-pt layup from 2 ft,
8:18.0,Violation by Team (def goaltending), ,8-12, , ,
8:01.0,H. Highsmith misses 2-pt hook shot from 9 ft, ,8-12, , ,
7:58.0, , ,8-12, ,Defensive rebound by K. Porziņģis,
7:42.0, , ,8-14,+2,K. Porziņģis makes 2-pt layup from 2 ft (assist by D. Avdija),
7:24.0,C. Martin makes 3-pt jump shot from 28 ft (assist by K. Lowry),+3,11-14, , ,
7:01.0, , ,11-14, ,K. Kuzma misses 3-pt jump shot from 29 ft,
6:58.0,Defensive rebound by K. Lowry, ,11-14, , ,
6:46.0,K. Lowry misses 2-pt hook shot from 7 ft, ,11-14, , ,
6:46.0, , ,11-14, ,Defensive rebound by K. Porziņģis,
6:46.0, , ,11-14, ,Personal foul by K. Lowry (drawn by K. Porziņģis),
6:46.0, , ,11-14, ,Washington full timeout,
6:46.0, , ,11-14, ,C. Kispert enters the game for K. Kuzma,
6:46.0, , ,11-15,+1,B. Beal makes free throw 1 of 1,
6:29.0, , ,11-15, ,Shooting foul by K. Lowry (drawn by K. Porziņģis),
6:29.0, , ,11-15, ,K. Porziņģis misses free throw 1 of 2,
6:29.0, , ,11-15, ,Offensive rebound by Team,
6:29.0, , ,11-16,+1,K. Porziņģis makes free throw 2 of 2,
6:07.0,H. Highsmith makes 2-pt jump shot from 12 ft,+2,13-16, , ,
5:46.0, , ,13-18,+2,K. Porziņģis makes 2-pt jump shot from 14 ft,
5:32.0,N. Jović misses 2-pt hook shot from 10 ft, ,13-18, , ,
5:27.0,Offensive rebound by N. Jović, ,13-18, , ,
5:25.0,M. Strus makes 3-pt jump shot from 28 ft (assist by H. Highsmith),+3,16-18, , ,
5:07.0, , ,16-18, ,M. Morris misses 3-pt jump shot from 23 ft,
5:07.0,Defensive rebound by H. Highsmith, ,16-18, , ,
5:00.0,K. Lowry misses 3-pt jump shot from 27 ft, ,16-18, , ,
4:52.0, , ,16-18, ,Defensive rebound by K. Porziņģis,
4:40.0, , ,16-21,+3,B. Beal makes 3-pt jump shot from 25 ft (assist by D. Avdija),
4:30.0,Shooting foul by D. Avdija (drawn by M. Strus), ,16-21, , ,
4:30.0,M. Strus makes free throw 1 of 3,+1,17-21, , ,
