A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Milwaukee,
12:00.0,Jump ball: B. Adebayo vs. B. Lopez (J. Carter gains possession),
11:51.0,Shooting foul by J. Carter (drawn by T. Herro), ,0-0, , ,
11:51.0,T. Herro makes free throw 1 of 2,+1,1-0, , ,
11:51.0,T. Herro misses free throw 2 of 2, ,1-0, , ,
11:48.0, , ,1-0, ,Defensive rebound by G. Antetokounmpo,
11:33.0, , ,1-3,+3,G. Allen makes 3-pt jump shot from 24 ft,Lead change
11:15.0,J. Butler makes 2-pt jump shot from 9 ft (assist by K. Love),+2,3-3, , ,Tie
11:05.0, , ,3-3, ,G. Antetokounmpo misses 2-pt jump shot from 15 ft,
11:02.0,Defensive rebound by B. Adebayo, ,3-3, , ,
10:51.0,B. Adebayo makes 2-pt jump shot from 8 ft (assist by J. Butler),+2,5-3, , ,Lead change
10:38.0, , ,5-3, ,J. Carter misses 3-pt jump shot from 23 ft,
10:33.0,Defensive rebound by K. Love, ,5-3, , ,
10:23.0,B. Adebayo misses 2-pt jump shot from 9 ft, ,5-3, , ,
10:20.0, , ,5-3, ,Defensive rebound by J. Carter,
10:14.0, , ,5-3, ,B. Lopez misses 3-pt jump shot from 30 ft,
10:11.0,Defensive rebound by K. Love, ,5-3, , ,
9:56.0,G. Vincent misses 3-pt jump shot from 27 ft, ,5-3, , ,
9:52.0, , ,5-3, ,Defensive rebound by G. Antetokounmpo,
9:48.0, , ,5-3, ,G. Antetokounmpo misses 2-pt layup from 2 ft,
9:45.0,Defensive rebound by K. Love, ,5-3, , ,
9:42.0,G. Vincent misses 3-pt jump shot from 25 ft, ,5-3, , ,
9:42.0,Offensive rebound by J. Butler, ,5-3, , ,
9:37.0,J. Butler makes 2-pt layup from 1 ft,+2,7-3, , ,
9:19.0, , ,7-6,+3,J. Carter makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),
9:07.0,T. Herro misses 2-pt jump shot from 13 ft, ,7-6, , ,
9:04.0, , ,7-6, ,Defensive rebound by G. Antetokounmpo,
9:03.0, , ,7-6, ,Personal foul by J. Butler (drawn by G. Antetokounmpo),
8:55.0, , ,7-6, ,B. Lopez misses 2-pt hook shot from 5 ft (block by K. Love),
8:50.0, , ,7-6, ,Offensive rebound by B. Lopez,
8:49.0, , ,7-8,+2,B. Lopez makes 2-pt dunk from 2 ft,Lead change
8:39.0,B. Adebayo makes 2-pt jump shot from 12 ft,+2,9-8, , ,Lead change
8:26.0, , ,9-10,+2,J. Holiday makes 2-pt hook shot from 6 ft (assist by J. Carter),Lead change
8:12.0,Shooting foul by J. Holiday (drawn by J. Butler), ,9-10, , ,
8:12.0,J. Butler makes free throw 1 of 2,+1,10-10, , ,Tie
8:12.0,J. Butler makes free throw 2 of 2,+1,11-10, , ,Lead change
7:59.0, , ,11-12,+2,G. Antetokounmpo makes 2-pt layup from 2 ft,Lead change
7:51.0,B. Adebayo misses 2-pt layup from 9 ft, ,11-12, , ,
7:49.0, , ,11-12, ,Defensive rebound by G. Antetokounmpo,
7:44.0, , ,11-14,+2,G. Antetokounmpo makes 2-pt layup from 4 ft,
7:24.0,B. Adebayo misses 2-pt jump shot from 12 ft, ,11-14, , ,
7:21.0, , ,11-14, ,Defensive rebound by J. Holiday,
7:13.0, , ,11-17,+3,J. Holiday makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),
6:52.0,J. Butler makes 3-pt jump shot from 27 ft,+3,14-17, , ,
6:47.0, , ,14-17, ,Milwaukee full timeout,
6:47.0, , ,14-17, ,Instant Replay,
6:47.0, , ,14-17, ,J. Ingles enters the game for J. Holiday,
6:47.0, , ,14-17, ,B. Portis enters the game for B. Lopez,
6:37.0, , ,14-20,+3,G. Allen makes 3-pt jump shot from 28 ft (assist by G. Antetokounmpo),
6:15.0,T. Herro makes 2-pt jump shot from 2 ft (assist by K. Love),+2,16-20, , ,
6:02.0, , ,16-22,+2,B. Portis makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),
6:02.0, , ,16-22, ,Shooting foul by K. Love (drawn by B. Portis),
6:02.0,C. Zeller enters the game for B. Adebayo, ,16-22, , ,
6:02.0, , ,16-22, ,J. Holiday enters the game for G. Antetokounmpo,
6:02.0, , ,16-22, ,B. Lopez enters the game for J. Carter,
6:02.0, , ,16-23,+1,B. Portis makes free throw 1 of 1,
5:53.0,T. Herro misses 2-pt jump shot from 5 ft, ,16-23, , ,
5:48.0,Offensive rebound by C. Zeller, ,16-23, , ,
5:48.0,C. Zeller makes 2-pt layup at rim,+2,18-23, , ,
