A,B,C,D,E,F,Event
1st Q
Time,Boston,,Score,,Miami,
12:00.0,Jump ball: A. Horford vs. B. Adebayo (K. Lowry gains possession),
11:44.0, , ,0-0, ,Personal foul by J. Tatum (drawn by K. Lowry),
11:40.0, , ,0-0, ,Turnover by B. Adebayo (bad pass; steal by J. Brown),
11:36.0,J. Brown makes 2-pt layup from 1 ft,+2,2-0, , ,
11:25.0, , ,2-0, ,K. Lowry misses 3-pt jump shot from 27 ft,
11:25.0,Defensive rebound by J. Brown, ,2-0, , ,
11:15.0,J. Brown misses 3-pt jump shot from 28 ft, ,2-0, , ,
11:12.0,Offensive rebound by M. Smart, ,2-0, , ,
11:10.0,A. Horford misses 3-pt jump shot from 26 ft, ,2-0, , ,
11:07.0, , ,2-0, ,Defensive rebound by J. Butler,
10:57.0, , ,2-0, ,J. Butler misses 2-pt layup from 2 ft,
10:54.0,Defensive rebound by D. White, ,2-0, , ,
10:48.0,Turnover by J. Tatum (lost ball; steal by B. Adebayo), ,2-0, , ,
10:41.0, , ,2-2,+2,C. Martin makes 2-pt layup from 2 ft (assist by T. Herro),Tie
10:30.0,Turnover by M. Smart (step out of bounds), ,2-2, , ,
10:18.0, , ,2-4,+2,T. Herro makes 2-pt layup from 3 ft,Lead change
10:01.0,J. Tatum misses 2-pt layup from 3 ft, ,2-4, , ,
9:59.0, , ,2-4, ,Defensive rebound by K. Lowry,
9:54.0, , ,2-4, ,K. Lowry misses 2-pt layup from 2 ft,
9:54.0, , ,2-4, ,Offensive rebound by Team,
9:54.0, , ,2-4, ,Turnover by B. Adebayo (off goaltending),
9:43.0,Shooting foul by T. Herro (drawn by J. Tatum), ,2-4, , ,
9:43.0,J. Tatum makes free throw 1 of 2,+1,3-4, , ,
9:43.0,J. Tatum makes free throw 2 of 2,+1,4-4, , ,Tie
9:32.0, , ,4-4, ,T. Herro misses 2-pt jump shot from 8 ft,
9:30.0, , ,4-4, ,Offensive rebound by C. Martin,
9:30.0, , ,4-4, ,Personal foul by J. Brown (drawn by C. Martin),
9:20.0, , ,4-6,+2,B. Adebayo makes 2-pt jump shot from 17 ft (assist by J. Butler),
9:03.0,J. Tatum misses 3-pt jump shot from 27 ft, ,4-6, , ,
9:03.0, , ,4-6, ,Defensive rebound by C. Martin,
8:39.0, , ,4-9,+3,K. Lowry makes 3-pt jump shot from 26 ft (assist by T. Herro),
