A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Charlotte,
12:00.0,Jump ball: B. Adebayo vs. M. Williams (G. Vincent gains possession),
11:40.0,K. Love misses 3-pt jump shot from 23 ft, ,0-0, , ,
11:36.0, , ,0-0, ,Defensive rebound by L. Ball,
11:30.0, , ,0-0, ,T. Rozier misses 2-pt jump shot from 10 ft,
11:25.0, , ,0-0, ,Offensive rebound by J. Thor,
11:25.0, , ,0-0, ,J. Thor misses 2-pt layup at rim,
11:24.0,Defensive rebound by K. Love, ,0-0, , ,
11:06.0,J. Butler makes 2-pt layup from 2 ft,+2,2-0, , ,
10:51.0, , ,2-0, ,Shooting foul by K. Love (drawn by T. Rozier),
10:51.0, , ,2-1,+1,T. Rozier makes free throw 1 of 2,
10:51.0, , ,2-2,+1,T. Rozier makes free throw 2 of 2,Tie
10:29.0,K. Love misses 2-pt jump shot from 2 ft, ,2-2, , ,
10:28.0, , ,2-2, ,Defensive rebound by M. Williams,
10:23.0, , ,2-2, ,Turnover by G. Hayward (traveling),
10:07.0,T. Herro misses 2-pt layup from 1 ft, ,2-2, , ,
10:02.0,Offensive rebound by B. Adebayo, ,2-2, , ,
10:02.0,B. Adebayo misses 2-pt jump shot at rim, ,2-2, , ,
10:02.0, , ,2-2, ,Defensive rebound by M. Williams,
9:57.0, , ,2-2, ,L. Ball misses 3-pt jump shot from 29 ft,
9:54.0,Defensive rebound by J. Butler, ,2-2, , ,
9:47.0,Turnover by J. Butler (bad pass; steal by G. Hayward), ,2-2, , ,
9:43.0, , ,2-2, ,Turnover by G. Hayward (bad pass; steal by J. Butler),
9:37.0,J. Butler makes 2-pt layup from 1 ft (assist by B. Adebayo),+2,4-2, , ,
9:20.0, , ,4-5,+3,G. Hayward makes 3-pt jump shot from 26 ft,Lead change
9:00.0,B. Adebayo misses 2-pt jump shot from 16 ft, ,4-5, , ,
8:59.0,Offensive rebound by Team, ,4-5, , ,
8:49.0,T. Herro misses 2-pt jump shot from 11 ft, ,4-5, , ,
8:47.0, , ,4-5, ,Defensive rebound by M. Williams,
8:45.0, , ,4-5, ,Shooting foul by G. Vincent (drawn by G. Hayward),
8:45.0, , ,4-6,+1,G. Hayward makes free throw 1 of 2,
8:45.0, , ,4-7,+1,G. Hayward makes free throw 2 of 2,
8:32.0,Turnover by J. Butler (lost ball; steal by T. Rozier), ,4-7, , ,
8:26.0, , ,4-7, ,J. Thor misses 2-pt layup from 1 ft (block by K. Love),
8:24.0,Defensive rebound by K. Love, ,4-7, , ,
8:14.0,T. Herro misses 2-pt layup at rim, ,4-7, , ,
8:12.0, , ,4-7, ,Defensive rebound by M. Williams,
8:07.0, , ,4-10,+3,T. Rozier makes 3-pt jump shot from 23 ft (assist by L. Ball),
7:49.0,J. Butler misses 2-pt jump shot from 4 ft (block by M. Williams), ,4-10, , ,
7:46.0, , ,4-10, ,Defensive rebound by M. Williams,
7:36.0, , ,4-10, ,J. Thor misses 3-pt jump shot from 27 ft,
7:33.0,Defensive rebound by T. Herro, ,4-10, , ,
7:30.0,Shooting foul by G. Hayward (drawn by T. Herro), ,4-10, , ,
7:30.0,T. Herro makes free throw 1 of 2,+1,5-10, , ,
7:30.0,T. Herro makes free throw 2 of 2,+1,6-10, , ,
7:16.0, , ,6-10, ,G. Hayward misses 2-pt jump shot from 7 ft,
7:12.0, , ,6-10, ,Offensive rebound by M. Williams,
7:12.0, , ,6-10, ,M. Williams misses 2-pt layup from 3 ft,
7:12.0, , ,6-10, ,Offensive rebound by M. Williams,
7:08.0, , ,6-12,+2,M. Williams makes 2-pt jump shot at rim,
6:58.0,T. Herro misses 3-pt jump shot from 23 ft, ,6-12, , ,
6:55.0, , ,6-12, ,Defensive rebound by M. Williams,
6:47.0, , ,6-12, ,L. Ball misses 2-pt jump shot from 20 ft,
6:45.0,Defensive rebound by K. Love, ,6-12, , ,
6:40.0,K. Love makes 3-pt jump shot from 25 ft (assist by G. Vincent),+3,9-12, , ,
6:20.0, , ,9-12, ,T. Rozier misses 2-pt jump shot from 9 ft,
6:18.0,Defensive rebound by T. Herro, ,9-12, , ,
6:09.0,T. Herro misses 2-pt jump shot from 17 ft, ,9-12, , ,
6:07.0, , ,9-12, ,Defensive rebound by L. Ball,
6:01.0, , ,9-12, ,T. Rozier misses 3-pt jump shot from 23 ft,
5:58.0,Defensive rebound by K. Love, ,9-12, , ,
5:53.0,B. Adebayo makes 2-pt layup from 1 ft (assist by K. Love),+2,11-12, , ,
5:31.0, , ,11-12, ,L. Ball misses 3-pt jump shot from 24 ft,
5:30.0,Defensive rebound by K. Love, ,11-12, , ,
5:23.0,K. Love misses 3-pt jump shot from 27 ft, ,11-12, , ,
5:20.0, , ,11-12, ,Defensive rebound by L. Ball,
5:16.0, , ,11-12, ,Shooting foul by G. Vincent (drawn by L. Ball),
5:16.0, , ,11-12, ,Charlotte full timeout,
5:16.0,V. Oladipo enters the game for B. Adebayo, ,11-12, , ,
5:16.0,C. Zeller enters the game for G. Vincent, ,11-12, , ,
5:16.0, , ,11-12, ,K. Jones enters the game for J. Thor,
5:16.0, , ,11-12, ,N. Richards enters the game for M. Williams,
5:16.0, , ,11-12, ,L. Ball misses free throw 1 of 2,
5:16.0, , ,11-12, ,Offensive rebound by Team,
5:16.0, , ,11-13,+1,L. Ball makes free throw 2 of 2,
4:59.0,Shooting foul by K. Jones (drawn by J. Butler), ,11-13, , ,
4:59.0,J. Butler makes free throw 1 of 2,+1,12-13, , ,
4:59.0, , ,12-13, ,D. Smith enters the game for L. Ball,
4:59.0,J. Butler makes free throw 2 of 2,+1,13-13, , ,Tie
4:40.0, , ,13-15,+2,G. Hayward makes 2-pt layup from 1 ft (assist by D. Smith),
4:19.0,T. Herro makes 2-pt layup from 2 ft,+2,15-15, , ,Tie
3:58.0, , ,15-17,+2,G. Hayward makes 2-pt jump shot from 14 ft (assist by D. Smith),
3:49.0,Shooting foul by T. Rozier (drawn by J. Butler), ,15-17, , ,
3:49.0,J. Butler misses free throw 1 of 2, ,15-17, , ,
3:49.0,Offensive rebound by Team, ,15-17, , ,
3:49.0,M. Strus enters the game for K. Love, ,15-17, , ,
3:49.0, , ,15-17, ,K. Oubre enters the game for G. Hayward,
3:49.0,J. Butler makes free throw 2 of 2,+1,16-17, , ,
3:32.0, , ,16-17, ,Turnover by K. Oubre (lost ball; steal by C. Zeller),
3:28.0,Turnover by T. Herro (bad pass; steal by K. Jones), ,16-17, , ,
3:15.0, , ,16-17, ,D. Smith misses 2-pt jump shot from 7 ft,
3:15.0,Defensive rebound by Team, ,16-17, , ,
3:15.0, , ,16-17, ,Loose ball foul by N. Richards (drawn by C. Zeller),
3:15.0,C. Martin enters the game for J. Butler, ,16-17, , ,
3:04.0,M. Strus misses 3-pt jump shot from 23 ft, ,16-17, , ,
3:00.0,Offensive rebound by M. Strus, ,16-17, , ,
2:57.0,C. Martin misses 2-pt layup from 1 ft, ,16-17, , ,
2:55.0, , ,16-17, ,Defensive rebound by N. Richards,
