A,B,C,D,E,F,Event
1st Q
Time,New York,,Score,,Miami,
12:00.0,Jump ball: M. Robinson vs. B. Adebayo (J. Randle gains possession),
11:37.0,J. Randle misses 3-pt jump shot from 25 ft, ,0-0, , ,
11:34.0, , ,0-0, ,Defensive rebound by K. Love,
11:30.0, , ,0-3,+3,T. Herro makes 3-pt jump shot from 26 ft (assist by G. Vincent),
11:07.0,R. Barrett makes 2-pt jump shot from 10 ft,+2,2-3, , ,
11:01.0, , ,2-3, ,Turnover by B. Adebayo (out of bounds lost ball),
10:41.0,R. Barrett misses 2-pt jump shot from 7 ft, ,2-3, , ,
10:37.0, , ,2-3, ,Defensive rebound by K. Love,
10:33.0, , ,2-3, ,Turnover by T. Herro (bad pass; steal by J. Brunson),
10:26.0,J. Randle makes 3-pt jump shot from 26 ft (assist by J. Brunson),+3,5-3, , ,Lead change
10:07.0, , ,5-6,+3,J. Butler makes 3-pt jump shot from 26 ft,Lead change
9:44.0,R. Barrett misses 3-pt jump shot from 26 ft, ,5-6, , ,
9:40.0, , ,5-6, ,Defensive rebound by B. Adebayo,
9:34.0, , ,5-6, ,Offensive foul by G. Vincent (drawn by J. Brunson),
9:34.0, , ,5-6, ,Turnover by G. Vincent (offensive foul),
9:23.0,Shooting foul by B. Adebayo (drawn by J. Randle), ,5-6, , ,
9:23.0,J. Randle makes free throw 1 of 2,+1,6-6, , ,Tie
9:23.0,J. Randle makes free throw 2 of 2,+1,7-6, , ,Lead change
8:59.0, , ,7-6, ,Shooting foul by R. Barrett (drawn by J. Butler),
8:59.0, , ,7-7,+1,J. Butler makes free throw 1 of 2,Tie
8:59.0, , ,7-8,+1,J. Butler makes free throw 2 of 2,Lead change
8:50.0,J. Brunson makes 3-pt jump shot from 27 ft,+3,10-8, , ,Lead change
8:39.0, , ,10-8, ,K. Love misses 3-pt jump shot from 26 ft,
8:33.0,Defensive rebound by J. Brunson, ,10-8, , ,
8:31.0,R. Barrett makes 2-pt layup from 2 ft (assist by J. Brunson),+2,12-8, , ,
8:17.0, , ,12-8, ,B. Adebayo misses 2-pt jump shot from 10 ft,
8:12.0, , ,12-8, ,Offensive rebound by K. Love,
8:12.0, , ,12-10,+2,K. Love makes 2-pt layup at rim,
7:58.0,J. Brunson misses 3-pt jump shot from 23 ft, ,12-10, , ,
7:53.0, , ,12-10, ,Defensive rebound by T. Herro,
7:53.0, , ,12-10, ,Shooting foul by M. Robinson (drawn by J. Butler),
7:53.0, , ,12-11,+1,J. Butler makes free throw 1 of 2,
7:53.0, , ,12-12,+1,J. Butler makes free throw 2 of 2,Tie
7:31.0,Turnover by R. Barrett (lost ball; steal by J. Butler), ,12-12, , ,
7:25.0, , ,12-12, ,G. Vincent misses 2-pt layup from 5 ft,
7:25.0, , ,12-12, ,Offensive rebound by Team,
7:25.0,Loose ball foul by R. Barrett (drawn by K. Love), ,12-12, , ,
7:17.0, , ,12-14,+2,T. Herro makes 2-pt jump shot from 10 ft (assist by B. Adebayo),Lead change
7:02.0,Shooting foul by K. Love (drawn by J. Brunson), ,12-14, , ,
7:02.0,J. Brunson makes free throw 1 of 2,+1,13-14, , ,
7:02.0,I. Quickley enters the game for R. Barrett, ,13-14, , ,
7:02.0,J. Brunson makes free throw 2 of 2,+1,14-14, , ,Tie
6:55.0, , ,14-17,+3,T. Herro makes 3-pt jump shot from 25 ft (assist by G. Vincent),
6:40.0,Shooting foul by G. Vincent (drawn by J. Brunson), ,14-17, , ,
6:40.0, , ,14-17, ,Miami full timeout,
6:40.0, , ,14-17, ,V. Oladipo enters the game for G. Vincent,
6:40.0,J. Brunson misses free throw 1 of 2, ,14-17, , ,
6:40.0,Offensive rebound by Team, ,14-17, , ,
6:40.0,J. Brunson makes free throw 2 of 2,+1,15-17, , ,
6:18.0, , ,15-17, ,Shooting foul by I. Quickley (drawn by J. Butler),
6:18.0, , ,15-17, ,J. Butler misses free throw 1 of 2,
6:18.0, , ,15-17, ,Offensive rebound by Team,
6:18.0, , ,15-18,+1,J. Butler makes free throw 2 of 2,
6:06.0,Q. Grimes misses 3-pt jump shot from 25 ft, ,15-18, , ,
6:03.0,Offensive rebound by M. Robinson, ,15-18, , ,
6:00.0,Turnover by I. Quickley (lost ball; steal by J. Butler), ,15-18, , ,
5:54.0, , ,15-18, ,B. Adebayo misses 2-pt jump shot from 7 ft,
5:49.0, , ,15-18, ,Offensive rebound by J. Butler,
5:48.0, , ,15-20,+2,B. Adebayo makes 2-pt jump shot from 8 ft (assist by J. Butler),
5:21.0,J. Randle makes 2-pt jump shot from 10 ft,+2,17-20, , ,
5:06.0, , ,17-20, ,Shooting foul by I. Quickley (drawn by J. Butler),
5:06.0, , ,17-21,+1,J. Butler makes free throw 1 of 2,
5:06.0,I. Hartenstein enters the game for I. Quickley, ,17-21, , ,
5:06.0,J. Hart enters the game for M. Robinson, ,17-21, , ,
5:06.0, , ,17-21, ,M. Strus enters the game for T. Herro,
5:06.0, , ,17-22,+1,J. Butler makes free throw 2 of 2,
4:55.0,Q. Grimes makes 3-pt jump shot from 23 ft (assist by J. Brunson),+3,20-22, , ,
4:36.0, , ,20-22, ,B. Adebayo misses 2-pt jump shot from 8 ft,
4:29.0, , ,20-22, ,Offensive rebound by K. Love,
4:29.0, , ,20-24,+2,K. Love makes 2-pt layup at rim,
4:20.0,Q. Grimes misses 3-pt jump shot from 23 ft, ,20-24, , ,
4:18.0,Offensive rebound by I. Hartenstein, ,20-24, , ,
4:16.0,Shooting foul by K. Love (drawn by J. Hart), ,20-24, , ,
4:16.0,J. Hart misses free throw 1 of 2, ,20-24, , ,
4:16.0,Offensive rebound by Team, ,20-24, , ,
4:16.0,J. Hart makes free throw 2 of 2,+1,21-24, , ,
4:08.0, , ,21-24, ,Shooting foul by J. Randle (drawn by K. Love),
4:08.0, , ,21-25,+1,K. Love makes free throw 1 of 2,
4:08.0, , ,21-26,+1,K. Love makes free throw 2 of 2,
3:53.0,I. Hartenstein makes 2-pt jump shot from 9 ft (assist by J. Brunson),+2,23-26, , ,
3:42.0, , ,23-26, ,B. Adebayo misses 2-pt jump shot from 6 ft,
3:37.0,Defensive rebound by Q. Grimes, ,23-26, , ,
3:36.0,Shooting foul by V. Oladipo (drawn by J. Brunson), ,23-26, , ,
3:36.0,J. Brunson misses free throw 1 of 2, ,23-26, , ,
3:36.0,Offensive rebound by Team, ,23-26, , ,
3:36.0, , ,23-26, ,T. Herro enters the game for J. Butler,
3:36.0, , ,23-26, ,C. Martin enters the game for K. Love,
3:36.0,J. Brunson makes free throw 2 of 2,+1,24-26, , ,
3:22.0, , ,24-26, ,M. Strus misses 3-pt jump shot from 24 ft,
3:18.0,Defensive rebound by J. Randle, ,24-26, , ,
2:57.0,J. Randle makes 2-pt jump shot from 9 ft (assist by J. Brunson),+2,26-26, , ,Tie
2:44.0, , ,26-26, ,T. Herro misses 2-pt jump shot from 7 ft,
2:40.0,Defensive rebound by Q. Grimes, ,26-26, , ,
2:30.0,J. Randle makes 3-pt jump shot from 28 ft (assist by I. Hartenstein),+3,29-26, , ,Lead change
2:02.0, , ,29-26, ,V. Oladipo misses 2-pt layup from 5 ft,
2:00.0,Defensive rebound by I. Hartenstein, ,29-26, , ,
1:56.0,J. Randle makes 3-pt jump shot from 29 ft (assist by J. Hart),+3,32-26, , ,
1:54.0, , ,32-26, ,Miami full timeout,
1:54.0, , ,32-26, ,C. Zeller enters the game for B. Adebayo,
1:34.0, , ,32-28,+2,C. Zeller makes 2-pt layup from 4 ft (assist by T. Herro),
1:34.0, , ,32-28, ,Shooting foul by J. Brunson (drawn by C. Zeller),
1:34.0, , ,32-29,+1,C. Zeller makes free throw 1 of 1,
1:17.0,J. Randle misses 3-pt jump shot from 28 ft, ,32-29, , ,
1:14.0, , ,32-29, ,Defensive rebound by Team,
0:58.0, , ,32-29, ,T. Herro misses 3-pt jump shot from 26 ft,
0:54.0,Defensive rebound by J. Randle, ,32-29, , ,
0:49.0,J. Randle makes 2-pt jump shot from 9 ft,+2,34-29, , ,
0:49.0,Shooting foul by V. Oladipo (drawn by J. Randle), ,34-29, , ,
0:49.0,R. Barrett enters the game for J. Brunson, ,34-29, , ,
0:49.0,I. Quickley enters the game for Q. Grimes, ,34-29, , ,
0:49.0,J. Randle misses free throw 1 of 1, ,34-29, , ,
0:47.0, , ,34-29, ,Defensive rebound by C. Martin,
0:40.0, , ,34-29, ,V. Oladipo misses 2-pt jump shot from 11 ft,
0:37.0, , ,34-29, ,Offensive rebound by C. Zeller,
0:26.0, , ,34-31,+2,C. Martin makes 2-pt jump shot from 18 ft,
0:06.0,J. Randle makes 3-pt jump shot from 26 ft (assist by I. Quickley),+3,37-31, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,New York,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:38.0, , ,37-31, ,Turnover by C. Zeller (bad pass; steal by J. Hart),
11:33.0,I. Quickley makes 3-pt jump shot from 23 ft (assist by O. Toppin),+3,40-31, , ,
11:19.0, , ,40-31, ,T. Herro misses 2-pt jump shot from 9 ft,
11:17.0,Defensive rebound by J. Hart, ,40-31, , ,
11:13.0,O. Toppin misses 3-pt jump shot from 23 ft, ,40-31, , ,
11:09.0, , ,40-31, ,Defensive rebound by T. Herro,
11:04.0, , ,40-31, ,V. Oladipo misses 3-pt jump shot from 26 ft,
11:03.0, , ,40-31, ,Offensive rebound by Team,
11:03.0,Loose ball foul by I. Hartenstein (drawn by C. Zeller), ,40-31, , ,
10:50.0, , ,40-31, ,M. Strus misses 2-pt layup from 8 ft,
10:47.0,Defensive rebound by I. Quickley, ,40-31, , ,
10:45.0,I. Quickley makes 3-pt jump shot from 26 ft,+3,43-31, , ,
10:45.0, , ,43-31, ,Miami full timeout,
10:45.0, , ,43-31, ,G. Vincent enters the game for V. Oladipo,
10:26.0, , ,43-34,+3,M. Strus makes 3-pt jump shot from 27 ft (assist by T. Herro),
9:58.0,R. Barrett misses 3-pt jump shot from 26 ft, ,43-34, , ,
9:58.0, , ,43-34, ,Defensive rebound by Team,
9:46.0, , ,43-34, ,G. Vincent misses 2-pt jump shot from 16 ft,
9:42.0,Defensive rebound by I. Hartenstein, ,43-34, , ,
9:36.0,I. Quickley makes 2-pt layup from 3 ft,+2,45-34, , ,
9:17.0, , ,45-34, ,Turnover by C. Zeller (bad pass; steal by I. Quickley),
9:16.0,Shooting foul by M. Strus (drawn by I. Quickley), ,45-34, , ,
9:16.0,I. Quickley makes free throw 1 of 2,+1,46-34, , ,
9:16.0, , ,46-34, ,B. Adebayo enters the game for C. Zeller,
9:16.0,I. Quickley makes free throw 2 of 2,+1,47-34, , ,
9:08.0, , ,47-34, ,Personal foul by I. Hartenstein (drawn by B. Adebayo),
9:08.0,M. Robinson enters the game for I. Hartenstein, ,47-34, , ,
8:54.0, , ,47-34, ,T. Herro misses 2-pt layup from 5 ft,
8:51.0,Defensive rebound by M. Robinson, ,47-34, , ,
8:44.0,O. Toppin misses 3-pt jump shot from 23 ft, ,47-34, , ,
8:44.0,Offensive rebound by M. Robinson, ,47-34, , ,
8:38.0,Turnover by M. Robinson (bad pass; steal by G. Vincent), ,47-34, , ,
8:34.0, , ,47-36,+2,T. Herro makes 2-pt layup from 2 ft,
8:09.0,O. Toppin misses 2-pt jump shot from 5 ft, ,47-36, , ,
8:04.0,Offensive rebound by O. Toppin, ,47-36, , ,
8:04.0,O. Toppin makes 2-pt dunk from 2 ft,+2,49-36, , ,
7:50.0, , ,49-38,+2,B. Adebayo makes 2-pt layup from 3 ft (assist by M. Strus),
7:40.0,R. Barrett makes 2-pt layup from 3 ft,+2,51-38, , ,
7:29.0, , ,51-40,+2,M. Strus makes 2-pt layup from 3 ft (assist by G. Vincent),
7:09.0,R. Barrett makes 2-pt jump shot from 5 ft (assist by I. Quickley),+2,53-40, , ,
7:00.0, , ,53-42,+2,C. Martin makes 2-pt layup from 2 ft (assist by B. Adebayo),
6:33.0,O. Toppin misses 3-pt jump shot from 27 ft, ,53-42, , ,
6:31.0, , ,53-42, ,Defensive rebound by C. Martin,
6:26.0, , ,53-42, ,C. Martin misses 3-pt jump shot from 26 ft,
6:21.0,Defensive rebound by R. Barrett, ,53-42, , ,
6:15.0,R. Barrett makes 2-pt layup from 5 ft,+2,55-42, , ,
5:58.0, , ,55-42, ,Turnover by T. Herro (bad pass; steal by M. Robinson),
5:54.0,R. Barrett makes 2-pt layup from 6 ft (assist by J. Hart),+2,57-42, , ,
5:54.0, , ,57-42, ,Miami full timeout,
5:54.0, , ,57-42, ,J. Butler enters the game for T. Herro,
5:54.0, , ,57-42, ,K. Love enters the game for C. Martin,
5:41.0, , ,57-42, ,Personal foul by J. Hart (drawn by J. Butler),
5:32.0, , ,57-42, ,B. Adebayo misses 2-pt jump shot from 13 ft,
5:28.0,Defensive rebound by J. Hart, ,57-42, , ,
5:25.0,Turnover by J. Hart (lost ball; steal by G. Vincent), ,57-42, , ,
5:19.0, , ,57-42, ,J. Butler misses 2-pt layup from 3 ft,
5:14.0, , ,57-42, ,Offensive rebound by J. Butler,
5:14.0, , ,57-44,+2,J. Butler makes 2-pt layup at rim,
5:09.0,I. Quickley misses 3-pt jump shot from 24 ft, ,57-44, , ,
5:05.0, , ,57-44, ,Defensive rebound by J. Butler,
4:58.0, , ,57-44, ,K. Love misses 3-pt jump shot from 23 ft,
4:54.0, , ,57-44, ,Offensive rebound by J. Butler,
4:52.0, , ,57-44, ,J. Butler misses 2-pt layup from 5 ft (block by O. Toppin),
4:52.0,Defensive rebound by J. Hart, ,57-44, , ,
4:45.0,Turnover by J. Hart (bad pass; steal by B. Adebayo), ,57-44, , ,
4:40.0, , ,57-47,+3,G. Vincent makes 3-pt jump shot from 25 ft (assist by B. Adebayo),
4:23.0,New York full timeout, ,57-47, , ,
4:23.0,J. Brunson enters the game for R. Barrett, ,57-47, , ,
4:23.0,J. Randle enters the game for O. Toppin, ,57-47, , ,
4:08.0,J. Hart makes 2-pt layup from 3 ft (assist by J. Brunson),+2,59-47, , ,
3:50.0, , ,59-47, ,Shooting foul by J. Hart (drawn by J. Butler),
3:50.0,Technical foul by J. Hart, ,59-47, , ,
3:50.0, , ,59-48,+1,J. Butler makes technical free throw,
3:50.0,Q. Grimes enters the game for I. Quickley, ,59-48, , ,
3:50.0, , ,59-49,+1,J. Butler makes free throw 1 of 2,
3:50.0, , ,59-50,+1,J. Butler makes free throw 2 of 2,
3:31.0,J. Randle makes 2-pt jump shot from 9 ft (assist by Q. Grimes),+2,61-50, , ,
3:20.0, , ,61-52,+2,J. Butler makes 2-pt jump shot from 7 ft,
3:00.0,J. Randle makes 3-pt jump shot from 25 ft (assist by J. Brunson),+3,64-52, , ,
2:49.0, , ,64-52, ,Personal foul by Q. Grimes (drawn by J. Butler),
2:49.0, , ,64-53,+1,J. Butler makes free throw 1 of 2,
2:49.0, , ,64-53, ,T. Herro enters the game for M. Strus,
2:49.0, , ,64-54,+1,J. Butler makes free throw 2 of 2,
2:41.0,J. Brunson makes 2-pt layup from 7 ft,+2,66-54, , ,
2:20.0, , ,66-54, ,K. Love misses 2-pt jump shot from 7 ft,
2:15.0,Defensive rebound by J. Randle, ,66-54, , ,
2:03.0,J. Randle misses 2-pt jump shot from 16 ft, ,66-54, , ,
1:59.0, , ,66-54, ,Defensive rebound by T. Herro,
1:56.0, , ,66-54, ,T. Herro misses 3-pt jump shot from 26 ft (block by J. Hart),
1:52.0,Defensive rebound by J. Randle, ,66-54, , ,
1:51.0,J. Hart makes 2-pt layup from 4 ft (assist by J. Randle),+2,68-54, , ,
1:51.0,Shooting foul by T. Herro (drawn by J. Hart), ,68-54, , ,
1:51.0,J. Hart misses free throw 1 of 1, ,68-54, , ,
1:48.0, , ,68-54, ,Defensive rebound by T. Herro,
1:33.0, , ,68-54, ,G. Vincent misses 3-pt jump shot from 23 ft,
1:30.0, , ,68-54, ,Offensive rebound by J. Butler,
1:23.0, , ,68-54, ,J. Butler misses 2-pt jump shot from 6 ft,
1:21.0,Defensive rebound by J. Randle, ,68-54, , ,
1:15.0,J. Brunson makes 3-pt jump shot from 23 ft (assist by J. Randle),+3,71-54, , ,
0:51.0, , ,71-54, ,J. Butler misses 2-pt jump shot from 7 ft,
0:49.0,Defensive rebound by J. Randle, ,71-54, , ,
0:45.0,Offensive foul by J. Randle (drawn by J. Butler), ,71-54, , ,
0:45.0,Turnover by J. Randle (offensive foul), ,71-54, , ,
0:45.0, , ,71-54, ,C. Martin enters the game for G. Vincent,
0:33.0, , ,71-56,+2,T. Herro makes 2-pt layup from 3 ft,
0:20.0,Q. Grimes misses 3-pt jump shot from 26 ft, ,71-56, , ,
0:15.0, , ,71-56, ,Defensive rebound by K. Love,
