A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Indiana,
12:00.0,Jump ball: B. Adebayo vs. M. Turner (T. Herro gains possession),
11:45.0,Shooting foul by A. Nembhard (drawn by J. Butler), ,0-0, , ,
11:45.0,J. Butler makes free throw 1 of 2,+1,1-0, , ,
11:45.0,J. Butler makes free throw 2 of 2,+1,2-0, , ,
11:32.0, , ,2-3,+3,A. Nesmith makes 3-pt jump shot from 23 ft (assist by A. Nembhard),Lead change
11:19.0,K. Lowry misses 3-pt jump shot from 24 ft, ,2-3, , ,
11:16.0, , ,2-3, ,Defensive rebound by M. Turner,
11:08.0, , ,2-3, ,Turnover by A. Nembhard (lost ball; steal by J. Butler),
11:05.0,J. Butler misses 2-pt layup from 3 ft, ,2-3, , ,
11:02.0, , ,2-3, ,Defensive rebound by T. Haliburton,
10:57.0, , ,2-3, ,M. Turner misses 2-pt layup from 4 ft,
10:55.0,Defensive rebound by B. Adebayo, ,2-3, , ,
10:51.0,B. Adebayo misses 2-pt layup from 2 ft, ,2-3, , ,
10:48.0, , ,2-3, ,Defensive rebound by B. Hield,
10:41.0, , ,2-3, ,B. Hield misses 3-pt jump shot from 24 ft,
10:37.0,Defensive rebound by C. Martin, ,2-3, , ,
10:25.0,B. Adebayo makes 2-pt jump shot from 10 ft (assist by T. Herro),+2,4-3, , ,Lead change
10:08.0, , ,4-5,+2,A. Nesmith makes 2-pt jump shot from 12 ft,Lead change
9:52.0,T. Herro misses 2-pt hook shot from 5 ft (block by A. Nesmith), ,4-5, , ,
9:52.0,Offensive rebound by Team, ,4-5, , ,
9:46.0,B. Adebayo makes 2-pt jump shot from 12 ft,+2,6-5, , ,Lead change
9:27.0, , ,6-7,+2,B. Hield makes 2-pt layup from 4 ft (assist by M. Turner),Lead change
9:06.0,J. Butler makes 2-pt dunk at rim (assist by T. Herro),+2,8-7, , ,Lead change
8:53.0, , ,8-9,+2,B. Hield makes 2-pt jump shot from 18 ft (assist by T. Haliburton),Lead change
8:34.0,B. Adebayo misses 2-pt jump shot from 7 ft, ,8-9, , ,
8:31.0, , ,8-9, ,Defensive rebound by B. Hield,
8:26.0, , ,8-9, ,Turnover by T. Haliburton (traveling),
8:07.0,T. Herro makes 3-pt jump shot from 28 ft (assist by J. Butler),+3,11-9, , ,Lead change
7:47.0, , ,11-9, ,T. Haliburton misses 3-pt jump shot from 26 ft,
7:43.0,Defensive rebound by B. Adebayo, ,11-9, , ,
7:40.0,Offensive foul by T. Herro (drawn by A. Nesmith), ,11-9, , ,
7:40.0,Turnover by T. Herro (offensive foul), ,11-9, , ,
7:19.0, , ,11-11,+2,M. Turner makes 2-pt jump shot from 10 ft,Tie
7:05.0,C. Martin misses 2-pt layup from 2 ft (block by T. Haliburton), ,11-11, , ,
7:05.0, , ,11-11, ,Defensive rebound by Team,
6:57.0, , ,11-11, ,Turnover by T. Haliburton (bad pass; steal by C. Martin),
6:50.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by T. Herro),+3,14-11, , ,
6:49.0, , ,14-11, ,Indiana full timeout,
6:49.0, , ,14-11, ,B. Mathurin enters the game for B. Hield,
6:49.0, , ,14-11, ,Violation by Team (delay of game),
6:32.0, , ,14-11, ,A. Nembhard misses 3-pt jump shot from 26 ft,
6:29.0,Defensive rebound by J. Butler, ,14-11, , ,
6:14.0,Turnover by B. Adebayo (bad pass; steal by A. Nembhard), ,14-11, , ,
6:02.0, , ,14-11, ,T. Haliburton misses 2-pt layup from 3 ft,
5:59.0,Defensive rebound by J. Butler, ,14-11, , ,
5:50.0,J. Butler misses 2-pt jump shot from 5 ft, ,14-11, , ,
5:48.0, , ,14-11, ,Defensive rebound by A. Nesmith,
5:44.0, , ,14-11, ,T. Haliburton misses 3-pt jump shot from 26 ft,
5:40.0,Defensive rebound by J. Butler, ,14-11, , ,
5:27.0,Shooting foul by A. Nesmith (drawn by J. Butler), ,14-11, , ,
5:27.0,J. Butler makes free throw 1 of 2,+1,15-11, , ,
5:27.0,V. Oladipo enters the game for T. Herro, ,15-11, , ,
5:27.0,M. Strus enters the game for C. Martin, ,15-11, , ,
5:27.0,J. Butler misses free throw 2 of 2, ,15-11, , ,
5:25.0, , ,15-11, ,Defensive rebound by A. Nesmith,
5:02.0, , ,15-11, ,T. Haliburton misses 2-pt jump shot from 9 ft,
5:01.0, , ,15-11, ,Offensive rebound by Team,
5:01.0, , ,15-11, ,Turnover by Team (shot clock),
4:48.0,B. Adebayo makes 2-pt dunk from 2 ft (assist by J. Butler),+2,17-11, , ,
4:30.0, , ,17-11, ,A. Nesmith misses 3-pt jump shot from 26 ft,
4:27.0,Defensive rebound by B. Adebayo, ,17-11, , ,
4:18.0,Offensive foul by B. Adebayo (drawn by B. Mathurin), ,17-11, , ,
4:18.0,Turnover by B. Adebayo (offensive foul), ,17-11, , ,
4:18.0,D. Dedmon enters the game for B. Adebayo, ,17-11, , ,
4:18.0, , ,17-11, ,J. Smith enters the game for M. Turner,
4:04.0, , ,17-11, ,B. Mathurin misses 3-pt jump shot from 23 ft,
4:00.0, , ,17-11, ,Offensive rebound by J. Smith,
3:58.0, , ,17-11, ,J. Smith misses 3-pt jump shot from 22 ft,
3:55.0, , ,17-11, ,Offensive rebound by A. Nesmith,
3:55.0, , ,17-13,+2,A. Nesmith makes 2-pt layup from 2 ft,
3:39.0,K. Lowry misses 3-pt jump shot from 25 ft, ,17-13, , ,
3:36.0, , ,17-13, ,Defensive rebound by A. Nembhard,
3:25.0, , ,17-13, ,Offensive foul by A. Nesmith (drawn by J. Butler),
3:25.0, , ,17-13, ,Turnover by A. Nesmith (offensive foul),
3:25.0, , ,17-13, ,O. Brissett enters the game for T. Haliburton,
3:25.0, , ,17-13, ,B. Hield enters the game for A. Nembhard,
3:25.0, , ,17-13, ,T. McConnell enters the game for A. Nesmith,
3:07.0,J. Butler makes 2-pt jump shot from 7 ft,+2,19-13, , ,
2:41.0, , ,19-13, ,Turnover by B. Hield (lost ball; steal by V. Oladipo),
2:38.0,K. Lowry makes 2-pt layup from 2 ft (assist by V. Oladipo),+2,21-13, , ,
2:38.0, , ,21-13, ,Indiana full timeout,
2:38.0,T. Herro enters the game for J. Butler, ,21-13, , ,
2:38.0,C. Martin enters the game for K. Lowry, ,21-13, , ,
2:21.0, , ,21-13, ,B. Hield misses 3-pt jump shot from 24 ft,
2:18.0,Defensive rebound by D. Dedmon, ,21-13, , ,
2:00.0,Turnover by T. Herro (bad pass; steal by J. Smith), ,21-13, , ,
1:55.0, , ,21-13, ,Turnover by B. Hield (bad pass; steal by T. Herro),
1:42.0,T. Herro misses 3-pt jump shot from 26 ft, ,21-13, , ,
1:39.0, , ,21-13, ,Defensive rebound by B. Hield,
1:22.0, , ,21-13, ,B. Mathurin misses 3-pt jump shot from 29 ft,
1:18.0,Defensive rebound by C. Martin, ,21-13, , ,
1:01.0,C. Martin makes 3-pt jump shot from 23 ft (assist by V. Oladipo),+3,24-13, , ,
0:41.0, , ,24-16,+3,B. Hield makes 3-pt jump shot from 24 ft (assist by T. McConnell),
0:23.0,D. Dedmon makes 2-pt layup from 2 ft (assist by M. Strus),+2,26-16, , ,
0:01.0, , ,26-19,+3,B. Hield makes 3-pt jump shot from 26 ft (assist by T. McConnell),
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Indiana,
12:00.0,Start of 2nd quarter,
11:47.0, , ,26-22,+3,B. Mathurin makes 3-pt jump shot from 26 ft (assist by T. McConnell),
11:22.0,V. Oladipo misses 3-pt jump shot from 26 ft, ,26-22, , ,
11:19.0,Offensive rebound by D. Dedmon, ,26-22, , ,
11:19.0,Shooting foul by T. McConnell (drawn by D. Dedmon), ,26-22, , ,
11:19.0,D. Dedmon makes free throw 1 of 2,+1,27-22, , ,
11:19.0,D. Dedmon makes free throw 2 of 2,+1,28-22, , ,
10:57.0, , ,28-22, ,O. Brissett misses 2-pt layup from 3 ft,
10:54.0,Defensive rebound by V. Oladipo, ,28-22, , ,
10:37.0,T. Herro misses 3-pt jump shot from 30 ft, ,28-22, , ,
10:36.0, , ,28-22, ,Defensive rebound by Team,
10:36.0,Loose ball foul by D. Dedmon (drawn by J. Smith), ,28-22, , ,
10:27.0, , ,28-24,+2,T. McConnell makes 2-pt layup from 2 ft,
10:27.0, , ,28-24, ,Shooting foul by T. Herro (drawn by T. McConnell),
10:27.0, , ,28-24, ,T. McConnell misses free throw 1 of 1,
10:26.0,Defensive rebound by M. Strus, ,28-24, , ,
10:14.0,Turnover by V. Oladipo (traveling), ,28-24, , ,
10:09.0, , ,28-24, ,Turnover by B. Hield (traveling),
9:52.0,M. Strus misses 3-pt jump shot from 25 ft, ,28-24, , ,
9:48.0,Offensive rebound by D. Dedmon, ,28-24, , ,
9:42.0,D. Dedmon makes 2-pt layup from 2 ft (assist by V. Oladipo),+2,30-24, , ,
9:23.0, , ,30-24, ,J. Smith misses 2-pt jump shot from 10 ft,
9:18.0,Defensive rebound by M. Strus, ,30-24, , ,
9:07.0,V. Oladipo misses 3-pt jump shot from 24 ft, ,30-24, , ,
9:05.0,Offensive rebound by D. Dedmon, ,30-24, , ,
9:04.0,D. Dedmon misses 2-pt layup from 3 ft (block by J. Smith), ,30-24, , ,
9:04.0,Offensive rebound by C. Martin, ,30-24, , ,
9:01.0,C. Martin misses 3-pt jump shot from 25 ft, ,30-24, , ,
8:56.0, , ,30-24, ,Defensive rebound by J. Smith,
8:40.0, , ,30-24, ,Shooting foul by D. Dedmon (drawn by J. Smith),
8:40.0, , ,30-24, ,J. Smith misses free throw 1 of 2,
8:40.0, , ,30-24, ,Offensive rebound by Team,
8:40.0,B. Adebayo enters the game for D. Dedmon, ,30-24, , ,
8:40.0, , ,30-24, ,J. Smith misses free throw 2 of 2,
8:39.0,Defensive rebound by B. Adebayo, ,30-24, , ,
8:27.0,B. Adebayo makes 2-pt layup from 2 ft (assist by T. Herro),+2,32-24, , ,
8:08.0, , ,32-24, ,O. Brissett misses 3-pt jump shot from 27 ft,
8:05.0,Defensive rebound by B. Adebayo, ,32-24, , ,
8:05.0,K. Lowry enters the game for V. Oladipo, ,32-24, , ,
8:05.0, , ,32-24, ,M. Turner enters the game for J. Smith,
7:50.0,M. Strus makes 3-pt jump shot from 28 ft (assist by B. Adebayo),+3,35-24, , ,
7:40.0, , ,35-24, ,Indiana full timeout,
7:40.0,J. Butler enters the game for C. Martin, ,35-24, , ,
7:40.0, , ,35-24, ,T. Haliburton enters the game for B. Hield,
7:40.0, , ,35-24, ,A. Nembhard enters the game for B. Mathurin,
7:40.0, , ,35-24, ,A. Nesmith enters the game for T. McConnell,
7:23.0, , ,35-24, ,M. Turner misses 2-pt jump shot from 15 ft,
7:22.0, , ,35-24, ,Offensive rebound by Team,
7:22.0, , ,35-24, ,Turnover by Team (shot clock),
6:59.0,B. Adebayo makes 2-pt jump shot from 13 ft (assist by J. Butler),+2,37-24, , ,
6:58.0,Violation by Team (delay of game), ,37-24, , ,
6:37.0,Jump ball: M. Turner vs. K. Lowry (O. Brissett gains possession),
6:36.0, , ,37-24, ,O. Brissett misses 2-pt jump shot from 18 ft,
6:33.0,Defensive rebound by B. Adebayo, ,37-24, , ,
6:26.0,B. Adebayo makes 2-pt layup from 3 ft (assist by T. Herro),+2,39-24, , ,
6:26.0,Shooting foul by O. Brissett (drawn by B. Adebayo), ,39-24, , ,
6:26.0,B. Adebayo makes free throw 1 of 1,+1,40-24, , ,
6:19.0, , ,40-24, ,A. Nesmith misses 3-pt jump shot from 26 ft,
6:15.0,Defensive rebound by B. Adebayo, ,40-24, , ,
6:07.0,M. Strus makes 3-pt jump shot from 26 ft (assist by K. Lowry),+3,43-24, , ,
5:47.0, , ,43-24, ,O. Brissett misses 2-pt layup from 3 ft,
5:45.0,Defensive rebound by B. Adebayo, ,43-24, , ,
5:43.0,M. Strus misses 3-pt jump shot from 25 ft, ,43-24, , ,
5:40.0, , ,43-24, ,Defensive rebound by M. Turner,
5:29.0, , ,43-26,+2,A. Nembhard makes 2-pt jump shot from 5 ft,
5:14.0,K. Lowry misses 3-pt jump shot from 27 ft, ,43-26, , ,
5:10.0, , ,43-26, ,Defensive rebound by T. Haliburton,
