A,B,C,D,E,F,Event
1st Q
Time,Brooklyn,,Score,,Miami,
12:00.0,Jump ball: N. Claxton vs. B. Adebayo (T. Herro gains possession),
11:47.0, , ,0-0, ,B. Adebayo misses 2-pt layup from 2 ft,
11:45.0,Defensive rebound by B. Simmons, ,0-0, , ,
11:42.0,K. Durant misses 3-pt jump shot from 27 ft, ,0-0, , ,
11:38.0,Offensive rebound by K. Irving, ,0-0, , ,
11:35.0,B. Simmons misses 2-pt hook shot from 2 ft, ,0-0, , ,
11:31.0,Offensive rebound by N. Claxton, ,0-0, , ,
11:30.0,N. Claxton makes 2-pt layup from 2 ft,+2,2-0, , ,
11:16.0, , ,2-0, ,J. Butler misses 3-pt jump shot from 23 ft,
11:13.0,Defensive rebound by N. Claxton, ,2-0, , ,
11:08.0,K. Irving makes 3-pt jump shot from 26 ft (assist by R. O'Neale),+3,5-0, , ,
10:50.0, , ,5-0, ,K. Lowry misses 2-pt hook shot from 2 ft,
10:46.0, , ,5-0, ,Offensive rebound by B. Adebayo,
10:46.0, , ,5-2,+2,B. Adebayo makes 2-pt layup at rim,
10:29.0,N. Claxton makes 2-pt jump shot from 5 ft (assist by B. Simmons),+2,7-2, , ,
10:18.0, , ,7-2, ,T. Herro misses 3-pt jump shot from 26 ft,
10:16.0,Defensive rebound by R. O'Neale, ,7-2, , ,
10:12.0,Brooklyn full timeout, ,7-2, , ,
10:01.0,Offensive foul by R. O'Neale (drawn by K. Lowry), ,7-2, , ,
10:01.0,Turnover by R. O'Neale (offensive foul), ,7-2, , ,
9:39.0, , ,7-2, ,T. Herro misses 2-pt jump shot from 15 ft (block by N. Claxton),
9:38.0, , ,7-2, ,Offensive rebound by Team,
9:37.0, , ,7-2, ,Turnover by Team (shot clock),
9:12.0,K. Irving makes 3-pt jump shot from 24 ft (assist by R. O'Neale),+3,10-2, , ,
8:57.0, , ,10-4,+2,B. Adebayo makes 2-pt jump shot from 15 ft,
8:52.0,Personal foul by H. Highsmith (drawn by K. Durant), ,10-4, , ,
8:38.0,R. O'Neale misses 3-pt jump shot from 24 ft, ,10-4, , ,
8:37.0, , ,10-4, ,Defensive rebound by Team,
8:23.0, , ,10-4, ,Turnover by K. Lowry (bad pass; steal by R. O'Neale),
