A,B,C,D,E,F,Event
1st Q
Time,Memphis,,Score,,Miami,
12:00.0,Jump ball: J. Jackson vs. B. Adebayo (T. Jones gains possession),
11:41.0,D. Bane misses 2-pt layup from 1 ft (block by B. Adebayo), ,0-0, , ,
11:40.0,Offensive rebound by J. Jackson, ,0-0, , ,
11:37.0,J. Jackson misses 2-pt layup from 4 ft, ,0-0, , ,
11:36.0, , ,0-0, ,Defensive rebound by K. Love,
11:18.0, , ,0-0, ,K. Love misses 3-pt jump shot from 26 ft,
11:15.0,Defensive rebound by T. Jones, ,0-0, , ,
11:11.0,Turnover by D. Bane (traveling), ,0-0, , ,
10:58.0, , ,0-0, ,G. Vincent misses 2-pt jump shot from 10 ft,
10:55.0,Defensive rebound by J. Jackson, ,0-0, , ,
10:50.0,D. Brooks makes 2-pt jump shot from 10 ft,+2,2-0, , ,
10:50.0,Shooting foul by G. Vincent (drawn by D. Brooks), ,2-0, , ,
10:50.0,D. Brooks misses free throw 1 of 1, ,2-0, , ,
10:46.0, , ,2-0, ,Defensive rebound by K. Love,
10:29.0, , ,2-2,+2,B. Adebayo makes 2-pt jump shot from 6 ft (assist by G. Vincent),Tie
10:20.0,D. Bane makes 2-pt layup from 3 ft (assist by X. Tillman),+2,4-2, , ,
10:04.0, , ,4-2, ,J. Butler misses 2-pt hook shot from 4 ft,
10:02.0,Defensive rebound by X. Tillman, ,4-2, , ,
9:56.0,J. Jackson misses 3-pt jump shot from 26 ft, ,4-2, , ,
9:53.0, , ,4-2, ,Defensive rebound by J. Butler,
9:46.0, , ,4-4,+2,J. Butler makes 2-pt layup from 1 ft,Tie
9:36.0,X. Tillman misses 2-pt layup from 3 ft (block by B. Adebayo), ,4-4, , ,
9:31.0,Offensive rebound by J. Jackson, ,4-4, , ,
9:29.0,J. Jackson makes 2-pt hook shot from 8 ft,+2,6-4, , ,
9:17.0, , ,6-4, ,T. Herro misses 3-pt jump shot from 26 ft,
9:16.0,Defensive rebound by T. Jones, ,6-4, , ,
9:09.0,T. Jones makes 2-pt layup from 2 ft,+2,8-4, , ,
8:58.0, , ,8-4, ,K. Love misses 3-pt jump shot from 26 ft,
8:52.0,Defensive rebound by D. Brooks, ,8-4, , ,
8:49.0,D. Brooks misses 2-pt layup from 2 ft, ,8-4, , ,
8:46.0, , ,8-4, ,Defensive rebound by K. Love,
8:35.0, , ,8-4, ,Offensive foul by B. Adebayo (drawn by D. Bane),
8:35.0, , ,8-4, ,Turnover by B. Adebayo (offensive foul),
8:21.0,Turnover by D. Bane (lost ball; steal by J. Butler), ,8-4, , ,
8:18.0, , ,8-6,+2,J. Butler makes 2-pt layup from 1 ft,
8:08.0,Turnover by J. Jackson (traveling), ,8-6, , ,
7:55.0, , ,8-6, ,J. Butler misses 2-pt jump shot from 10 ft,
7:54.0, , ,8-6, ,Offensive rebound by J. Butler,
7:52.0, , ,8-6, ,Shooting foul by X. Tillman (drawn by J. Butler),
7:52.0, , ,8-6, ,J. Butler misses free throw 1 of 2,
7:52.0, , ,8-6, ,Offensive rebound by Team,
7:52.0, , ,8-7,+1,J. Butler makes free throw 2 of 2,
7:29.0,J. Jackson misses 2-pt jump shot from 5 ft, ,8-7, , ,
7:26.0, , ,8-7, ,Defensive rebound by B. Adebayo,
7:15.0, , ,8-7, ,Turnover by K. Love (bad pass),
6:59.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by T. Jones),+3,11-7, , ,
6:48.0, , ,11-7, ,T. Herro misses 3-pt jump shot from 28 ft,
6:43.0,Defensive rebound by T. Jones, ,11-7, , ,
6:37.0,T. Jones misses 2-pt jump shot from 2 ft, ,11-7, , ,
6:35.0, , ,11-7, ,Defensive rebound by K. Love,
6:29.0, , ,11-10,+3,G. Vincent makes 3-pt jump shot from 27 ft (assist by K. Love),
6:27.0,Memphis full timeout, ,11-10, , ,
6:27.0,Technical foul by T. Jenkins, ,11-10, , ,
6:27.0,S. Aldama enters the game for X. Tillman, ,11-10, , ,
6:27.0, , ,11-11,+1,J. Butler makes technical free throw,Tie
6:08.0,J. Jackson makes 2-pt layup from 3 ft (assist by S. Aldama),+2,13-11, , ,
5:54.0, , ,13-11, ,B. Adebayo misses 2-pt jump shot from 11 ft,
5:52.0,Defensive rebound by J. Jackson, ,13-11, , ,
5:52.0,J. Konchar enters the game for D. Bane, ,13-11, , ,
5:52.0, , ,13-11, ,M. Strus enters the game for B. Adebayo,
5:52.0, , ,13-11, ,O. Yurtseven enters the game for T. Herro,
5:48.0,Jump ball: J. Jackson vs. K. Love (D. Brooks gains possession),
5:46.0,Personal foul by O. Yurtseven (drawn by J. Jackson), ,13-11, , ,
5:37.0,J. Jackson makes 2-pt hook shot from 6 ft,+2,15-11, , ,
5:18.0, , ,15-11, ,K. Love misses 3-pt jump shot from 27 ft,
5:15.0,Defensive rebound by J. Jackson, ,15-11, , ,
5:11.0,Turnover by D. Brooks (discontinued dribble), ,15-11, , ,
4:54.0, , ,15-14,+3,K. Love makes 3-pt jump shot from 25 ft (assist by J. Butler),
4:43.0,Personal foul by O. Yurtseven (drawn by J. Jackson), ,15-14, , ,
4:34.0,T. Jones makes 2-pt layup from 2 ft,+2,17-14, , ,
4:34.0, , ,17-14, ,Miami full timeout,
4:11.0, , ,17-16,+2,J. Butler makes 2-pt jump shot from 12 ft,
3:57.0,J. Jackson makes 3-pt jump shot from 28 ft (assist by T. Jones),+3,20-16, , ,
3:41.0, , ,20-16, ,Turnover by G. Vincent (lost ball; steal by J. Jackson),
3:41.0,Personal foul by O. Yurtseven (drawn by D. Brooks), ,20-16, , ,
3:41.0, , ,20-16, ,B. Adebayo enters the game for K. Love,
3:41.0, , ,20-16, ,C. Martin enters the game for O. Yurtseven,
3:27.0,S. Aldama misses 3-pt jump shot from 25 ft, ,20-16, , ,
3:24.0, , ,20-16, ,Defensive rebound by J. Butler,
3:11.0, , ,20-16, ,J. Butler misses 2-pt jump shot from 10 ft,
3:08.0,Defensive rebound by J. Jackson, ,20-16, , ,
3:04.0,J. Jackson misses 3-pt jump shot from 25 ft, ,20-16, , ,
3:00.0,Offensive rebound by J. Konchar, ,20-16, , ,
2:58.0,T. Jones misses 3-pt jump shot from 26 ft, ,20-16, , ,
2:54.0, , ,20-16, ,Defensive rebound by G. Vincent,
2:54.0,D. Bane enters the game for J. Jackson, ,20-16, , ,
2:54.0,X. Tillman enters the game for T. Jones, ,20-16, , ,
2:54.0, , ,20-16, ,T. Herro enters the game for G. Vincent,
2:34.0, , ,20-19,+3,C. Martin makes 3-pt jump shot from 24 ft (assist by T. Herro),
2:15.0,S. Aldama misses 3-pt jump shot from 26 ft, ,20-19, , ,
2:11.0,Offensive rebound by X. Tillman, ,20-19, , ,
2:10.0,X. Tillman makes 2-pt layup from 2 ft,+2,22-19, , ,
1:59.0, , ,22-21,+2,B. Adebayo makes 2-pt jump shot from 10 ft,
1:47.0,J. Konchar makes 3-pt jump shot from 23 ft (assist by X. Tillman),+3,25-21, , ,
1:31.0, , ,25-21, ,M. Strus misses 3-pt jump shot from 24 ft,
1:28.0,Defensive rebound by D. Brooks, ,25-21, , ,
1:24.0,J. Konchar misses 3-pt jump shot from 23 ft, ,25-21, , ,
1:21.0, , ,25-21, ,Defensive rebound by C. Martin,
1:13.0, , ,25-23,+2,T. Herro makes 2-pt jump shot from 7 ft,
1:01.0,D. Brooks misses 3-pt jump shot from 25 ft, ,25-23, , ,
0:58.0, , ,25-23, ,Defensive rebound by B. Adebayo,
0:50.0, , ,25-23, ,Shooting foul by D. Brooks (drawn by J. Butler),
0:50.0, , ,25-24,+1,J. Butler makes free throw 1 of 2,
