A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Cleveland,
12:00.0,Jump ball: B. Adebayo vs. J. Allen (E. Mobley gains possession),
11:41.0, , ,0-0, ,E. Mobley misses 2-pt jump shot from 8 ft,
11:38.0,Defensive rebound by B. Adebayo, ,0-0, , ,
11:16.0,K. Lowry misses 3-pt jump shot from 35 ft, ,0-0, , ,
11:12.0, , ,0-0, ,Defensive rebound by D. Mitchell,
11:07.0, , ,0-2,+2,D. Mitchell makes 2-pt layup at rim,
10:51.0,Turnover by C. Martin (lost ball; steal by D. Mitchell), ,0-2, , ,
10:45.0, , ,0-4,+2,I. Okoro makes 2-pt layup from 1 ft (assist by D. Garland),
10:26.0,K. Lowry misses 3-pt jump shot from 27 ft, ,0-4, , ,
10:24.0, , ,0-4, ,Defensive rebound by E. Mobley,
10:19.0, , ,0-4, ,D. Mitchell misses 3-pt jump shot from 31 ft,
10:16.0,Defensive rebound by C. Martin, ,0-4, , ,
10:08.0,Def 3 sec tech foul by Team, ,0-4, , ,
10:08.0,J. Butler misses technical free throw, ,0-4, , ,
10:08.0,Offensive rebound by Team, ,0-4, , ,
9:53.0,Turnover by Team (shot clock), ,0-4, , ,
9:42.0, , ,0-4, ,D. Mitchell misses 3-pt jump shot from 27 ft,
9:38.0,Defensive rebound by C. Martin, ,0-4, , ,
9:31.0,C. Martin makes 3-pt jump shot from 26 ft (assist by T. Herro),+3,3-4, , ,
9:15.0, , ,3-4, ,D. Garland misses 3-pt jump shot from 25 ft,
9:12.0,Defensive rebound by C. Martin, ,3-4, , ,
8:57.0,Turnover by T. Herro (bad pass), ,3-4, , ,
8:57.0,Loose ball foul by K. Lowry (drawn by D. Garland), ,3-4, , ,
8:40.0, , ,3-6,+2,J. Allen makes 2-pt layup at rim (assist by D. Garland),
8:26.0,T. Herro makes 2-pt jump shot from 17 ft,+2,5-6, , ,
8:10.0, , ,5-9,+3,D. Mitchell makes 3-pt jump shot from 26 ft (assist by D. Garland),
8:05.0,Turnover by K. Lowry (bad pass; steal by D. Garland), ,5-9, , ,
8:05.0, , ,5-9, ,Personal foul by B. Adebayo (drawn by D. Garland),
7:43.0, , ,5-9, ,D. Garland misses 2-pt jump shot from 18 ft,
7:40.0,Defensive rebound by J. Butler, ,5-9, , ,
7:23.0,T. Herro misses 2-pt jump shot from 20 ft (block by I. Okoro), ,5-9, , ,
7:21.0, , ,5-9, ,Defensive rebound by J. Allen,
7:08.0, , ,5-11,+2,J. Allen makes 2-pt layup from 1 ft (assist by I. Okoro),
6:59.0,J. Butler misses 3-pt jump shot from 26 ft, ,5-11, , ,
6:57.0, , ,5-11, ,Defensive rebound by J. Allen,
6:52.0, , ,5-13,+2,E. Mobley makes 2-pt layup from 1 ft (assist by I. Okoro),
6:51.0,Miami full timeout, ,5-13, , ,
6:33.0,T. Herro misses 3-pt jump shot from 26 ft, ,5-13, , ,
6:31.0, , ,5-13, ,Defensive rebound by J. Allen,
6:22.0, , ,5-16,+3,D. Garland makes 3-pt jump shot from 23 ft (assist by D. Mitchell),
6:16.0,Turnover by K. Lowry (bad pass; steal by D. Mitchell), ,5-16, , ,
6:07.0, , ,5-16, ,D. Garland misses 3-pt jump shot from 25 ft,
6:04.0,Defensive rebound by C. Martin, ,5-16, , ,
5:56.0,T. Herro misses 3-pt jump shot from 24 ft, ,5-16, , ,
5:50.0,Offensive rebound by C. Martin, ,5-16, , ,
5:50.0,V. Oladipo enters the game for B. Adebayo, ,5-16, , ,
5:50.0,O. Robinson enters the game for C. Martin, ,5-16, , ,
5:50.0, , ,5-16, ,D. Wade enters the game for I. Okoro,
5:38.0,J. Butler misses 2-pt jump shot from 23 ft, ,5-16, , ,
5:32.0,Offensive rebound by O. Robinson, ,5-16, , ,
5:30.0,V. Oladipo misses 3-pt jump shot from 24 ft, ,5-16, , ,
5:30.0,Offensive rebound by Team, ,5-16, , ,
5:16.0,J. Butler makes 2-pt jump shot from 4 ft (assist by T. Herro),+2,7-16, , ,
4:53.0, , ,7-16, ,Turnover by D. Mitchell (lost ball),
4:53.0, , ,7-16, ,Loose ball foul by D. Mitchell (drawn by V. Oladipo),
4:53.0, , ,7-16, ,C. LeVert enters the game for D. Mitchell,
4:30.0,Shooting foul by D. Garland (drawn by J. Butler), ,7-16, , ,
4:30.0,J. Butler makes free throw 1 of 3,+1,8-16, , ,
4:30.0,J. Butler misses free throw 2 of 3, ,8-16, , ,
4:30.0,Offensive rebound by Team, ,8-16, , ,
4:30.0, , ,8-16, ,R. Rubio enters the game for E. Mobley,
4:30.0,J. Butler makes free throw 3 of 3,+1,9-16, , ,
4:12.0, , ,9-16, ,D. Wade misses 3-pt jump shot from 25 ft,
4:08.0,Defensive rebound by V. Oladipo, ,9-16, , ,
3:58.0,J. Butler makes 2-pt jump shot from 6 ft,+2,11-16, , ,
3:36.0, , ,11-16, ,C. LeVert misses 3-pt jump shot from 23 ft,
3:32.0,Defensive rebound by V. Oladipo, ,11-16, , ,
3:22.0,Shooting foul by D. Garland (drawn by T. Herro), ,11-16, , ,
3:22.0,T. Herro makes free throw 1 of 2,+1,12-16, , ,
3:22.0,G. Vincent enters the game for K. Lowry, ,12-16, , ,
3:22.0, , ,12-16, ,D. Mitchell enters the game for D. Garland,
3:22.0,T. Herro makes free throw 2 of 2,+1,13-16, , ,
3:07.0, , ,13-16, ,D. Mitchell misses 3-pt jump shot from 26 ft,
3:04.0,Defensive rebound by V. Oladipo, ,13-16, , ,
2:53.0,J. Butler makes 2-pt jump shot from 5 ft,+2,15-16, , ,
2:38.0, , ,15-18,+2,J. Allen makes 2-pt dunk from 1 ft (assist by D. Mitchell),
2:25.0,J. Butler makes 3-pt jump shot from 26 ft (assist by V. Oladipo),+3,18-18, , ,Tie
2:01.0, , ,18-21,+3,D. Wade makes 3-pt jump shot from 24 ft (assist by R. Rubio),
1:49.0, , ,18-21, ,Cleveland full timeout,
1:49.0,M. Strus enters the game for J. Butler, ,18-21, , ,
1:49.0, , ,18-21, ,E. Mobley enters the game for J. Allen,
1:36.0,V. Oladipo misses 3-pt jump shot from 24 ft, ,18-21, , ,
1:34.0, , ,18-21, ,Defensive rebound by C. LeVert,
1:20.0, , ,18-23,+2,E. Mobley makes 2-pt dunk from 1 ft (assist by C. LeVert),
1:08.0,V. Oladipo makes 3-pt jump shot from 24 ft (assist by O. Robinson),+3,21-23, , ,
0:49.0, , ,21-23, ,D. Wade misses 3-pt jump shot from 23 ft,
0:47.0,Defensive rebound by O. Robinson, ,21-23, , ,
0:38.0,O. Robinson makes 2-pt layup from 1 ft (assist by T. Herro),+2,23-23, , ,Tie
0:38.0,Shooting foul by D. Mitchell (drawn by O. Robinson), ,23-23, , ,
0:38.0,C. Martin enters the game for T. Herro, ,23-23, , ,
0:38.0,O. Robinson makes free throw 1 of 1,+1,24-23, , ,Lead change
0:32.0, , ,24-23, ,D. Mitchell misses 3-pt jump shot from 27 ft,
0:28.0,Defensive rebound by V. Oladipo, ,24-23, , ,
0:11.0,M. Strus misses 3-pt jump shot from 27 ft, ,24-23, , ,
0:08.0, , ,24-23, ,Defensive rebound by D. Wade,
0:01.0, , ,24-23, ,C. LeVert misses 2-pt layup from 1 ft (block by O. Robinson),
0:01.0, , ,24-23, ,Offensive rebound by Team,
0:00.0, , ,24-26,+3,C. LeVert makes 3-pt jump shot from 32 ft (assist by R. Rubio),Lead change
0:00.0, , ,24-26, ,Instant Replay (Request: Ruling Stands),
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Cleveland,
12:00.0,Start of 2nd quarter,
11:47.0,B. Adebayo misses 2-pt jump shot from 9 ft, ,24-26, , ,
11:44.0, , ,24-26, ,Defensive rebound by R. Rubio,
11:29.0, , ,24-26, ,E. Mobley misses 2-pt jump shot from 12 ft,
11:26.0,Defensive rebound by M. Strus, ,24-26, , ,
11:21.0,V. Oladipo misses 2-pt jump shot from 14 ft, ,24-26, , ,
11:19.0, , ,24-26, ,Defensive rebound by R. Rubio,
11:14.0, , ,24-26, ,Personal foul by G. Vincent (drawn by E. Mobley),
11:02.0, , ,24-28,+2,R. Rubio makes 2-pt jump shot from 11 ft,
10:44.0,G. Vincent makes 3-pt jump shot from 26 ft (assist by M. Strus),+3,27-28, , ,
10:27.0, , ,27-28, ,C. LeVert misses 3-pt jump shot from 24 ft,
10:22.0,Defensive rebound by C. Martin, ,27-28, , ,
10:13.0,Shooting foul by D. Wade (drawn by B. Adebayo), ,27-28, , ,
10:13.0,B. Adebayo makes free throw 1 of 2,+1,28-28, , ,Tie
10:13.0, , ,28-28, ,I. Okoro enters the game for D. Wade,
10:13.0,B. Adebayo makes free throw 2 of 2,+1,29-28, , ,Lead change
9:54.0, , ,29-28, ,C. Osman misses 3-pt jump shot from 24 ft,
9:54.0, , ,29-28, ,Offensive rebound by C. LeVert,
9:54.0, , ,29-28, ,Shooting foul by M. Strus (drawn by C. LeVert),
9:54.0, , ,29-28, ,C. LeVert misses free throw 1 of 2,
9:54.0, , ,29-28, ,Offensive rebound by Team,
9:54.0, , ,29-28, ,D. Garland enters the game for R. Rubio,
9:54.0, , ,29-29,+1,C. LeVert makes free throw 2 of 2,Tie
9:40.0,B. Adebayo misses 2-pt jump shot from 12 ft, ,29-29, , ,
9:38.0, , ,29-29, ,Defensive rebound by I. Okoro,
9:28.0, , ,29-29, ,Personal foul by G. Vincent (drawn by E. Mobley),
9:15.0, , ,29-29, ,E. Mobley misses 2-pt jump shot from 12 ft,
9:13.0,Defensive rebound by M. Strus, ,29-29, , ,
9:04.0,B. Adebayo misses 2-pt layup from 4 ft (block by E. Mobley), ,29-29, , ,
9:03.0,Offensive rebound by Team, ,29-29, , ,
8:59.0,B. Adebayo misses 2-pt jump shot from 19 ft, ,29-29, , ,
8:56.0, , ,29-29, ,Defensive rebound by C. LeVert,
8:49.0, , ,29-31,+2,C. LeVert makes 2-pt layup at rim,Lead change
8:49.0, , ,29-31, ,Shooting foul by B. Adebayo (drawn by C. LeVert),
8:49.0, , ,29-32,+1,C. LeVert makes free throw 1 of 1,
8:41.0,C. Martin makes 3-pt jump shot from 27 ft (assist by V. Oladipo),+3,32-32, , ,Tie
8:22.0, , ,32-34,+2,E. Mobley makes 2-pt jump shot from 8 ft (assist by C. LeVert),
8:15.0,Shooting foul by I. Okoro (drawn by B. Adebayo), ,32-34, , ,
8:15.0,B. Adebayo makes free throw 1 of 2,+1,33-34, , ,
8:15.0,B. Adebayo makes free throw 2 of 2,+1,34-34, , ,Tie
8:05.0, , ,34-36,+2,D. Garland makes 2-pt jump shot from 11 ft,
7:53.0,G. Vincent misses 2-pt layup from 3 ft, ,34-36, , ,
7:50.0, , ,34-36, ,Defensive rebound by E. Mobley,
7:48.0, , ,34-38,+2,C. LeVert makes 2-pt layup from 1 ft (assist by E. Mobley),
7:40.0,G. Vincent makes 3-pt jump shot from 26 ft,+3,37-38, , ,
7:27.0, , ,37-38, ,D. Garland misses 3-pt jump shot from 28 ft,
7:25.0,Defensive rebound by V. Oladipo, ,37-38, , ,
7:22.0,Turnover by V. Oladipo (back court), ,37-38, , ,
7:22.0, , ,37-38, ,J. Allen enters the game for E. Mobley,
7:09.0, , ,37-38, ,J. Allen misses 2-pt hook shot from 6 ft,
7:06.0,Defensive rebound by V. Oladipo, ,37-38, , ,
7:03.0,C. Martin makes 2-pt layup from 3 ft (assist by V. Oladipo),+2,39-38, , ,Lead change
7:03.0, , ,39-38, ,Cleveland full timeout,
7:03.0, , ,39-38, ,D. Mitchell enters the game for C. Osman,
6:40.0, , ,39-38, ,Turnover by C. LeVert (lost ball; steal by V. Oladipo),
6:35.0,C. Martin makes 3-pt jump shot from 26 ft (assist by V. Oladipo),+3,42-38, , ,
6:10.0, , ,42-38, ,C. LeVert misses 3-pt jump shot from 24 ft,
6:08.0, , ,42-38, ,Offensive rebound by J. Allen,
6:08.0, , ,42-38, ,Personal foul by C. Martin (drawn by J. Allen),
6:08.0, , ,42-39,+1,J. Allen makes free throw 1 of 2,
6:08.0,J. Butler enters the game for V. Oladipo, ,42-39, , ,
6:08.0,T. Herro enters the game for G. Vincent, ,42-39, , ,
6:08.0, , ,42-39, ,C. Osman enters the game for C. LeVert,
6:08.0, , ,42-39, ,J. Allen misses free throw 2 of 2,
6:05.0,Defensive rebound by C. Martin, ,42-39, , ,
5:59.0,B. Adebayo makes 2-pt dunk from 1 ft,+2,44-39, , ,
5:36.0, , ,44-41,+2,D. Mitchell makes 2-pt layup from 7 ft,
5:22.0,Turnover by T. Herro (bad pass; steal by D. Mitchell), ,44-41, , ,
5:16.0, , ,44-41, ,D. Mitchell misses 3-pt jump shot from 26 ft,
5:11.0,Defensive rebound by C. Martin, ,44-41, , ,
5:03.0,Shooting foul by D. Garland (drawn by J. Butler), ,44-41, , ,
5:03.0,J. Butler makes free throw 1 of 2,+1,45-41, , ,
5:03.0,J. Butler makes free throw 2 of 2,+1,46-41, , ,
