A,B,C,D,E,F,Event
1st Q
Time,LA Lakers,,Score,,Miami,
12:00.0,Jump ball: T. Bryant vs. B. Adebayo (J. Butler gains possession),
11:44.0, , ,0-0, ,B. Adebayo misses 2-pt jump shot from 6 ft,
11:42.0,Defensive rebound by L. Walker, ,0-0, , ,
11:23.0,L. James makes 2-pt jump shot from 13 ft,+2,2-0, , ,
11:09.0, , ,2-3,+3,G. Vincent makes 3-pt jump shot from 25 ft (assist by T. Herro),Lead change
10:46.0,P. Beverley makes 3-pt jump shot from 25 ft (assist by L. James),+3,5-3, , ,Lead change
10:29.0, , ,5-3, ,T. Herro misses 3-pt jump shot from 26 ft,
10:27.0,Defensive rebound by L. Walker, ,5-3, , ,
10:20.0,L. James misses 3-pt jump shot from 29 ft, ,5-3, , ,
10:20.0,Offensive rebound by P. Beverley, ,5-3, , ,
10:08.0,L. Walker misses 3-pt jump shot from 23 ft, ,5-3, , ,
10:05.0, , ,5-3, ,Defensive rebound by C. Martin,
9:53.0, , ,5-5,+2,J. Butler makes 2-pt layup from 2 ft,Tie
9:43.0,Turnover by D. Schröder (bad pass; steal by J. Butler), ,5-5, , ,
9:39.0, , ,5-7,+2,J. Butler makes 2-pt layup from 2 ft,Lead change
9:28.0,L. James makes 3-pt jump shot from 26 ft (assist by P. Beverley),+3,8-7, , ,Lead change
9:14.0, , ,8-7, ,J. Butler misses 3-pt jump shot from 24 ft,
9:10.0,Defensive rebound by L. James, ,8-7, , ,
9:01.0,D. Schröder misses 3-pt jump shot from 26 ft, ,8-7, , ,
8:56.0, , ,8-7, ,Defensive rebound by B. Adebayo,
8:51.0, , ,8-9,+2,B. Adebayo makes 2-pt layup from 1 ft,Lead change
8:41.0,P. Beverley misses 2-pt jump shot from 10 ft, ,8-9, , ,
8:38.0, , ,8-9, ,Defensive rebound by C. Martin,
8:36.0, , ,8-11,+2,J. Butler makes 2-pt dunk from 1 ft (assist by C. Martin),
8:19.0,Offensive foul by L. James (drawn by C. Martin), ,8-11, , ,
8:19.0,Turnover by L. James (offensive foul), ,8-11, , ,
8:00.0, , ,8-11, ,Shooting foul by P. Beverley (drawn by J. Butler),
8:00.0, , ,8-12,+1,J. Butler makes free throw 1 of 2,
8:00.0, , ,8-13,+1,J. Butler makes free throw 2 of 2,
7:33.0,L. James makes 2-pt jump shot from 19 ft (assist by L. Walker),+2,10-13, , ,
7:10.0, , ,10-13, ,T. Herro misses 3-pt jump shot from 27 ft,
7:06.0,Defensive rebound by T. Bryant, ,10-13, , ,
6:58.0,L. James makes 3-pt jump shot from 26 ft (assist by P. Beverley),+3,13-13, , ,Tie
6:40.0, , ,13-13, ,T. Herro misses 2-pt jump shot from 20 ft,
6:32.0,Defensive rebound by P. Beverley, ,13-13, , ,
6:21.0,T. Bryant makes 2-pt hook shot from 4 ft (assist by L. James),+2,15-13, , ,Lead change
6:14.0, , ,15-13, ,Miami full timeout,
6:14.0,R. Westbrook enters the game for P. Beverley, ,15-13, , ,
5:58.0, , ,15-13, ,J. Butler misses 2-pt layup from 2 ft (block by T. Bryant),
5:56.0, , ,15-13, ,Offensive rebound by J. Butler,
5:56.0, , ,15-13, ,Shooting foul by T. Bryant (drawn by J. Butler),
5:56.0, , ,15-14,+1,J. Butler makes free throw 1 of 2,
5:56.0, , ,15-15,+1,J. Butler makes free throw 2 of 2,Tie
5:45.0,R. Westbrook makes 2-pt layup from 2 ft,+2,17-15, , ,
5:29.0, , ,17-15, ,T. Herro misses 2-pt jump shot from 13 ft,
5:27.0, , ,17-15, ,Offensive rebound by B. Adebayo,
5:27.0, , ,17-17,+2,B. Adebayo makes 2-pt jump shot from 11 ft,Tie
5:24.0,Shooting foul by G. Vincent (drawn by L. James), ,17-17, , ,
5:24.0,L. James makes free throw 1 of 2,+1,18-17, , ,
5:24.0,A. Reaves enters the game for L. Walker, ,18-17, , ,
5:24.0, , ,18-17, ,V. Oladipo enters the game for J. Butler,
5:24.0,L. James makes free throw 2 of 2,+1,19-17, , ,
5:09.0, , ,19-17, ,V. Oladipo misses 3-pt jump shot from 26 ft,
5:06.0,Defensive rebound by L. James, ,19-17, , ,
5:04.0,R. Westbrook misses 2-pt layup from 2 ft, ,19-17, , ,
5:01.0, , ,19-17, ,Defensive rebound by C. Martin,
4:48.0, , ,19-19,+2,B. Adebayo makes 2-pt jump shot from 11 ft,Tie
4:39.0, , ,19-19, ,Violation by Team (kicked ball),
4:39.0,T. Brown enters the game for L. James, ,19-19, , ,
4:39.0, , ,19-19, ,M. Strus enters the game for G. Vincent,
4:28.0,T. Brown misses 3-pt jump shot from 26 ft, ,19-19, , ,
4:26.0, , ,19-19, ,Defensive rebound by B. Adebayo,
4:19.0, , ,19-19, ,B. Adebayo misses 2-pt jump shot from 12 ft,
4:16.0,Defensive rebound by T. Brown, ,19-19, , ,
4:01.0,Turnover by T. Brown (bad pass; steal by V. Oladipo), ,19-19, , ,
3:53.0, , ,19-21,+2,M. Strus makes 2-pt layup from 2 ft (assist by T. Herro),Lead change
3:36.0,Turnover by A. Reaves (lost ball; steal by V. Oladipo), ,19-21, , ,
3:32.0, , ,19-23,+2,C. Martin makes 2-pt jump shot from 20 ft (assist by T. Herro),
3:32.0,LA Lakers full timeout, ,19-23, , ,
3:32.0,W. Gabriel enters the game for T. Bryant, ,19-23, , ,
3:32.0,L. Walker enters the game for D. Schröder, ,19-23, , ,
3:18.0,Personal foul by B. Adebayo (drawn by W. Gabriel), ,19-23, , ,
3:09.0,R. Westbrook misses 2-pt jump shot from 18 ft, ,19-23, , ,
3:07.0,Offensive rebound by T. Brown, ,19-23, , ,
3:06.0,L. Walker misses 3-pt jump shot from 26 ft, ,19-23, , ,
3:02.0, , ,19-23, ,Defensive rebound by C. Martin,
2:45.0, , ,19-23, ,M. Strus misses 3-pt jump shot from 28 ft,
2:38.0, , ,19-23, ,Offensive rebound by B. Adebayo,
2:34.0, , ,19-25,+2,C. Martin makes 2-pt jump shot from 22 ft,
2:15.0,Turnover by A. Reaves (lost ball; steal by T. Herro), ,19-25, , ,
2:06.0, , ,19-25, ,B. Adebayo misses 2-pt jump shot from 6 ft,
2:00.0, , ,19-25, ,Offensive rebound by B. Adebayo,
2:00.0, , ,19-27,+2,B. Adebayo makes 2-pt layup at rim,
1:52.0,A. Reaves misses 3-pt jump shot from 25 ft, ,19-27, , ,
1:49.0, , ,19-27, ,Defensive rebound by B. Adebayo,
1:42.0, , ,19-27, ,Shooting foul by W. Gabriel (drawn by B. Adebayo),
1:42.0, , ,19-27, ,B. Adebayo misses free throw 1 of 2,
1:42.0, , ,19-27, ,Offensive rebound by Team,
1:42.0, , ,19-27, ,J. Butler enters the game for T. Herro,
1:42.0, , ,19-27, ,D. Robinson enters the game for C. Martin,
1:42.0, , ,19-28,+1,B. Adebayo makes free throw 2 of 2,
1:30.0,R. Westbrook makes 2-pt jump shot from 9 ft,+2,21-28, , ,
1:30.0,Shooting foul by D. Robinson (drawn by R. Westbrook), ,21-28, , ,
1:30.0, , ,21-28, ,O. Robinson enters the game for B. Adebayo,
1:30.0,R. Westbrook makes free throw 1 of 1,+1,22-28, , ,
1:20.0, , ,22-28, ,M. Strus misses 3-pt jump shot from 26 ft,
1:16.0, , ,22-28, ,Offensive rebound by V. Oladipo,
1:03.0, , ,22-30,+2,J. Butler makes 2-pt jump shot from 6 ft,
0:52.0,R. Westbrook misses 2-pt layup from 2 ft, ,22-30, , ,
0:50.0, , ,22-30, ,Defensive rebound by O. Robinson,
0:47.0, , ,22-30, ,Turnover by M. Strus (out of bounds lost ball),
0:39.0,Offensive foul by A. Reaves (drawn by M. Strus), ,22-30, , ,
0:39.0,Turnover by A. Reaves (offensive foul), ,22-30, , ,
0:28.0, , ,22-30, ,O. Robinson misses 2-pt jump shot from 6 ft,
0:26.0, , ,22-30, ,Offensive rebound by O. Robinson,
0:24.0, , ,22-33,+3,M. Strus makes 3-pt jump shot from 25 ft (assist by O. Robinson),
0:05.0,W. Gabriel makes 2-pt layup from 2 ft (assist by R. Westbrook),+2,24-33, , ,
0:05.0,Shooting foul by M. Strus (drawn by W. Gabriel), ,24-33, , ,
0:05.0,W. Gabriel makes free throw 1 of 1,+1,25-33, , ,
0:01.0, , ,25-33, ,J. Butler misses 2-pt jump shot from 11 ft,
0:00.0, , ,25-33, ,Offensive rebound by Team,
0:00.0,End of 1st quarter,
2nd Q,
Time,LA Lakers,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:44.0,A. Reaves misses 3-pt jump shot from 24 ft, ,25-33, , ,
11:44.0, , ,25-33, ,Defensive rebound by Team,
11:20.0, , ,25-33, ,V. Oladipo misses 3-pt jump shot from 25 ft,
11:15.0,Defensive rebound by L. James, ,25-33, , ,
11:10.0,R. Westbrook makes 3-pt jump shot from 24 ft (assist by L. James),+3,28-33, , ,
10:51.0, , ,28-35,+2,D. Robinson makes 2-pt layup from 1 ft (assist by J. Butler),
10:38.0,W. Gabriel makes 3-pt jump shot from 22 ft (assist by R. Westbrook),+3,31-35, , ,
10:25.0, , ,31-35, ,J. Butler misses 3-pt jump shot from 25 ft,
10:22.0,Defensive rebound by W. Gabriel, ,31-35, , ,
10:12.0,Turnover by R. Westbrook (bad pass), ,31-35, , ,
10:03.0, , ,31-35, ,D. Robinson misses 3-pt jump shot from 26 ft,
9:59.0, , ,31-35, ,Offensive rebound by Team,
9:52.0, , ,31-35, ,Turnover by V. Oladipo (bad pass; steal by A. Reaves),
9:49.0,Offensive foul by L. James (drawn by M. Strus), ,31-35, , ,
9:49.0,Turnover by L. James (offensive foul), ,31-35, , ,
9:33.0, , ,31-37,+2,J. Butler makes 2-pt jump shot from 10 ft,
9:23.0,T. Brown makes 2-pt layup from 2 ft (assist by L. James),+2,33-37, , ,
9:09.0, , ,33-37, ,O. Robinson misses 2-pt layup from 4 ft,
