A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Detroit,
12:00.0,Jump ball: B. Adebayo vs. J. Wiseman (J. Butler gains possession),
11:42.0,Turnover by T. Herro (bad pass; steal by J. Ivey), ,0-0, , ,
11:38.0, , ,0-2,+2,J. Ivey makes 2-pt dunk at rim,
11:28.0,M. Strus makes 3-pt jump shot from 25 ft (assist by J. Butler),+3,3-2, , ,Lead change
11:12.0, , ,3-2, ,J. Wiseman misses 2-pt layup from 6 ft,
11:09.0, , ,3-2, ,Offensive rebound by J. Wiseman,
11:08.0, , ,3-4,+2,J. Wiseman makes 2-pt jump shot from 6 ft,Lead change
10:53.0,T. Herro makes 2-pt jump shot from 21 ft (assist by B. Adebayo),+2,5-4, , ,Lead change
10:39.0, , ,5-6,+2,K. Hayes makes 2-pt jump shot from 10 ft,Lead change
10:26.0,G. Vincent makes 3-pt jump shot from 24 ft (assist by J. Butler),+3,8-6, , ,Lead change
10:09.0, , ,8-6, ,Turnover by I. Livers (bad pass; steal by J. Butler),
10:03.0,T. Herro makes 2-pt layup from 2 ft (assist by J. Butler),+2,10-6, , ,
9:49.0, , ,10-6, ,K. Hayes misses 3-pt jump shot from 23 ft,
9:47.0,Defensive rebound by J. Butler, ,10-6, , ,
9:37.0,B. Adebayo misses 2-pt hook shot from 7 ft, ,10-6, , ,
9:36.0, , ,10-6, ,Defensive rebound by I. Livers,
9:15.0, , ,10-8,+2,J. Wiseman makes 2-pt hook shot from 3 ft (assist by J. Duren),
9:00.0,T. Herro misses 3-pt jump shot from 26 ft, ,10-8, , ,
8:58.0, , ,10-8, ,Defensive rebound by J. Duren,
8:53.0, , ,10-8, ,Turnover by J. Ivey (bad pass; steal by J. Butler),
8:47.0,M. Strus misses 3-pt jump shot from 26 ft, ,10-8, , ,
8:45.0, , ,10-8, ,Defensive rebound by J. Wiseman,
8:35.0, , ,10-8, ,J. Wiseman misses 2-pt jump shot from 10 ft,
8:31.0,Defensive rebound by T. Herro, ,10-8, , ,
8:20.0,G. Vincent misses 3-pt jump shot from 24 ft, ,10-8, , ,
8:18.0, , ,10-8, ,Defensive rebound by J. Ivey,
8:07.0, , ,10-10,+2,J. Wiseman makes 2-pt layup from 2 ft,Tie
7:54.0,B. Adebayo misses 2-pt jump shot from 6 ft, ,10-10, , ,
7:52.0, , ,10-10, ,Defensive rebound by I. Livers,
7:37.0, , ,10-10, ,Shooting foul by T. Herro (drawn by J. Wiseman),
7:37.0, , ,10-10, ,J. Wiseman misses free throw 1 of 2,
7:37.0, , ,10-10, ,Offensive rebound by Team,
7:37.0, , ,10-11,+1,J. Wiseman makes free throw 2 of 2,Lead change
7:24.0,T. Herro misses 2-pt layup from 2 ft, ,10-11, , ,
7:23.0, , ,10-11, ,Defensive rebound by Team,
7:05.0, , ,10-11, ,J. Wiseman misses 2-pt hook shot from 7 ft,
7:03.0,Defensive rebound by M. Strus, ,10-11, , ,
6:56.0,G. Vincent makes 3-pt jump shot from 23 ft (assist by M. Strus),+3,13-11, , ,Lead change
6:47.0, , ,13-14,+3,J. Ivey makes 3-pt jump shot from 27 ft,Lead change
6:27.0,G. Vincent makes 2-pt jump shot from 9 ft (assist by M. Strus),+2,15-14, , ,Lead change
6:15.0, , ,15-17,+3,J. Ivey makes 3-pt jump shot from 25 ft,Lead change
