A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,New York,
12:00.0,Jump ball: B. Adebayo vs. M. Robinson (B. Adebayo gains possession),
11:38.0,K. Love misses 3-pt jump shot from 23 ft, ,0-0, , ,
11:36.0, , ,0-0, ,Defensive rebound by J. Brunson,
11:25.0, , ,0-0, ,Turnover by R. Barrett (lost ball; steal by G. Vincent),
11:16.0,T. Herro misses 2-pt jump shot from 10 ft, ,0-0, , ,
11:14.0, , ,0-0, ,Defensive rebound by Q. Grimes,
11:06.0, , ,0-2,+2,M. Robinson makes 2-pt dunk from 1 ft (assist by Q. Grimes),
10:55.0,K. Love misses 3-pt jump shot from 25 ft, ,0-2, , ,
10:53.0, , ,0-2, ,Defensive rebound by Q. Grimes,
10:46.0, , ,0-5,+3,Q. Grimes makes 3-pt jump shot from 25 ft (assist by J. Randle),
10:33.0,T. Herro misses 3-pt jump shot from 25 ft, ,0-5, , ,
10:31.0, , ,0-5, ,Defensive rebound by Q. Grimes,
10:21.0, , ,0-8,+3,Q. Grimes makes 3-pt jump shot from 25 ft (assist by J. Brunson),
9:57.0,B. Adebayo misses 2-pt jump shot from 10 ft, ,0-8, , ,
9:55.0, , ,0-8, ,Defensive rebound by Q. Grimes,
9:49.0, , ,0-8, ,Q. Grimes misses 3-pt jump shot from 26 ft,
9:47.0,Defensive rebound by B. Adebayo, ,0-8, , ,
9:40.0,G. Vincent makes 3-pt jump shot from 23 ft (assist by B. Adebayo),+3,3-8, , ,
9:14.0, , ,3-8, ,M. Robinson misses 2-pt layup from 2 ft,
9:12.0,Defensive rebound by K. Love, ,3-8, , ,
8:58.0,B. Adebayo makes 2-pt hook shot from 6 ft (assist by K. Love),+2,5-8, , ,
8:43.0, , ,5-8, ,Turnover by Q. Grimes (bad pass; steal by G. Vincent),
8:41.0,Shooting foul by Q. Grimes (drawn by T. Herro), ,5-8, , ,
8:41.0,T. Herro makes free throw 1 of 2,+1,6-8, , ,
8:41.0,T. Herro makes free throw 2 of 2,+1,7-8, , ,
8:26.0, , ,7-8, ,J. Brunson misses 3-pt jump shot from 25 ft,
8:24.0, , ,7-8, ,Offensive rebound by R. Barrett,
8:20.0, , ,7-8, ,R. Barrett misses 2-pt hook shot from 4 ft,
8:18.0,Defensive rebound by B. Adebayo, ,7-8, , ,
8:07.0,K. Love misses 3-pt jump shot from 25 ft, ,7-8, , ,
8:05.0, , ,7-8, ,Defensive rebound by R. Barrett,
7:54.0, , ,7-8, ,J. Randle misses 3-pt jump shot from 26 ft,
7:52.0,Defensive rebound by K. Love, ,7-8, , ,
7:40.0,J. Butler makes 2-pt jump shot from 14 ft,+2,9-8, , ,Lead change
7:28.0, , ,9-8, ,R. Barrett misses 3-pt jump shot from 25 ft,
7:26.0,Defensive rebound by T. Herro, ,9-8, , ,
7:13.0,B. Adebayo misses 2-pt layup from 2 ft, ,9-8, , ,
7:11.0,Offensive rebound by J. Butler, ,9-8, , ,
7:09.0,J. Butler misses 2-pt layup from 3 ft (block by R. Barrett), ,9-8, , ,
7:07.0, , ,9-8, ,Defensive rebound by M. Robinson,
6:59.0, , ,9-8, ,Q. Grimes misses 3-pt jump shot from 24 ft,
6:57.0, , ,9-8, ,Offensive rebound by M. Robinson,
6:54.0, , ,9-8, ,Turnover by M. Robinson (out of bounds lost ball),
6:54.0, , ,9-8, ,New York full timeout,
6:40.0,Shooting foul by J. Randle (drawn by B. Adebayo), ,9-8, , ,
6:40.0,B. Adebayo makes free throw 1 of 2,+1,10-8, , ,
6:40.0,B. Adebayo misses free throw 2 of 2, ,10-8, , ,
6:38.0, , ,10-8, ,Defensive rebound by J. Randle,
6:31.0, , ,10-8, ,Turnover by J. Brunson (lost ball; steal by K. Love),
6:28.0,T. Herro makes 2-pt layup from 1 ft (assist by K. Love),+2,12-8, , ,
6:09.0, , ,12-8, ,Turnover by J. Randle (out of bounds lost ball),
5:59.0,G. Vincent makes 2-pt jump shot from 12 ft,+2,14-8, , ,
5:50.0, , ,14-8, ,New York full timeout,
5:50.0,M. Strus enters the game for T. Herro, ,14-8, , ,
5:38.0, , ,14-8, ,J. Brunson misses 2-pt layup from 2 ft,
5:36.0, , ,14-8, ,Offensive rebound by M. Robinson,
5:34.0, , ,14-8, ,R. Barrett misses 2-pt jump shot from 2 ft,
5:33.0, , ,14-8, ,Offensive rebound by Team,
5:33.0,Loose ball foul by J. Butler (drawn by M. Robinson), ,14-8, , ,
5:30.0, , ,14-11,+3,Q. Grimes makes 3-pt jump shot from 25 ft (assist by M. Robinson),
5:30.0, , ,14-11, ,Shooting foul by M. Strus (drawn by Q. Grimes),
5:30.0, , ,14-11, ,Q. Grimes misses free throw 1 of 1,
5:28.0,Defensive rebound by G. Vincent, ,14-11, , ,
5:15.0,J. Butler misses 2-pt jump shot from 10 ft, ,14-11, , ,
5:13.0, , ,14-11, ,Defensive rebound by Q. Grimes,
5:06.0, , ,14-11, ,R. Barrett misses 2-pt jump shot from 6 ft,
5:04.0,Defensive rebound by K. Love, ,14-11, , ,
4:56.0,K. Love misses 3-pt jump shot from 25 ft, ,14-11, , ,
4:54.0, , ,14-11, ,Defensive rebound by J. Randle,
4:44.0, , ,14-11, ,Turnover by J. Randle (bad pass),
4:33.0,G. Vincent makes 2-pt layup from 3 ft,+2,16-11, , ,
4:19.0, , ,16-11, ,R. Barrett misses 2-pt layup from 2 ft,
4:18.0, , ,16-11, ,Offensive rebound by M. Robinson,
4:17.0, , ,16-11, ,M. Robinson misses 2-pt layup at rim,
4:16.0, , ,16-11, ,Offensive rebound by Team,
4:16.0,C. Martin enters the game for B. Adebayo, ,16-11, , ,
4:16.0,C. Zeller enters the game for K. Love, ,16-11, , ,
4:16.0, , ,16-11, ,I. Hartenstein enters the game for R. Barrett,
4:16.0, , ,16-11, ,I. Quickley enters the game for M. Robinson,
4:13.0, , ,16-11, ,Personal foul by M. Strus (drawn by J. Brunson),
4:05.0, , ,16-13,+2,J. Brunson makes 2-pt jump shot from 5 ft,
3:51.0,C. Martin makes 2-pt jump shot from 20 ft (assist by J. Butler),+2,18-13, , ,
3:41.0,Violation by Team (kicked ball), ,18-13, , ,
3:29.0, , ,18-13, ,J. Randle misses 2-pt layup from 2 ft,
3:27.0, , ,18-13, ,Offensive rebound by J. Randle,
3:20.0, , ,18-15,+2,I. Quickley makes 2-pt jump shot from 9 ft,
3:01.0,C. Zeller misses 2-pt jump shot from 6 ft, ,18-15, , ,
2:59.0, , ,18-15, ,Defensive rebound by I. Quickley,
2:57.0, , ,18-17,+2,I. Quickley makes 2-pt layup from 2 ft,
2:57.0, , ,18-17, ,Shooting foul by M. Strus (drawn by I. Quickley),
2:57.0,V. Oladipo enters the game for M. Strus, ,18-17, , ,
2:57.0,D. Robinson enters the game for G. Vincent, ,18-17, , ,
2:57.0, , ,18-17, ,J. Hart enters the game for J. Brunson,
2:57.0, , ,18-17, ,I. Quickley misses free throw 1 of 1,
2:55.0,Defensive rebound by C. Zeller, ,18-17, , ,
2:40.0,V. Oladipo misses 3-pt jump shot from 22 ft, ,18-17, , ,
2:38.0,Offensive rebound by C. Zeller, ,18-17, , ,
2:38.0,C. Zeller makes 2-pt layup at rim,+2,20-17, , ,
2:27.0, , ,20-17, ,Personal foul by V. Oladipo (drawn by I. Quickley),
2:27.0,T. Herro enters the game for J. Butler, ,20-17, , ,
2:27.0, , ,20-17, ,I. Quickley misses free throw 1 of 2,
2:27.0, , ,20-17, ,Offensive rebound by Team,
2:27.0, , ,20-17, ,I. Quickley misses free throw 2 of 2,
2:25.0,Defensive rebound by C. Zeller, ,20-17, , ,
2:15.0,D. Robinson makes 3-pt jump shot from 23 ft (assist by V. Oladipo),+3,23-17, , ,
2:03.0, , ,23-17, ,Turnover by I. Quickley (bad pass),
1:45.0,Turnover by V. Oladipo (bad pass; steal by I. Hartenstein), ,23-17, , ,
1:28.0, , ,23-17, ,Personal foul by C. Martin (drawn by I. Hartenstein),
1:28.0, , ,23-17, ,I. Hartenstein misses free throw 1 of 2,
1:28.0, , ,23-17, ,Offensive rebound by Team,
1:28.0, , ,23-17, ,I. Hartenstein misses free throw 2 of 2,
1:26.0,Defensive rebound by C. Martin, ,23-17, , ,
1:18.0,Personal foul by Q. Grimes (drawn by D. Robinson), ,23-17, , ,
1:07.0,C. Martin misses 3-pt jump shot from 23 ft, ,23-17, , ,
1:05.0, , ,23-17, ,Defensive rebound by J. Randle,
0:58.0, , ,23-17, ,J. Randle misses 2-pt layup from 1 ft,
0:57.0,Defensive rebound by Team, ,23-17, , ,
0:40.0,V. Oladipo misses 3-pt jump shot from 25 ft, ,23-17, , ,
0:38.0,Offensive rebound by C. Zeller, ,23-17, , ,
0:28.0,T. Herro misses 3-pt jump shot from 27 ft (block by I. Hartenstein), ,23-17, , ,
0:26.0, , ,23-17, ,Defensive rebound by J. Hart,
0:03.0, , ,23-19,+2,I. Hartenstein makes 2-pt layup from 2 ft (assist by I. Quickley),
0:01.0,T. Herro misses 3-pt jump shot from 36 ft, ,23-19, , ,
0:01.0,Offensive rebound by Team, ,23-19, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,New York,
12:00.0,Start of 2nd quarter,
11:41.0, , ,23-19, ,I. Quickley misses 3-pt jump shot from 23 ft,
11:39.0,Defensive rebound by B. Adebayo, ,23-19, , ,
11:24.0,T. Herro makes 2-pt jump shot from 15 ft,+2,25-19, , ,
11:02.0, , ,25-19, ,Turnover by J. Hart (bad pass; steal by V. Oladipo),
10:42.0,D. Robinson makes 3-pt jump shot from 24 ft (assist by V. Oladipo),+3,28-19, , ,
10:27.0, , ,28-19, ,Personal foul by C. Martin (drawn by I. Quickley),
10:23.0, , ,28-19, ,R. Barrett misses 3-pt jump shot from 26 ft,
10:21.0,Defensive rebound by C. Martin, ,28-19, , ,
9:57.0,C. Martin misses 3-pt jump shot from 24 ft, ,28-19, , ,
9:55.0, , ,28-19, ,Defensive rebound by I. Hartenstein,
9:51.0, , ,28-19, ,Shooting foul by T. Herro (drawn by R. Barrett),
9:51.0, , ,28-20,+1,R. Barrett makes free throw 1 of 2,
9:51.0, , ,28-20, ,R. Barrett misses free throw 2 of 2,
9:49.0,Defensive rebound by T. Herro, ,28-20, , ,
9:38.0,Offensive foul by D. Robinson (drawn by J. Hart), ,28-20, , ,
9:38.0,Turnover by D. Robinson (offensive foul), ,28-20, , ,
9:18.0, , ,28-20, ,R. Barrett misses 3-pt jump shot from 25 ft,
9:16.0,Defensive rebound by B. Adebayo, ,28-20, , ,
9:10.0,B. Adebayo makes 2-pt layup from 4 ft,+2,30-20, , ,
9:05.0, , ,30-20, ,New York full timeout,
9:05.0, , ,30-20, ,J. Brunson enters the game for R. Barrett,
8:49.0, , ,30-23,+3,I. Quickley makes 3-pt jump shot from 26 ft (assist by J. Brunson),
8:29.0,T. Herro misses 2-pt jump shot from 4 ft, ,30-23, , ,
8:27.0, , ,30-23, ,Defensive rebound by I. Hartenstein,
8:16.0, , ,30-25,+2,I. Quickley makes 2-pt jump shot from 11 ft,
8:16.0, , ,30-25, ,Shooting foul by D. Robinson (drawn by I. Quickley),
8:16.0, , ,30-26,+1,I. Quickley makes free throw 1 of 1,
