A,B,C,D,E,F,Event
1st Q
Time,Atlanta,,Score,,Miami,
12:00.0,Jump ball: C. Capela vs. B. Adebayo (T. Young gains possession),
11:46.0,C. Capela makes 2-pt dunk from 1 ft (assist by D. Hunter),+2,2-0, , ,
11:23.0, , ,2-0, ,T. Herro misses 2-pt jump shot from 11 ft,
11:17.0, , ,2-0, ,Offensive rebound by J. Butler,
11:17.0, , ,2-0, ,J. Butler misses 2-pt layup at rim,
11:16.0, , ,2-0, ,Offensive rebound by J. Butler,
11:14.0, , ,2-0, ,K. Love misses 3-pt jump shot from 26 ft,
11:12.0,Defensive rebound by D. Hunter, ,2-0, , ,
11:07.0,C. Capela misses 2-pt hook shot from 3 ft, ,2-0, , ,
11:07.0,Offensive rebound by C. Capela, ,2-0, , ,
11:02.0,C. Capela makes 2-pt layup from 1 ft,+2,4-0, , ,
10:38.0, , ,4-0, ,Turnover by T. Herro (bad pass; steal by T. Young),
10:32.0,D. Murray misses 3-pt jump shot from 23 ft, ,4-0, , ,
10:29.0, , ,4-0, ,Defensive rebound by K. Love,
10:19.0, , ,4-2,+2,T. Herro makes 2-pt jump shot from 13 ft,
10:04.0,D. Hunter misses 2-pt layup from 3 ft, ,4-2, , ,
10:01.0, , ,4-2, ,Defensive rebound by G. Vincent,
9:57.0, , ,4-5,+3,G. Vincent makes 3-pt jump shot from 24 ft,Lead change
9:40.0,J. Collins misses 3-pt jump shot from 23 ft, ,4-5, , ,
9:37.0, , ,4-5, ,Defensive rebound by B. Adebayo,
9:25.0, , ,4-5, ,Shooting foul by J. Collins (drawn by J. Butler),
9:25.0, , ,4-6,+1,J. Butler makes free throw 1 of 2,
9:25.0, , ,4-7,+1,J. Butler makes free throw 2 of 2,
9:10.0,T. Young makes 2-pt jump shot from 2 ft,+2,6-7, , ,
8:58.0, , ,6-7, ,Turnover by G. Vincent (bad pass; steal by T. Young),
8:51.0,Shooting foul by B. Adebayo (drawn by D. Hunter), ,6-7, , ,
8:51.0,D. Hunter makes free throw 1 of 2,+1,7-7, , ,Tie
8:51.0,D. Hunter makes free throw 2 of 2,+1,8-7, , ,Lead change
8:41.0, , ,8-10,+3,K. Love makes 3-pt jump shot from 25 ft (assist by T. Herro),Lead change
8:25.0,T. Young misses 2-pt jump shot from 22 ft, ,8-10, , ,
8:22.0, , ,8-10, ,Defensive rebound by B. Adebayo,
8:16.0, , ,8-12,+2,J. Butler makes 2-pt layup from 2 ft (assist by B. Adebayo),
7:56.0,Shooting foul by J. Butler (drawn by J. Collins), ,8-12, , ,
7:56.0,J. Collins makes free throw 1 of 2,+1,9-12, , ,
7:56.0,J. Collins misses free throw 2 of 2, ,9-12, , ,
7:54.0, , ,9-12, ,Defensive rebound by B. Adebayo,
7:39.0, , ,9-12, ,G. Vincent misses 3-pt jump shot from 23 ft,
7:37.0, , ,9-12, ,Offensive rebound by T. Herro,
7:30.0, , ,9-14,+2,B. Adebayo makes 2-pt jump shot from 10 ft (assist by J. Butler),
7:20.0,Shooting foul by G. Vincent (drawn by T. Young), ,9-14, , ,
7:20.0,T. Young misses free throw 1 of 2, ,9-14, , ,
7:20.0,Offensive rebound by Team, ,9-14, , ,
7:20.0,T. Young makes free throw 2 of 2,+1,10-14, , ,
7:11.0, , ,10-14, ,Turnover by B. Adebayo (bad pass; steal by C. Capela),
7:07.0,J. Collins misses 2-pt layup from 2 ft, ,10-14, , ,
6:59.0, , ,10-14, ,Defensive rebound by B. Adebayo,
6:52.0, , ,10-14, ,G. Vincent misses 3-pt jump shot from 25 ft,
6:52.0, , ,10-14, ,Offensive rebound by Team,
6:52.0,Loose ball foul by D. Murray (drawn by B. Adebayo), ,10-14, , ,
6:52.0, , ,10-14, ,Miami full timeout,
6:52.0,B. Bogdanović enters the game for T. Young, ,10-14, , ,
6:48.0, , ,10-14, ,Personal foul by D. Hunter (drawn by J. Butler),
6:42.0, , ,10-17,+3,K. Love makes 3-pt jump shot from 26 ft (assist by B. Adebayo),
6:25.0,D. Hunter misses 3-pt jump shot from 25 ft, ,10-17, , ,
6:23.0, , ,10-17, ,Defensive rebound by B. Adebayo,
6:16.0, , ,10-17, ,K. Love misses 3-pt jump shot from 26 ft,
6:16.0,Defensive rebound by Team, ,10-17, , ,
6:03.0,Offensive foul by J. Collins (drawn by K. Love), ,10-17, , ,
6:03.0,Turnover by J. Collins (offensive foul), ,10-17, , ,
6:03.0,S. Bey enters the game for J. Collins, ,10-17, , ,
5:47.0, , ,10-17, ,T. Herro misses 3-pt jump shot from 26 ft,
5:45.0, , ,10-17, ,Offensive rebound by J. Butler,
5:38.0, , ,10-17, ,T. Herro misses 3-pt jump shot from 26 ft,
5:36.0,Defensive rebound by S. Bey, ,10-17, , ,
5:30.0,D. Murray misses 3-pt jump shot from 26 ft, ,10-17, , ,
5:26.0, , ,10-17, ,Defensive rebound by K. Love,
5:18.0, , ,10-17, ,J. Butler misses 2-pt layup from 2 ft,
5:14.0,Defensive rebound by C. Capela, ,10-17, , ,
5:14.0, , ,10-17, ,V. Oladipo enters the game for B. Adebayo,
5:14.0, , ,10-17, ,C. Zeller enters the game for G. Vincent,
4:56.0,B. Bogdanović misses 2-pt jump shot from 3 ft, ,10-17, , ,
4:52.0,Offensive rebound by C. Capela, ,10-17, , ,
4:51.0,C. Capela makes 2-pt layup from 2 ft,+2,12-17, , ,
