A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Milwaukee,
12:00.0,Jump ball: B. Adebayo vs. B. Lopez (P. Connaughton gains possession),
11:41.0, , ,0-0, ,Turnover by G. Antetokounmpo (lost ball; steal by G. Vincent),
11:29.0,G. Vincent misses 3-pt jump shot from 23 ft, ,0-0, , ,
11:25.0, , ,0-0, ,Defensive rebound by P. Connaughton,
11:14.0, , ,0-2,+2,B. Lopez makes 2-pt hook shot from 9 ft,
10:47.0,T. Herro makes 2-pt jump shot from 14 ft,+2,2-2, , ,Tie
10:40.0, , ,2-4,+2,J. Holiday makes 2-pt layup from 2 ft,
10:28.0,C. Martin makes 2-pt jump shot from 18 ft (assist by B. Adebayo),+2,4-4, , ,Tie
10:21.0, , ,4-4, ,Shooting foul by C. Martin (drawn by G. Antetokounmpo),
10:21.0, , ,4-5,+1,G. Antetokounmpo makes free throw 1 of 2,
10:21.0, , ,4-6,+1,G. Antetokounmpo makes free throw 2 of 2,
10:02.0,J. Butler misses 3-pt jump shot from 23 ft, ,4-6, , ,
9:59.0, , ,4-6, ,Defensive rebound by G. Antetokounmpo,
9:55.0, , ,4-6, ,Personal foul by B. Adebayo (drawn by G. Antetokounmpo),
9:44.0, , ,4-9,+3,P. Connaughton makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),
9:31.0,G. Vincent misses 3-pt jump shot from 28 ft, ,4-9, , ,
9:28.0, , ,4-9, ,Defensive rebound by G. Antetokounmpo,
9:23.0, , ,4-11,+2,G. Antetokounmpo makes 2-pt dunk from 2 ft,
9:10.0,B. Adebayo misses 2-pt jump shot from 12 ft, ,4-11, , ,
9:08.0,Offensive rebound by J. Butler, ,4-11, , ,
9:08.0,J. Butler makes 2-pt layup at rim,+2,6-11, , ,
9:08.0,Shooting foul by P. Connaughton (drawn by J. Butler), ,6-11, , ,
9:08.0,J. Butler makes free throw 1 of 1,+1,7-11, , ,
9:00.0, , ,7-11, ,J. Holiday misses 2-pt layup from 2 ft (block by C. Martin),
8:58.0, , ,7-11, ,Offensive rebound by J. Holiday,
8:58.0, , ,7-13,+2,J. Holiday makes 2-pt layup at rim,
8:47.0,T. Herro misses 3-pt jump shot from 27 ft, ,7-13, , ,
8:44.0, , ,7-13, ,Defensive rebound by G. Antetokounmpo,
8:40.0, , ,7-15,+2,B. Lopez makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),
8:40.0,Miami full timeout, ,7-15, , ,
8:24.0,J. Butler makes 2-pt jump shot from 16 ft (assist by B. Adebayo),+2,9-15, , ,
8:07.0, , ,9-15, ,G. Allen misses 3-pt jump shot from 28 ft,
8:04.0,Defensive rebound by C. Martin, ,9-15, , ,
7:56.0,J. Butler misses 2-pt jump shot from 4 ft (block by B. Lopez), ,9-15, , ,
7:52.0,Offensive rebound by C. Martin, ,9-15, , ,
7:43.0,C. Martin makes 3-pt jump shot from 30 ft (assist by J. Butler),+3,12-15, , ,
7:24.0, , ,12-15, ,J. Holiday misses 3-pt jump shot from 29 ft,
7:22.0,Defensive rebound by T. Herro, ,12-15, , ,
7:15.0,T. Herro makes 2-pt jump shot from 13 ft (assist by B. Adebayo),+2,14-15, , ,
7:00.0, , ,14-18,+3,P. Connaughton makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),
6:41.0,C. Martin misses 2-pt layup from 5 ft (block by B. Lopez), ,14-18, , ,
6:38.0, , ,14-18, ,Defensive rebound by G. Allen,
6:33.0, , ,14-20,+2,G. Antetokounmpo makes 2-pt dunk from 4 ft (assist by G. Allen),
6:22.0,J. Butler makes 2-pt hook shot from 6 ft,+2,16-20, , ,
6:06.0, , ,16-20, ,P. Connaughton misses 3-pt jump shot from 28 ft,
6:03.0, , ,16-20, ,Offensive rebound by G. Allen,
5:59.0, , ,16-22,+2,G. Antetokounmpo makes 2-pt dunk from 1 ft,
5:36.0,T. Herro misses 3-pt jump shot from 27 ft, ,16-22, , ,
5:34.0, , ,16-22, ,Defensive rebound by P. Connaughton,
5:31.0, , ,16-22, ,Milwaukee full timeout,
5:31.0,D. Dedmon enters the game for B. Adebayo, ,16-22, , ,
5:31.0,H. Highsmith enters the game for T. Herro, ,16-22, , ,
5:31.0,M. Strus enters the game for C. Martin, ,16-22, , ,
5:31.0, , ,16-22, ,J. Ingles enters the game for P. Connaughton,
5:31.0, , ,16-22, ,W. Matthews enters the game for B. Lopez,
5:16.0, , ,16-22, ,Personal foul by G. Vincent (drawn by G. Allen),
5:13.0, , ,16-24,+2,G. Antetokounmpo makes 2-pt layup from 1 ft,
