A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Phoenix,
12:00.0,Jump ball: B. Adebayo vs. D. Ayton (C. Paul gains possession),
11:38.0, , ,0-3,+3,C. Paul makes 3-pt jump shot from 27 ft (assist by M. Bridges),
11:20.0,K. Lowry misses 3-pt jump shot from 25 ft, ,0-3, , ,
11:17.0, , ,0-3, ,Defensive rebound by M. Bridges,
11:11.0, , ,0-3, ,Shooting foul by M. Strus (drawn by M. Bridges),
11:11.0, , ,0-4,+1,M. Bridges makes free throw 1 of 2,
11:11.0, , ,0-5,+1,M. Bridges makes free throw 2 of 2,
10:57.0,B. Adebayo misses 2-pt jump shot from 16 ft, ,0-5, , ,
10:53.0, , ,0-5, ,Defensive rebound by M. Bridges,
10:47.0, , ,0-5, ,M. Bridges misses 3-pt jump shot from 26 ft,
10:44.0,Defensive rebound by B. Adebayo, ,0-5, , ,
10:29.0,B. Adebayo makes 2-pt jump shot from 6 ft,+2,2-5, , ,
10:19.0, , ,2-5, ,L. Shamet misses 3-pt jump shot from 26 ft,
10:17.0,Defensive rebound by H. Highsmith, ,2-5, , ,
10:12.0,H. Highsmith misses 3-pt jump shot from 24 ft, ,2-5, , ,
10:09.0, , ,2-5, ,Defensive rebound by D. Ayton,
10:00.0, , ,2-7,+2,D. Ayton makes 2-pt jump shot from 12 ft (assist by C. Paul),
9:44.0,B. Adebayo makes 2-pt jump shot from 15 ft,+2,4-7, , ,
9:18.0, , ,4-7, ,M. Bridges misses 3-pt jump shot from 27 ft,
9:13.0,Defensive rebound by B. Adebayo, ,4-7, , ,
8:55.0,M. Strus misses 2-pt layup from 3 ft, ,4-7, , ,
8:53.0, , ,4-7, ,Defensive rebound by T. Craig,
8:48.0, , ,4-7, ,M. Bridges misses 2-pt layup from 3 ft,
8:46.0,Defensive rebound by B. Adebayo, ,4-7, , ,
8:42.0,J. Butler makes 2-pt jump shot from 10 ft,+2,6-7, , ,
8:42.0,Shooting foul by C. Paul (drawn by J. Butler), ,6-7, , ,
8:42.0,J. Butler makes free throw 1 of 1,+1,7-7, , ,Tie
8:26.0, , ,7-10,+3,T. Craig makes 3-pt jump shot from 26 ft (assist by M. Bridges),
8:12.0,M. Strus makes 3-pt jump shot from 25 ft (assist by J. Butler),+3,10-10, , ,Tie
7:55.0, , ,10-12,+2,D. Ayton makes 2-pt hook shot from 11 ft (assist by M. Bridges),
7:38.0,H. Highsmith misses 2-pt hook shot from 9 ft, ,10-12, , ,
7:35.0, , ,10-12, ,Defensive rebound by D. Ayton,
7:25.0, , ,10-15,+3,T. Craig makes 3-pt jump shot from 24 ft (assist by M. Bridges),
7:07.0,Shooting foul by D. Ayton (drawn by J. Butler), ,10-15, , ,
7:07.0,J. Butler makes free throw 1 of 2,+1,11-15, , ,
7:07.0,J. Butler makes free throw 2 of 2,+1,12-15, , ,
6:53.0, , ,12-15, ,C. Paul misses 2-pt jump shot from 13 ft,
6:45.0, , ,12-15, ,Offensive rebound by M. Bridges,
6:45.0, , ,12-15, ,M. Bridges misses 2-pt layup at rim,
6:45.0,Defensive rebound by J. Butler, ,12-15, , ,
6:40.0,M. Strus makes 3-pt jump shot from 23 ft (assist by K. Lowry),+3,15-15, , ,Tie
6:17.0, , ,15-15, ,Turnover by D. Ayton (3 sec),
6:17.0, , ,15-15, ,Phoenix full timeout,
6:17.0,V. Oladipo enters the game for H. Highsmith, ,15-15, , ,
5:58.0,B. Adebayo makes 2-pt jump shot from 8 ft,+2,17-15, , ,Lead change
5:36.0, , ,17-15, ,Turnover by D. Ayton (lost ball; steal by K. Lowry),
5:32.0,J. Butler makes 2-pt layup at rim (assist by M. Strus),+2,19-15, , ,
5:15.0, , ,19-15, ,D. Ayton misses 2-pt hook shot from 6 ft,
5:14.0,Defensive rebound by B. Adebayo, ,19-15, , ,
5:03.0,Turnover by V. Oladipo (bad pass; steal by M. Bridges), ,19-15, , ,
4:54.0, , ,19-15, ,D. Ayton misses 2-pt jump shot from 3 ft (block by M. Strus),
4:54.0, , ,19-15, ,Offensive rebound by Team,
4:54.0,D. Dedmon enters the game for B. Adebayo, ,19-15, , ,
4:54.0,G. Vincent enters the game for M. Strus, ,19-15, , ,
4:54.0, , ,19-15, ,D. Lee enters the game for L. Shamet,
4:51.0, , ,19-15, ,D. Ayton misses 2-pt jump shot from 15 ft,
4:49.0,Defensive rebound by Team, ,19-15, , ,
4:25.0,G. Vincent misses 3-pt jump shot from 23 ft, ,19-15, , ,
4:23.0, , ,19-15, ,Defensive rebound by D. Lee,
4:10.0, , ,19-17,+2,D. Ayton makes 2-pt jump shot from 8 ft,
3:52.0,J. Butler misses 2-pt jump shot from 10 ft, ,19-17, , ,
3:49.0, , ,19-17, ,Defensive rebound by D. Lee,
3:43.0, , ,19-17, ,D. Ayton misses 3-pt jump shot from 27 ft,
3:39.0,Defensive rebound by K. Lowry, ,19-17, , ,
3:22.0,D. Dedmon misses 2-pt jump shot from 4 ft, ,19-17, , ,
3:20.0, , ,19-17, ,Defensive rebound by D. Ayton,
3:13.0, , ,19-19,+2,C. Paul makes 2-pt jump shot from 16 ft,Tie
2:50.0,G. Vincent makes 3-pt jump shot from 23 ft (assist by J. Butler),+3,22-19, , ,
2:30.0,Miami full timeout, ,22-19, , ,
2:30.0,B. Adebayo enters the game for J. Butler, ,22-19, , ,
2:30.0,H. Highsmith enters the game for D. Dedmon, ,22-19, , ,
2:30.0,M. Strus enters the game for K. Lowry, ,22-19, , ,
2:30.0, , ,22-19, ,J. Landale enters the game for D. Ayton,
2:30.0, , ,22-19, ,I. Wainright enters the game for T. Craig,
2:30.0, , ,22-19, ,D. Washington enters the game for C. Paul,
2:26.0,Jump ball: M. Bridges vs. V. Oladipo (D. Washington gains possession),
2:22.0, , ,22-19, ,D. Washington misses 2-pt jump shot from 8 ft,
2:22.0, , ,22-19, ,Offensive rebound by Team,
2:12.0, , ,22-19, ,J. Landale misses 2-pt jump shot from 11 ft,
2:09.0,Defensive rebound by B. Adebayo, ,22-19, , ,
1:48.0,B. Adebayo misses 2-pt jump shot from 9 ft, ,22-19, , ,
1:45.0, , ,22-19, ,Defensive rebound by D. Washington,
1:41.0, , ,22-19, ,I. Wainright misses 3-pt jump shot from 23 ft,
1:38.0,Defensive rebound by G. Vincent, ,22-19, , ,
1:32.0,B. Adebayo makes 2-pt jump shot from 11 ft (assist by G. Vincent),+2,24-19, , ,
1:15.0, , ,24-19, ,D. Washington misses 2-pt jump shot from 10 ft,
1:14.0,Defensive rebound by H. Highsmith, ,24-19, , ,
1:14.0,Turnover by H. Highsmith (step out of bounds), ,24-19, , ,
1:14.0, , ,24-19, ,J. Okogie enters the game for M. Bridges,
1:11.0, , ,24-21,+2,J. Landale makes 2-pt hook shot from 8 ft (assist by D. Washington),
0:52.0,M. Strus makes 3-pt jump shot from 25 ft (assist by B. Adebayo),+3,27-21, , ,
0:32.0, , ,27-21, ,Turnover by I. Wainright (bad pass; steal by H. Highsmith),
0:15.0,M. Strus misses 3-pt jump shot from 26 ft, ,27-21, , ,
0:13.0, , ,27-21, ,Defensive rebound by D. Lee,
0:03.0, , ,27-23,+2,D. Washington makes 2-pt jump shot from 10 ft,
0:00.0,V. Oladipo makes 3-pt jump shot from 36 ft,+3,30-23, , ,
0:00.0,Instant Replay (Request: Ruling Stands), ,30-23, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Phoenix,
12:00.0,Start of 2nd quarter,
11:49.0,Personal foul by D. Lee (drawn by M. Strus), ,30-23, , ,
11:42.0,M. Strus misses 3-pt jump shot from 25 ft, ,30-23, , ,
11:38.0, , ,30-23, ,Defensive rebound by J. Landale,
11:24.0, , ,30-25,+2,D. Lee makes 2-pt jump shot from 13 ft (assist by D. Washington),
11:04.0,M. Strus misses 2-pt jump shot from 10 ft, ,30-25, , ,
11:04.0, , ,30-25, ,Defensive rebound by Team,
10:51.0, , ,30-25, ,D. Washington misses 3-pt jump shot from 23 ft,
10:47.0,Defensive rebound by B. Adebayo, ,30-25, , ,
10:33.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by G. Vincent),+3,33-25, , ,
10:19.0, , ,33-25, ,Shooting foul by B. Adebayo (drawn by J. Landale),
10:19.0, , ,33-26,+1,J. Landale makes free throw 1 of 2,
10:19.0, , ,33-27,+1,J. Landale makes free throw 2 of 2,
10:00.0,G. Vincent makes 3-pt jump shot from 25 ft (assist by B. Adebayo),+3,36-27, , ,
9:50.0, , ,36-27, ,Def 3 sec tech foul by Team,
9:50.0, , ,36-28,+1,D. Lee makes technical free throw,
9:40.0, , ,36-28, ,D. Washington misses 3-pt jump shot from 25 ft,
9:39.0,Defensive rebound by Team, ,36-28, , ,
9:28.0,G. Vincent misses 3-pt jump shot from 24 ft, ,36-28, , ,
9:24.0, , ,36-28, ,Defensive rebound by I. Wainright,
9:14.0, , ,36-30,+2,D. Washington makes 2-pt jump shot from 21 ft,
9:04.0,Personal foul by D. Lee (drawn by B. Adebayo), ,36-30, , ,
9:04.0, , ,36-30, ,L. Shamet enters the game for J. Okogie,
8:57.0,Def 3 sec tech foul by Team, ,36-30, , ,
8:57.0,M. Strus makes technical free throw,+1,37-30, , ,
8:50.0,M. Strus misses 3-pt jump shot from 25 ft, ,37-30, , ,
8:47.0, , ,37-30, ,Defensive rebound by J. Landale,
8:37.0, , ,37-32,+2,I. Wainright makes 2-pt layup from 2 ft (assist by D. Washington),
8:17.0,H. Highsmith misses 3-pt jump shot from 25 ft, ,37-32, , ,
8:14.0,Offensive rebound by H. Highsmith, ,37-32, , ,
8:12.0,Turnover by H. Highsmith (bad pass; steal by D. Lee), ,37-32, , ,
7:57.0, , ,37-34,+2,L. Shamet makes 2-pt jump shot from 8 ft,
7:48.0,Turnover by V. Oladipo (bad pass), ,37-34, , ,
7:36.0, , ,37-34, ,D. Washington misses 2-pt layup from 3 ft (block by B. Adebayo),
7:33.0,Defensive rebound by H. Highsmith, ,37-34, , ,
7:29.0,B. Adebayo makes 2-pt layup from 2 ft (assist by M. Strus),+2,39-34, , ,
7:29.0, , ,39-34, ,Phoenix full timeout,
7:29.0, , ,39-34, ,D. Ayton enters the game for J. Landale,
7:29.0, , ,39-34, ,C. Paul enters the game for D. Washington,
7:12.0, , ,39-34, ,Turnover by C. Paul (bad pass; steal by V. Oladipo),
7:12.0, , ,39-34, ,Clear path foul by V. Oladipo,
7:12.0, , ,39-34, ,Instant Replay (Request: Ruling Stands),
7:12.0,V. Oladipo misses clear path free throw 1 of 2, ,39-34, , ,
7:12.0,Offensive rebound by Team, ,39-34, , ,
7:12.0,V. Oladipo makes clear path free throw 2 of 2,+1,40-34, , ,
