A,B,C,D,E,F,Event
1st Q
Time,Philadelphia,,Score,,Miami,
12:00.0,Jump ball: T. Harris vs. B. Adebayo (J. Butler gains possession),
11:48.0, , ,0-0, ,Personal foul by T. Harris (drawn by J. Butler),
11:39.0, , ,0-2,+2,B. Adebayo makes 2-pt layup from 5 ft (assist by T. Herro),
11:18.0,Personal foul by K. Love (drawn by J. Harden), ,0-2, , ,
11:10.0,Turnover by D. Melton (bad pass; steal by J. Butler), ,0-2, , ,
11:04.0, , ,0-2, ,K. Love misses 3-pt jump shot from 26 ft,
11:02.0,Defensive rebound by Team, ,0-2, , ,
10:49.0,Turnover by J. Harden (bad pass; steal by B. Adebayo), ,0-2, , ,
10:44.0, , ,0-4,+2,J. Butler makes 2-pt layup from 4 ft (assist by B. Adebayo),
10:33.0,P. Tucker misses 3-pt jump shot from 23 ft, ,0-4, , ,
10:31.0, , ,0-4, ,Defensive rebound by B. Adebayo,
10:27.0, , ,0-4, ,Turnover by B. Adebayo (bad pass; steal by T. Maxey),
10:20.0,J. Harden makes 2-pt layup from 5 ft,+2,2-4, , ,
10:01.0, , ,2-6,+2,B. Adebayo makes 2-pt jump shot from 7 ft,
9:51.0,T. Harris makes 2-pt layup from 4 ft,+2,4-6, , ,
9:31.0, , ,4-6, ,Shooting foul by D. Melton (drawn by K. Love),
9:31.0, , ,4-6, ,K. Love misses free throw 1 of 2,
9:31.0, , ,4-6, ,Offensive rebound by Team,
9:31.0, , ,4-7,+1,K. Love makes free throw 2 of 2,
9:16.0,T. Maxey misses 3-pt jump shot from 27 ft, ,4-7, , ,
9:12.0, , ,4-7, ,Defensive rebound by K. Love,
9:09.0, , ,4-10,+3,T. Herro makes 3-pt jump shot from 25 ft (assist by J. Butler),
8:56.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by D. Melton),+3,7-10, , ,
8:44.0, , ,7-10, ,T. Herro misses 3-pt jump shot from 28 ft,
8:38.0, , ,7-10, ,Offensive rebound by B. Adebayo,
8:38.0, , ,7-12,+2,B. Adebayo makes 2-pt layup at rim,
8:29.0,Turnover by J. Harden (lost ball; steal by G. Vincent), ,7-12, , ,
