A,B,C,D,E,F,Event
1st Q
Time,Toronto,,Score,,Miami,
12:00.0,Jump ball: C. Koloko vs. B. Adebayo (M. Strus gains possession),
11:40.0, , ,0-0, ,Turnover by B. Adebayo (bad pass; steal by P. Siakam),
11:34.0,P. Siakam makes 2-pt layup from 7 ft,+2,2-0, , ,
11:21.0, , ,2-0, ,Turnover by B. Adebayo (bad pass),
11:07.0,F. VanVleet misses 2-pt jump shot from 8 ft, ,2-0, , ,
11:03.0,Offensive rebound by F. VanVleet, ,2-0, , ,
10:53.0,F. VanVleet makes 2-pt layup from 1 ft,+2,4-0, , ,
10:29.0, , ,4-2,+2,T. Herro makes 2-pt layup from 5 ft,
10:13.0,P. Siakam misses 2-pt jump shot from 9 ft, ,4-2, , ,
10:09.0, , ,4-2, ,Defensive rebound by T. Herro,
10:01.0, , ,4-4,+2,T. Herro makes 2-pt jump shot from 10 ft,Tie
9:47.0,G. Trent makes 2-pt layup from 8 ft,+2,6-4, , ,
9:40.0, , ,6-4, ,Personal foul by C. Koloko (drawn by B. Adebayo),
9:33.0, , ,6-6,+2,B. Adebayo makes 2-pt jump shot from 16 ft (assist by M. Strus),Tie
9:15.0,C. Koloko makes 2-pt jump shot from 9 ft (assist by F. VanVleet),+2,8-6, , ,
9:05.0, , ,8-8,+2,M. Strus makes 2-pt layup from 2 ft (assist by B. Adebayo),Tie
8:52.0,G. Trent misses 3-pt jump shot from 26 ft, ,8-8, , ,
8:49.0, , ,8-8, ,Defensive rebound by T. Herro,
8:35.0, , ,8-8, ,B. Adebayo misses 2-pt jump shot from 12 ft,
8:30.0,Defensive rebound by P. Siakam, ,8-8, , ,
8:27.0,Offensive foul by O. Anunoby (drawn by K. Lowry), ,8-8, , ,
8:27.0,Turnover by O. Anunoby (offensive foul), ,8-8, , ,
8:15.0, , ,8-8, ,K. Lowry misses 3-pt jump shot from 27 ft,
8:10.0,Defensive rebound by O. Anunoby, ,8-8, , ,
8:03.0,F. VanVleet makes 2-pt jump shot from 9 ft,+2,10-8, , ,
7:48.0, , ,10-11,+3,J. Butler makes 3-pt jump shot from 23 ft (assist by B. Adebayo),Lead change
7:21.0,F. VanVleet misses 2-pt jump shot from 16 ft, ,10-11, , ,
7:17.0, , ,10-11, ,Defensive rebound by J. Butler,
7:04.0, , ,10-11, ,M. Strus misses 3-pt jump shot from 24 ft,
7:02.0,Defensive rebound by O. Anunoby, ,10-11, , ,
6:59.0,P. Siakam makes 2-pt layup from 4 ft (assist by F. VanVleet),+2,12-11, , ,Lead change
6:50.0, , ,12-13,+2,T. Herro makes 2-pt layup from 4 ft (assist by J. Butler),Lead change
6:50.0, , ,12-13, ,Shooting foul by G. Trent (drawn by T. Herro),
6:50.0, , ,12-13, ,Miami full timeout,
6:50.0, , ,12-13, ,T. Herro misses free throw 1 of 1,
6:47.0,Defensive rebound by C. Koloko, ,12-13, , ,
6:28.0,P. Siakam misses 2-pt jump shot from 13 ft, ,12-13, , ,
6:26.0, , ,12-13, ,Defensive rebound by Team,
6:15.0, , ,12-13, ,Def 3 sec tech foul by Team,
6:15.0, , ,12-13, ,J. Butler misses technical free throw,
6:15.0, , ,12-13, ,Offensive rebound by Team,
6:00.0, , ,12-13, ,T. Herro misses 3-pt jump shot from 27 ft,
5:57.0,Defensive rebound by P. Siakam, ,12-13, , ,
5:39.0,Turnover by G. Trent (traveling), ,12-13, , ,
5:39.0, , ,12-13, ,D. Dedmon enters the game for B. Adebayo,
5:39.0, , ,12-13, ,D. Robinson enters the game for M. Strus,
5:26.0, , ,12-15,+2,J. Butler makes 2-pt jump shot from 10 ft,
5:16.0,Personal foul by D. Dedmon (drawn by F. VanVleet), ,12-15, , ,
5:16.0,P. Achiuwa enters the game for O. Anunoby, ,12-15, , ,
5:16.0,C. Boucher enters the game for C. Koloko, ,12-15, , ,
5:07.0,P. Achiuwa makes 2-pt dunk from 2 ft (assist by F. VanVleet),+2,14-15, , ,
4:52.0, , ,14-15, ,T. Herro misses 3-pt jump shot from 23 ft,
4:49.0,Defensive rebound by P. Achiuwa, ,14-15, , ,
4:46.0,Shooting foul by D. Robinson (drawn by F. VanVleet), ,14-15, , ,
4:46.0,F. VanVleet makes free throw 1 of 2,+1,15-15, , ,Tie
4:46.0,O. Anunoby enters the game for G. Trent, ,15-15, , ,
4:46.0,F. VanVleet makes free throw 2 of 2,+1,16-15, , ,Lead change
4:26.0, , ,16-15, ,D. Robinson misses 3-pt jump shot from 24 ft,
4:22.0,Defensive rebound by P. Siakam, ,16-15, , ,
4:17.0,Turnover by C. Boucher (bad pass), ,16-15, , ,
4:17.0,G. Trent enters the game for F. VanVleet, ,16-15, , ,
4:03.0, , ,16-15, ,D. Robinson misses 2-pt jump shot from 16 ft,
3:59.0,Defensive rebound by C. Boucher, ,16-15, , ,
3:55.0,P. Siakam misses 3-pt jump shot from 27 ft, ,16-15, , ,
3:50.0, , ,16-15, ,Defensive rebound by T. Herro,
3:46.0, , ,16-15, ,D. Robinson misses 3-pt jump shot from 26 ft,
3:46.0,Defensive rebound by P. Achiuwa, ,16-15, , ,
3:46.0, , ,16-15, ,G. Vincent enters the game for K. Lowry,
3:30.0,G. Trent makes 2-pt jump shot from 12 ft,+2,18-15, , ,
3:14.0, , ,18-15, ,J. Butler misses 2-pt jump shot from 12 ft,
3:10.0,Defensive rebound by P. Achiuwa, ,18-15, , ,
3:07.0,P. Achiuwa makes 2-pt dunk from 3 ft,+2,20-15, , ,
2:52.0, , ,20-15, ,Turnover by G. Vincent (bad pass; steal by O. Anunoby),
2:47.0,C. Boucher makes 2-pt layup from 1 ft,+2,22-15, , ,
2:33.0, , ,22-15, ,Personal foul by O. Anunoby (drawn by D. Dedmon),
2:33.0,Toronto full timeout, ,22-15, , ,
2:33.0,D. Banton enters the game for O. Anunoby, ,22-15, , ,
2:33.0, , ,22-15, ,B. Adebayo enters the game for D. Dedmon,
2:18.0, , ,22-17,+2,T. Herro makes 2-pt jump shot from 12 ft,
1:55.0,C. Boucher makes 3-pt jump shot from 24 ft (assist by P. Achiuwa),+3,25-17, , ,
1:42.0, , ,25-17, ,T. Herro misses 3-pt jump shot from 26 ft,
1:39.0,Defensive rebound by P. Achiuwa, ,25-17, , ,
1:32.0,G. Trent misses 2-pt jump shot from 18 ft, ,25-17, , ,
1:26.0,Offensive rebound by D. Banton, ,25-17, , ,
1:25.0,D. Banton misses 2-pt hook shot from 11 ft, ,25-17, , ,
1:25.0, , ,25-17, ,Defensive rebound by G. Vincent,
1:13.0, , ,25-20,+3,J. Butler makes 3-pt jump shot from 24 ft (assist by G. Vincent),
0:49.0,C. Boucher misses 2-pt jump shot from 18 ft, ,25-20, , ,
0:45.0, , ,25-20, ,Defensive rebound by T. Herro,
0:42.0, , ,25-20, ,Shooting foul by C. Boucher (drawn by T. Herro),
0:42.0, , ,25-21,+1,T. Herro makes free throw 1 of 2,
0:42.0,F. VanVleet enters the game for G. Trent, ,25-21, , ,
0:42.0, , ,25-21, ,H. Highsmith enters the game for J. Butler,
0:42.0, , ,25-22,+1,T. Herro makes free throw 2 of 2,
0:42.0, , ,25-22, ,M. Strus enters the game for T. Herro,
0:39.0,Turnover by P. Siakam (bad pass; steal by H. Highsmith), ,25-22, , ,
0:37.0, , ,25-22, ,Turnover by H. Highsmith (bad pass; steal by P. Siakam),
0:32.0,Shooting foul by G. Vincent (drawn by F. VanVleet), ,25-22, , ,
0:32.0,F. VanVleet misses free throw 1 of 3, ,25-22, , ,
0:32.0,Offensive rebound by Team, ,25-22, , ,
0:32.0,F. VanVleet makes free throw 2 of 3,+1,26-22, , ,
0:32.0,F. VanVleet makes free throw 3 of 3,+1,27-22, , ,
0:22.0, , ,27-22, ,Shooting foul by D. Banton (drawn by G. Vincent),
0:22.0, , ,27-22, ,G. Vincent misses free throw 1 of 2,
0:22.0, , ,27-22, ,Offensive rebound by Team,
0:22.0, , ,27-23,+1,G. Vincent makes free throw 2 of 2,
0:03.0,P. Siakam misses 2-pt layup from 11 ft (block by B. Adebayo), ,27-23, , ,
0:02.0, , ,27-23, ,Defensive rebound by B. Adebayo,
0:00.0,End of 1st quarter,
2nd Q,
Time,Toronto,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:41.0,Turnover by F. VanVleet (bad pass; steal by H. Highsmith), ,27-23, , ,
11:41.0, , ,27-23, ,Personal foul by C. Boucher (drawn by H. Highsmith),
11:41.0, , ,27-24,+1,D. Robinson makes free throw 1 of 1,
11:24.0, , ,27-24, ,B. Adebayo misses 2-pt jump shot from 13 ft,
11:20.0,Defensive rebound by D. Banton, ,27-24, , ,
11:12.0,P. Achiuwa misses 2-pt layup from 6 ft, ,27-24, , ,
11:12.0,Offensive rebound by P. Achiuwa, ,27-24, , ,
11:11.0,P. Achiuwa makes 2-pt layup from 4 ft,+2,29-24, , ,
10:59.0, , ,29-26,+2,B. Adebayo makes 2-pt dunk from 4 ft (assist by G. Vincent),
10:59.0, , ,29-26, ,Shooting foul by C. Boucher (drawn by B. Adebayo),
10:59.0, , ,29-27,+1,B. Adebayo makes free throw 1 of 1,
10:35.0,F. VanVleet misses 2-pt layup from 2 ft, ,29-27, , ,
10:32.0,Offensive rebound by F. VanVleet, ,29-27, , ,
10:32.0,F. VanVleet misses 2-pt layup from 6 ft, ,29-27, , ,
10:32.0,Offensive rebound by C. Boucher, ,29-27, , ,
10:31.0,C. Boucher makes 2-pt layup at rim,+2,31-27, , ,
10:18.0, , ,31-27, ,D. Robinson misses 3-pt jump shot from 28 ft,
10:15.0,Defensive rebound by P. Achiuwa, ,31-27, , ,
10:10.0,C. Boucher makes 3-pt jump shot from 24 ft (assist by D. Banton),+3,34-27, , ,
9:55.0, , ,34-30,+3,D. Robinson makes 3-pt jump shot from 24 ft (assist by G. Vincent),
9:34.0,D. Banton misses 3-pt jump shot from 27 ft, ,34-30, , ,
9:31.0, , ,34-30, ,Defensive rebound by B. Adebayo,
9:25.0, , ,34-30, ,Shooting foul by C. Boucher (drawn by B. Adebayo),
9:25.0, , ,34-31,+1,B. Adebayo makes free throw 1 of 2,
9:25.0,K. Birch enters the game for C. Boucher, ,34-31, , ,
9:25.0, , ,34-32,+1,B. Adebayo makes free throw 2 of 2,
9:16.0,Shooting foul by H. Highsmith (drawn by F. VanVleet), ,34-32, , ,
9:16.0,F. VanVleet makes free throw 1 of 2,+1,35-32, , ,
9:16.0,F. VanVleet makes free throw 2 of 2,+1,36-32, , ,
8:52.0, , ,36-32, ,B. Adebayo misses 2-pt jump shot from 10 ft,
8:50.0,Defensive rebound by P. Achiuwa, ,36-32, , ,
8:47.0,F. VanVleet misses 2-pt jump shot from 11 ft, ,36-32, , ,
8:43.0, , ,36-32, ,Defensive rebound by H. Highsmith,
8:42.0, , ,36-32, ,Personal foul by K. Birch (drawn by B. Adebayo),
8:38.0, , ,36-32, ,M. Strus misses 2-pt layup from 2 ft (block by P. Achiuwa),
8:35.0,Defensive rebound by P. Achiuwa, ,36-32, , ,
8:24.0,Shooting foul by D. Robinson (drawn by O. Anunoby), ,36-32, , ,
8:24.0,O. Anunoby misses free throw 1 of 2, ,36-32, , ,
8:24.0,Offensive rebound by Team, ,36-32, , ,
8:24.0,G. Trent enters the game for D. Banton, ,36-32, , ,
8:24.0, , ,36-32, ,K. Lowry enters the game for D. Robinson,
8:24.0,O. Anunoby makes free throw 2 of 2,+1,37-32, , ,
8:10.0, , ,37-32, ,H. Highsmith misses 2-pt jump shot from 9 ft,
8:06.0, , ,37-32, ,Offensive rebound by B. Adebayo,
8:02.0, , ,37-34,+2,M. Strus makes 2-pt jump shot from 5 ft (assist by G. Vincent),
8:02.0,Violation by Team (def goaltending), ,37-34, , ,
7:50.0,G. Trent misses 3-pt jump shot from 23 ft, ,37-34, , ,
7:47.0,Offensive rebound by P. Achiuwa, ,37-34, , ,
7:40.0,P. Achiuwa misses 2-pt jump shot from 21 ft, ,37-34, , ,
7:36.0, , ,37-34, ,Defensive rebound by M. Strus,
7:34.0, , ,37-34, ,Turnover by H. Highsmith (bad pass),
7:15.0,O. Anunoby misses 3-pt jump shot from 26 ft, ,37-34, , ,
7:12.0, , ,37-34, ,Defensive rebound by M. Strus,
7:08.0, , ,37-34, ,M. Strus misses 3-pt jump shot from 29 ft,
7:04.0,Defensive rebound by O. Anunoby, ,37-34, , ,
6:59.0,Toronto full timeout, ,37-34, , ,
6:59.0,P. Siakam enters the game for P. Achiuwa, ,37-34, , ,
6:59.0, , ,37-34, ,J. Butler enters the game for B. Adebayo,
6:59.0, , ,37-34, ,D. Dedmon enters the game for H. Highsmith,
6:59.0, , ,37-34, ,T. Herro enters the game for M. Strus,
6:43.0,P. Siakam misses 2-pt jump shot from 16 ft, ,37-34, , ,
6:43.0,Offensive rebound by K. Birch, ,37-34, , ,
6:43.0,Personal foul by K. Lowry (drawn by K. Birch), ,37-34, , ,
6:31.0,G. Trent makes 3-pt jump shot from 26 ft,+3,40-34, , ,
6:07.0, , ,40-34, ,G. Vincent misses 2-pt jump shot from 16 ft,
6:04.0,Defensive rebound by P. Siakam, ,40-34, , ,
5:53.0,K. Birch misses 2-pt jump shot from 9 ft, ,40-34, , ,
5:48.0, , ,40-34, ,Defensive rebound by D. Dedmon,
5:37.0, , ,40-34, ,J. Butler misses 2-pt jump shot from 10 ft,
5:35.0, , ,40-34, ,Offensive rebound by J. Butler,
5:32.0, , ,40-34, ,J. Butler misses 2-pt jump shot from 11 ft,
5:32.0,Defensive rebound by P. Siakam, ,40-34, , ,
5:27.0,F. VanVleet makes 3-pt jump shot from 25 ft (assist by G. Trent),+3,43-34, , ,
5:07.0, , ,43-34, ,T. Herro misses 2-pt layup from 7 ft,
5:05.0,Defensive rebound by P. Siakam, ,43-34, , ,
5:03.0,G. Trent makes 2-pt layup from 3 ft (assist by F. VanVleet),+2,45-34, , ,
5:01.0, , ,45-34, ,Miami full timeout,
5:01.0, , ,45-34, ,M. Strus enters the game for G. Vincent,
4:36.0, , ,45-37,+3,K. Lowry makes 3-pt jump shot from 23 ft (assist by T. Herro),
4:15.0,K. Birch makes 2-pt jump shot from 7 ft (assist by F. VanVleet),+2,47-37, , ,
3:56.0, , ,47-37, ,T. Herro misses 3-pt jump shot from 27 ft (block by P. Siakam),
3:52.0,Defensive rebound by K. Birch, ,47-37, , ,
3:50.0,Offensive foul by O. Anunoby (drawn by K. Lowry), ,47-37, , ,
3:50.0,Turnover by O. Anunoby (offensive foul), ,47-37, , ,
3:50.0,P. Achiuwa enters the game for O. Anunoby, ,47-37, , ,
3:50.0,D. Banton enters the game for F. VanVleet, ,47-37, , ,
3:50.0, , ,47-37, ,B. Adebayo enters the game for D. Dedmon,
3:33.0, , ,47-37, ,M. Strus misses 3-pt jump shot from 23 ft,
3:28.0, , ,47-37, ,Offensive rebound by T. Herro,
3:20.0, , ,47-39,+2,J. Butler makes 2-pt jump shot from 7 ft (assist by T. Herro),
3:07.0,G. Trent misses 3-pt jump shot from 26 ft, ,47-39, , ,
3:04.0, , ,47-39, ,Defensive rebound by T. Herro,
3:03.0, , ,47-41,+2,J. Butler makes 2-pt dunk from 4 ft (assist by T. Herro),
